numPlayed,heuristicList,remainingTime
34,80.0;78.0;75.0;72.0;72.0;72.0;72.0;68.0;68.0;67.0;66.0;66.0;66.0;65.0;62.0;62.0;62.0;63.0;62.0;57.0;57.0;57.0;57.0;57.0;56.0;57.0;57.0;58.0;57.0;58.0;54.0;54.0;54.0;50.0;2.147483647E9,3900.0;3006.6666666666665;2674.074074074074;3227.272727272728;4043.7158469945352;5043.589743589744;4678.048780487805;4814.285714285714;4931.081081081082;5024.475524475525;5278.95238095238;5635.74879227053;5883.095723014257;5720.109289617488;5727.023319615913;5839.622641509434;6154.0;6378.504672897195;6062.2568093385225;5903.111111111112;5845.30612244898;5857.927461139895;5922.455322455322;5950.0;6094.110854503464;6263.916548127074;6530.476825608537;6736.901057871812;7037.617647058823;7048.300053966541;7093.993020937189;7168.503937007874;7003.595458368378;996600.0
12,80.0;78.0;74.0;73.0;71.0;71.0;70.0;69.0;69.0;68.0;68.0;69.0;69.0,3900.0;2477.777777777778;2900.0;3069.5652173913045;3641.7910447761196;4100.000000000001;4457.03125;4990.9465020576135;5369.2682926829275;5879.032258064516;6770.238095238095;7737.179487179486
11,80.0;74.0;72.0;71.0;70.0;69.0;68.0;68.0;68.0;67.0;67.0;69.0,1233.3333333333335;1783.3333333333333;2410.3448275862065;2991.304347826087;3490.1960784313733;3899.999999999999;4493.548387096775;5214.035087719299;5722.222222222222;6349.557522123894;7786.721991701244
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;79.0,7900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;79.0,7900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
1,80.0;80.0,999900.0
