numPlayed,heuristicList,remainingTime
86,71.0;70.0;69.0;68.0;67.0;66.0;65.0;64.0;63.0;60.0;60.0;60.0;60.0;59.0;58.0;56.0;55.0;56.0;56.0;56.0;55.0;54.0;55.0;55.0;55.0;55.0;55.0;54.0;54.0;52.0;51.0;50.0;49.0;48.0;47.0;47.0;47.0;47.0;45.0;44.0;43.0;42.0;41.0;41.0;40.0;39.0;38.0;37.0;36.0;35.0;35.0;35.0;35.0;35.0;35.0;34.0;33.0;32.0;31.0;30.0;30.0;30.0;31.0;30.0;29.0;28.0;27.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;25.0;24.0;23.0;23.0;2.147483647E9,700.0;690.0;680.0;670.0;660.0;650.0;640.0;630.0;552.7868852459015;537.8048780487806;548.9320388349514;574.5161290322582;589.3526785714287;596.1710037174721;581.2310030395136;567.4559193954659;579.5144213216503;597.7906976744185;620.8427454387491;635.6072351421187;643.3724137931033;667.4811083123424;694.5307068366164;724.1630901287554;756.1188811188811;790.2056074766356;814.4511930585684;841.1336032388665;847.0268597598713;846.0624575695858;839.4953560371516;828.4865576236136;814.05648267009;797.0687237026648;785.8542515912184;779.1911181601906;776.2023217247097;762.9051987767582;747.6018170426066;730.7714533371857;712.8129582722304;694.0531888697362;679.5013153379848;663.8506235827665;647.3660802530144;630.2685304395807;612.7401444434929;594.9297573435506;576.9578492701817;562.0463428252372;549.6755975833992;539.4419642857144;531.0271317829458;524.1767068273091;516.0964889053648;506.93877551020387;496.8442896670165;485.9416877942774;474.3475271774157;464.28980292746746;455.5672113247281;450.01693691001014;443.3875930165998;435.7838504212041;427.305545542921;418.04689949213093;408.0960235110658;399.2040773313406;391.25131063407093;384.1363756964713;377.7729231607816;372.0869265263884;367.0145596421946;362.50049829048044;358.49655018918315;354.9605416361203;351.85540640376917;349.1484352802697;346.810654154016;344.81630566736953;343.14241486068113;340.4424457822586;336.76603066659595;332.1653152690817;327.96110049039976;999140.0
28,71.0;70.0;69.0;68.0;67.0;66.0;65.0;64.0;63.0;60.0;60.0;60.0;60.0;59.0;58.0;56.0;55.0;56.0;56.0;56.0;56.0;56.0;55.0;54.0;55.0;55.0;55.0;55.0;56.0,700.0;690.0;680.0;670.0;660.0;650.0;640.0;630.0;552.7868852459015;537.8048780487806;548.9320388349514;574.5161290322582;589.3526785714287;596.1710037174721;581.2310030395136;567.4559193954659;579.5144213216503;597.7906976744185;620.8427454387491;647.7690288713912;677.9769618430525;698.6797385620913;710.9543486816214;739.1057797164669;769.7568389057751;802.671081677704;837.6708074534163;887.2189349112427
28,71.0;70.0;69.0;68.0;67.0;66.0;65.0;64.0;63.0;60.0;60.0;60.0;60.0;59.0;58.0;56.0;55.0;56.0;56.0;56.0;55.0;54.0;55.0;55.0;55.0;55.0;56.0;55.0;56.0,700.0;690.0;680.0;670.0;660.0;650.0;640.0;630.0;552.7868852459015;537.8048780487806;548.9320388349514;574.5161290322582;589.3526785714287;596.1710037174721;581.2310030395136;567.4559193954659;579.5144213216503;597.7906976744185;620.8427454387491;635.6072351421187;643.3724137931033;667.4811083123424;694.5307068366164;724.1630901287554;756.1188811188811;802.0971302428254;837.5233022636485;887.4957698815567
27,71.0;70.0;69.0;68.0;66.0;66.0;65.0;64.0;63.0;60.0;60.0;60.0;60.0;59.0;58.0;56.0;55.0;56.0;56.0;56.0;56.0;56.0;56.0;55.0;54.0;55.0;55.0;55.0,700.0;690.0;680.0;553.3333333333334;604.3859649122807;625.1724137931035;630.8235294117648;628.8888888888888;555.1648351648353;541.8032786885246;554.0740740740741;580.6521739130435;596.0045146726861;602.9824561403508;587.6344086021506;573.4351145038167;585.5346607669616;603.9334637964776;627.1666666666666;654.3190249072602;684.7892441860465;718.1659973226236;741.3455657492354;755.3333333333334;785.4381443298971;817.9166666666667;852.5675675675675
5,71.0;69.0;68.0;67.0;67.0;67.0,345.0;452.22222222222223;513.8461538461538;664.0;858.6419753086421
5,71.0;70.0;69.0;68.0;68.0;68.0,700.0;690.0;680.0;845.0;1072.7272727272725
5,71.0;70.0;69.0;68.0;68.0;68.0,700.0;690.0;680.0;845.0;1072.7272727272725
5,71.0;70.0;69.0;68.0;68.0;68.0,700.0;690.0;680.0;845.0;1072.7272727272725
5,71.0;70.0;69.0;68.0;68.0;68.0,700.0;690.0;680.0;845.0;1072.7272727272725
5,71.0;70.0;69.0;68.0;68.0;68.0,700.0;690.0;680.0;845.0;1072.7272727272725
1,71.0;71.0,999990.0
