numPlayed,heuristicList,remainingTime
25,35.0;32.0;29.0;29.0;26.0;30.0;25.0;24.0;23.0;23.0;24.0;25.0;24.0;21.0;24.0;21.0;25.0;25.0;24.0;24.0;25.0;25.0;26.0;20.0;18.0;2.147483647E9,1066.6666666666667;966.6666666666667;1338.0952380952378;1238.0952380952378;2205.4263565891474;1927.0270270270266;1806.2499999999995;1735.0210970464136;1782.3529411764707;1999.9999999999995;2372.9559748427673;2635.7615894039727;2531.2169312169312;2870.2265372168285;2842.158859470468;3373.913043478262;3954.7024952015345;4396.028880866426;4861.66950596252;5575.555555555556;6343.393148450245;7481.456953642384;6812.141882673943;5965.714285714284;997500.0
18,35.0;34.0;34.0;33.0;31.0;31.0;33.0;31.0;29.0;26.0;29.0;29.0;29.0;30.0;28.0;27.0;29.0;30.0;28.0,3400.0;6766.666666666667;5516.666666666666;3511.111111111111;3600.0;5859.999999999999;5902.272727272728;4843.243243243244;3542.7480916030536;3879.7468354430384;4281.081081081081;4735.8490566037735;5591.150442477876;5735.820895522389;5644.615384615385;6303.999999999998;7390.409683426442;7697.014925373132
9,34.0;31.0;29.0;26.0;29.0;29.0;29.0;29.0;29.0;28.0,1033.3333333333335;1153.333333333333;1003.8461538461538;1786.6666666666665;2803.921568627451;4057.894736842104;5550.0;7281.159420289855;7744.06779661017
8,36.0;32.0;31.0;28.0;28.0;30.0;31.0;31.0;31.0,800.0;1220.0;1120.0;1350.0;2148.148148148148;3627.272727272727;5681.395348837208;8425.396825396825
5,31.0;30.0;28.0;28.0;29.0;30.0,3000.0;1877.7777777777778;2509.090909090909;4666.666666666666;12583.333333333332
4,33.0;31.0;31.0;31.0;33.0,1550.0;3066.666666666667;5100.0;999600.0
3,33.0;31.0;31.0;33.0,1550.0;3066.666666666667;999700.0
3,33.0;31.0;31.0;33.0,1550.0;3066.666666666667;999700.0
2,33.0;31.0;33.0,1550.0;999800.0
1,31.0;31.0,999900.0
1,31.0;31.0,999900.0
