numPlayed,heuristicList,remainingTime
6,79.0;74.0;72.0;66.0;66.0;62.0;2.147483647E9,1480.0;2042.8571428571427;1624.3902439024391;1900.0;1875.3623188405795;999400.0
5,80.0;75.0;70.0;66.0;66.0;65.0,1500.0;1400.0;1397.8723404255318;1729.72972972973;2072.3270440251567
3,64.0;61.0;58.0;58.0,2033.3333333333335;1933.3333333333335;2719.047619047619
2,70.0;66.0;64.0,1650.0;2122.2222222222226
1,59.0;58.0,5800.0
1,80.0;80.0,999900.0
1,60.0;60.0,999900.0
1,59.0;58.0,5800.0
1,80.0;80.0,999900.0
1,61.0;60.0,6000.0
1,58.0;58.0,999900.0
1,58.0;58.0,999900.0
1,72.0;72.0,999900.0
1,58.0;58.0,999900.0
1,60.0;60.0,999900.0
1,58.0;58.0,999900.0
1,58.0;58.0,999900.0
1,60.0;58.0,2900.0
1,70.0;70.0,999900.0
1,58.0;58.0,999900.0
1,64.0;65.0,999900.0
1,59.0;58.0,5800.0
1,59.0;58.0,5800.0
1,62.0;62.0,999900.0
1,64.0;64.0,999900.0
1,58.0;58.0,999900.0
1,60.0;58.0,2900.0
1,72.0;70.0,3500.0
1,64.0;65.0,999900.0
1,64.0;65.0,999900.0
1,70.0;67.0,2233.3333333333335
1,67.0;67.0,999900.0
1,62.0;62.0,999900.0
1,59.0;58.0,5800.0
1,58.0;58.0,999900.0
1,66.0;67.0,999900.0
1,67.0;66.0,6600.0
1,59.0;58.0,5800.0
1,59.0;58.0,5800.0
1,61.0;61.0,999900.0
1,64.0;64.0,999900.0
1,70.0;70.0,999900.0
1,59.0;58.0,5800.0
1,65.0;64.0,6400.0
1,65.0;64.0,6400.0
1,59.0;58.0,5800.0
1,61.0;61.0,999900.0
1,64.0;64.0,999900.0
1,59.0;58.0,5800.0
1,60.0;62.0,999900.0
1,80.0;80.0,999900.0
1,60.0;61.0,999900.0
1,58.0;59.0,999900.0
1,60.0;61.0,999900.0
1,73.0;72.0,7200.0
1,61.0;60.0,6000.0
1,80.0;80.0,999900.0
1,60.0;61.0,999900.0
1,59.0;59.0,999900.0
1,59.0;58.0,5800.0
1,58.0;58.0,999900.0
1,59.0;58.0,5800.0
1,58.0;59.0,999900.0
1,58.0;58.0,999900.0
1,72.0;72.0,999900.0
1,60.0;61.0,999900.0
1,59.0;58.0,5800.0
1,59.0;58.0,5800.0
1,59.0;59.0,999900.0
1,61.0;61.0,999900.0
1,58.0;59.0,999900.0
1,70.0;70.0,999900.0
1,72.0;69.0,2300.0
1,58.0;58.0,999900.0
1,62.0;61.0,6100.0
1,70.0;70.0,999900.0
1,61.0;62.0,999900.0
1,59.0;59.0,999900.0
1,65.0;65.0,999900.0
1,61.0;61.0,999900.0
1,60.0;61.0,999900.0
1,64.0;65.0,999900.0
1,66.0;65.0,6500.0
1,58.0;58.0,999900.0
1,60.0;60.0,999900.0
1,59.0;58.0,5800.0
1,61.0;62.0,999900.0
1,59.0;59.0,999900.0
1,59.0;58.0,5800.0
1,62.0;61.0,6100.0
1,62.0;61.0,6100.0
1,60.0;58.0,2900.0
1,58.0;58.0,999900.0
1,58.0;59.0,999900.0
1,64.0;64.0,999900.0
1,59.0;59.0,999900.0
1,72.0;70.0,3500.0
1,61.0;61.0,999900.0
