numPlayed,heuristicList,remainingTime
387,120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;118.0;118.0;115.0;103.0;101.0;101.0;103.0;101.0;101.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;104.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;104.0;103.0;103.0;103.0;104.0;103.0;104.0;104.0;103.0;103.0;103.0;103.0;103.0;103.0;104.0;103.0;104.0;104.0;103.0;103.0;104.0;103.0;103.0;103.0;103.0;104.0;103.0;103.0;104.0;103.0;103.0;104.0;103.0;104.0;104.0;103.0;104.0;104.0;104.0;104.0;103.0;104.0;104.0;104.0;103.0;104.0;103.0;104.0;103.0;104.0;104.0;104.0;101.0;98.0;98.0;101.0;98.0;101.0;100.0;101.0;101.0;102.0;102.0;102.0;98.0;102.0;103.0;101.0;101.0;102.0;101.0;97.0;100.0;100.0;100.0;101.0;101.0;101.0;97.0;100.0;100.0;101.0;101.0;102.0;100.0;97.0;100.0;101.0;101.0;101.0;102.0;102.0;94.0;94.0;94.0;94.0;94.0;93.0;92.0;94.0;94.0;94.0;93.0;92.0;93.0;91.0;93.0;93.0;94.0;94.0;94.0;93.0;92.0;94.0;93.0;91.0;93.0;92.0;93.0;94.0;94.0;94.0;94.0;94.0;94.0;91.0;93.0;94.0;94.0;92.0;94.0;92.0;94.0;94.0;94.0;91.0;94.0;94.0;92.0;94.0;93.0;94.0;94.0;94.0;93.0;94.0;94.0;94.0;94.0;94.0;93.0;93.0;94.0;94.0;94.0;94.0;94.0;94.0;94.0;92.0;93.0;94.0;94.0;94.0;94.0;94.0;91.0;94.0;94.0;94.0;94.0;92.0;94.0;94.0;94.0;94.0;94.0;94.0;94.0;94.0;91.0;94.0;94.0;94.0;94.0;94.0;94.0;94.0;94.0;94.0;94.0;95.0;95.0;94.0;92.0;94.0;95.0;95.0;94.0;94.0;95.0;93.0;92.0;92.0;95.0;95.0;95.0;93.0;91.0;95.0;93.0;94.0;92.0;94.0;95.0;95.0;94.0;94.0;95.0;95.0;93.0;95.0;94.0;95.0;94.0;94.0;91.0;95.0;89.0;88.0;90.0;91.0;86.0;91.0;88.0;91.0;91.0;90.0;91.0;91.0;88.0;91.0;88.0;84.0;84.0;88.0;89.0;83.0;87.0;86.0;87.0;87.0;89.0;89.0;89.0;88.0;87.0;89.0;86.0;88.0;89.0;90.0;87.0;89.0;83.0;83.0;83.0;85.0;85.0;83.0;83.0;85.0;82.0;85.0;83.0;85.0;86.0;84.0;83.0;85.0;86.0;85.0;83.0;85.0;82.0;85.0;85.0;86.0;83.0;86.0;85.0;86.0;86.0;86.0;86.0;86.0;86.0;86.0;86.0;80.0;84.0;85.0;86.0;86.0;83.0;86.0;86.0;83.0;80.0;85.0;86.0;85.0;84.0;2.147483647E9,999900.0;999800.0;999700.0;999600.0;999500.0;999400.0;999300.0;999200.0;999100.0;999000.0;998900.0;998800.0;998700.0;998600.0;998500.0;998400.0;998300.0;998200.0;998100.0;998000.0;997900.0;997800.0;997700.0;997600.0;997500.0;997400.0;997300.0;997200.0;997100.0;997000.0;996900.0;996800.0;996700.0;996600.0;996500.0;996400.0;996300.0;996200.0;996100.0;996000.0;995900.0;995800.0;995700.0;995600.0;995500.0;995400.0;995300.0;995200.0;579193.7062937063;205431.75853018372;123561.50022593765;90762.73764258555;75207.43801652892;63642.64884568652;55876.93353731089;51236.60909271392;47690.780235792816;44914.364113576725;42699.82275275819;40908.43949044586;39443.975737524124;38237.56758294919;37238.63871841875;36409.20777279521;35720.19747179811;35323.36448598131;34838.81370937143;34441.54252763095;34119.64878160394;33863.398121860664;33664.75195822453;33517.013610888716;33414.55951580363;33484.04547841938;33452.23754071298;33453.99174122505;33486.24479231546;33668.115942028984;33748.839383081475;33972.15496368038;34212.18184493159;34350.9955041747;34509.43158721361;34686.17601508316;34880.05893909627;35090.03548133511;35315.16948100323;35665.27937875387;35915.227530444216;36288.157666261504;36670.65688468403;36952.38306035119;37245.680681357306;37659.29184776847;37971.75990736419;38294.54028820784;38627.24179045158;38969.50527169504;39429.72779198433;39787.9866935295;40154.97714167566;40639.56177998645;41021.23287671231;41410.969435861734;41918.37805426473;42321.74077657648;42843.21665285831;43370.90048553593;43792.79655068686;44333.972306759955;44881.13909503495;45434.2422613104;45993.23020215982;46442.93381037568;47014.70588235294;47592.20352099053;48175.38659793814;48646.34559108698;49241.86491707419;49723.84937238494;50331.49195596952;50824.2368599695;51443.813387423936;52068.80662191229;52699.192228215696;52965.60364464692;52878.06762687767;52811.92346424973;53118.94361488745;53081.94767441861;53410.98871753788;53631.43274853802;53977.15436687569;54329.949003245245;54805.41424418606;55286.24950179354;55772.38443779842;55798.76790904648;56300.15625793992;56923.03050114411;57316.31407951191;57715.619112861765;58237.85814179374;58647.37269126139;58596.13202802435;58906.841587506526;59224.505915377726;59548.945516484004;59995.19571377967;60446.49692674499;60902.778498249274;60902.47529305234;61258.48562601456;61620.37795145348;62102.674190382735;62589.514335395696;63196.544851829225;63575.22304207632;63613.34921715454;64006.917888506694;64520.73915592955;65038.76444678688;65560.960135645;66204.01864612389;66851.05554792324;66565.35051509387;66303.44747713751;66064.04112542914;65845.92559375238;65647.98516550439;65362.15265908091;64993.8336946818;64858.02115308319;64738.34031026838;64634.03933434191;64444.65177085814;64174.62998724723;64021.774747937685;63694.058794206256;63576.34794615119;63472.84122468102;63474.87882638845;63487.20848242822;63509.442294204724;63451.43275452012;63316.36251587831;63370.779124136476;63346.31297271539;63159.691021359395;63158.63853267499;63082.48299022266;63101.48327009313;63212.517596839374;63330.168090465406;63454.24196120114;63584.555815632295;63720.93509113176;63863.21353065541;63768.482588503844;63845.04062845133;64008.28361963632;64176.72659715949;64191.782878171594;64372.20818595249;64400.51591764881;64592.276135648965;64788.566026898945;64989.28723656171;64962.4078842227;65174.294911522855;65390.284346086395;65457.288726448096;65682.86196688568;65836.22073756403;66070.17066643268;66307.8003337041;66549.04500813398;66718.30004117153;66967.31940102024;67219.75954785633;67475.56534909493;67734.6836752284;67997.06330967441;68187.56840064655;68382.06789003265;68655.2510476793;68931.48488542081;69210.72730239895;69492.93763218822;69778.07658222044;70066.10617625335;70356.98969970626;70501.26870547165;70724.38689989163;71025.35516608538;71329.01480369331;71635.33549199495;71944.28786613267;72255.84347973907;72346.36550365576;72664.64474659039;72985.42374285478;73308.6780469256;73634.38394636093;73813.39458484527;74144.93465145213;74478.84567501619;74815.10699211429;75153.69853511376;75494.6008108529;75837.79488023088;76183.26233866058;76530.98529734474;76655.63971207546;77009.17871826483;77364.90593477919;77722.80579921274;78082.86316899551;78445.06330732831;78809.39186968261;79175.83489083468;79544.37877241058;79915.01027091895;80287.71648624919;80738.85033090855;81191.88389246888;81569.92850319853;81796.30795386662;82179.21033005335;82641.2053198917;83105.07045513559;83493.17249698432;83883.25461703175;84353.2479201331;84668.77640617166;84908.57224080994;85151.20053393241;85630.6418789439;86111.91297063042;86595.01103257417;86922.07408508215;87093.83058593111;87583.84050834495;87917.43860653536;88332.29874737043;88590.51989024655;89009.75693459807;89510.38750387714;90012.81180027581;90436.84948579496;90862.7030895383;91370.93220170143;91880.94629060921;92230.47578225462;92744.47890742806;93178.66960618855;93696.43715438429;94133.86728351837;94573.07295694765;94767.19291637062;95293.25868297012;95326.63216092206;95283.506541028;95409.18642939065;95619.84325231922;95429.28508144213;95648.74583505343;95630.4538341158;95857.18932480738;96086.60139366679;96238.95536620409;96474.18222927582;96711.97709147213;96714.49627837601;96958.9611124345;96969.37221905906;96672.44372056039;96386.79039796707;96418.5396039604;96531.48606086198;96191.49179610502;96164.47001325316;96067.92155718413;96052.46357999108;96042.18560697846;96184.80565189662;96330.50527752136;96479.23666092288;96557.46749333294;96566.29330603492;96725.53645042914;96669.5082369243;96763.61181505474;96933.36718704664;97177.94580413801;97208.51514403557;97386.707084994;97138.90057673054;96900.26053503726;96670.53045796446;96588.46098394778;96512.14972913967;96304.02996875874;96103.97970076586;96047.12191244785;95793.6269979918;95749.17880138363;95576.8303836465;95543.50656585752;95580.62103688721;95490.5002726025;95340.93066010778;95327.10700312567;95382.00055683208;95376.07348831138;95246.6235632184;95250.10881823546;95068.12107360455;95081.20389281532;95098.07113351539;95181.00507506842;95080.49817809806;95170.68821311224;95202.01179071481;95298.24996116603;95397.20563181699;95498.8380835118;95603.10764262846;95709.9756477359;95819.4044175185;95931.35721991252;96045.79824240206;95801.30608934819;95803.40533167351;95868.76057390484;95996.50716689811;96126.52483430941;96081.05472277405;96216.70968958104;96354.53279181017;96318.13943717946;96110.69396357067;96200.056388642;96349.97012883023;96443.9203754573;96482.55491054099;961300.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
