numPlayed,heuristicList,remainingTime
381,120.0;120.0;120.0;120.0;120.0;120.0;118.0;118.0;118.0;118.0;118.0;118.0;118.0;118.0;115.0;113.0;110.0;108.0;107.0;106.0;106.0;106.0;106.0;106.0;106.0;106.0;106.0;106.0;107.0;107.0;108.0;108.0;108.0;110.0;105.0;104.0;104.0;104.0;104.0;104.0;104.0;104.0;104.0;104.0;104.0;104.0;104.0;104.0;104.0;104.0;102.0;98.0;99.0;98.0;98.0;99.0;99.0;99.0;100.0;97.0;99.0;100.0;99.0;99.0;97.0;99.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;98.0;98.0;98.0;98.0;99.0;99.0;99.0;100.0;97.0;98.0;99.0;100.0;100.0;100.0;100.0;99.0;98.0;100.0;100.0;100.0;100.0;100.0;97.0;98.0;99.0;100.0;100.0;100.0;97.0;97.0;99.0;98.0;98.0;99.0;100.0;100.0;100.0;100.0;100.0;100.0;101.0;98.0;98.0;100.0;100.0;101.0;97.0;100.0;97.0;99.0;100.0;100.0;101.0;98.0;97.0;100.0;99.0;101.0;101.0;98.0;100.0;101.0;100.0;97.0;101.0;101.0;101.0;101.0;100.0;96.0;94.0;98.0;97.0;96.0;97.0;93.0;94.0;94.0;97.0;97.0;93.0;96.0;97.0;97.0;89.0;89.0;90.0;89.0;90.0;91.0;91.0;90.0;90.0;90.0;91.0;90.0;87.0;90.0;90.0;90.0;89.0;84.0;86.0;86.0;84.0;84.0;86.0;87.0;87.0;87.0;88.0;88.0;88.0;88.0;88.0;88.0;88.0;86.0;86.0;86.0;87.0;88.0;88.0;89.0;86.0;88.0;89.0;83.0;83.0;86.0;84.0;86.0;86.0;83.0;86.0;86.0;87.0;87.0;87.0;88.0;88.0;88.0;88.0;88.0;84.0;83.0;86.0;86.0;86.0;82.0;82.0;86.0;86.0;84.0;82.0;84.0;84.0;81.0;84.0;85.0;84.0;82.0;81.0;81.0;82.0;82.0;82.0;80.0;81.0;78.0;78.0;80.0;77.0;78.0;80.0;78.0;78.0;76.0;79.0;78.0;79.0;80.0;78.0;80.0;80.0;78.0;80.0;78.0;78.0;79.0;77.0;75.0;77.0;74.0;75.0;77.0;77.0;77.0;78.0;78.0;78.0;78.0;78.0;79.0;77.0;74.0;75.0;75.0;74.0;74.0;75.0;76.0;77.0;77.0;76.0;77.0;77.0;77.0;78.0;78.0;78.0;79.0;79.0;77.0;79.0;72.0;70.0;73.0;70.0;72.0;74.0;73.0;70.0;69.0;70.0;71.0;68.0;68.0;69.0;70.0;71.0;73.0;64.0;66.0;68.0;66.0;67.0;68.0;63.0;62.0;61.0;63.0;61.0;62.0;61.0;62.0;59.0;59.0;60.0;55.0;52.0;55.0;55.0;55.0;56.0;56.0;56.0;55.0;53.0;53.0;54.0;55.0;55.0;55.0;56.0;51.0;53.0;51.0;53.0;54.0;54.0;55.0;55.0;56.0;56.0;50.0;52.0;51.0;52.0;53.0;53.0;46.0;45.0;44.0;47.0;45.0;47.0;43.0;44.0;46.0;46.0;47.0;43.0;46.0;43.0;43.0;45.0;46.0;2.147483647E9,999900.0;999800.0;999700.0;999600.0;999500.0;55566.66666666666;41475.0;39377.777777777774;40525.00000000001;43166.666666666664;46719.444444444445;50933.33333333333;55683.333333333336;43577.33333333333;33613.24786324786;25455.737704918036;20501.190476190477;17678.212290502794;15859.521218716;14875.816993464054;14351.32075471698;14109.947643979056;14058.212979010206;14141.882109617378;14327.328029948527;14592.592592592595;14922.729060165158;15484.47387785136;16081.484041940319;16896.3133640553;17739.05120955074;18609.294871794868;19927.854417375995;20195.404814004378;20315.397631133666;20503.409090909092;20748.8908606921;21043.795214245965;21381.87549251378;21758.208955223887;22168.863690054342;22610.66126855601;23081.004507405025;23577.750410509034;24099.11504424779;24643.601359003394;25209.94374886591;25797.06498951782;26404.042445679643;26663.85542168675;26260.103510351033;26118.633276740242;25884.763141249714;25723.089983022066;25767.914870689656;25853.093401885173;25974.13962635202;26264.668769716092;26171.13677841946;26385.83585749315;26754.82633561166;27009.521247982775;27284.73322082306;27325.068459049035;27646.014056224914;28108.461268018284;28582.768651608494;29068.570581916494;29565.538344887354;30073.375594294776;30591.814463463255;31120.612224348;31398.84243430692;31693.379493502798;32003.295234583835;32327.763334827432;32793.56241336544;33269.54662104362;33755.44637256952;34381.069621118855;34623.07324078507;35009.95172091573;35537.79481506911;36205.74514362859;36881.81818181821;37565.979780389884;38258.19797950952;38820.17513134851;39252.10332693538;39971.94652623051;40699.71065584674;41435.37611151166;42178.924418604656;42930.33815194548;43245.68773272759;43720.34663737336;44351.80126088262;45140.4938271605;45936.98449839136;46741.264799306955;47088.02947634259;47446.55000553772;48123.89981720459;48652.87356321839;49189.969684987474;49891.64023914739;50759.21041356024;51634.63357575142;52517.90763193641;53409.030577538855;54308.00049248953;55214.815536819515;56303.528159988375;56873.4539395382;57451.21522488106;58390.955784523045;59338.575729025455;60477.69258853595;60885.09202591522;61857.250721741075;62275.279378383115;63076.49309000962;64074.01500737542;65079.50673785916;66288.95556959359;66913.70374984428;67348.57131186046;68387.21106070427;69232.15344551283;70491.67397020159;71762.85586013838;72412.02313946212;73491.12481098057;74794.144717391;75889.0908047516;76330.57627118644;77664.64761904751;79010.68033550792;80368.67872044505;81738.64698646986;82881.64640398418;83077.15107913669;82821.98581560283;83522.70168855529;83997.11487423592;84249.3522821668;84745.93364991863;84337.86817179188;84191.14352447688;84070.89912485595;84630.89659625497;85198.36050642135;84900.29414386311;85276.38376383766;85877.75205575247;86485.81886814036;85398.3031784162;84388.92247894629;83648.18985476742;82768.89981561154;82137.93497052636;81735.78731106002;81366.91328760072;80852.79968792669;80376.82411784232;79936.62590153652;79696.4025510914;79316.54762929179;78487.02474920596;78178.99077917986;77897.08973648411;77639.92328528779;77257.11343135165;76177.64386863515;75447.80371255286;74764.19939215544;73857.73877165685;73008.14900650959;72462.48402405008;72074.75490196081;71713.42727593168;71377.05831814089;71182.02253264454;71004.7880011537;70844.52562734304;70700.46096479638;70571.86978719101;70458.07408249604;70358.43842457561;70055.81197285636;69773.8060058966;69511.4010315156;69371.1087044455;69347.55266339154;69334.59690404049;69432.9595233923;69237.90743442776;69256.23140174658;69382.24577694596;68929.71327472509;68502.48989490708;68380.49052396881;68085.11415525113;67991.00727352874;67908.21248166863;67567.13066251062;67510.57188725426;67463.93371129523;67514.08347433731;67571.441594749;67635.78997928611;67792.81708170024;67954.90850703452;68121.94455744752;68293.8105962592;68470.3967832486;68314.28144132356;68087.0632385476;68120.38636270618;68160.63307748998;68207.59850836637;67938.43281297827;67684.29760607718;67758.98256969286;67839.42610973316;67769.46529977633;67554.10529650917;67503.85829192898;67461.71448210269;67202.49868766403;67179.24566467243;67237.03042521431;67226.96442083569;67078.26168518838;66867.87674982983;66669.34705145512;66552.48693409597;66444.67158892065;66345.59234503985;66118.15719658925;65970.20108439254;65631.35815769983;65307.93231761108;65129.11528290526;64767.7671177399;64485.51225524448;64341.386124328375;64082.25011288916;63835.24974453612;63479.28759418827;63317.027192722235;63104.800824336664;62961.3121380431;62884.16146464531;62698.85432098765;62636.686813217704;62580.829421618066;62418.9147641787;62376.69169688714;62229.79810088032;62090.96333692182;62014.11391713131;61836.041872881615;61560.44883631273;61401.18859371044;61094.14265236519;60850.57204888637;60718.70153169488;60594.011684363286;60476.278249719486;60414.88192557523;60358.965789437236;60308.37854445691;60262.97505562288;60222.61603923296;60235.2820658368;60156.17706104988;59940.50514026456;59780.48512403424;59627.77770716559;59436.12265419525;59252.46556975438;59121.70763154123;59042.21628045157;59012.60219281964;58987.29397269529;58922.066375215945;58905.57125759708;58893.06398346821;58884.45021949883;58922.879852455386;58964.386829727184;59008.90865771222;59099.21503576772;59191.904374360456;59201.70702953794;59299.76160309717;59104.43577068388;58833.217338185;58694.9563564445;58440.02499879149;58274.729228723154;58196.230685689734;58082.43041366605;57855.22862776977;57596.80734089065;57385.70864561896;57220.30970815962;56947.18793062259;56682.9791891427;56464.504419533536;56290.184174854425;56158.630843733394;56104.947405294515;55731.20726904168;55439.91144845035;55227.7923246554;54953.19057570638;54721.433030450164;54531.0223561919;54178.680099139165;53803.9172960663;53407.88152671317;53088.26725517184;52714.58174282909;52383.44448107545;52031.12887596901;51719.78571699954;51327.01303517225;50945.87251055008;50605.24757036615;50129.980886648045;49584.16258265174;49139.04413721616;48707.17246472437;48288.02414122982;47907.706932212284;47538.242987921694;47179.23268907711;46804.76853801549;46390.54761250211;45988.1794338428;45621.609076040375;45289.27701811695;44965.97893622781;44651.40187664928;44368.452588495406;43978.42658306817;43644.26919398314;43274.485617122715;42958.62303372694;42672.74723922492;42394.24861292406;42144.11778654107;41900.33278951244;41683.50458986561;41472.130498139595;41143.74207032983;40863.986925054676;40571.341175827285;40305.65846690869;40065.9614093548;39832.10272354988;39470.77025725391;39100.01690443234;38720.397435488514;38405.161648845824;38061.77035159781;37762.41859433586;37400.318862803804;37064.60250073162;36771.21050847659;36484.80284050811;36221.79457527281;35899.101586762976;35632.863196616716;35324.60324882981;35023.62783763789;34761.00335258104;34519.82499651564;961900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
