numPlayed,heuristicList,remainingTime
164,30.0;27.0;25.0;26.0;27.0;27.0;27.0;27.0;25.0;28.0;26.0;28.0;27.0;25.0;25.0;25.0;24.0;23.0;22.0;22.0;23.0;24.0;24.0;25.0;25.0;24.0;25.0;23.0;25.0;25.0;24.0;22.0;22.0;24.0;24.0;25.0;22.0;26.0;24.0;25.0;22.0;26.0;25.0;24.0;22.0;23.0;21.0;20.0;22.0;22.0;23.0;22.0;21.0;21.0;21.0;22.0;21.0;19.0;19.0;21.0;22.0;21.0;22.0;21.0;21.0;19.0;21.0;19.0;20.0;21.0;20.0;18.0;19.0;20.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;22.0;22.0;21.0;21.0;21.0;22.0;21.0;22.0;21.0;20.0;18.0;19.0;21.0;21.0;22.0;19.0;16.0;16.0;19.0;21.0;20.0;20.0;19.0;16.0;18.0;19.0;20.0;18.0;18.0;18.0;18.0;16.0;16.0;18.0;18.0;18.0;18.0;19.0;19.0;18.0;18.0;16.0;18.0;18.0;18.0;17.0;19.0;17.0;20.0;17.0;19.0;16.0;18.0;19.0;20.0;19.0;17.0;19.0;17.0;18.0;20.0;19.0;17.0;18.0;20.0;20.0;20.0;20.0;20.0;20.0;18.0;18.0;18.0;18.0;16.0;16.0;18.0;18.0;18.0;18.0;19.0;19.0;18.0;2.147483647E9,90.0;99.33333333333333;177.85714285714286;365.71428571428567;650.0;1050.0;1585.0;1031.111111111111;2291.0526315789475;2057.1428571428573;5077.111111111112;6940.000000000005;3059.9999999999995;2263.333333333333;1954.4943820224717;1577.8461538461538;1266.5602836879434;1032.7272727272727;914.2352941176471;898.1481481481485;946.5429234338746;998.4978540772534;1111.987447698745;1232.0000000000002;1286.0531309297912;1417.112763320942;1399.402985074627;1539.084967320261;1686.2962962962968;1748.1818181818185;1648.580814717477;1579.70610982212;1661.2820512820515;1745.236051502146;1909.227467811159;1841.3076923076924;2094.94;2186.833976833977;2377.124878993224;2281.0434782608695;2578.8244182532476;2791.4571948998178;2890.765845070423;2763.0744849445327;2764.5569620253164;2585.8311345646443;2374.0053763440865;2344.94623655914;2324.5362903225805;2375.6883705863297;2363.802107191938;2298.135593220339;2245.5538037051633;2203.574060427414;2219.587447108603;2189.5863746958644;2078.3908045977014;1987.7654252362422;1985.3844114528097;2023.0056613484294;2024.5210539276045;2065.0327423734234;2069.8275862068967;2076.9597878921786;2018.3360927152316;2032.3411905713133;1984.909672563041;1974.0079222182212;1995.3956331877725;1988.6523633925585;1929.4167060429468;1904.0000000000005;1907.6514931864308;1938.1601057301996;1969.3122059230564;2001.0933694181326;2033.4904244991612;2066.4913189945587;2100.085003806141;2134.261330681912;2196.0376430065207;2258.6945932781296;2293.711307392377;2329.3024344569276;2365.459242250287;2431.3181645809627;2468.156748911467;2535.6972111553755;2573.2062146892654;2580.691185795815;2530.667541910725;2514.068292682927;2555.802919708029;2598.0234537544925;2669.9871565955586;2654.288832302656;2558.7270228483085;2474.1384548611104;2470.8609638363523;2518.1448459252306;2540.7796358801265;2563.9726027397264;2562.954762079332;2492.1271439224456;2472.9791991327324;2478.2446386020642;2506.7509229098814;2491.123481781376;2477.394565351039;2465.418958781791;2455.0669305086726;2406.1442006269585;2361.5493008375574;2357.8400000000006;2355.2122956718417;2353.601232335409;2352.947647578823;2371.117016136825;2389.6743367880576;2390.6747324336907;2392.4874692426865;2360.4660131296187;2364.599567099567;2369.3928844357647;2374.816033544373;2364.3191800878467;2387.685638596773;2378.5127078757455;2419.1537892647234;2410.709392601613;2435.624522225147;2412.3171535251486;2422.2177811385973;2448.429808947431;2491.011176345759;2517.574316290131;2511.885706454707;2539.1669490951;2534.38808052621;2546.325021271026;2590.765651438239;2619.1883535171346;2615.265929436546;2628.159960134547;2673.8474408229013;2719.927259277524;2766.3994848522034;2813.2641854789526;2860.5214277042614;2908.1712767242407;2920.550229262193;2933.2988802756245;2946.4073451891336;2959.8662704309054;2938.917151162791;2919.4025604551935;2934.7490681216577;2950.389813629249;2966.3187015861313;2982.5299323269137;3015.9627286421355;3049.6095311299005;3066.247151754519;998360.0
18,31.0;28.0;26.0;26.0;27.0;28.0;28.0;28.0;27.0;25.0;25.0;26.0;27.0;27.0;27.0;28.0;28.0;28.0;28.0,93.33333333333334;103.33333333333333;148.23529411764704;256.0;512.9629629629629;940.0000000000001;1630.0;1619.9999999999998;982.4999999999998;829.4117647058824;901.275720164609;1141.951219512195;1419.0361445783137;1734.4444444444448;2560.0;3880.0;6195.555555555555;11009.99999999999
17,31.0;28.0;26.0;25.0;26.0;27.0;27.0;27.0;27.0;28.0;28.0;27.0;27.0;25.0;28.0;26.0;28.0;28.0,93.33333333333334;103.33333333333333;122.5;189.23076923076923;327.1604938271605;512.8571428571428;750.6896551724137;1044.4444444444441;1994.9999999999995;4235.714285714286;4529.411764705883;4896.000000000002;2448.775510204082;4150.740740740741;3397.169811320755;5743.15789473684;11360.434782608696
16,32.0;29.0;28.0;26.0;25.0;25.0;26.0;26.0;27.0;27.0;27.0;27.0;27.0;28.0;28.0;28.0;28.0,96.66666666666667;138.33333333333334;136.31578947368422;144.70588235294116;171.42857142857142;233.448275862069;305.0746268656717;438.43137254901956;603.0434782608696;801.4285714285714;1035.9624413145539;1308.8888888888891;1993.3333333333344;3103.3333333333326;5072.222222222223;9200.0
13,31.0;29.0;27.0;26.0;26.0;27.0;27.0;28.0;28.0;28.0;28.0;28.0;28.0;29.0,145.0;135.0;151.17647058823528;193.84615384615387;297.77777777777777;424.11764705882365;713.5483870967743;1145.7142857142858;1783.2;2722.7272727272734;4122.105263157895;6257.499999999996;999870.0
11,29.0;28.0;26.0;25.0;25.0;26.0;26.0;27.0;27.0;27.0;27.0;27.0,280.0;174.44444444444446;177.85714285714286;221.8181818181818;346.0;498.57142857142844;892.5;1553.3333333333335;2698.1250000000005;4833.333333333331;9478.333333333336
10,29.0;28.0;26.0;25.0;25.0;26.0;26.0;27.0;27.0;27.0;28.0,280.0;174.44444444444446;177.85714285714286;221.8181818181818;346.0;498.57142857142844;892.5;1553.3333333333335;2698.1250000000005;29350.0
7,29.0;27.0;26.0;26.0;27.0;27.0;28.0;28.0,135.0;172.22222222222223;255.0;520.0;920.0000000000001;3770.0;999930.0
6,31.0;29.0;28.0;28.0;29.0;30.0;30.0,145.0;185.55555555555554;275.0;560.0;2016.666666666667;999940.0
4,27.0;25.0;25.0;26.0;27.0,125.0;246.66666666666669;843.3333333333334;999960.0
