numPlayed,heuristicList,remainingTime
243,120.0;118.0;106.0;106.0;106.0;106.0;106.0;106.0;106.0;106.0;106.0;106.0;106.0;106.0;106.0;106.0;105.0;97.0;99.0;99.0;100.0;98.0;100.0;100.0;98.0;99.0;98.0;99.0;99.0;100.0;99.0;100.0;101.0;100.0;99.0;100.0;99.0;100.0;101.0;98.0;100.0;98.0;98.0;100.0;100.0;98.0;93.0;93.0;94.0;94.0;94.0;94.0;93.0;93.0;94.0;94.0;94.0;93.0;93.0;94.0;93.0;93.0;93.0;96.0;94.0;94.0;93.0;95.0;94.0;96.0;94.0;93.0;94.0;96.0;94.0;93.0;94.0;94.0;95.0;93.0;96.0;96.0;94.0;95.0;93.0;93.0;93.0;93.0;94.0;94.0;94.0;94.0;96.0;95.0;94.0;96.0;96.0;94.0;93.0;93.0;96.0;96.0;96.0;96.0;96.0;96.0;96.0;96.0;94.0;93.0;96.0;96.0;96.0;96.0;94.0;93.0;94.0;93.0;94.0;93.0;94.0;93.0;93.0;94.0;94.0;94.0;96.0;93.0;94.0;94.0;94.0;93.0;94.0;96.0;94.0;96.0;96.0;96.0;93.0;94.0;96.0;96.0;96.0;96.0;96.0;96.0;96.0;94.0;94.0;96.0;96.0;96.0;93.0;96.0;96.0;96.0;96.0;96.0;96.0;96.0;94.0;94.0;94.0;96.0;93.0;96.0;93.0;96.0;96.0;94.0;96.0;94.0;96.0;96.0;96.0;93.0;93.0;93.0;94.0;94.0;96.0;93.0;96.0;96.0;96.0;93.0;93.0;94.0;94.0;96.0;96.0;94.0;93.0;96.0;96.0;96.0;96.0;93.0;96.0;96.0;93.0;96.0;93.0;96.0;96.0;96.0;94.0;96.0;96.0;94.0;94.0;96.0;96.0;94.0;94.0;94.0;96.0;93.0;96.0;96.0;93.0;93.0;96.0;96.0;93.0;95.0;96.0;93.0;93.0;93.0;94.0;96.0;96.0;93.0;93.0;96.0;93.0;96.0;93.0;96.0;96.0;96.0;95.0;96.0,5900.0;1538.095238095238;1933.333333333333;2580.0000000000005;3393.081761006289;4354.545454545454;5458.227848101265;6701.449275362319;8082.857142857143;9601.694915254237;11257.506361323156;13050.0;14978.980891719744;17044.313725490196;19245.90163934426;20694.11764705882;16824.971558589306;15773.076923076922;15269.885057471263;15426.075268817207;15105.709342560553;15589.655172413793;16149.42693409742;16208.695652173912;16656.414762741653;16906.467661691542;17494.251734390484;18128.7037037037;19070.50887226866;19771.523178807947;20787.6582278481;22130.47034764826;23203.087100330766;23992.050209205026;25135.011185682335;25978.388746803066;27189.68817536277;28787.60064412239;29326.841804683034;30635.658914728694;31226.393270241853;31860.160160160158;33276.255485129215;34723.891001267424;35401.22615803815;34248.57142857143;33360.52130898021;32985.16151934682;32729.42448436461;32573.552425665097;32502.201536643028;32243.178660739097;32074.21779409193;32222.33883058471;32415.871121718374;32650.038069133545;32692.861029491796;32784.88879650801;33138.41203147926;33302.396931927135;33502.83505154639;33736.34861627426;34626.076409945425;35101.71198388722;35596.17001654596;35898.30295411691;36644.11110258576;37189.83539708588;38180.06744373579;38745.7191780822;39110.058544230866;39710.64977082773;40763.50238980349;41381.84801381693;41791.73746145617;42441.509897946635;43103.99014482303;44004.59322234029;44460.38061289025;45618.506739360884;46791.516579700394;47497.560707614546;48456.75027930947;48939.31019934605;49437.91825388654;49951.91888721299;50480.716321116226;51265.41244573081;52060.60046116428;52866.16702355461;53682.00658797694;55014.33106575965;56102.57443474367;56939.23571365677;58318.21158800158;59713.978867140104;60567.66773162941;61153.31997551066;61752.28137660105;63205.784385409075;64676.681855451185;66164.97998398718;67670.6847899527;69193.80212032725;70734.33765623164;72292.2969187675;73867.68527461207;74780.88425538388;75366.57458563536;76986.67358947734;78624.59100957995;80280.33387025917;81953.90901595615;82899.28305133354;83484.37445011437;84454.29014273487;85062.21964687438;86055.88433086754;86685.58100084816;87702.30252429716;88352.81554643407;89016.5962278433;90068.46285625291;91129.54713266059;92199.79941038816;94054.7110438729;94744.6929537197;95839.0174034179;96942.3730292629;98054.71850020127;98775.53598232743;99908.75994174974;101866.84523311291;103011.74512076231;105005.77351332034;107021.01687486302;109057.50966744006;109775.20172135554;110948.52338636728;113032.77471361902;115138.69654844336;117266.32599304608;119415.69965870309;121586.85367385388;123779.82369203487;125994.64489965688;127187.55914420902;128389.66113768189;130655.7054696086;132943.9724919094;135254.499168221;135913.47179436218;138256.9814966189;140623.03284761673;143011.66408103294;145422.91298369676;147856.81690209804;150313.41274878354;152792.73700864066;154015.6054330026;155248.25520895392;156490.60421678217;159035.70504527813;159635.03401360547;162213.23155216288;162816.54728774127;165427.9819471309;168063.17987832567;169339.54199159495;172012.8469575355;173297.00548291864;176008.58433734946;178744.36710492396;181504.40054676132;182051.22211107728;182617.5254930564;183202.73062105756;184536.71894657385;185880.09638153797;188720.10283629122;189321.96254988227;192196.0451054094;195095.63612634837;198020.795505435;198592.48914965437;199183.08668914903;200572.52727808908;201971.17433099504;204967.63235208282;207990.46120371457;209393.4916141952;209989.22866271084;213060.91613491348;216159.4446973145;219284.8863636364;222437.3127553336;222980.74343887187;226167.83075889852;229382.23128947517;229907.99013654262;233157.1184384649;233684.07407407407;236968.07028997334;240279.9695685252;243619.85018726578;245060.57213930343;248442.41017829947;251852.532846454;253293.50903659;254744.36857665773;258210.4199996484;261705.20917489193;263155.5197575801;264615.81928709586;266086.020860808;269650.7067319214;270077.3047007101;273677.1440156788;277306.5872104802;277710.36300547165;278137.8206819231;281808.03044782026;285508.3657139094;285912.2148087877;288537.20387594384;292295.0900375697;292690.6239161637;293109.9541066625;293552.42297641956;295122.3795770055;298939.99534342263;302788.94060696336;303213.5122280525;303661.0160233066;307551.10352673486;307997.1014492754;311923.80759539234;312368.1146519494;316331.57863510284;320327.4312661269;324355.7932660233;327185.1485343495;331269.3074424098
76,120.0;119.0;118.0;117.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0,11900.0;11800.0;11700.0;5109.09090909091;4940.1709401709395;5442.857142857143;6223.287671232876;7185.185185185185;8293.457943925234;9532.258064516129;10893.38061465721;12372.151898734179;13965.714285714284;15672.222222222223;17490.430622009568;19419.469026548675;21458.710562414268;23607.69230769231;25866.064981949454;28233.560090702947;30709.967845659165;33295.12195121951;35988.88888888889;38791.160220994476;41701.84696569921;44720.87542087542;47848.18401937045;51083.72093023256;54427.442207307984;57879.31034482759;61439.29313929314;65107.36278447123;68883.49514563107;72767.66917293234;76759.86642380086;80860.0706713781;85068.26758147513;89384.44444444444;93808.58995137762;98340.69400630915;102980.74756784436;107728.74251497009;112584.67153284671;117548.52801519468;122620.30598052852;127800.0;133087.6051350155;138483.11688311686;143986.53113087674;149597.8441127695;155317.05237515227;161144.1527446301;167079.14230019497;173122.01834862388;179272.77840269965;185531.42016188373;191897.9414951246;198372.34042553193;204954.6151166841;211644.76386036968;218442.78506559032;225348.67724867727;232362.43902439025;239484.06909788866;246713.56625747558;254050.92936802979;261496.15736505028;269049.2492492493;276710.20408163266;284479.02097902104;292355.6991099627;300340.23769100173;308432.63598326355;316632.89328932896;324941.0089503661;333356.9823434992
70,120.0;119.0;119.0;111.0;109.0;109.0;109.0;109.0;109.0;109.0;110.0;110.0;109.0;110.0;110.0;110.0;109.0;110.0;109.0;109.0;109.0;109.0;110.0;109.0;109.0;109.0;109.0;110.0;110.0;110.0;110.0;109.0;109.0;109.0;109.0;109.0;109.0;110.0;110.0;110.0;109.0;110.0;110.0;109.0;109.0;110.0;109.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;110.0;109.0;109.0;110.0;110.0;109.0;109.0;110.0;110.0;110.0;109.0;109.0;109.0;109.0;110.0;109.0;2.147483647E9,11900.0;23766.666666666664;4192.592592592592;3653.3333333333335;4059.1397849462364;4753.9682539682535;5626.415094339623;6641.666666666667;7785.333333333336;9443.548387096775;11261.131611316116;12686.274509803918;14827.134146341463;17134.666666666664;19608.870967741936;21338.53658536585;24143.155452436193;26036.170212765952;28040.86444007858;30153.284671532845;32370.528109028957;36008.60927152318;38373.80952380953;40840.93567251462;43408.149171270714;46073.996509598604;50598.06949806949;55362.025316455685;60367.911996679126;65617.64705882351;68473.95348837209;71434.80825958702;74497.15189873417;77658.4677419355;80916.66666666669;84270.0;90787.85648574056;97603.9609993906;104722.6158038147;108146.34146341465;115737.9549393414;123648.96551724136;127090.07444168732;130641.75940646531;139196.90966719494;142796.3414634146;151854.67680608365;161272.2306525038;171054.88266464797;181208.45921450158;191738.73398643557;202651.42857142864;213952.21305326332;225646.70658682633;228214.49067431854;230994.857667585;243299.38059187887;256025.7221458047;258536.12945838837;261268.10673443455;274608.5823267642;288399.9151823578;302649.96817313816;304767.68665850646;307143.1938715379;309755.0;312584.5858475041;327591.93252658605;330351.85972369823;993000.0
60,120.0;118.0;115.0;105.0;106.0;109.0;105.0;107.0;107.0;107.0;108.0;108.0;107.0;107.0;107.0;107.0;107.0;107.0;108.0;107.0;108.0;107.0;107.0;107.0;108.0;108.0;108.0;108.0;107.0;107.0;108.0;107.0;108.0;107.0;108.0;108.0;108.0;108.0;108.0;107.0;108.0;107.0;107.0;108.0;107.0;108.0;108.0;108.0;108.0;108.0;107.0;108.0;107.0;108.0;108.0;108.0;108.0;108.0;107.0;108.0;108.0,5900.0;4606.666666666667;2235.4166666666665;2551.2195121951218;3636.9636963696375;4022.2222222222217;5021.387283236994;6147.854785478548;7400.0;9156.0;11100.86741016109;12672.0;14362.839879154077;16172.191528545121;18099.23664122137;20143.39622641509;22304.249084249084;25574.358974358973;27937.6;31656.25;34207.522935779816;36870.93425605536;39645.82651391163;44241.290322580644;49133.54531001589;54326.959247648905;59825.656877898;62869.005847953216;66026.95330559407;72236.26373626373;75508.87728459529;82254.92227979275;85627.74352651047;92925.0;100593.38205440519;108639.22518159807;117068.7123947052;125887.87878787876;128998.40909090909;138380.09049773758;141513.9935414424;144816.63244353188;154936.57786885247;158247.8799739074;168969.20821114373;180154.68749999997;191813.49593495936;203954.77582845997;216587.6338851022;218910.01855287567;232144.6196660482;234423.36283185837;248270.6524948331;262659.5744680852;277601.1535048802;293106.4535227946;309186.5777777778;309671.91201353626;326348.3333333334;343631.5789473684
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
