numPlayed,heuristicList,remainingTime
51,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,999990.0;999980.0;999970.0;999960.0;999950.0;999940.0;999930.0;999920.0;999910.0;999900.0;999890.0;999880.0;999870.0;999860.0;999850.0;999840.0;999830.0;999820.0;999810.0;999800.0;999790.0;999780.0;999770.0;999760.0;999750.0;999740.0;999730.0;999720.0;999710.0;999700.0;999690.0;999680.0;999670.0;999660.0;999650.0;999640.0;999630.0;999620.0;999610.0;999600.0;999590.0;999580.0;999570.0;999560.0;999550.0;999540.0;999530.0;999520.0;999510.0;999500.0;999490.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
1,0.0;0.0,999990.0
