numPlayed,heuristicList,remainingTime
93,38.0;35.0;33.0;31.0;30.0;29.0;30.0;29.0;29.0;29.0;30.0;29.0;28.0;27.0;28.0;27.0;29.0;28.0;25.0;24.0;22.0;24.0;24.0;24.0;25.0;25.0;25.0;25.0;24.0;23.0;22.0;23.0;24.0;24.0;24.0;23.0;23.0;24.0;25.0;25.0;25.0;21.0;22.0;22.0;20.0;21.0;21.0;22.0;21.0;21.0;21.0;21.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;24.0;25.0;24.0;23.0;25.0;25.0;20.0;15.0;14.0;14.0;13.0;12.0;11.0;10.0;10.0;10.0;8.0;10.0;10.0;8.0;7.0;6.0;8.0;8.0;8.0;8.0;8.0;7.0;5.0;4.0;3.0;2.0;1.0;0.0;1.0,116.66666666666667;131.33333333333334;133.91304347826087;146.99999999999997;159.40860215053766;201.79487179487177;230.0990099009901;265.37634408602156;306.326530612245;378.75000000000006;426.8478260869566;449.090909090909;450.8921933085502;488.7719298245614;503.6723163841808;579.3548387096774;627.927927927928;592.2580645161291;552.3841059602647;494.85815602836874;489.83682983682957;490.66390041493776;495.82554517133974;518.263888888889;542.3419773095625;567.9432624113476;594.978540772532;608.2758620689652;609.170208459826;599.7797356828194;607.625383828045;630.4724919093849;654.4136657433053;679.4014084507043;691.732283464567;705.5755677368832;734.2927012791572;778.1350954478708;823.2401433691755;869.6078431372546;853.7902354720243;856.805131337813;861.8630849220106;841.2734082397003;838.0952380952381;837.1999999999998;850.6599756690996;852.7209705372618;856.3882013201321;861.482939632546;867.8576807228915;886.991988346686;906.755994358251;927.1291866028707;948.0935013262599;969.6329684481648;991.7334167709637;1014.3822276323797;1063.0790875288917;1126.6726943942133;1177.9310344827586;1215.4083626416573;1284.4687087791294;1355.8956317795366;1344.8432689616568;1260.9384615384615;1177.7878183311811;1108.1208973526655;1038.622408293461;970.3084832904879;903.8893117933974;839.8315920785906;785.1102755079903;737.8380079108233;685.3456365342508;650.1118568232662;618.85676692426;581.8763058921854;544.8596663395485;508.08751229105224;482.5733041575493;459.4650891518079;438.43495773378913;419.21252660383107;401.5728537100415;382.44524954132726;359.35159362549825;335.58661691227644;311.3423458685854;286.78569381555576;262.0599465444825;237.28661648931575;216.42539887347698
67,35.0;33.0;31.0;30.0;29.0;30.0;29.0;29.0;29.0;30.0;30.0;30.0;29.0;28.0;27.0;28.0;28.0;27.0;29.0;28.0;25.0;24.0;22.0;24.0;24.0;24.0;25.0;24.0;23.0;22.0;23.0;22.0;24.0;24.0;24.0;23.0;23.0;23.0;24.0;24.0;24.0;23.0;22.0;23.0;24.0;25.0;25.0;21.0;22.0;22.0;20.0;21.0;21.0;22.0;22.0;21.0;21.0;22.0;21.0;22.0;22.0;22.0;21.0;22.0;24.0;23.0;23.0;23.0,165.0;155.0;174.70588235294113;190.66666666666669;263.59649122807014;303.8461538461538;356.3636363636364;418.3333333333333;547.0588235294118;694.4444444444446;860.7017543859649;924.9999999999995;900.8450704225352;831.2186379928314;867.9069767441862;913.4426229508197;902.5632183908046;1032.0;1095.5319148936169;977.1929824561405;867.7083333333333;741.6129032258065;714.746835443038;699.9554565701559;693.5884691848906;714.2034313725491;716.4661654135338;703.7781109445278;680.0822222222221;680.3178484107578;668.6577925679425;691.4865337530603;715.5749128919863;740.852272727273;751.6444444444442;764.2713567839196;778.5233570863024;809.4414826097998;841.2802641232574;874.0268931351732;891.304347826087;893.911111111111;914.2401215805476;951.6007088009451;1006.7500727378531;1063.4862385321103;1049.2505142652715;1055.5589586523738;1063.5945485519594;1041.1363636363637;1038.2456896551723;1037.5491803278687;1053.3754358265899;1070.098972211648;1073.080422125182;1077.578714999419;1097.5603579267263;1104.03178722024;1125.7076115485563;1147.9951025405571;1170.87674903245;1179.9942561746122;1204.3192948090107;1258.672590946959;1298.7571701720844;1339.4813222252078;1380.8450145464167
67,35.0;33.0;31.0;30.0;29.0;30.0;29.0;29.0;29.0;30.0;30.0;30.0;29.0;28.0;27.0;28.0;28.0;27.0;29.0;28.0;25.0;24.0;22.0;24.0;24.0;24.0;25.0;24.0;23.0;22.0;23.0;22.0;24.0;24.0;24.0;23.0;23.0;23.0;24.0;24.0;24.0;23.0;22.0;23.0;24.0;25.0;25.0;21.0;22.0;22.0;20.0;21.0;21.0;22.0;22.0;21.0;21.0;22.0;21.0;22.0;22.0;22.0;21.0;22.0;24.0;23.0;23.0;23.0,165.0;155.0;174.70588235294113;190.66666666666669;263.59649122807014;303.8461538461538;356.3636363636364;418.3333333333333;547.0588235294118;694.4444444444446;860.7017543859649;924.9999999999995;900.8450704225352;831.2186379928314;867.9069767441862;913.4426229508197;902.5632183908046;1032.0;1095.5319148936169;977.1929824561405;867.7083333333333;741.6129032258065;714.746835443038;699.9554565701559;693.5884691848906;714.2034313725491;716.4661654135338;703.7781109445278;680.0822222222221;680.3178484107578;668.6577925679425;691.4865337530603;715.5749128919863;740.852272727273;751.6444444444442;764.2713567839196;778.5233570863024;809.4414826097998;841.2802641232574;874.0268931351732;891.304347826087;893.911111111111;914.2401215805476;951.6007088009451;1006.7500727378531;1063.4862385321103;1049.2505142652715;1055.5589586523738;1063.5945485519594;1041.1363636363637;1038.2456896551723;1037.5491803278687;1053.3754358265899;1070.098972211648;1073.080422125182;1077.578714999419;1097.5603579267263;1104.03178722024;1125.7076115485563;1147.9951025405571;1170.87674903245;1179.9942561746122;1204.3192948090107;1258.672590946959;1298.7571701720844;1339.4813222252078;1380.8450145464167
48,33.0;31.0;30.0;29.0;30.0;30.0;29.0;29.0;29.0;30.0;29.0;28.0;27.0;28.0;28.0;27.0;29.0;28.0;25.0;24.0;22.0;24.0;24.0;24.0;25.0;24.0;23.0;22.0;23.0;22.0;24.0;24.0;24.0;23.0;23.0;23.0;24.0;24.0;24.0;23.0;22.0;23.0;24.0;25.0;25.0;25.0;25.0;24.0;24.0,155.0;198.88888888888886;221.53846153846155;362.5;536.8421052631579;575.7142857142857;648.9189189189188;742.6086956521739;1031.0869565217392;1125.0;1050.0;917.4545454545453;964.9999999999998;1025.1111111111113;997.8378378378377;1186.3829787234047;1271.1858974358975;1078.0851063829787;921.1199999999999;758.9238845144356;726.8781302170285;710.0579710144928;703.4485702091334;728.6792452830189;731.9148936170213;717.498424700693;690.5236907730673;691.5151515151515;678.7767166894043;705.6701030927836;733.931623931624;763.4957463263729;776.0879001627779;790.7339449541282;807.192055101714;843.0499075785583;879.9643969737429;917.9256080114446;937.5163132137031;939.7092578423869;962.8129189518586;1006.0199004975127;1070.4736842105262;1137.0478170478173;1205.7494866529773;1276.5855307640297;1323.8101501699005;1372.035851472471
48,33.0;31.0;30.0;29.0;30.0;30.0;29.0;29.0;29.0;30.0;29.0;28.0;27.0;28.0;28.0;27.0;29.0;28.0;25.0;24.0;22.0;24.0;24.0;24.0;25.0;24.0;23.0;22.0;23.0;22.0;24.0;24.0;24.0;23.0;23.0;23.0;24.0;24.0;24.0;23.0;22.0;23.0;24.0;25.0;25.0;25.0;25.0;24.0;24.0,155.0;198.88888888888886;221.53846153846155;362.5;536.8421052631579;575.7142857142857;648.9189189189188;742.6086956521739;1031.0869565217392;1125.0;1050.0;917.4545454545453;964.9999999999998;1025.1111111111113;997.8378378378377;1186.3829787234047;1271.1858974358975;1078.0851063829787;921.1199999999999;758.9238845144356;726.8781302170285;710.0579710144928;703.4485702091334;728.6792452830189;731.9148936170213;717.498424700693;690.5236907730673;691.5151515151515;678.7767166894043;705.6701030927836;733.931623931624;763.4957463263729;776.0879001627779;790.7339449541282;807.192055101714;843.0499075785583;879.9643969737429;917.9256080114446;937.5163132137031;939.7092578423869;962.8129189518586;1006.0199004975127;1070.4736842105262;1137.0478170478173;1205.7494866529773;1276.5855307640297;1323.8101501699005;1372.035851472471
48,33.0;31.0;30.0;29.0;30.0;30.0;29.0;29.0;29.0;30.0;29.0;28.0;27.0;28.0;28.0;27.0;29.0;28.0;25.0;24.0;22.0;24.0;24.0;24.0;25.0;24.0;23.0;22.0;23.0;22.0;24.0;24.0;24.0;23.0;23.0;23.0;24.0;24.0;24.0;23.0;22.0;23.0;24.0;25.0;25.0;25.0;25.0;24.0;24.0,155.0;198.88888888888886;221.53846153846155;362.5;536.8421052631579;575.7142857142857;648.9189189189188;742.6086956521739;1031.0869565217392;1125.0;1050.0;917.4545454545453;964.9999999999998;1025.1111111111113;997.8378378378377;1186.3829787234047;1271.1858974358975;1078.0851063829787;921.1199999999999;758.9238845144356;726.8781302170285;710.0579710144928;703.4485702091334;728.6792452830189;731.9148936170213;717.498424700693;690.5236907730673;691.5151515151515;678.7767166894043;705.6701030927836;733.931623931624;763.4957463263729;776.0879001627779;790.7339449541282;807.192055101714;843.0499075785583;879.9643969737429;917.9256080114446;937.5163132137031;939.7092578423869;962.8129189518586;1006.0199004975127;1070.4736842105262;1137.0478170478173;1205.7494866529773;1276.5855307640297;1323.8101501699005;1372.035851472471
25,38.0;35.0;33.0;31.0;30.0;29.0;30.0;29.0;29.0;29.0;30.0;30.0;30.0;29.0;28.0;27.0;28.0;27.0;29.0;29.0;29.0;28.0;29.0;29.0;29.0;29.0,116.66666666666667;131.33333333333334;133.91304347826087;146.99999999999997;159.40860215053766;201.79487179487177;230.0990099009901;265.37634408602156;306.326530612245;378.75000000000006;458.8631984585742;546.6666666666666;597.2641509433963;611.4814814814816;599.1856677524429;634.4508670520231;640.8126036484246;721.8483412322273;807.7149321266968;898.4126984126983;946.4612326043734;1046.4750957854405;1151.558841651263;1261.714285714286;1376.943005181347
25,38.0;35.0;33.0;31.0;30.0;29.0;30.0;29.0;29.0;29.0;30.0;29.0;28.0;27.0;28.0;28.0;27.0;29.0;29.0;29.0;29.0;28.0;29.0;29.0;29.0;29.0,116.66666666666667;131.33333333333334;133.91304347826087;146.99999999999997;159.40860215053766;201.79487179487177;230.0990099009901;265.37634408602156;306.326530612245;378.75000000000006;426.8478260869566;449.090909090909;450.8921933085502;488.7719298245614;530.5309734513276;547.6923076923077;627.927927927928;713.7735849056603;805.2380952380953;902.3289665211062;956.4314516129032;1063.90625;1177.2979797979797;1296.6176470588232;1421.8750000000002
25,38.0;35.0;33.0;31.0;30.0;29.0;30.0;29.0;29.0;29.0;30.0;29.0;28.0;27.0;28.0;28.0;27.0;29.0;29.0;29.0;29.0;29.0;29.0;29.0;29.0;28.0,116.66666666666667;131.33333333333334;133.91304347826087;146.99999999999997;159.40860215053766;201.79487179487177;230.0990099009901;265.37634408602156;306.326530612245;378.75000000000006;426.8478260869566;449.090909090909;450.8921933085502;488.7719298245614;530.5309734513276;547.6923076923077;627.927927927928;713.7735849056603;805.2380952380953;902.3289665211062;1005.0526315789475;1113.4146341463415;1227.4197773411918;1347.0722433460076;1400.0880281690145
20,33.0;31.0;29.0;27.0;26.0;25.0;26.0;25.0;25.0;25.0;26.0;26.0;26.0;26.0;25.0;27.0;27.0;27.0;25.0;25.0;26.0,155.0;145.0;135.0;142.2222222222222;149.99999999999997;188.8888888888889;212.97872340425533;243.9080459770114;280.2173913043478;347.33333333333337;421.66666666666663;503.2183908045978;591.989247311828;636.1635220125785;799.5192307692307;990.588235294118;1212.3833333333334;1221.206896551724;1245.0757575757577;1382.608695652174
