numPlayed,heuristicList,remainingTime
40,18.0;16.0;16.0;16.0;15.0;15.0;13.0;13.0;13.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;14.0;13.0;12.0;12.0;13.0;13.0;13.0;12.0;12.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;2.147483647E9,80.0;156.66666666666666;260.0;250.0;286.1111111111111;212.22222222222223;202.22222222222223;210.0;258.5185185185186;312.2222222222222;371.1111111111111;435.1851851851851;504.44444444444446;578.8888888888889;658.5185185185186;743.3333333333334;952.0833333333335;1208.4375;1523.1666666666663;1910.1190476190473;2387.403846153846;2979.166666666666;3718.333333333333;3540.0000000000027;2815.51724137931;2107.7987421383655;1750.0;1691.4465408805038;1655.5182072829132;1635.8585858585857;1506.0944206008585;1416.5174129353234;1444.2059336823736;1475.3770491803277;1509.6342091705308;1546.6666666666665;1586.2274618585295;1628.117854001759;1672.1761006289312;999600.0
37,16.0;15.0;15.0;15.0;14.0;12.0;12.0;12.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;12.0;12.0;13.0;13.0;13.0;13.0;12.0;12.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0,150.0;296.6666666666667;493.33333333333337;355.0;195.65217391304347;178.42105263157893;184.9056603773585;235.55555555555554;292.3880597014926;355.4054054054053;424.60905349794245;500.0;581.5789473684212;669.3464052287582;763.302752293578;863.4482758620687;969.7831978319784;935.6756756756758;923.6416184971099;1045.3183520599248;1175.081967213115;1312.9787234042553;1459.050086355786;1421.2612612612613;1403.3864541832668;1561.023622047244;1728.5603112840472;1906.1538461538457;2093.9543726235734;2292.1052631578946;2500.7434944237916;2720.0;2950.0000000000005;3190.8633093525177;3442.70462633452;3705.6338028169002;3979.756097560976
27,18.0;17.0;16.0;16.0;16.0;15.0;15.0;13.0;13.0;13.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0,170.0;160.0;224.28571428571428;312.0;292.59259259259255;317.6923076923077;240.625;224.76190476190476;227.60869565217388;269.2307692307693;314.82758620689657;364.375;417.8571428571429;475.263157894737;536.5853658536586;601.8181818181818;670.9574468085107;829.7802197802198;1015.8522727272725;1232.941176470588;1485.365853658537;1778.1012658227844;2116.907894736842;2508.4931506849316;2960.714285714286;3482.8358208955233;4085.859375000002
23,17.0;16.0;16.0;16.0;16.0;15.0;15.0;13.0;13.0;13.0;14.0;14.0;14.0;14.0;14.0;14.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0,160.0;316.66666666666663;526.6666666666666;789.9999999999999;535.0;525.0;326.6666666666667;286.19047619047615;280.65789473684214;331.39534883720927;386.90972222222223;447.1698113207548;512.1551724137931;581.8518518518518;656.25;839.3846153846155;1061.1290322580644;1328.64406779661;1650.625;2037.735849056604;2503.1999999999994;3063.6170212765937;3740.113636363636
13,16.0;15.0;15.0;13.0;13.0;13.0;14.0;14.0;14.0;14.0;14.0;14.0;15.0;15.0,150.0;296.6666666666667;148.8888888888889;160.0;190.57971014492753;300.0;439.6;611.2820512820512;816.6666666666667;1057.142857142857;1333.9080459770116;2802.2222222222213;9174.285714285708
8,16.0;13.0;13.0;13.0;14.0;14.0;14.0;14.0;14.0,43.333333333333336;83.33333333333334;137.77777777777777;325.0;666.6666666666666;1263.333333333333;2296.0000000000005;4126.666666666666
8,16.0;13.0;13.0;13.0;14.0;14.0;14.0;14.0;14.0,43.333333333333336;83.33333333333334;137.77777777777777;325.0;666.6666666666666;1263.333333333333;2296.0000000000005;4126.666666666666
5,15.0;13.0;13.0;14.0;14.0;14.0,65.0;126.66666666666666;443.3333333333333;1360.0;4816.666666666667
1,15.0;15.0,999990.0
1,15.0;15.0,999990.0
1,16.0;16.0,999990.0
