numPlayed,heuristicList,remainingTime
126,14.0;13.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;11.0;10.0;9.0;8.0;6.0;6.0;4.0;1.0,130.0;120.0;167.14285714285714;231.99999999999994;311.53846153846155;405.00000000000006;512.1052631578947;632.7272727272727;766.8000000000001;914.2857142857143;1075.1612903225807;1249.411764705883;1437.0270270270266;1637.9999999999993;1852.3255813953488;2080.0000000000005;2321.020408163265;2575.3846153846152;2843.0909090909086;3124.137931034482;3418.5245901639337;3726.250000000001;4047.313432835821;4381.714285714286;4729.452054794521;5090.526315789472;5464.9367088607605;5852.682926829269;6253.764705882352;6668.181818181821;7095.934065934065;7537.021276595746;7991.443298969072;8459.199999999997;8940.291262135921;9434.716981132065;9942.477064220186;10463.571428571426;10997.999999999998;11545.762711864405;12106.859504132231;12681.290322580646;13269.055118110238;13870.153846153842;14484.586466165414;15112.352941176472;15753.453237410073;16407.887323943676;17075.65517241379;17756.756756756753;18451.192052980132;19158.96103896104;19880.063694267516;31301.320754716988;64039.99999999997;933519.9999999959;999430.0;999420.0;999410.0;999400.0;999390.0;999380.0;999370.0;999360.0;999350.0;999340.0;999330.0;999320.0;999310.0;999300.0;999290.0;999280.0;999270.0;999260.0;999250.0;999240.0;999230.0;999220.0;999210.0;999200.0;999190.0;999180.0;999170.0;999160.0;999150.0;999140.0;999130.0;999120.0;999110.0;999100.0;999090.0;999080.0;999070.0;999060.0;999050.0;999040.0;999030.0;999020.0;999010.0;999000.0;998990.0;998980.0;998970.0;998960.0;998950.0;998940.0;998930.0;998920.0;998910.0;998900.0;998890.0;998880.0;998870.0;998860.0;998850.0;998840.0;998830.0;998820.0;998810.0;998800.0;998790.0;998780.0;998770.0;998760.0;42453.168767507006;16916.666666666642
52,14.0;13.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;13.0;13.0;14.0,130.0;120.0;167.14285714285714;231.99999999999994;311.53846153846155;405.00000000000006;512.1052631578947;632.7272727272727;766.8000000000001;914.2857142857143;1075.1612903225807;1249.411764705883;1437.0270270270266;1637.9999999999993;1852.3255813953488;2080.0000000000005;2321.020408163265;2575.3846153846152;2843.0909090909086;3124.137931034482;3418.5245901639337;3726.250000000001;4047.313432835821;4381.714285714286;4729.452054794521;5090.526315789472;5464.9367088607605;5852.682926829269;6253.764705882352;6668.181818181821;7095.934065934065;7537.021276595746;7991.443298969072;8459.199999999997;8940.291262135921;9434.716981132065;9942.477064220186;10463.571428571426;10997.999999999998;11545.762711864405;12106.859504132231;12681.290322580646;13269.055118110238;13870.153846153842;14484.586466165414;15112.352941176472;15753.453237410073;16407.887323943676;17075.65517241379;26988.095238095273;55306.666666666664;999480.0
41,17.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;17.0,160.0;316.66666666666663;526.6666666666666;789.9999999999999;1106.6666666666667;1476.6666666666667;1900.0000000000002;2376.6666666666665;2906.666666666667;3490.0;4126.666666666666;4816.666666666666;5560.000000000001;6356.666666666667;7206.666666666666;8109.999999999996;9066.666666666668;10076.666666666668;11140.0;12256.666666666659;13426.666666666666;14650.000000000013;15926.666666666666;17256.666666666668;18640.000000000004;20076.66666666667;21566.666666666664;23109.999999999996;24706.666666666668;26356.666666666664;28060.000000000004;29816.666666666668;31626.666666666675;33490.00000000003;35406.66666666667;37376.66666666665;39400.00000000001;41476.666666666686;43606.66666666666;45789.99999999993;999590.0
41,17.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;17.0,160.0;316.66666666666663;526.6666666666666;789.9999999999999;1106.6666666666667;1476.6666666666667;1900.0000000000002;2376.6666666666665;2906.666666666667;3490.0;4126.666666666666;4816.666666666666;5560.000000000001;6356.666666666667;7206.666666666666;8109.999999999996;9066.666666666668;10076.666666666668;11140.0;12256.666666666659;13426.666666666666;14650.000000000013;15926.666666666666;17256.666666666668;18640.000000000004;20076.66666666667;21566.666666666664;23109.999999999996;24706.666666666668;26356.666666666664;28060.000000000004;29816.666666666668;31626.666666666675;33490.00000000003;35406.66666666667;37376.66666666665;39400.00000000001;41476.666666666686;43606.66666666666;45789.99999999993;999590.0
39,13.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;13.0,120.0;236.66666666666669;393.3333333333333;590.0;826.6666666666667;1103.3333333333333;1420.0;1776.6666666666665;2173.333333333333;2609.999999999999;3086.6666666666665;3603.333333333333;4160.0;4756.666666666667;5393.333333333334;6069.999999999997;6786.666666666667;7543.333333333331;8340.0;9176.66666666666;10053.333333333332;10970.000000000002;11926.666666666666;12923.333333333332;13960.0;15036.66666666666;16153.333333333332;17309.999999999996;18506.666666666668;19743.33333333334;21020.0;22336.666666666668;23693.333333333332;25090.00000000002;26526.666666666668;28003.33333333334;29520.000000000004;31076.666666666686;999610.0
39,18.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;17.0;17.0;17.0,80.0;156.66666666666666;260.0;390.0;546.6666666666666;729.9999999999999;939.9999999999999;1176.6666666666667;1440.0;1729.9999999999993;2046.6666666666665;2389.9999999999995;2759.9999999999995;3156.666666666667;3580.0000000000005;4029.999999999998;4506.666666666667;5009.999999999998;5540.000000000001;6096.6666666666615;6680.0;7290.000000000001;7926.666666666666;8590.0;9280.0;9996.666666666662;10740.0;11510.0;12306.666666666666;13130.000000000004;13980.0;14856.666666666668;15760.0;16690.00000000001;17646.666666666668;18630.000000000004;39530.00000000001;795276.6666666826;999610.0
38,13.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;13.0,120.0;236.66666666666669;393.3333333333333;590.0;826.6666666666667;1103.3333333333333;1420.0;1776.6666666666665;2173.333333333333;2609.999999999999;3086.6666666666665;3603.333333333333;4160.0;4756.666666666667;5393.333333333334;6069.999999999997;6786.666666666667;7543.333333333331;8340.0;9176.66666666666;10053.333333333332;10970.000000000002;11926.666666666666;12923.333333333332;13960.0;15036.66666666666;16153.333333333332;17309.999999999996;18506.666666666668;19743.33333333334;21020.0;22336.666666666668;23693.333333333332;25090.00000000002;26526.666666666668;28003.33333333334;29520.000000000004;999620.0
37,17.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;17.0,160.0;316.66666666666663;526.6666666666666;789.9999999999999;1106.6666666666667;1476.6666666666667;1900.0000000000002;2376.6666666666665;2906.666666666667;3490.0;4126.666666666666;4816.666666666666;5560.000000000001;6356.666666666667;7206.666666666666;8109.999999999996;9066.666666666668;10076.666666666668;11140.0;12256.666666666659;13426.666666666666;14650.000000000013;15926.666666666666;17256.666666666668;18640.000000000004;20076.66666666667;21566.666666666664;23109.999999999996;24706.666666666668;26356.666666666664;28060.000000000004;29816.666666666668;31626.666666666675;33490.00000000003;35406.66666666667;37376.66666666665;999630.0
36,17.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;17.0,160.0;316.66666666666663;526.6666666666666;789.9999999999999;1106.6666666666667;1476.6666666666667;1900.0000000000002;2376.6666666666665;2906.666666666667;3490.0;4126.666666666666;4816.666666666666;5560.000000000001;6356.666666666667;7206.666666666666;8109.999999999996;9066.666666666668;10076.666666666668;11140.0;12256.666666666659;13426.666666666666;14650.000000000013;15926.666666666666;17256.666666666668;18640.000000000004;20076.66666666667;21566.666666666664;23109.999999999996;24706.666666666668;26356.666666666664;28060.000000000004;29816.666666666668;31626.666666666675;33490.00000000003;35406.66666666667;999640.0
35,17.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;17.0,160.0;316.66666666666663;526.6666666666666;789.9999999999999;1106.6666666666667;1476.6666666666667;1900.0000000000002;2376.6666666666665;2906.666666666667;3490.0;4126.666666666666;4816.666666666666;5560.000000000001;6356.666666666667;7206.666666666666;8109.999999999996;9066.666666666668;10076.666666666668;11140.0;12256.666666666659;13426.666666666666;14650.000000000013;15926.666666666666;17256.666666666668;18640.000000000004;20076.66666666667;21566.666666666664;23109.999999999996;24706.666666666668;26356.666666666664;28060.000000000004;29816.666666666668;31626.666666666675;33490.00000000003;999650.0
