numPlayed,heuristicList,remainingTime
92,36.0;35.0;34.0;33.0;32.0;32.0;32.0;31.0;30.0;29.0;26.0;26.0;24.0;23.0;22.0;21.0;21.0;21.0;19.0;18.0;17.0;16.0;17.0;18.0;18.0;21.0;21.0;21.0;21.0;20.0;21.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;23.0;19.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;17.0;18.0;20.0;21.0;22.0;22.0;22.0;21.0;22.0;23.0;22.0;23.0;23.0;19.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;17.0;18.0;22.0;24.0;23.0;24.0;19.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;17.0;18.0;21.0;21.0;22.0;22.0;22.0;24.0,3500.0;3400.0;3300.0;3200.0;3677.7777777777774;4380.0;4531.578947368421;4396.747967479675;4158.620689655173;3388.888888888888;3122.6775956284155;2773.4939759036142;2524.9422632794453;2331.630170316302;2171.091445427728;2093.0693069306935;2065.4939587775407;1964.130434782609;1861.6757176105507;1758.589915216421;1655.1744186046512;1621.4137214137213;1640.775930324624;1670.6911636045488;1816.4715719063543;1968.9084601014138;2127.995391705069;2293.7269372693727;2420.91388400703;2600.3389830508477;2836.5410052910056;3082.59091887239;3338.4930643127364;3604.2513863216263;3879.8694779116477;4165.350618738951;4460.697808535177;4765.913796348577;5081.001106194692;5405.962059620597;5834.488315874292;5890.417940876656;5866.074856046065;5858.688425506196;5865.979381443298;5886.122448979593;5917.638672887506;5959.3170007423905;6010.15625;5989.706378670267;6059.815205057548;6295.561192136969;6619.888437076424;7041.176470588232;7476.695571384329;7926.574216743709;8285.028119775043;8761.42208774584;9371.09794388737;9879.95161778047;10538.132118451027;11224.181411429738;11337.645670452868;11316.388338522502;11310.10018586518;11317.32984293194;11336.836129683361;11367.551335118904;11408.551935066465;11459.035047792444;11391.87987462643;11463.61323155216;12052.047528113722;12939.890710382511;13724.301098662025;14707.236114184554;14877.69385699899;14888.63826232247;14911.210036422504;14944.53165881737;14987.828571428574;15040.41450777202;15101.679261125104;15171.078431372549;15097.444359820594;15185.95623006708;15733.870172555467;16292.534381139489;17028.90550124593;17787.056883759276;18567.402994953256;19766.554243957282
82,36.0;35.0;34.0;33.0;33.0;32.0;31.0;30.0;29.0;26.0;26.0;25.0;24.0;23.0;22.0;21.0;22.0;22.0;22.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;24.0;20.0;19.0;19.0;19.0;19.0;19.0;19.0;21.0;20.0;21.0;22.0;24.0;24.0;21.0;24.0;25.0;25.0;25.0;25.0;25.0;20.0;19.0;19.0;19.0;19.0;19.0;19.0;21.0;20.0;21.0;22.0;24.0;21.0;25.0,3500.0;3400.0;3300.0;4075.0;4135.802469135803;3954.545454545454;3726.4705882352946;3506.666666666667;2860.377358490565;2665.1376146788994;2511.921296296296;2381.6216216216217;2264.5161290322585;2155.2845528455277;2050.8595988538677;2070.4714640198504;2118.4901531728665;2188.0626223091986;2336.093609360936;2495.5555555555566;2665.865011636928;2846.589259796807;3037.400590774824;3238.0462724935733;3448.3282674772036;3668.089196462899;3897.202413603949;4135.564853556485;4383.091787439614;4639.712918660287;4905.369435520881;5180.011757789534;5463.597793805686;5756.091578086673;6057.462195923734;6367.682926829271;6686.730556579432;7014.584820366403;7351.2279488066415;7696.644295302014;8050.820028239381;8413.742875237496;8785.40190945488;9165.787370103915;9554.890510948902;9952.703471826977;10359.219169210844;10958.9462129528;10825.199690801337;10558.221369161873;10343.097643097643;10170.814002530577;10034.413733677997;9928.44243792325;9848.563269676959;10054.090227298948;10131.963394342762;10352.587322121604;10715.03942424724;11372.100413091834;12053.537923358243;12273.189077794952;12988.347260909937;13909.733959311427;14878.600823045272;15896.990073647135;16967.03919663103;18090.986561783022;17977.52156862745;17656.296516820486;17382.146060520226;17148.784440842788;16951.039111914284;16784.614750721055;16645.914858294793;16913.17254174397;16992.187734292995;17273.309843646777;17755.879473512454;18658.209390492855;18940.768901263655;20109.778357235988
80,36.0;35.0;34.0;33.0;33.0;32.0;31.0;30.0;29.0;26.0;26.0;25.0;24.0;23.0;22.0;21.0;22.0;22.0;22.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;24.0;20.0;19.0;19.0;19.0;19.0;19.0;19.0;20.0;19.0;20.0;20.0;22.0;21.0;24.0;25.0;25.0;25.0;25.0;25.0;25.0;20.0;19.0;19.0;19.0;19.0;19.0;19.0;20.0;19.0;20.0;20.0;22.0;21.0;26.0;25.0;24.0;23.0;22.0;2.147483647E9,3500.0;3400.0;3300.0;4075.0;4135.802469135803;3954.545454545454;3726.4705882352946;3506.666666666667;2860.377358490565;2665.1376146788994;2511.921296296296;2381.6216216216217;2264.5161290322585;2155.2845528455277;2050.8595988538677;2070.4714640198504;2118.4901531728665;2188.0626223091986;2336.093609360936;2495.5555555555566;2665.865011636928;2846.589259796807;3037.400590774824;3238.0462724935733;3448.3282674772036;3668.089196462899;3897.202413603949;4135.564853556485;4383.091787439614;4639.712918660287;4905.369435520881;5180.011757789534;5463.597793805686;5756.091578086673;6057.462195923734;6367.682926829271;6686.730556579432;7014.584820366403;7351.2279488066415;7696.644295302014;8197.291941875825;8116.029593094945;7931.001998287182;7789.083820662767;7682.417309127082;7605.046728971964;7552.375706837043;7520.80033347228;7613.198881789136;7609.46595798532;7723.406974621146;7844.811818501583;8184.5281280589625;8420.887991927346;9005.810037049512;9742.639881965726;10520.963855421693;11342.603550295862;12209.462630529157;13123.531505873976;14086.892329852362;14071.862068965522;13887.362907186118;13736.366469305085;13614.538427233529;13518.305855599774;13444.697072838666;13391.220276979362;13513.009880922215;13486.348122866893;13628.44565517786;13777.47062888735;14246.438746438744;14560.284798329976;15733.627204030228;16793.861892583118;17703.003003003007;18429.05484247375;18949.250461254607;992000.0
78,36.0;35.0;34.0;33.0;33.0;32.0;31.0;30.0;29.0;26.0;26.0;25.0;24.0;23.0;22.0;21.0;22.0;22.0;22.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;24.0;20.0;19.0;19.0;19.0;19.0;19.0;19.0;20.0;19.0;20.0;21.0;23.0;22.0;24.0;25.0;25.0;25.0;25.0;25.0;25.0;20.0;19.0;19.0;19.0;19.0;19.0;19.0;20.0;19.0;20.0;21.0;23.0;22.0;26.0;25.0;24.0,3500.0;3400.0;3300.0;4075.0;4135.802469135803;3954.545454545454;3726.4705882352946;3506.666666666667;2860.377358490565;2665.1376146788994;2511.921296296296;2381.6216216216217;2264.5161290322585;2155.2845528455277;2050.8595988538677;2070.4714640198504;2118.4901531728665;2188.0626223091986;2336.093609360936;2495.5555555555566;2665.865011636928;2846.589259796807;3037.400590774824;3238.0462724935733;3448.3282674772036;3668.089196462899;3897.202413603949;4135.564853556485;4383.091787439614;4639.712918660287;4905.369435520881;5180.011757789534;5463.597793805686;5756.091578086673;6057.462195923734;6367.682926829271;6686.730556579432;7014.584820366403;7351.2279488066415;7696.644295302014;8050.820028239381;8565.340179717587;8477.511244377813;8281.89735037984;8130.5361305361275;8015.421920465569;7930.468809360993;7870.967741935485;7833.217993079586;7923.332032774091;7914.304267161408;8026.490539093182;8254.053115778512;8711.975223675154;9063.197026022304;9671.177266576455;10441.391690887334;11254.165226408568;12111.340206185567;13014.840989399294;13966.678577809536;14968.955547524398;14921.033529208435;14694.198623402168;14505.66116131713;14350.31185031185;14223.957446808512;14123.124264639333;14044.910179640723;14151.866801210897;14103.840711542347;14233.215547703181;14532.579081043637;15174.004144600509;15653.38645418327;16892.72727272727;18005.233475311557;18949.797667222083
76,36.0;35.0;34.0;33.0;32.0;32.0;32.0;31.0;30.0;29.0;26.0;26.0;25.0;24.0;23.0;22.0;21.0;22.0;22.0;22.0;22.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;24.0;20.0;19.0;19.0;19.0;19.0;19.0;19.0;21.0;20.0;21.0;25.0;25.0;22.0;25.0;21.0;25.0;25.0,3500.0;3400.0;3300.0;3200.0;3677.7777777777774;4380.0;4531.578947368421;4396.747967479675;4158.620689655173;3388.888888888888;3122.6775956284155;2908.75;2727.1393643031784;2566.666666666666;2420.6349206349205;2284.8167539267024;2284.6765039727584;2316.4328657314636;2372.017937219731;2446.4285714285706;2599.1716867469877;2762.3595505617977;2935.5263157894733;3118.316831683168;3310.455607476637;3511.725663716815;3721.953781512603;3940.999999999999;4168.749999999999;4405.109489051095;4650.0;4903.355704697985;5165.120967741936;5435.248447204969;5713.697604790419;6000.433526011559;6295.425977653631;6598.64864864865;6910.078534031414;7229.695431472082;7557.481527093594;7893.42105263158;8237.5;8589.70588235294;8950.027533039647;9318.454935622316;9694.979079497907;10079.59183673469;10472.285856573708;10873.054474708171;11281.89163498099;11698.791821561335;12123.75;12556.7615658363;12997.822299651572;13446.928327645051;13904.076086956524;14369.262295081964;15068.178428581115;14869.464767038891;14502.386117136659;14193.810335036913;13934.48775773196;13717.07913229453;13535.68661630835;13385.516477430083;13583.153784002156;13625.02814583875;13839.0077205417;14730.061349693253;15662.402650488362;16049.505452700989;17040.814757878543;17227.00074794316;18269.400352733683;19359.00178253119
71,36.0;35.0;34.0;33.0;33.0;32.0;31.0;30.0;29.0;26.0;26.0;25.0;24.0;23.0;22.0;21.0;22.0;22.0;22.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;24.0;20.0;19.0;19.0;19.0;19.0;19.0;19.0;21.0;20.0;21.0;20.0;24.0;21.0;24.0;25.0;25.0;25.0;25.0;25.0;25.0;24.0;23.0;22.0;21.0;22.0;22.0;22.0;22.0,3500.0;3400.0;3300.0;4075.0;4135.802469135803;3954.545454545454;3726.4705882352946;3506.666666666667;2860.377358490565;2665.1376146788994;2511.921296296296;2381.6216216216217;2264.5161290322585;2155.2845528455277;2050.8595988538677;2070.4714640198504;2118.4901531728665;2188.0626223091986;2336.093609360936;2495.5555555555566;2665.865011636928;2846.589259796807;3037.400590774824;3238.0462724935733;3448.3282674772036;3668.089196462899;3897.202413603949;4135.564853556485;4383.091787439614;4639.712918660287;4905.369435520881;5180.011757789534;5463.597793805686;5756.091578086673;6057.462195923734;6367.682926829271;6686.730556579432;7014.584820366403;7351.2279488066415;7696.644295302014;8050.820028239381;8413.742875237496;8942.228464419477;8847.518972562753;8640.942323314377;8479.79797979798;8355.926188786374;8263.106364040948;8196.51333753413;8152.346857597453;8354.650491045639;8446.876155268024;8663.449348164095;8768.784530386743;9360.449050086354;9588.135213790014;10213.577549991598;11008.967391304344;11847.605150214593;12731.34328358209;13662.116160729951;14641.94464158978;15672.94096536874;16515.53641908862;17135.106382978724;17512.335412335426;17644.866856472952;18038.981754615976;18439.483394833944;18846.323067253303;19259.455991788556
68,36.0;35.0;34.0;33.0;33.0;32.0;31.0;30.0;29.0;26.0;26.0;25.0;24.0;23.0;22.0;21.0;22.0;22.0;22.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;24.0;20.0;19.0;19.0;19.0;19.0;19.0;19.0;21.0;20.0;21.0;20.0;24.0;21.0;24.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;24.0;23.0,3500.0;3400.0;3300.0;4075.0;4135.802469135803;3954.545454545454;3726.4705882352946;3506.666666666667;2860.377358490565;2665.1376146788994;2511.921296296296;2381.6216216216217;2264.5161290322585;2155.2845528455277;2050.8595988538677;2070.4714640198504;2118.4901531728665;2188.0626223091986;2336.093609360936;2495.5555555555566;2665.865011636928;2846.589259796807;3037.400590774824;3238.0462724935733;3448.3282674772036;3668.089196462899;3897.202413603949;4135.564853556485;4383.091787439614;4639.712918660287;4905.369435520881;5180.011757789534;5463.597793805686;5756.091578086673;6057.462195923734;6367.682926829271;6686.730556579432;7014.584820366403;7351.2279488066415;7696.644295302014;8050.820028239381;8413.742875237496;8785.40190945488;9165.787370103915;9722.485207100592;9613.082039911305;9383.45780753713;9201.731601731599;9059.418001353486;8950.014160294531;8868.452739313667;8810.72651198174;9014.655119464405;9101.628318584071;9320.127191474734;9420.76575085513;10034.63067240808;10263.981958762888;10911.654034295545;11736.876426475385;12606.197461677923;13521.511111111107;14484.796898702174;15498.124786907607;16563.6604012186;17683.67062107467;18587.47383112352;19237.35632183908
1,36.0;36.0,999900.0
1,36.0;36.0,999900.0
1,36.0;36.0,999900.0
