numPlayed,heuristicList,remainingTime
736,31.0;29.0;21.0;19.0;20.0;22.0;17.0;23.0;23.0;20.0;22.0;18.0;22.0;24.0;24.0;24.0;21.0;22.0;24.0;24.0;24.0;24.0;24.0;25.0;25.0;24.0;25.0;25.0;25.0;25.0;26.0;24.0;25.0;26.0;26.0;26.0;26.0;27.0;27.0;27.0;27.0;27.0;27.0;27.0;27.0;28.0;28.0;28.0;23.0;26.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;29.0;21.0;21.0;23.0;23.0;22.0;23.0;24.0;24.0;22.0;22.0;24.0;24.0;24.0;25.0;23.0;25.0;25.0;26.0;26.0;26.0;26.0;22.0;24.0;21.0;26.0;26.0;26.0;23.0;25.0;26.0;26.0;26.0;27.0;26.0;27.0;27.0;27.0;27.0;27.0;27.0;27.0;21.0;24.0;26.0;26.0;27.0;27.0;27.0;27.0;27.0;27.0;27.0;27.0;27.0;27.0;27.0;27.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;26.0;28.0;19.0;15.0;18.0;20.0;19.0;23.0;21.0;22.0;22.0;23.0;23.0;15.0;24.0;24.0;20.0;23.0;23.0;24.0;22.0;24.0;22.0;21.0;25.0;25.0;20.0;21.0;21.0;21.0;23.0;23.0;23.0;24.0;24.0;25.0;21.0;25.0;25.0;20.0;24.0;19.0;21.0;25.0;25.0;24.0;23.0;23.0;24.0;23.0;24.0;25.0;25.0;17.0;22.0;25.0;25.0;25.0;25.0;25.0;23.0;25.0;25.0;23.0;25.0;25.0;25.0;25.0;25.0;25.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;22.0;23.0;24.0;25.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;24.0;26.0;26.0;26.0;25.0;26.0;26.0;20.0;24.0;20.0;24.0;24.0;25.0;25.0;25.0;26.0;26.0;22.0;23.0;24.0;25.0;26.0;26.0;25.0;26.0;21.0;23.0;24.0;26.0;26.0;26.0;26.0;24.0;26.0;21.0;22.0;24.0;25.0;26.0;26.0;26.0;26.0;26.0;26.0;20.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;25.0;24.0;23.0;26.0;27.0;27.0;27.0;27.0;27.0;27.0;27.0;27.0;27.0;26.0;20.0;26.0;26.0;26.0;27.0;27.0;27.0;20.0;27.0;27.0;26.0;27.0;27.0;27.0;27.0;27.0;27.0;27.0;27.0;27.0;27.0;27.0;27.0;26.0;27.0;24.0;27.0;27.0;27.0;27.0;27.0;27.0;27.0;25.0;27.0;27.0;27.0;27.0;27.0;27.0;27.0;27.0;23.0;24.0;19.0;23.0;25.0;25.0;17.0;18.0;25.0;24.0;25.0;24.0;25.0;26.0;26.0;26.0;21.0;25.0;20.0;24.0;23.0;19.0;18.0;19.0;21.0;21.0;23.0;24.0;24.0;23.0;23.0;22.0;15.0;19.0;18.0;18.0;21.0;20.0;21.0;22.0;23.0;23.0;20.0;23.0;24.0;23.0;20.0;20.0;23.0;22.0;19.0;20.0;22.0;20.0;20.0;21.0;21.0;23.0;23.0;20.0;23.0;22.0;21.0;20.0;23.0;23.0;22.0;22.0;19.0;21.0;21.0;20.0;20.0;18.0;17.0;16.0;15.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;17.0;17.0;13.0;15.0;17.0;17.0;17.0;16.0;15.0;16.0;14.0;15.0;14.0;12.0;16.0;16.0;16.0;16.0;15.0;14.0;15.0;16.0;15.0;16.0;15.0;16.0;16.0;15.0;15.0;15.0;16.0;16.0;16.0;15.0;16.0;15.0;16.0;16.0;16.0;16.0;16.0;15.0;16.0;16.0;16.0;15.0;16.0;16.0;17.0;15.0;14.0;17.0;17.0;17.0;15.0;17.0;13.0;16.0;15.0;16.0;17.0;13.0;13.0;16.0;14.0;15.0;15.0;16.0;17.0;16.0;17.0;14.0;17.0;17.0;17.0;17.0;16.0;17.0;16.0;12.0;17.0;17.0;17.0;16.0;14.0;17.0;14.0;15.0;15.0;15.0;15.0;15.0;13.0;15.0;13.0;14.0;15.0;15.0;13.0;14.0;15.0;14.0;14.0;15.0;15.0;15.0;15.0;15.0;15.0;13.0;14.0;15.0;15.0;15.0;15.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;13.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;15.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;15.0;16.0;15.0;16.0;12.0;16.0;16.0;15.0;16.0;16.0;13.0;16.0;16.0;16.0;16.0;16.0;15.0;16.0;16.0;16.0;15.0;15.0;13.0;16.0;16.0;16.0;16.0;14.0;15.0;16.0;16.0;16.0;16.0;12.0;14.0;16.0;16.0;16.0;16.0;15.0;16.0;16.0;16.0;14.0;16.0;16.0;16.0;16.0;15.0;16.0;16.0;15.0;16.0;16.0;16.0;12.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;15.0;16.0;16.0;16.0;16.0;16.0;13.0;14.0;16.0;16.0;16.0;16.0;16.0;14.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;15.0;16.0;14.0;16.0;16.0;16.0;13.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;15.0;16.0;16.0;16.0;16.0;16.0;16.0;15.0;15.0;16.0;15.0;16.0;16.0;16.0;14.0;16.0;15.0;17.0;17.0;17.0;16.0;17.0;17.0;12.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;14.0;15.0;15.0;16.0;17.0;17.0;13.0;17.0;17.0;17.0;16.0;17.0;12.0;14.0;17.0;16.0;17.0;2.147483647E9,1450.0;440.0;418.18181818181824;549.9999999999999;869.3693693693692;815.7894736842104;1356.25;2084.848484848485;2300.0;3028.5714285714284;2791.7107583774246;3629.473684210525;5475.757575757576;8233.333333333332;12517.391304347828;12417.39130434783;14178.472222222223;21521.05263157896;34675.0;63370.370370370365;165987.49999999994;997800.0;997700.0;997600.0;997500.0;997400.0;997300.0;997200.0;997100.0;997000.0;996900.0;996800.0;996700.0;996600.0;996500.0;996400.0;996300.0;996200.0;996100.0;996000.0;995900.0;995800.0;995700.0;995600.0;995500.0;995400.0;995300.0;995200.0;995100.0;995000.0;994900.0;994800.0;994700.0;994600.0;994500.0;994400.0;994300.0;994200.0;994100.0;994000.0;993900.0;993800.0;993700.0;993600.0;993500.0;993400.0;993300.0;993200.0;993100.0;993000.0;992900.0;992800.0;992700.0;992600.0;992500.0;992400.0;992300.0;992200.0;992100.0;992000.0;991900.0;991800.0;991700.0;991600.0;991500.0;991400.0;991300.0;991200.0;991100.0;991000.0;990900.0;990800.0;990700.0;990600.0;990500.0;990400.0;990300.0;990200.0;990100.0;990000.0;989900.0;989800.0;989700.0;989600.0;989500.0;989400.0;989300.0;989200.0;989100.0;989000.0;988900.0;988800.0;988700.0;988600.0;988500.0;988400.0;988300.0;988200.0;988100.0;988000.0;987900.0;987800.0;987700.0;987600.0;987500.0;987400.0;987300.0;987200.0;987100.0;987000.0;986900.0;986800.0;986700.0;986600.0;986500.0;986400.0;986300.0;986200.0;986100.0;986000.0;985900.0;985800.0;985700.0;985600.0;985500.0;985400.0;985300.0;985200.0;985100.0;985000.0;984900.0;984800.0;984700.0;984600.0;921552.3781446551;688208.4995663472;707145.0174825182;726556.3876651978;548921.365277322;463379.91266375524;402565.18726154335;357133.1563903636;342830.87300057785;330112.8467153285;318739.8197885983;317517.2320217096;316410.59071029164;324592.9742388759;297763.12206927844;305400.8734511477;313214.8688046648;282173.860845839;282343.7704111305;252243.66263918497;237751.84410437083;243699.5121951218;249780.7189907335;250742.19576719578;246685.92782404443;242917.3913043478;244069.415737235;240585.3926632234;241824.85265225935;247728.29442026117;253763.0031885213;224542.64757247642;218559.48210843877;223809.90154711655;229175.01487209994;234657.48031496062;240260.03218113378;245985.48359090107;243192.0818881651;248955.64644398994;254845.63556776237;251884.09433015552;257810.95105719822;263867.8207739309;270057.8182439942;276384.15159345395;282850.125835286;289459.1465547394;301856.7139182965;314967.28076639655;328849.80124929006;343569.88452056574;359200.7610654918;375824.4224422442;393532.971861932;412430.23255813937;432633.67323815986;454276.72602311795;477511.59349987865;502512.66968325776;529480.7374554309;558648.1561822126;590285.3231724526;624708.7894840107;662291.5462649864;703476.1904761905;748791.9563505447;798877.0049680622;854507.9685746348;916639.6624472567;827379.9858806925;784332.0661157024;774355.136673648;793944.850065189;846632.9335161076;905143.063583815;970476.4705882348;976800.0;976700.0;976600.0;976500.0;976400.0;976300.0;976200.0;976100.0;976000.0;975900.0;975800.0;975700.0;975600.0;975500.0;975400.0;975300.0;975200.0;975100.0;975000.0;974900.0;974800.0;974700.0;974600.0;974500.0;974400.0;974300.0;974200.0;974100.0;974000.0;973900.0;973800.0;973700.0;973600.0;973500.0;973400.0;973300.0;973200.0;973100.0;973000.0;972900.0;972800.0;972700.0;972600.0;972500.0;972400.0;972300.0;972200.0;972100.0;972000.0;971900.0;971800.0;971700.0;971600.0;971500.0;971400.0;971300.0;971200.0;971100.0;971000.0;970900.0;970800.0;970700.0;970600.0;970500.0;970400.0;970300.0;970200.0;970100.0;970000.0;969900.0;969800.0;969700.0;969600.0;969500.0;969400.0;969300.0;969200.0;969100.0;969000.0;968900.0;968800.0;968700.0;968600.0;968500.0;968400.0;968300.0;968200.0;968100.0;968000.0;967900.0;967800.0;967700.0;967600.0;967500.0;967400.0;967300.0;967200.0;967100.0;967000.0;966900.0;966800.0;966700.0;966600.0;966500.0;966400.0;966300.0;966200.0;966100.0;966000.0;965900.0;965800.0;965700.0;965600.0;965500.0;965400.0;965300.0;965200.0;965100.0;965000.0;964900.0;964800.0;964700.0;964600.0;964500.0;964400.0;964300.0;964200.0;964100.0;964000.0;963900.0;963800.0;963700.0;963600.0;963500.0;963400.0;963300.0;963200.0;963100.0;963000.0;962900.0;962800.0;962700.0;962600.0;962500.0;962400.0;962300.0;962200.0;962100.0;962000.0;961900.0;961800.0;961700.0;961600.0;961500.0;961400.0;961300.0;961200.0;961100.0;959366.8261563001;899837.9066741028;885189.0753250532;858888.2972764829;801394.4639376219;761061.9293025347;742710.9974424551;708627.1362879791;677892.2077922077;657016.5624192299;637639.6090945352;632334.3652820059;627209.5666473208;604081.8901831824;599724.1852748223;589882.2289156625;575163.1551634667;556360.3012845843;553185.7395161623;550108.1107392763;542443.5944309768;535100.16943541;515249.02619207534;504886.5903515945;495063.0857507172;482084.50233228155;469914.22143909923;452025.6198478627;432670.82625576324;412387.78790453024;391650.33383294725;375225.15928536153;360241.66272910405;346518.69594224315;333904.242230201;322269.7867428823;311505.9437376964;301519.02512193617;292228.3220709627;283563.9326313385;275465.0115154308;267878.3493655525;261843.64741641335;256128.24906541262;246762.27401520195;239934.21860728797;235281.53011177573;230847.9738660258;226618.70990472543;221789.00075131486;216444.7784457804;212111.01149237918;206598.00828343054;202055.664106437;197110.14213743707;191235.2747206205;188003.6496350365;184906.37874294072;181935.43043720638;179083.4014667745;175836.69827896668;172242.01150956465;169283.42639655716;166903.2532324769;164165.03722009584;161966.61121751208;159425.22053198787;157389.30572681344;155422.48487459496;153132.80614965883;150926.93301063788;148800.45557783416;147107.65138079558;145467.9848036347;143879.09902425378;142002.7054630344;140517.04974073678;138754.1396801781;137362.5517257875;136011.25392194642;134698.6135782455;133423.0853709869;132183.2055764917;130691.55676258859;129525.01009952623;128389.94143988972;127285.17473503292;125943.44576560805;124901.35032398012;123886.18304391764;123150.57936123633;121931.87363321331;120502.55628331259;119835.85233855277;119184.2096026727;118547.19598345752;117459.98678089332;116857.89589648196;115368.64954658435;114584.62106857498;113601.40669299921;112857.03784965444;112341.60284707657;111001.59896017826;109700.93257311697;109038.08840921687;107994.0067469227;107171.35640827531;106368.10374792409;105772.9853870199;105378.38995224389;104805.67042833634;104429.26999483249;103513.88312732076;103158.99396693567;102811.29298101939;102470.61938830966;102136.81729552042;101635.33935392479;101316.75584021906;100833.15246880084;99684.55088938263;99395.54186287607;99112.31950867147;98834.76399386858;98399.64713226462;97650.99688370712;97396.2555215607;96672.49542516965;96120.2741719301;95579.27198133324;95049.1886702305;94529.7347884159;94020.63114318595;93226.8085323759;92741.60644139157;91978.24018616538;91373.61720885502;90921.70745281904;90478.45177394367;89768.63716164872;89209.74270583125;88796.30019637421;88257.50788103414;87729.34295729105;87341.74515411002;86961.28440703455;86587.79700866365;86221.12430843033;85861.11251884443;85507.61253057583;84912.9243883939;84452.38034659732;84121.66404527973;83796.82511594301;83477.7376027072;83164.27920056097;82974.19466067792;82787.6192355766;82604.49116638018;82424.75020115054;82248.33754920479;82075.19583708316;81905.26906610045;81738.50257141306;81574.84298254055;81414.23818528105;80921.2492027093;80769.29757455457;80620.21119221573;80473.94348053969;80330.44892551028;80189.68304419855;80051.60235572956;79916.16435322392;79783.32747667725;79653.05108674063;79525.29543936747;79400.0216612937;79277.19172631996;79156.76843236294;79038.71537925143;78922.99694723432;78809.57827617694;78698.42524541926;78589.50445427184;78380.11513318375;78276.27780288577;78174.56714724537;78074.95264540339;77977.4044032445;77881.89313739183;77788.39015968927;77696.86736215482;77607.29720238788;77420.47135627666;77335.37588652485;77153.80693908015;77073.05114840492;76604.99778456922;76530.30028943554;76457.3320431608;76290.12530767507;76221.14221265251;76153.81450667823;75803.87296147266;75741.51369888638;75680.72697398;75621.49302551395;75563.7924580088;75507.60623332232;75360.10728503903;75307.43332348915;75256.21254838503;75206.42737368305;75066.410306845;74928.7011238769;74611.93375118866;74570.24979577799;74529.8905129173;74490.84056132886;74453.084867047;74238.09205630896;74115.00292730835;74082.46513151738;74051.14888220068;74021.04059405698;73992.1269117484;73614.47508761237;73415.93434050327;73393.19785499386;73371.57766169755;73351.06189906166;73331.63890013861;73227.51550551693;73210.66777358777;73194.8747575065;73180.12559222104;72996.59341666495;72984.71863974619;72973.8482628066;72963.97221370784;72955.08057919255;72863.23841052744;72856.6790116379;72851.07152497242;72763.05337401835;72759.70496437192;72757.27758850207;72755.76246195895;72425.20395268567;72426.96448695136;72429.59836207237;72433.09750024282;72437.4539446001;72442.65985696978;72448.70751566219;72455.58931331354;72382.1313967235;72391.00594447722;72400.68946345369;72411.17482345257;72422.45499782354;72434.52306159338;72206.63554800136;72061.5324906444;72077.56262724922;72094.34020982447;72111.85897435894;72130.11274512854;72149.09543314634;72010.74329854929;72031.79105456453;72053.54489271578;72075.99912075745;72099.14812486057;72122.98636826704;72147.50838997151;72172.70880343046;72198.58229529709;72147.07335784243;72174.5719330821;72047.27052786795;72076.65421965515;72106.67877443234;72137.33937494559;71937.16290133575;71969.92435251456;72003.30141245999;72037.28958938489;72071.88445001171;72107.08161862282;72142.87677612939;72179.26565915823;72216.24405915619;72253.8078215121;72291.95284469501;72330.6750794095;72293.83951527489;72333.96542874584;72374.65484059919;72415.90392398738;72457.70889999211;72500.0660368755;72542.97164934728;72510.79995365412;72479.57102524894;72524.59832415884;72494.88612877668;72541.21697714797;72588.07007821451;72635.44210890113;72533.47152091478;72582.35047430458;72557.03985488604;72681.81423933784;72806.90063766929;72932.29833926453;72983.2092363954;73109.36815201573;73235.83570808353;72989.26302281662;73117.03519174524;73245.11124226492;73373.49053899577;73502.1724524076;73631.15635875278;73760.44163999986;73890.02768376857;73795.73822820687;73777.21856868509;73759.51091531629;73816.86337368711;73948.98452375142;74081.39900124131;73916.93876879985;74050.44332230656;74184.23776717306;74318.32159408036;74378.39080631101;74513.17557239294;74277.47066102028;74191.85416485867;74328.4641180964;74391.54711181007;74528.83986928104;926400.0
12,32.0;30.0;16.0;21.0;24.0;24.0;25.0;25.0;25.0;26.0;26.0;26.0;27.0,1500.0;225.0;376.5957446808511;784.0;1367.9245283018865;2452.0;4051.0638297872338;6327.272727272729;12337.5;26899.999999999996;88825.0;998800.0
9,32.0;20.0;21.0;24.0;24.0;25.0;25.0;25.0;25.0;26.0,166.66666666666669;342.4242424242424;904.3478260869565;1816.6666666666665;4008.333333333333;8249.999999999996;16800.0;36433.333333333336;999100.0
8,31.0;25.0;16.0;21.0;24.0;24.0;25.0;25.0;26.0,416.66666666666674;220.0;446.1538461538462;1100.0;2242.4242424242425;5233.333333333333;13020.0;999200.0
7,32.0;17.0;21.0;24.0;24.0;25.0;25.0;25.0,113.33333333333334;324.24242424242425;1025.0;2422.2222222222226;7333.333333333332;33300.0;999300.0
6,31.0;16.0;20.0;21.0;24.0;24.0;25.0,106.66666666666669;306.06060606060606;696.1538461538462;2288.888888888889;7683.333333333334;999400.0
4,25.0;20.0;20.0;24.0;24.0,400.0;766.6666666666666;7266.666666666666;999600.0
2,31.0;30.0;31.0,3000.0;999800.0
1,30.0;30.0,999900.0
1,31.0;31.0,999900.0
