numPlayed,heuristicList,remainingTime
112,31.0;30.0;24.0;24.0;24.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;27.0;27.0;27.0;27.0;23.0;25.0;25.0;23.0;24.0;24.0;25.0;25.0;23.0;24.0;23.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;25.0;25.0;25.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;26.0;22.0;22.0;23.0;23.0;22.0;24.0;24.0;24.0;24.0;24.0;22.0;23.0;23.0;23.0;24.0;23.0;24.0;22.0;23.0;23.0;24.0;25.0;22.0;25.0;24.0;24.0;23.0;22.0;23.0;22.0;22.0;24.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;26.0;21.0;20.0;24.0;23.0;22.0;22.0;22.0;23.0;22.0;21.0;23.0;22.0;22.0;21.0;21.0;22.0;20.0;20.0;21.0;20.0;2.147483647E9,3000.0;709.5238095238094;859.2592592592594;1130.0000000000002;1906.9767441860463;2917.3913043478265;4171.428571428572;5676.923076923076;7440.0;9465.51724137931;11757.377049180328;17815.384615384613;27239.53488372095;42782.352941176476;71160.0;25960.0;24254.455445544558;23493.44262295082;18118.232044198896;17100.0;16572.972972972973;17775.36231884058;19030.602957906714;17392.178770949722;17518.844221105526;16664.655172413793;19373.05122494432;22438.70967741935;25906.20525059666;29826.732673267332;34259.38303341902;39272.72727272727;44946.79665738161;51375.58139534885;52801.282051282054;54309.374999999985;55893.81188118812;63467.87564766839;72061.68478260875;81839.99999999997;93003.31325301202;105798.08917197451;120530.74324324323;137587.0503597122;157459.6153846154;180787.6033057852;208415.625;123429.14572864323;90315.90909090909;78251.91570881224;69969.51219512193;60457.8313253012;59605.94121325828;58969.01408450703;58511.60862354892;58206.06060606061;58030.460624071326;53282.767624020904;51537.5728350412;50113.10190369541;48946.68060637741;49626.12066059994;48701.851851851854;49486.451612903234;47288.14156796391;46796.78972712681;46409.0076335878;47397.014925373136;49770.76001497566;48064.066852367694;50454.6853146853;51504.65753424659;52569.79865771811;52257.054163990564;50732.771591935;50631.481481481474;49413.58428805238;48368.317853457185;49592.209775967385;51984.27350427351;54463.71384297521;57033.090530697176;59695.03843466111;62452.27032734953;65307.57978723403;68263.84423008216;71324.02807775377;74491.1860718172;77768.46673976608;81159.11602209945;87025.73550414169;81459.82994967903;75035.80449017773;76434.10244577758;76063.51682638733;74096.62162162163;72365.69709127383;70837.48567061519;70884.41679049034;69589.98935037272;67171.32832080201;67442.20482713635;66531.99623942337;65722.3964616003;63920.2089594962;62319.39526014711;61851.82696530523;59600.248323814245;57615.930969711204;56641.56898106402;55013.37688765129;988800.0
11,31.0;24.0;24.0;25.0;27.0;26.0;26.0;26.0;26.0;26.0;27.0;27.0,342.85714285714283;652.3809523809523;1294.4444444444446;3542.8571428571427;5855.555555555556;8850.0;12558.823529411766;17007.40740740741;22215.789473684206;57100.00000000002;750200.0
11,31.0;24.0;24.0;25.0;26.0;26.0;26.0;26.0;26.0;26.0;27.0;27.0,342.85714285714283;652.3809523809523;1294.4444444444446;2688.888888888889;4805.555555555556;7788.888888888889;11783.333333333332;16933.333333333332;23383.333333333332;71250.00000000001;998900.0
8,29.0;24.0;24.0;25.0;26.0;26.0;26.0;26.0;27.0,480.0;926.6666666666667;1975.0;4919.999999999999;10979.16666666667;23699.999999999993;53725.0;999200.0
8,29.0;24.0;24.0;27.0;26.0;26.0;26.0;26.0;27.0,480.0;926.6666666666667;4183.333333333333;8466.666666666666;14916.666666666666;23966.666666666668;36050.0;999200.0
8,29.0;24.0;24.0;26.0;26.0;26.0;26.0;26.0;27.0,480.0;926.6666666666667;2711.1111111111113;6250.0;12666.666666666662;23833.33333333334;43119.99999999999;999200.0
8,29.0;24.0;25.0;26.0;26.0;26.0;26.0;26.0;27.0,480.0;1200.0;3100.0;6300.0;11125.0;17900.0;26950.0;999200.0
7,28.0;24.0;24.0;24.0;25.0;26.0;26.0;26.0,600.0;1166.6666666666665;1933.3333333333335;3966.666666666666;12333.333333333334;70500.00000000006;999300.0
6,28.0;24.0;24.0;25.0;26.0;26.0;26.0,600.0;1166.6666666666665;2655.555555555556;8266.666666666668;29500.000000000004;999400.0
6,27.0;26.0;26.0;26.0;26.0;26.0;27.0,2600.0;5166.666666666666;8600.0;12899.999999999996;18066.666666666668;999400.0
5,27.0;24.0;24.0;25.0;26.0;26.0,800.0;1566.6666666666667;4016.666666666666;25000.000000000004;999500.0
