numPlayed,heuristicList,remainingTime
520,24.0;22.0;21.0;19.0;18.0;17.0;17.0;17.0;18.0;18.0;18.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;20.0;20.0;20.0;20.0;20.0;20.0;21.0;21.0;21.0;20.0;17.0;15.0;15.0;15.0;15.0;14.0;14.0;14.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;16.0;17.0;16.0;16.0;16.0;17.0;17.0;17.0;16.0;16.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;16.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;17.0;17.0;17.0;18.0;18.0;18.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;15.0;15.0;15.0;14.0;14.0;13.0;13.0;14.0;15.0;15.0;15.0;15.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;15.0;16.0;15.0;15.0;16.0;15.0;15.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;15.0;15.0;16.0;15.0;15.0;15.0;15.0;15.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;16.0;17.0;17.0;16.0;17.0;14.0;12.0;14.0;15.0;16.0;16.0;16.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;16.0;16.0;16.0;17.0;16.0;16.0;16.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;15.0;15.0;16.0;16.0;16.0;17.0;17.0;13.0;13.0;13.0;13.0;13.0;14.0;13.0;14.0;13.0;14.0;14.0;14.0;14.0;14.0;13.0;14.0;14.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;14.0;14.0;14.0;14.0;14.0;15.0;16.0;13.0;14.0;14.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;16.0;16.0;16.0;16.0;14.0;14.0;15.0;15.0;15.0;15.0;14.0;14.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;15.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;13.0;11.0;13.0;12.0;15.0;15.0;15.0;15.0;15.0;14.0;13.0;15.0;14.0;14.0;15.0;15.0;15.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;14.0;14.0;15.0;15.0;15.0;16.0;16.0;16.0;16.0;14.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;15.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;15.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;17.0;17.0;16.0;17.0;17.0;17.0;17.0;17.0;16.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;16.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;15.0;15.0;15.0;16.0;16.0;15.0;15.0;16.0;16.0;16.0;16.0;14.0;16.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;16.0;17.0;17.0;17.0;17.0;15.0;15.0;16.0;16.0;16.0;16.0;15.0;15.0;13.0;15.0;14.0;15.0;12.0;14.0;14.0;15.0;15.0;16.0;16.0;14.0;14.0;14.0;16.0;16.0;16.0;16.0;16.0;16.0;2.147483647E9,110.0;138.88888888888889;119.375;118.66666666666669;119.04761904761904;132.3529411764706;152.06896551724137;195.37414965986386;244.12844036697254;298.3333333333333;397.8333333333333;516.3333333333334;655.4166666666667;816.6666666666666;1001.6666666666667;1212.0;1449.25;1715.0;2010.8333333333335;2338.3333333333335;3302.020202020201;4842.820512820514;7602.105263157894;13717.7777777778;37300.0;999740.0;999730.0;999720.0;999710.0;999700.0;999690.0;24832.46376811595;6588.10810810811;4010.740740740741;2990.2447804175663;2296.5517241379307;1906.4329643296433;1658.7179487179483;1550.0533807829174;1468.8888888888894;1407.294651384909;1360.1566579634462;1324.0287769784168;1296.5040650406506;1275.8505154639174;1296.3842364532018;1318.4386792452829;1341.9004524886882;1366.6739130434785;1392.677824267782;1419.8427419354841;1448.1089494163425;1514.7116736990158;1582.829046898638;1652.461767997016;1723.6104979151337;1796.275862068966;1870.4584527220627;1946.1588311535293;1973.615857826384;2052.0054017555703;2080.309368191721;2109.8416719442685;2140.5405405405418;2223.9130434782605;2308.9403973509934;2395.6244411326375;2426.10725308642;2457.7734045544007;2548.3277591973238;2640.6088238003135;2734.6191780821937;2830.361314860091;2927.8376436781596;3027.0504942559446;3128.002119766825;3230.694699956198;3258.2370975983654;3363.7094320486813;3470.9612481127324;3579.9950049950057;3690.813088745662;3803.4178149606314;3917.8114313629703;4033.9961202715795;4151.974000962927;4271.747131931165;4393.317513051732;4516.687087653157;4641.857744501637;4768.831319702602;4897.609598523304;5151.254975415594;5416.615969581751;5694.270205066345;5984.830965213131;6288.949987559096;6607.320525783621;6940.680708964808;7289.817232375977;7655.5694186355195;8038.833693304536;8440.568525130459;8861.799888205698;9303.627311522047;9767.23059096176;10253.877249926238;10764.930847865302;11301.860251302482;11866.250000000005;12459.81192221868;13084.398178269357;13742.015941547656;14434.84396200814;15165.251299826698;15935.818568391209;16749.36208771294;16837.434257285;16929.053096316944;17024.076607387142;17881.581525542337;18787.650429799432;19745.876742479828;17367.072243346003;15562.83695854248;14148.64541832669;13011.35852451642;12077.746786983864;11298.318884281944;10638.4239888424;10310.760011046672;10016.842437638144;9752.130257801899;9315.459005566565;8931.35084677957;8431.05602379772;7998.302265447108;7750.604322893694;7652.722222222223;7562.736565824005;7479.966814159292;7403.810082063308;7447.887979457551;7492.811847351433;7538.561265562106;7585.116937469229;7632.460613787454;7680.575022461815;7729.443804119752;7779.051452572627;7829.383259911892;7880.425265791118;7932.1642105263145;7984.5874916833;7923.591282716847;7978.640589932669;7922.7204444096715;7871.062713332318;7930.173065296254;7882.7596395331675;7839.039295001443;7901.649985702028;7964.762241720917;8028.372093023254;8092.475728155343;8157.069486404836;8222.149850421536;8287.71343926744;8353.757001867165;8420.277410832234;8487.271656634393;8554.736842105263;8622.670177241203;8691.068974293712;8759.930643127364;8720.412031314381;8683.906060606061;8755.499339021755;8721.752048576318;8690.69659800972;8662.194262993466;8636.11625571795;8612.342850879597;8689.055700609226;8766.182531540773;8843.722799871372;8921.675977653638;9000.041552221986;9078.819025643714;9158.007914193477;9237.607747850216;9317.618069815191;9504.236511532117;9693.656202671073;9885.910314830162;10081.032405484002;10279.056423611097;10480.016715419977;10683.948030176021;10890.885526131424;11100.864776559862;11313.921775898521;11530.092945999433;11608.714496107727;11829.002901609076;12052.493385543441;12130.7491600168;12358.420221169054;12141.034647306438;11664.531827915127;11485.33506985555;11442.437509703464;11528.695632056266;11615.358095062978;11702.424339300935;11920.879846026943;12142.540923303297;12367.448248285193;12595.643055555554;12827.167146706312;13062.062900118097;13300.373280943022;13542.141851295533;13787.412780656305;13872.7023993265;13958.42838565857;14044.58900213685;14296.378783671207;14382.542972699699;14469.14498706831;14556.183029643733;14814.564643799476;15076.666666666672;15342.537805883967;15612.227485971853;15885.785861570195;16163.263830970249;16444.71304994884;16730.185945912304;17019.73573235873;17313.41642366663;17611.28285021874;17913.390673869773;18219.796403767483;18530.55741253621;18845.731952832903;19165.37917428544;19489.559140823752;19818.332848414313;20151.762243209047;20489.910240119894;20832.840741831034;21180.618658260275;21533.309926482714;21890.981531128986;22253.70152527166;22621.539051813303;22994.564365390423;23372.848854807788;23102.214325667097;22844.833349434837;22905.425287356327;22966.934814955515;23029.346392917687;23404.177502482384;23784.279745513257;22912.281449893395;22115.82001389854;21385.640074984378;20713.939806291513;20094.096353063505;19738.01369520668;19192.090172825225;18882.778678699855;18398.298635955798;18127.9118977908;17871.06068978968;17626.837199449208;17394.413400876394;17173.032477800756;16805.71691465911;16609.68419226097;16422.48582927106;16387.890737317728;16355.209255978742;16324.379206566347;16295.341249233654;16268.038722789748;16242.417495240112;16218.42582422372;16196.014226590796;16175.13535643007;16155.743890914011;16137.796423383257;16121.251363140676;16106.068841468394;16092.210623422026;16079.640024991597;15940.733986850908;15807.343924191744;15679.20049340979;15556.051807571872;15437.662044715715;15439.41099132265;15558.59126810644;15330.461755526103;15223.777183638249;15121.085766423355;15130.758871664137;15141.160401206878;15152.27509804714;15164.088211708106;15176.585477392924;15189.753096158394;15203.577716051794;15218.0464141571;15233.146679499521;15248.86639676114;15265.193830762819;15282.117611670928;15299.62672088945;15317.71047760089;15336.358525921303;15459.664001173798;15583.504229684695;15707.879496928927;15832.790086505822;15743.881886928339;15658.060382096202;15678.67623716977;15699.812493434649;15721.460469751222;15743.611734253664;15663.860306643954;15586.825904121117;15712.850423330194;15839.440995872901;15966.598083238394;16094.32214450654;16222.613636363636;16351.473013117928;16480.90072671512;16610.897226753674;16741.46296050007;16872.59837290386;17004.303906612728;17136.58000198722;17269.42709711564;17402.845627828614;17422.751626482976;17556.957098628925;17691.737451737456;17827.093130286536;17963.024576520125;18099.532230462068;18236.616529930106;18374.277910549674;18512.516805767536;18651.333646865485;18790.72886297376;18930.702881084497;19071.256126064996;19212.389020670962;19354.101985559555;19116.504534430023;18648.405503347465;18436.02859987329;18119.37414003223;18146.13524163896;18173.32663696976;18200.942447257385;18228.976939444474;18257.424521696896;18176.48171168116;17990.676929917194;18022.500552486184;17948.746579240946;17877.23956222131;17911.461792680973;17946.018006465238;17980.904526617793;18120.406201879676;18260.554110946014;18401.349244232293;18542.792589844168;18684.885133584077;18827.62785895807;18971.0217471824;19115.067777190205;19259.766925638174;19180.10612991766;19102.785421192508;19137.144492021245;19171.84189662669;19206.873953498223;19352.399328859054;19498.591774765286;19645.452382766533;19792.982242361937;19713.991459432295;19861.938693951;20010.560170661312;20159.8570084666;20309.830324306255;20460.48123315997;20611.810848052115;20763.82028005593;20916.51063829788;21069.883029961853;21101.72099195487;21255.972343124336;21410.909904534616;21566.53479452963;21722.848129564318;21879.851024208572;22037.544591151265;22195.92994120419;22355.00818330606;22514.780424526343;22675.247770069374;22836.41132327811;22998.272185638132;23160.83145678157;23324.090234490937;23488.0496147031;23513.9606637984;23678.790410773745;23844.324948413087;24010.565384473713;24177.512824918384;24345.168373918914;24513.533133859808;24682.608205341927;25000.74517533051;25322.98926701247;25495.323087583827;25823.7153658658;26156.371703537057;26493.358833283088;26834.744842562446;27180.59920816201;27360.11617878341;27712.5798583224;28069.685537814923;28431.507696270914;28798.12236723984;29169.6071795806;29546.041399523732;29927.50597406923;30116.990929407133;30505.76969841143;30899.77908284837;31299.106040770544;31703.839417626987;32114.069997749262;32529.890557531966;32951.39592037354;33378.68301344534;33811.85092636055;33780.33173406441;33750.14972912638;33721.278959746975;33923.73201863984;34126.89270417161;34097.44457550332;34069.28704541824;34273.234053874294;34477.89540850239;34683.271782881886;34889.363848768044;34624.197141022785;34830.349089956784;35275.09844714228;35725.94608193638;36182.99754986818;36646.36080384962;37116.14626262627;37592.46688158645;38075.43822602473;38565.17854695935;39061.80885960799;39565.45302463145;40076.23783225952;40594.29308941949;41119.75170999278;41652.74980833113;41879.49926947246;42422.86866841724;42974.10383792552;43533.35211348993;44100.76447131902;43996.0574427591;43894.02917828792;44127.042964656546;44360.74880434005;44595.14705462843;44830.23807148794;44725.35808193616;44623.131512882006;43866.65568730786;43777.06271705824;43372.77843411018;43291.279536652095;42298.79253112033;41936.66444961756;41585.04719600221;41527.060614794675;41470.77731040148;41699.867205638475;41929.705641051136;41588.94557990039;41257.78111452858;40935.84638374178;41163.913251284495;41392.74314264103;41622.336874776156;41852.69526309509;42083.81912144702;42315.70926212898;994800.0
24,22.0;21.0;20.0;19.0;17.0;15.0;15.0;15.0;16.0;16.0;16.0;17.0;17.0;17.0;17.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;19.0;19.0;19.0,210.0;200.0;190.0;145.0;113.54166666666669;113.33333333333334;122.5;150.47619047619048;181.87500000000006;216.66666666666669;279.30648769574947;350.9090909090909;431.6981132075472;521.869918699187;692.2077922077922;906.6666666666665;1176.4676616915422;1516.4516129032265;1946.6666666666665;2494.871794871796;3200.6382978723404;5638.387096774195;13429.444444444454;999760.0
23,23.0;20.0;19.0;17.0;15.0;15.0;16.0;16.0;16.0;17.0;17.0;17.0;17.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;19.0,66.66666666666667;93.33333333333333;88.94736842105264;78.94736842105264;86.5497076023392;112.85714285714286;143.3734939759036;178.0555555555555;242.09999999999997;317.3076923076924;404.01234567901224;502.4999999999998;701.7475728155338;966.5957446808509;1320.0;1795.7894736842097;2445.970149253731;3354.827586206894;4668.571428571427;6664.999999999998;9944.516129032254;16090.000000000007;999770.0
19,22.0;20.0;17.0;17.0;15.0;15.0;15.0;16.0;16.0;16.0;17.0;17.0;17.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0,100.0;68.66666666666667;90.55555555555556;87.05882352941177;98.66666666666669;116.66666666666666;156.79999999999998;202.85714285714283;254.83870967741927;354.34782608695656;476.66666666666674;624.4444444444445;952.7631578947367;1471.505376344086;2351.041666666667;4042.3529411764675;8259.166666666662;32709.99999999989;999810.0
19,22.0;18.0;18.0;16.0;15.0;15.0;16.0;16.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;18.0;18.0;18.0;18.0;18.0,45.0;86.66666666666666;87.77777777777777;91.25;106.88405797101447;147.77777777777777;195.32258064516128;289.0322580645161;407.4193548387097;553.2258064516129;729.1935483870968;938.0645161290324;1182.5806451612902;1465.483870967742;2393.6170212765956;4284.999999999997;9699.999999999995;98009.99999999903;999810.0
17,20.0;18.0;18.0;16.0;15.0;15.0;15.0;16.0;16.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;18.0;18.0,90.0;176.66666666666666;135.0;124.99999999999997;140.27777777777777;165.00000000000003;228.49056603773585;302.52873563218395;462.2222222222222;682.0000000000001;981.231884057971;1386.666666666667;1936.3157894736842;2686.07843137255;3721.666666666667;13647.999999999984;999830.0
15,20.0;19.0;17.0;15.0;15.0;15.0;16.0;16.0;16.0;17.0;17.0;17.0;17.0;18.0;18.0;18.0,190.0;114.44444444444446;89.41176470588235;102.85714285714283;126.06837606837604;182.72727272727275;250.0;327.9012345679013;502.80000000000007;745.6521739130436;1079.920634920635;1538.9473684210532;3571.9047619047615;23543.333333333285;999850.0
15,20.0;19.0;17.0;15.0;15.0;15.0;16.0;16.0;16.0;17.0;17.0;17.0;17.0;18.0;18.0;18.0,190.0;114.44444444444446;89.41176470588235;102.85714285714283;126.06837606837604;182.72727272727275;250.0;327.9012345679013;502.80000000000007;745.6521739130436;1079.920634920635;1538.9473684210532;3571.9047619047615;23543.333333333285;999850.0
11,19.0;17.0;15.0;15.0;15.0;16.0;16.0;16.0;17.0;17.0;17.0;17.0,85.0;75.0;102.85714285714286;141.99999999999997;244.44444444444446;380.90909090909093;553.9130434782609;1176.6666666666665;2943.3333333333335;17950.00000000004;999890.0
9,20.0;18.0;17.0;17.0;18.0;18.0;18.0;18.0;19.0;19.0,90.0;112.22222222222223;165.0;340.0;605.0;978.0;1477.0000000000002;10826.666666666659;999910.0
