numPlayed,heuristicList,remainingTime
181,53.0;53.0;53.0;53.0;53.0;53.0;53.0;53.0;52.0;51.0;50.0;49.0;49.0;49.0;50.0;49.0;49.0;49.0;50.0;49.0;49.0;50.0;50.0;50.0;49.0;49.0;50.0;50.0;50.0;50.0;50.0;49.0;50.0;50.0;50.0;50.0;50.0;50.0;50.0;50.0;50.0;51.0;47.0;47.0;47.0;48.0;47.0;47.0;47.0;48.0;49.0;48.0;47.0;47.0;47.0;48.0;49.0;46.0;43.0;43.0;44.0;45.0;43.0;43.0;44.0;42.0;42.0;42.0;42.0;41.0;41.0;41.0;41.0;41.0;41.0;41.0;41.0;41.0;41.0;41.0;41.0;40.0;39.0;39.0;39.0;39.0;39.0;39.0;39.0;39.0;39.0;39.0;38.0;37.0;37.0;37.0;37.0;37.0;38.0;37.0;37.0;37.0;37.0;37.0;37.0;38.0;38.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;38.0;38.0;38.0;37.0;37.0;37.0;37.0;36.0;37.0;36.0;37.0;37.0;36.0;37.0;37.0;37.0;36.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;37.0;38.0;38.0;37.0;37.0;37.0;37.0;36.0;37.0;36.0;37.0;36.0;37.0;37.0;37.0;37.0;36.0;37.0;37.0;37.0;2.147483647E9,999990.0;999980.0;999970.0;999960.0;999950.0;999940.0;999930.0;7893.333333333332;3433.2;2169.230769230769;1602.7407407407406;1416.5625;1352.4698795180723;1450.8421052631581;1452.4017467248907;1481.7910447761194;1529.9999999999998;1686.2195121951215;1748.2065217391305;1821.4052287581703;2004.590163934426;2196.5470852017934;2397.2759856630823;2475.9055118110227;2563.9745916515426;2790.117370892018;3025.9999999999995;3271.627906976745;3527.00592353258;3792.1383647798743;3873.187134502924;4155.733333333333;4448.54748603352;4751.6393442622975;5065.017825311943;5388.69109947644;5722.666666666666;6066.951423785597;6421.55172413793;6786.473429951689;7541.515151515155;6835.581395348835;6332.727272727272;5962.619047619047;5886.76691729323;5644.518317503394;5458.44870210136;5315.051078320091;5350.947765212707;5546.004206098844;5589.324324324325;5495.135135135135;5423.528044173205;5370.589680589678;5457.041420118343;5676.35044064282;5513.553956834535;5064.269449715371;4718.279721595184;4520.796689084327;4430.07511509571;4224.940898345153;4057.0696344700827;3971.728631659639;3801.5846416181575;3660.5555555555575;3542.710394156142;3443.6418874015;3325.02784407319;3224.8449516249057;3139.79064709081;3067.3170731707314;3005.427146123467;2952.533359626635;2907.3579065841304;2868.860668932213;2836.1864068820137;2808.6254295532644;2785.583895777743;2766.561101895139;2731.882709370266;2683.7439846005773;2641.7497318712103;2605.1332327802925;2573.253992166315;2545.572790060579;2521.63242581148;2501.0426947007077;2483.468550042255;2468.6206896551735;2456.2480065722702;2433.0060244705305;2400.0989434097414;2370.9032925357687;2345.032956685499;2322.1555733761024;2301.9834934903897;2295.1104923871876;2279.1605639960644;2265.291707868343;2253.330706413112;2243.124376122979;2234.5367525789866;2227.4467371246433;2231.180120407913;2235.798319327731;2231.9962368264555;2229.357138782727;2227.806751454096;2227.277832119697;2227.7093563370936;2229.045815389405;2231.2366068785896;2234.2355043685466;2238.000194368183;2242.491870885875;2247.674879373441;2253.516403180115;2259.9861867108693;2267.0562903721925;2274.7008731270885;2290.918798885447;2307.501200843723;2324.4390524757355;2333.698608922824;2343.4466057959507;2353.6652749053733;2364.338039697156;2367.585778547364;2379.2570920672556;2383.5516046150856;2396.1496062992123;2409.125140964195;2414.7670164017677;2428.583124392366;2442.7428571428572;2457.2374705294474;2464.4248941023147;2479.6706827309235;2495.2249683143227;2511.0809501484605;2527.232192414432;2543.6726000304266;2560.3963963963965;2577.3981028605303;2594.6725197541696;2612.214708857102;2630.0199771689486;2648.0838618745593;2666.402116402116;2684.9706974824603;2703.785753126699;2722.843611446998;2742.140770252324;2761.6738873572285;2781.4397715472423;2801.4353741496598;2821.657781162732;2842.104205900816;2862.7719821162445;2883.658557562355;2912.631001973252;2941.799024225298;2963.1896874526956;2984.792430514488;3006.605090023647;3028.625590037159;3042.8222685323008;3065.3176123802505;3079.96660914775;3102.925007767766;3118.01180368152;3141.4224810834494;3165.025835342748;3188.820455393804;3212.804982000832;3228.8008988294305;3253.2178812611355;3277.820207495004;3302.6067315127593;998190.0
1,53.0;53.0,999990.0
1,53.0;53.0,999990.0
1,53.0;53.0,999990.0
1,53.0;53.0,999990.0
1,54.0;54.0,999990.0
1,53.0;53.0,999990.0
1,53.0;53.0,999990.0
1,53.0;53.0,999990.0
1,53.0;53.0,999990.0
1,53.0;53.0,999990.0
