numPlayed,heuristicList,remainingTime
102,68.0;67.0;66.0;65.0;64.0;64.0;64.0;63.0;62.0;61.0;58.0;57.0;56.0;55.0;54.0;53.0;53.0;53.0;52.0;51.0;51.0;51.0;51.0;51.0;52.0;51.0;51.0;52.0;52.0;53.0;53.0;53.0;53.0;53.0;53.0;53.0;53.0;53.0;53.0;51.0;52.0;51.0;50.0;49.0;48.0;47.0;46.0;44.0;43.0;42.0;41.0;40.0;40.0;38.0;37.0;37.0;37.0;37.0;37.0;38.0;37.0;38.0;38.0;41.0;40.0;39.0;38.0;38.0;38.0;38.0;38.0;38.0;37.0;38.0;38.0;38.0;39.0;39.0;39.0;37.0;36.0;35.0;34.0;33.0;32.0;31.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;31.0;30.0;29.0;30.0;30.0;2.147483647E9,670.0;660.0;650.0;640.0;741.1111111111111;886.0;924.7368421052632;907.9674796747968;871.0344827586207;730.0;654.3921568627451;607.2514619883043;574.7058823529412;550.431654676259;531.1678832116788;527.3710073710073;533.255567338282;534.7706422018348;532.9378980891719;537.9278012189404;547.9219143576826;561.7901938426454;578.7934027777779;607.29388942774;628.5329744279945;651.8809126321647;686.2854889589905;722.1823617339312;769.4833153928957;818.3919944789511;868.9066134928546;921.0256410256411;974.7477561126584;1030.0718132854577;1086.9968143643207;1145.5218855218857;1205.6462585034014;1267.3692551505546;1299.4113207547173;1348.6905916585836;1383.3619224231181;1403.8495380554334;1411.213441194773;1406.9442282749676;1392.7598110465115;1370.4328711531955;1329.518541601745;1285.968436154949;1240.8889182406551;1195.1471661396254;1149.4049753473778;1112.0091419073344;1066.6880710497733;1022.5708215297452;985.910511597302;955.2544802867385;929.5108773951879;907.843190450353;894.4810359983705;878.7934186471664;870.1679061120149;863.3214906924243;871.0484780157835;875.0932449233319;875.6701253782967;873.026757456603;871.5072477148924;871.0072689511942;871.4369791219178;872.7185917130284;874.7844192710427;873.7735702646075;877.3676686354916;881.5802541258943;886.3716971094163;895.3896148793472;904.8112306257096;914.620244833487;917.4527608146561;917.2486509954722;914.1854877462761;908.4593935169048;900.2785960777715;889.8576146391638;877.4122005948966;863.1550909639159;850.3087287355206;838.7345563459371;828.3124462742617;818.9377353533582;810.5188138972555;802.9751522132628;796.2356746396197;790.2374117464503;784.9243767208538;780.2466236054008;778.635558180744;775.0215091268458;769.5145136649126;766.9758198078832;764.8892481810838;998980.0
20,61.0;58.0;57.0;56.0;55.0;54.0;53.0;53.0;53.0;52.0;51.0;51.0;51.0;51.0;51.0;52.0;51.0;51.0;52.0;52.0;53.0,193.33333333333334;283.3333333333333;347.5;389.99999999999994;417.0370370370371;433.52941176470597;480.7692307692307;544.7953216374269;578.8356164383562;591.4893617021278;622.695652173913;665.7352941176471;717.484076433121;776.2921348314609;878.1984334203655;945.3521126760563;1018.0668088130774;1140.3643724696353;1269.5953757225432;1464.631043256998
13,56.0;55.0;54.0;53.0;53.0;53.0;52.0;51.0;51.0;51.0;51.0;51.0;52.0;51.0,550.0;540.0;530.0;657.5;834.090909090909;854.7058823529412;810.9433962264152;845.1851851851852;914.1758241758241;1004.5454545454545;1110.8010335917313;1346.1764705882351;1464.1666666666665
3,54.0;53.0;53.0;53.0,530.0;1056.6666666666667;1760.0000000000002
3,65.0;64.0;64.0;64.0,640.0;1276.6666666666665;2126.666666666667
3,52.0;51.0;51.0;53.0,510.0;1016.6666666666667;999970.0
1,53.0;2.147483647E9,999990.0
1,68.0;68.0,999990.0
1,68.0;68.0,999990.0
1,53.0;2.147483647E9,999990.0
1,53.0;2.147483647E9,999990.0
