numPlayed,heuristicList,remainingTime
13,70.0;69.0;68.0;67.0;67.0;67.0;66.0;65.0;64.0;63.0;61.0;61.0;61.0;2.147483647E9,690.0;680.0;670.0;832.5;1056.8181818181818;1085.2941176470588;1032.8301886792453;965.0;902.3275862068964;795.3488372093022;768.7134502923979;777.0422535211268;999870.0
7,70.0;68.0;67.0;66.0;66.0;66.0;66.0;66.0,340.0;445.55555555555554;506.1538461538462;654.0;845.6790123456792;1073.5294117647059;1335.121951219512
7,70.0;68.0;67.0;66.0;66.0;66.0;66.0;65.0,340.0;445.55555555555554;506.1538461538462;654.0;845.6790123456792;1073.5294117647059;1133.125
7,70.0;68.0;67.0;66.0;66.0;66.0;66.0;65.0,340.0;445.55555555555554;506.1538461538462;654.0;845.6790123456792;1073.5294117647059;1133.125
7,70.0;68.0;67.0;66.0;66.0;66.0;66.0;66.0,340.0;445.55555555555554;506.1538461538462;654.0;845.6790123456792;1073.5294117647059;1335.121951219512
7,70.0;68.0;67.0;66.0;66.0;66.0;66.0;66.0,340.0;445.55555555555554;506.1538461538462;654.0;845.6790123456792;1073.5294117647059;1335.121951219512
7,70.0;68.0;67.0;66.0;66.0;66.0;66.0;66.0,340.0;445.55555555555554;506.1538461538462;654.0;845.6790123456792;1073.5294117647059;1335.121951219512
6,70.0;69.0;68.0;67.0;67.0;67.0;66.0,690.0;680.0;670.0;832.5;1056.8181818181818;1085.2941176470588
6,70.0;69.0;68.0;67.0;67.0;67.0;67.0,690.0;680.0;670.0;832.5;1056.8181818181818;1327.142857142857
1,70.0;70.0,999990.0
1,70.0;70.0,999990.0
