numPlayed,heuristicList,remainingTime
212,63.0;62.0;62.0;61.0;60.0;59.0;57.0;57.0;57.0;55.0;54.0;53.0;53.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;52.0;51.0;50.0;51.0;51.0;51.0;51.0;51.0;52.0;51.0;52.0;48.0;52.0;51.0;50.0;51.0;51.0;51.0;51.0;51.0;52.0;51.0;52.0;52.0;52.0;48.0;52.0;52.0;52.0;49.0;49.0;49.0;49.0;49.0;49.0;49.0;49.0;49.0;49.0;49.0;49.0;48.0;47.0;46.0;45.0;44.0;42.0;41.0;40.0;39.0;39.0;37.0;36.0;35.0;36.0;36.0;36.0;37.0;33.0;32.0;32.0;32.0;31.0;30.0;29.0;29.0;29.0;29.0;29.0;29.0;29.0;28.0;28.0;28.0;28.0;28.0;27.0;26.0;27.0;27.0;27.0;28.0;27.0;24.0;24.0;24.0;24.0;24.0;23.0;22.0;21.0;21.0;22.0;22.0;22.0;21.0;20.0;19.0;18.0;19.0;19.0;19.0;18.0;21.0;21.0;21.0;20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;18.0;19.0;19.0;19.0;18.0;20.0;18.0;21.0;21.0;20.0;20.0;18.0;17.0;16.0;16.0;16.0;16.0;16.0;16.0;15.0;15.0;15.0;15.0;14.0;13.0;12.0;11.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;14.0;13.0;14.0;14.0;14.0;15.0;13.0;13.0;13.0;12.0;8.0;7.0;6.0;7.0;7.0;7.0;6.0;11.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;5.0;4.0;3.0;2.0;1.0;1.0,620.0;1236.6666666666667;1018.3333333333333;859.9999999999999;767.9012345679013;622.3076923076923;620.909090909091;663.2679738562092;629.7931034482758;603.5353535353536;581.7684478371501;586.7484662576687;563.125;560.8300395256917;571.0570469798657;589.6209912536442;614.278350515464;643.7182448036953;677.123430962343;730.5393112410657;769.1853178155774;793.6097560975609;838.9772727272727;886.8085106382982;937.0;989.4716981132076;1044.1607142857142;1121.7680826636051;1180.0400072740497;1263.3051742344242;1256.4021164021165;1345.1685393258426;1412.3584905660377;1456.7914893617021;1528.4816181495148;1602.1518987341772;1677.79518532671;1755.405272234541;1834.9767441860467;1947.2573839662437;2030.2965235173824;2149.06103286385;2271.3366336633662;2397.1280051981807;2372.3684210526317;2503.0865671641795;2637.5299548222342;2775.7068062827225;2786.0732984293195;2801.4834205933685;2821.338818249813;2845.1499286054263;2872.512330222324;2903.089005235602;2936.5968586387444;2972.796348503155;3011.483420593368;3052.483171278983;3095.644821568274;3140.8376963350784;3151.258776328986;3130.067767894959;3081.646935411359;3010.9867866179366;2923.151793525809;2796.7813029789295;2667.740711815241;2538.8482607504798;2412.173378710532;2306.077057793345;2185.5224121251204;2070.4546805349187;1961.127561861677;1879.8636324895597;1810.0634768549016;1749.7037287371863;1706.3153961136027;1634.213365298171;1563.897900986396;1502.7650849443467;1449.265199552406;1395.9233776387805;1343.0690172358682;1290.9606014200194;1244.864909390445;1203.8780447113786;1167.2702911927586;1134.4460856720825;1104.9145438415437;1078.2674297606661;1050.3905452190597;1025.133228216032;1002.1936327954643;981.3154872338539;962.2798056117199;941.7733142037305;919.9998027302138;902.9505740119882;887.3049723756908;872.9324112362754;862.4029385137903;850.1368851909008;831.1952823769564;813.6783625730993;797.4527701125025;782.4017159311277;768.4224824978867;753.2186067068121;736.9149662139557;719.6313188901561;703.4958614366278;690.374636956044;678.0893898941956;666.5752159253618;653.9327104482975;640.2573283264924;625.6421488041576;610.1771734651834;597.2665303340148;585.0788815995004;573.5608136393048;561.1047269537053;553.9003942538629;547.0937533255294;540.6614695916128;533.107653633183;524.4932325832435;516.3064526609924;508.5214716123187;501.1146050624243;494.06410588755557;487.34997011356836;480.9537656934415;473.53949867707775;467.7599476126434;462.24961990324846;456.99511244099745;450.7203728362183;447.2196070472239;441.4197126119061;439.5612813370474;437.8446974893675;435.0422040650956;432.39748549322985;427.4919623702244;421.59892864928634;414.75718578670876;408.1723531797902;401.8319861218765;395.72448624172785;389.83903075968055;384.1655087231745;377.5845583099208;371.22943229574753;365.0897711141024;359.1558838010833;352.35186458403905;344.71218855988013;336.2727174965048;327.070362003416;320.1837739843495;313.50417396406533;307.0223797335432;300.72977692007225;294.61827576113615;288.680271767744;282.90860987494693;277.29655172413777;271.8377457625086;266.52619988068864;261.35625634068924;257.25046416350824;252.33339892182607;248.46030856587868;244.6911908995005;241.02267456403;238.3569327587386;233.9667894055931;229.6849750775864;225.5078912894303;220.5458022317855;212.18597202850606;203.15866977543283;193.49234946994625;184.9048445687465;176.51452387286395;168.3129552305877;159.473332595589;154.88955033485695;147.16530811477742;139.6021534272627;132.1936897049909;124.9338651325711;117.81694972922378;110.8375142355876;103.99041064109497;97.27075420510027;90.673906839756;84.19546173581284;77.83122912421504;71.57722307678296;65.4296492585886;59.38489355290449;53.43951148706128;47.590218394188014;41.83388025176146;34.7482134274901;27.075531985922225;18.834456756069812;10.044308000984529;0.7249812741802089;-8.428820229119992
1,50.0;52.0,999990.0
1,51.0;52.0,999990.0
1,51.0;52.0,999990.0
1,51.0;52.0,999990.0
1,51.0;52.0,999990.0
1,49.0;49.0,999990.0
1,49.0;49.0,999990.0
1,49.0;50.0,999990.0
1,52.0;52.0,999990.0
1,51.0;52.0,999990.0
