numPlayed,heuristicList,remainingTime
371,14.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;12.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;9.0;9.0;9.0;9.0;8.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;2.147483647E9,130.0;256.6666666666667;426.6666666666667;640.0;896.6666666666667;1196.6666666666665;1540.0;1926.6666666666665;2356.6666666666665;2829.999999999999;3346.6666666666665;3906.6666666666665;4510.0;5156.666666666667;5846.666666666667;6579.999999999996;7356.666666666667;8176.666666666664;9040.0;9946.666666666659;10896.666666666666;11890.000000000002;12926.666666666666;14006.666666666666;15130.0;16296.66666666666;17506.666666666668;18759.999999999996;20056.666666666668;21396.666666666675;22780.0;24206.666666666668;25676.666666666668;27190.00000000002;28746.666666666668;30346.666666666675;31990.000000000004;33676.666666666686;35406.66666666667;37179.99999999995;38996.666666666664;40856.66666666665;42760.0;44706.666666666635;46696.66666666667;48729.99999999999;50806.666666666664;52926.666666666664;55090.0;57296.66666666671;59546.66666666667;61839.99999999991;64176.66666666667;66556.6666666667;68979.99999999999;71446.66666666667;73956.66666666667;76510.00000000012;79106.66666666667;81746.66666666669;84429.99999999999;87156.66666666674;89926.66666666666;92739.99999999993;95596.66666666666;98496.6666666666;101440.00000000001;104426.66666666666;107456.66666666666;110529.99999999996;113646.66666666667;116806.66666666667;120010.00000000001;123256.66666666663;126546.66666666666;129880.00000000001;133256.66666666666;136676.66666666672;140140.0;143646.66666666674;147196.6666666667;150790.00000000003;154426.6666666667;158106.66666666657;161830.0;165596.66666666672;169406.6666666667;173259.99999999997;177156.66666666666;181096.6666666668;185079.99999999997;189106.66666666654;193176.66666666666;197289.99999999983;201446.66666666666;205646.6666666665;209889.99999999997;214176.66666666666;218506.6666666667;222879.99999999988;227296.66666666666;231756.6666666668;236260.0;240806.6666666665;245396.66666666666;250030.00000000038;254706.66666666666;259426.66666666657;264190.0;268996.6666666668;273846.6666666667;278739.99999999994;283676.6666666667;288656.6666666667;293680.0;298746.6666666666;303856.6666666667;309010.00000000023;314206.6666666666;159321.6666666667;80911.84647302904;54935.94843462246;41987.22567287785;34236.52317880795;29081.32183908046;25408.01418439716;22660.37228541882;19341.481481481485;16944.958863126405;15134.494086727991;13719.570396406949;12584.18604651163;11653.668753009148;10877.774830533452;10221.454842664487;9659.51367781155;9173.374748550466;8749.040639573615;8375.76404141826;8045.156188216686;7750.573517008717;7486.686264029933;7249.169000933705;7034.474708171205;6839.667209681173;6662.295106351329;6500.295693164774;6351.920857378402;6215.679306465489;6090.291076216008;5974.651377843537;5867.801621363853;5768.90600657781;5677.232472324725;5592.137085841333;5513.051168667089;5439.470615313795;5370.946981000698;5307.080005808043;5247.511312217196;5191.919066648292;5140.013437248052;5091.5327127310875;5046.239972691586;5003.920220082531;4964.377902713272;4927.434763555235;4892.927970065482;4860.708481172027;4830.639617425092;4802.595805424395;4776.4614722341785;4752.130069290565;4729.503208445458;4708.489895399613;4689.0058479532145;4670.972888323382;4654.31840030763;4638.974843361355;4624.879316747123;4611.97316783791;4600.20163944235;4589.513551690651;4579.861014593467;4571.199167877802;4563.485945127082;4556.681859617139;4550.749809554903;4545.654900699526;4541.364284582474;4537.84701074933;4535.073891625617;4533.017378766032;4531.651449383823;4530.951502177604;4530.894261578791;4531.457689636177;4532.620904836194;4534.364107230349;4536.668509305325;4539.516272088423;4542.8904460315325;4546.77491626184;4551.154351827506;4556.014158602325;4561.340435545287;4567.119934039448;4573.340020060185;4579.988638945695;4587.054282563421;4556.393378480061;4527.236190814255;4499.509116817401;4473.143445435823;4412.698057637102;4321.155101152928;4234.738805970151;4153.049828178696;4075.7294283130714;4002.454438565549;3932.9329604487366;3866.9006721433907;3804.1176470588234;3744.3656029001004;3687.445514776393;3633.175537359265;3581.389190392698;3531.933769419461;3484.6689497716898;3439.4655569514252;3396.204480714451;3354.7757136384234;3315.077497838707;3277.015565900495;3240.502464109706;3205.4569477573496;3171.8034397187566;3139.471544715444;3108.3956126912226;3078.514345604619;3049.7704426831624;3022.110279820782;2995.4836193447745;2969.8433468485064;2945.145232190027;2921.34771210677;2898.41169219933;2876.3003663003683;2854.9790514735214;2834.4150370869856;2814.5774465806044;2795.4371106982844;2776.96645109135;2759.1393733163204;2741.931168354231;2725.3184218701435;2709.278930512257;2693.7916246215946;2678.836496786729;2664.394535734199;2650.4476650954857;2636.9786866359445;2623.9712275709435;2611.409691629957;2599.279213561207;2587.5656167979005;2576.255374032675;2565.3355704697988;2554.7938695453413;2544.618480924046;2534.7981305984686;2525.3220329309697;2516.1798644929077;2507.361739567622;2498.858187195113;2490.660129646345;2482.7588622243884;2475.1460342979626;2467.8136314805233;2460.753958874978;2453.959625310399;2447.4235285030127;2441.1388410786003;2435.0989973987926;2429.2976811376675;2423.7288135593226;2418.3865424506885;2413.2652316672757;2408.359451252575;2403.663968094761;2399.173737086867;2394.8838927591296;2390.789741354258;2386.8867533185858;2383.170556183818;2379.6369278159045;2376.281790009095;2362.271402155625;2348.639317337904;2335.3739056717586;2322.4640287769826;2309.899014083757;2297.668630734235;2285.763066964774;2274.1729088639204;2262.8891204093816;2251.9030246951024;2241.2062862664425;2230.790894487908;2220.6491478737344;2210.773639316838;2201.157242156677;2191.793097030951;2182.674599460116;2173.795388117587;2165.149333741767;2156.7305286493547;2148.533276812209;2140.5520844627563;2132.781651195386;2125.216861533544;2117.852776934349;2110.684628204458;2103.707808302729;2096.917865506857;2090.310496922677;2083.8815423162587;2077.626978250227;2071.5429125069504;2065.625578782303;2059.8713316349013;2054.276641676488;2048.838090990188;2043.552368764128;2038.4162671287067;2033.426677186495;2028.580585224484;2023.87506909895;2019.30729478385;2014.8745130741763;2010.5740564361904;2006.403335997029;2002.359838666428;1998.4411243839586;1994.644823485367;1990.9686341820734;1987.4103201482058;1983.9677082098315;1980.6386861313858;1977.4212004945666;1974.3132546652023;1971.3129068438866;1968.418268196363;1965.6275010598802;1962.9388172219706;1960.350476268206;1957.860783995784;1955.4680908898708;1953.1707906598394;1950.9673188326597;1948.8561514008743;1946.8358035226756;1944.9048282718022;1935.3676008545926;1926.0174725253646;1916.8502116729296;1907.8617204016919;1899.0480292914062;1890.405292401464;1881.9297825064768;996290.0
1,13.0;13.0,999990.0
1,13.0;13.0,999990.0
1,13.0;13.0,999990.0
1,13.0;13.0,999990.0
1,13.0;13.0,999990.0
1,13.0;13.0,999990.0
1,13.0;13.0,999990.0
1,13.0;13.0,999990.0
1,13.0;13.0,999990.0
1,13.0;13.0,999990.0
