numPlayed,heuristicList,remainingTime
22,25.0;22.0;20.0;20.0;20.0;21.0;21.0;21.0;22.0;19.0;19.0;20.0;19.0;20.0;20.0;19.0;20.0;17.0;14.0;15.0;14.0;15.0;2.147483647E9,733.3333333333334;793.3333333333333;1129.4117647058822;1583.333333333333;2621.7948717948716;3957.142857142857;5600.0;10266.666666666668;7286.666666666666;6469.69696969697;7289.912280701754;7085.714285714286;8128.037383177572;9244.827586206897;9207.142857142855;10486.486486486485;8642.351046698874;6206.25;5378.743961352656;4666.666666666666;4433.333333333333;997800.0
18,24.0;21.0;21.0;23.0;20.0;20.0;21.0;21.0;21.0;21.0;19.0;19.0;19.0;20.0;18.0;20.0;20.0;19.0;20.0,700.0;1366.6666666666667;7266.666666666666;3433.333333333333;3333.333333333333;4699.999999999999;6300.0;8133.333333333332;10200.000000000002;7785.714285714284;7022.362869198313;6811.764705882353;7765.178571428574;6965.777777777779;8072.784810126581;9262.65060240964;9493.891797556722;10827.272727272728
17,24.0;21.0;21.0;23.0;20.0;20.0;21.0;20.0;21.0;21.0;19.0;19.0;19.0;20.0;18.0;20.0;20.0;20.0,700.0;1366.6666666666667;7266.666666666666;3433.333333333333;3333.333333333333;4699.999999999999;4900.000000000001;6674.074074074073;8755.263157894735;7200.0;6716.260162601625;6642.307692307693;7661.946902654869;6940.888888888889;8101.910828025477;9356.09756097561;10703.703703703704
17,25.0;22.0;20.0;20.0;20.0;21.0;21.0;21.0;19.0;19.0;19.0;19.0;19.0;20.0;20.0;20.0;19.0;20.0,733.3333333333334;793.3333333333333;1129.4117647058822;1583.333333333333;2621.7948717948716;3957.142857142857;5600.0;4850.0;4749.999999999999;4904.761904761905;5198.039215686274;5583.333333333334;6759.999999999999;8058.974358974359;9481.481481481482;9784.615384615385;11397.083333333334
17,25.0;22.0;20.0;20.0;21.0;21.0;21.0;21.0;22.0;19.0;19.0;19.0;20.0;18.0;20.0;20.0;20.0;20.0,733.3333333333334;793.3333333333333;1129.4117647058822;1960.0;3021.7391304347825;4315.384615384614;5841.379310344827;10322.22222222222;7154.347826086956;6294.117647058824;6070.3703703703695;6960.0;6232.352941176471;7285.185185185184;8421.052631578947;9640.0;10942.063492063491
16,24.0;21.0;20.0;20.0;20.0;21.0;21.0;21.0;19.0;19.0;19.0;20.0;18.0;20.0;20.0;19.0;20.0,700.0;983.3333333333333;1484.6153846153848;2133.3333333333335;3833.333333333333;6233.333333333334;9450.0;6933.333333333333;6348.0;6318.181818181819;7674.17840375587;6763.999999999999;8279.611650485438;9971.698113207545;10286.290322580646;12228.57142857143
16,24.0;21.0;20.0;20.0;20.0;21.0;21.0;21.0;19.0;19.0;19.0;18.0;20.0;19.0;20.0;19.0;20.0,700.0;983.3333333333333;1484.6153846153848;2133.3333333333335;3833.333333333333;6233.333333333334;9450.0;6933.333333333333;6348.0;6318.181818181819;5677.41935483871;7070.833333333334;7533.035714285716;9190.058479532165;9664.122137404582;11599.999999999998
16,24.0;22.0;20.0;20.0;20.0;21.0;21.0;21.0;19.0;19.0;19.0;19.0;18.0;20.0;19.0;20.0;20.0,1100.0;1000.0;1385.7142857142858;1920.0;3277.777777777778;5081.818181818181;7365.217391304347;5866.666666666666;5542.105263157895;5608.108108108107;5866.666666666667;5536.666666666666;6827.642276422766;7353.333333333332;8887.323943661971;10599.999999999998
15,24.0;22.0;19.0;20.0;20.0;20.0;21.0;21.0;20.0;18.0;19.0;20.0;18.0;20.0;19.0;20.0,1100.0;766.6666666666666;1266.6666666666667;1900.0;2666.6666666666665;4566.666666666666;7273.91304347826;7911.111111111111;5700.0;5900.0;7308.558558558558;6592.156862745098;8162.5;8664.444444444443;10524.793388429753
13,23.0;22.0;19.0;19.0;19.0;20.0;19.0;20.0;19.0;16.0;19.0;19.0;20.0;20.0,2200.0;966.6666666666665;1233.3333333333335;1654.5454545454545;2715.277777777778;3225.0;4772.727272727272;5314.285714285714;3696.1538461538466;4619.047619047619;5646.666666666666;7866.666666666666;10766.666666666668
