numPlayed,heuristicList,remainingTime
114,21.0;17.0;16.0;16.0;16.0;15.0;14.0;14.0;13.0;13.0;13.0;13.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;11.0;10.0;10.0;9.0;8.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;3.0;2.0;0.0;1.0,42.5;62.0;94.37499999999999;136.36363636363632;153.53535353535352;153.99999999999991;167.16417910447765;165.7971014492754;173.5897435897436;186.61971830985914;203.31337325349307;204.9019607843137;211.45228215767634;221.4148681055156;233.96825396825398;248.63636363636357;265.1242502142245;283.23943661971833;302.8509719222463;323.8666666666668;346.2197392923649;350.6711409395971;340.13765978367746;334.3157894736843;317.47404844290645;293.45333333333326;265.4999999999999;245.0;229.58333333333337;217.80487804878044;208.73333333333335;201.7414965986394;196.39150943396226;192.36842105263167;189.43989071038243;187.43076923076933;186.20652173913038;179.97971602434075;174.85741444866915;170.6618962432916;167.2550675675675;164.5279999999999;162.39361702127667;160.78147612156306;159.6339779005525;158.90356671070003;158.55063291139243;158.54191980558926;158.8492990654206;159.4488188976377;160.31995661605208;161.4450261780105;162.80870445344124;164.39764936336928;166.20018975332073;168.2060717571295;170.40625;172.79271465741544;175.3583473861721;178.09680065627583;181.0023961661342;184.07003891050567;187.29514415781478;190.67357512953345;194.2015895953757;197.87579393083968;201.6931034482758;205.6507080242751;209.7460422163589;213.97675919948358;218.34070796460162;222.8359133126935;227.46055825242706;232.2129684711482;237.09159859976683;242.09502003434454;247.22191011235952;252.47104247104244;257.84127843986994;263.33155934007436;268.94089958158975;274.6683804627248;280.5131445904956;286.4743908503233;292.55136986301363;298.74337987481954;305.0497630331754;311.46990200653295;318.00321691176464;324.6491625169758;331.4072256913471;338.2769230769229;345.2577989601384;352.34942332336595;359.5513900589724;366.86331533028647;374.2848360655739;381.81560857258387;389.4553072625697;397.20362347380865;405.0602643856919;413.0249520153552;421.0974222896134;429.277424185698;437.5647189349113;445.95907928388715;454.4602888086645;463.06814127720327;471.7824400564173;472.8738551527747;458.9873417721517;438.6505190311418;405.84452248158095;382.0210756536437
17,20.0;18.0;17.0;16.0;16.0;16.0;15.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0,90.0;112.22222222222223;121.53846153846152;153.99999999999997;197.5308641975309;206.0;196.0;203.33333333333326;219.0;240.00000000000006;265.04761904761904;293.49999999999994;325.0;359.3333333333334;396.36363636363626;436.0;478.1794871794873
17,20.0;18.0;17.0;16.0;16.0;16.0;15.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0,90.0;112.22222222222223;121.53846153846152;153.99999999999997;197.5308641975309;206.0;196.0;203.33333333333326;219.0;240.00000000000006;265.04761904761904;293.49999999999994;325.0;359.3333333333334;396.36363636363626;436.0;478.1794871794873
10,21.0;17.0;17.0;17.0;17.0;17.0;17.0;16.0;16.0;16.0;16.0,42.5;81.66666666666666;135.0;202.50000000000003;284.1666666666667;380.00000000000017;382.0;409.27536231884045;450.0;500.0
8,20.0;17.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0,56.66666666666667;78.33333333333333;117.69230769230768;168.8888888888889;231.15942028985506;304.2857142857143;388.1818181818182;482.8070175438596
6,17.0;16.0;15.0;15.0;15.0;15.0;15.0,160.0;150.0;210.0;291.99999999999994;392.30769230769226;510.0
3,17.0;16.0;16.0;16.0,160.0;316.66666666666663;526.6666666666666
3,17.0;16.0;16.0;16.0,160.0;316.66666666666663;526.6666666666666
1,17.0;17.0,999990.0
1,17.0;17.0,999990.0
1,17.0;17.0,999990.0
