numPlayed,heuristicList,remainingTime
63,37.0;36.0;35.0;34.0;34.0;34.0;34.0;33.0;32.0;31.0;30.0;29.0;28.0;27.0;26.0;25.0;23.0;22.0;21.0;20.0;21.0;21.0;21.0;21.0;21.0;23.0;22.0;21.0;20.0;21.0;21.0;21.0;21.0;21.0;23.0;22.0;22.0;21.0;20.0;21.0;21.0;21.0;21.0;21.0;22.0;21.0;21.0;20.0;22.0;22.0;22.0;23.0;22.0;21.0;20.0;21.0;21.0;21.0;21.0;21.0;23.0;22.0;23.0;23.0,360.0;350.0;340.0;420.00000000000006;531.8181818181818;667.142857142857;674.3902439024391;624.516129032258;564.7826086956521;510.6060606060606;464.6448087431694;426.0162601626017;393.22981366459635;364.95145631067965;340.1353965183752;307.52293577981646;281.4397689768977;259.59183673469386;240.62339880444063;234.42622950819674;231.79114342366154;231.7577197149643;233.7196765498652;237.27541954590328;251.74662319515608;261.9267654751525;267.92139384116695;270.0374531835206;278.201430413882;287.135278514589;296.77955471934786;307.0870513583185;318.01980198019805;340.0;357.1604938271604;374.8775510204082;387.33951671955094;394.57019171304887;408.30659536541896;422.55574614065176;437.3050964187328;452.54385964912285;468.2627118644067;490.909090909091;507.4259225595347;524.4064811553362;535.0079069242064;560.0;585.5651185449819;611.7032559126101;646.2831997485462;673.5489833641404;692.9812206572772;704.4486251808974;724.9048089127064;745.7939127246059;767.1125721186099;788.8577416819492;811.0266581360629;852.4631792788216;885.026256564141;928.461156614545;972.989652623799
61,37.0;35.0;34.0;33.0;33.0;33.0;33.0;33.0;32.0;31.0;30.0;29.0;28.0;27.0;26.0;25.0;24.0;24.0;24.0;23.0;22.0;21.0;22.0;22.0;22.0;23.0;22.0;21.0;22.0;22.0;22.0;23.0;22.0;21.0;22.0;22.0;22.0;23.0;22.0;21.0;20.0;22.0;20.0;19.0;22.0;22.0;22.0;22.0;24.0;23.0;22.0;21.0;22.0;22.0;22.0;23.0;22.0;21.0;22.0;22.0;22.0;2.147483647E9,175.0;225.55555555555557;252.30769230769232;323.99999999999994;417.90123456790127;530.0;659.0243902439025;681.4285714285716;643.8749999999999;588.5964912280702;534.0880503144654;485.7407407407409;444.0909090909091;408.27027027027043;377.185501066098;349.8630136986302;336.2708631378159;330.88452088452084;321.6772151898734;309.9213551119177;296.55442443226303;295.53846153846155;297.27100442198355;301.1520737327188;313.1706008583691;319.7390155269243;321.3642564802183;330.8333333333335;341.2854291417167;352.63355906696756;371.2194244604316;383.8763917291526;390.72733098365916;405.1130116065974;420.16340822877146;435.85474860335205;459.19642857142867;475.9047619047619;485.9163987138263;489.5229186155285;508.5099013628493;513.4234234234233;512.2570850202428;533.4617905361122;555.1892201834863;577.4377091855708;600.2057687665945;639.7990670972372;671.990128679711;696.0093896713615;711.5327133842579;736.6807131280389;762.3398754880236;788.5091246520258;825.1257813691111;852.2162591930032;869.3997685854788;897.5955819881053;926.2972723069811;955.5042131013861;999390.0
61,37.0;36.0;35.0;34.0;34.0;34.0;34.0;33.0;32.0;31.0;31.0;30.0;29.0;28.0;27.0;26.0;23.0;22.0;21.0;20.0;21.0;21.0;21.0;21.0;21.0;22.0;21.0;21.0;20.0;22.0;22.0;22.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;22.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;22.0;21.0;21.0;20.0;22.0;22.0;22.0;24.0;24.0;24.0,360.0;350.0;340.0;420.00000000000006;531.8181818181818;667.142857142857;674.3902439024391;624.516129032258;564.7826086956521;558.1967213114754;531.3292433537832;497.4074074074074;462.8368794326242;430.1841620626151;400.218818380744;347.20000000000005;308.83333333333337;279.0831556503198;254.78414096916293;245.42682926829264;240.46339825386173;238.61944777911168;239.1101465002713;241.42574257425747;250.0;254.6524822695036;260.4232594936709;262.48719824433067;275.07402266944257;288.28382838283824;302.0988042794211;326.96505211526664;352.78242677824267;379.55102040816314;407.27091633466125;435.94219010561415;465.56491037479634;496.13913967073813;511.9577393075357;520.677966101695;530.2616189596798;540.639611821791;551.7546452702702;563.5587957337651;576.0116731517508;589.0789966304753;602.7314814814815;616.943961016359;631.6946872898454;646.9647696476966;662.7377204030226;687.2285450630577;703.7683320904798;720.781702374059;729.7516048004468;756.4697301239971;783.6926790024133;811.4203051025779;858.7674703004891;907.6240208877284;958.0046826222681
58,37.0;35.0;34.0;33.0;33.0;33.0;33.0;32.0;31.0;30.0;29.0;28.0;27.0;26.0;25.0;24.0;24.0;24.0;23.0;22.0;21.0;22.0;22.0;22.0;23.0;22.0;21.0;20.0;22.0;22.0;22.0;22.0;22.0;23.0;20.0;19.0;23.0;23.0;23.0;23.0;23.0;22.0;23.0;24.0;23.0;22.0;21.0;20.0;22.0;22.0;22.0;22.0;22.0;23.0;20.0;19.0;23.0;23.0;23.0,175.0;225.55555555555557;252.30769230769232;323.99999999999994;417.90123456790127;530.0;555.625;533.3333333333334;495.7425742574259;457.0422535211268;421.66666666666674;390.38759689922483;362.8358208955224;338.38810641627543;316.44736842105266;306.7084639498433;304.2786738351254;297.78801843317973;288.4767556874381;277.2856331629756;277.9255319148935;281.11111111111103;286.30208333333326;299.5110593713621;307.2272971520688;309.9080459770115;308.2075471698114;320.35502958579855;333.31870178238887;347.0521541950112;361.51830581478816;376.6871724766461;399.23508077810743;401.9802590993214;399.56492637215524;424.6514221974345;450.5046120455779;477.12449374889934;504.511065362841;532.6643251379828;553.2566028592198;582.9578797917653;622.5058383932742;653.7410619199752;675.9111994698476;688.8300127172531;692.8295668549906;717.2381326010202;742.2003816793895;767.7133655394528;793.7744388124547;820.3812213201552;858.6214885606721;863.7062937062935;859.0700253485425;899.3514753414659;940.5528103767758;982.6745959133884
56,37.0;36.0;35.0;34.0;34.0;34.0;34.0;34.0;33.0;32.0;31.0;30.0;29.0;28.0;27.0;26.0;24.0;23.0;22.0;21.0;20.0;21.0;21.0;21.0;21.0;21.0;23.0;22.0;23.0;23.0;23.0;23.0;22.0;21.0;20.0;21.0;22.0;22.0;22.0;22.0;22.0;22.0;23.0;22.0;24.0;24.0;24.0;23.0;23.0;23.0;23.0;23.0;23.0;24.0;23.0;24.0;24.0,360.0;350.0;340.0;420.00000000000006;531.8181818181818;667.142857142857;823.5294117647057;823.8888888888889;752.112676056338;669.2307692307693;595.5855855855856;534.313725490196;483.80952380952385;441.7602996254683;406.16740088105735;362.19178082191775;328.13953488372096;300.40178571428567;276.90740740740733;256.3862928348909;248.93660531697344;245.19999999999993;244.17894162575016;245.23809523809518;247.9536152796727;261.59942775393415;270.97668810289395;286.2032085561498;302.10092188258125;318.6587908269631;335.8676861702128;347.9621451104101;355.0074294205052;357.3121869782972;366.2926786342838;381.62189559047124;397.49756335282655;413.9105271390582;430.8529411764705;448.3180428134558;466.29997184684703;491.44270403957137;510.3192975454;544.0115440115441;578.7793518338833;614.6248085758041;643.0313240983401;672.087912087912;701.7945500179273;732.1512172284642;763.1578947368423;794.814565070802;837.5832360624756;870.5101373446696;915.4207119741097;961.4947683109117
52,37.0;36.0;35.0;34.0;34.0;34.0;34.0;33.0;32.0;31.0;31.0;30.0;29.0;28.0;27.0;26.0;23.0;22.0;21.0;20.0;21.0;21.0;21.0;21.0;21.0;24.0;23.0;23.0;22.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;25.0;24.0;23.0;22.0;21.0;24.0;24.0;24.0;20.0;25.0,360.0;350.0;340.0;420.00000000000006;531.8181818181818;667.142857142857;674.3902439024391;624.516129032258;564.7826086956521;558.1967213114754;531.3292433537832;497.4074074074074;462.8368794326242;430.1841620626151;400.218818380744;347.20000000000005;308.83333333333337;279.0831556503198;254.78414096916293;245.42682926829264;240.46339825386173;238.61944777911168;239.1101465002713;241.42574257425747;259.8963242224317;273.90518518518513;288.6585365853658;298.67403314917135;320.6674265450862;343.47985347985355;367.11103253182455;391.56071998177254;416.8287037037038;442.9147982062781;469.81884057971024;497.54068716094037;526.0802107728338;555.4372984253462;585.611849390919;616.6037735849052;648.4129901960785;681.0394265232976;725.3875284019186;759.5960591133005;782.8615604186489;795.1069640418752;796.8991578492767;834.5131244707875;872.987336516504;912.3217922606927;901.7476473977338;955.5148741418764
52,37.0;36.0;35.0;34.0;34.0;34.0;34.0;33.0;32.0;31.0;31.0;30.0;29.0;28.0;27.0;26.0;23.0;22.0;21.0;20.0;21.0;21.0;21.0;21.0;21.0;24.0;23.0;23.0;22.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;25.0;24.0;25.0;20.0;25.0;24.0;23.0;22.0;21.0;24.0;24.0;24.0;25.0,360.0;350.0;340.0;420.00000000000006;531.8181818181818;667.142857142857;674.3902439024391;624.516129032258;564.7826086956521;558.1967213114754;531.3292433537832;497.4074074074074;462.8368794326242;430.1841620626151;400.218818380744;347.20000000000005;308.83333333333337;279.0831556503198;254.78414096916293;245.42682926829264;240.46339825386173;238.61944777911168;239.1101465002713;241.42574257425747;259.8963242224317;273.90518518518513;288.6585365853658;298.67403314917135;320.6674265450862;343.47985347985355;367.11103253182455;391.56071998177254;416.8287037037038;442.9147982062781;469.81884057971024;497.54068716094037;526.0802107728338;555.4372984253462;585.611849390919;626.2670299727517;658.0233483682675;701.2807109252487;691.588579795022;736.7261044176707;771.8271721214976;796.0410022779042;809.2278020378455;811.8887505188877;850.3381544102667;889.666666666667;929.8742879591437;984.3508771929824
52,37.0;36.0;35.0;34.0;34.0;34.0;34.0;33.0;32.0;31.0;31.0;30.0;29.0;28.0;27.0;26.0;23.0;22.0;21.0;20.0;21.0;21.0;21.0;21.0;21.0;24.0;23.0;23.0;22.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;25.0;24.0;23.0;22.0;21.0;24.0;24.0;24.0;20.0;25.0,360.0;350.0;340.0;420.00000000000006;531.8181818181818;667.142857142857;674.3902439024391;624.516129032258;564.7826086956521;558.1967213114754;531.3292433537832;497.4074074074074;462.8368794326242;430.1841620626151;400.218818380744;347.20000000000005;308.83333333333337;279.0831556503198;254.78414096916293;245.42682926829264;240.46339825386173;238.61944777911168;239.1101465002713;241.42574257425747;259.8963242224317;273.90518518518513;288.6585365853658;298.67403314917135;320.6674265450862;343.47985347985355;367.11103253182455;391.56071998177254;416.8287037037038;442.9147982062781;469.81884057971024;497.54068716094037;526.0802107728338;555.4372984253462;585.611849390919;616.6037735849052;648.4129901960785;681.0394265232976;725.3875284019186;759.5960591133005;782.8615604186489;795.1069640418752;796.8991578492767;834.5131244707875;872.987336516504;912.3217922606927;901.7476473977338;955.5148741418764
52,37.0;36.0;35.0;34.0;34.0;34.0;34.0;33.0;32.0;31.0;31.0;30.0;29.0;28.0;27.0;26.0;23.0;22.0;21.0;20.0;21.0;21.0;21.0;21.0;21.0;24.0;23.0;23.0;22.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;25.0;24.0;23.0;22.0;21.0;24.0;24.0;24.0;20.0;25.0,360.0;350.0;340.0;420.00000000000006;531.8181818181818;667.142857142857;674.3902439024391;624.516129032258;564.7826086956521;558.1967213114754;531.3292433537832;497.4074074074074;462.8368794326242;430.1841620626151;400.218818380744;347.20000000000005;308.83333333333337;279.0831556503198;254.78414096916293;245.42682926829264;240.46339825386173;238.61944777911168;239.1101465002713;241.42574257425747;259.8963242224317;273.90518518518513;288.6585365853658;298.67403314917135;320.6674265450862;343.47985347985355;367.11103253182455;391.56071998177254;416.8287037037038;442.9147982062781;469.81884057971024;497.54068716094037;526.0802107728338;555.4372984253462;585.611849390919;616.6037735849052;648.4129901960785;681.0394265232976;725.3875284019186;759.5960591133005;782.8615604186489;795.1069640418752;796.8991578492767;834.5131244707875;872.987336516504;912.3217922606927;901.7476473977338;955.5148741418764
49,37.0;35.0;34.0;33.0;33.0;33.0;33.0;32.0;31.0;30.0;30.0;29.0;28.0;27.0;26.0;25.0;24.0;23.0;22.0;21.0;22.0;22.0;22.0;24.0;25.0;25.0;25.0;25.0;24.0;25.0;24.0;23.0;23.0;22.0;24.0;24.0;24.0;24.0;23.0;24.0;24.0;24.0;25.0;24.0;23.0;23.0;22.0;24.0;24.0;24.0,175.0;225.55555555555557;252.30769230769232;323.99999999999994;417.90123456790127;530.0;555.625;533.3333333333334;495.7425742574259;496.969696969697;479.1954022988506;453.33333333333337;425.2542372881355;397.6595744680851;371.6101694915254;347.3972602739726;324.9789621318373;304.1860465116279;284.81481481481484;280.4323094425484;279.7875569044006;281.912568306011;299.2156862745097;324.53658536585374;350.96153846153845;378.48958333333326;407.11991434689503;427.95131845841786;458.87151929653146;481.22676579925667;494.80769230769226;509.52695269526953;515.7655225607402;542.5612472160356;570.1848539057839;598.6325966850831;627.9012345679014;646.9047619047619;677.9604449938197;709.8321342925658;742.5184322856035;788.7521465369205;822.9207232267038;844.3137254901956;866.5250965250966;875.9862610402356;913.83257448678;952.5058548009367;992.005953743989
