numPlayed,heuristicList,remainingTime
154,5.0;4.0;4.0;4.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0,40.0;76.66666666666666;126.66666666666669;190.00000000000003;115.0;105.0;108.18181818181819;117.14285714285711;129.70588235294116;145.0;162.60869565217394;182.30769230769232;203.9655172413793;227.5;252.8571428571429;280.00000000000006;308.90243902439016;339.5454545454546;371.9148936170212;405.9999999999999;441.7924528301885;479.2857142857142;518.4745762711865;559.3548387096774;601.9230769230769;646.1764705882352;692.1126760563382;739.7297297297298;789.0259740259739;839.9999999999998;892.6506024096386;764.4444444444443;570.0;454.9710982658959;378.81694644284573;324.5901639344262;283.95348837209303;252.32804232804233;226.99001426533516;206.21761658031096;188.86911822854893;174.15754923413567;161.52284263959393;150.55555555555554;140.94942324755993;132.47078464106846;124.93827160493822;118.20895522388071;112.16867469879514;106.72514619883043;101.80296200901478;97.33990147783254;93.28416912487705;89.59229898074761;86.22754491017963;83.15863032844163;80.3587670540677;77.80487804878055;75.4769762690554;73.35766423357677;71.4317277949624;69.68580405598402;68.10810810810801;66.68820678513725;65.4168302578197;64.28571428571422;63.2874674600223;62.415458937198196;61.66372306605433;61.02687801516197;60.50005606009654;60.07884362680693;59.75922953451038;59.53756015902911;59.41050046054647;59.375000000000114;59.428263214671006;59.567723342939075;59.791019486021014;60.09597637504612;60.48058647841435;60.94299413958447;61.48148148148164;62.0944558521561;62.780438618603625;63.53805514280998;64.36602579703094;65.26315789473676;66.22833843017338;67.2605275335494;68.35875256089219;69.52210274790923;70.74972436604162;72.04081632653072;73.3946261848763;74.81044650379113;76.28761153766345;77.82549420586224;79.42350332594219;81.08108108108104;82.79770069893561;84.57286432160777;86.40610104861776;88.29696513669455;90.24503434193434;92.24990839135194;94.31120757219514;96.42857142857156;98.60165755598655;100.830140485313;103.1137106485462;105.45207341944297;107.8449482227818;110.29206770660471;112.79317697228134;115.3480328577607;117.95640326975467;120.6180665610143;123.33281094917197;126.10043397396157;128.92074198988234;131.79354969163865;134.71867966991726;137.69596199524926;140.72523382792224;143.8063390520499;146.93912793207642;150.12345679012378;153.35918770272133;156.64618821558247;159.98433107516462;163.37349397590356;166.81355932203405;170.3044140030438;173.8459491818544;177.4380600948864;181.0806458632535;184.77360931435987;188.51685681322897;192.31029810298082;196.15384615384642;200.04741702021465;203.99092970521565;207.98430603236898;212.0274705238844;216.12035028520927;220.26287489544734;224.4549763033183;228.69658872831246;232.98764856676735;237.32809430255406;241.71786642213078;224.45015645954436;229.0019960079842
1,5.0;5.0,999990.0
1,3.0;3.0,999990.0
1,3.0;3.0,999990.0
1,3.0;3.0,999990.0
1,5.0;5.0,999990.0
1,5.0;5.0,999990.0
1,3.0;3.0,999990.0
1,4.0;4.0,999990.0
1,3.0;3.0,999990.0
1,5.0;5.0,999990.0
