numPlayed,heuristicList,remainingTime
154,32.0;26.0;26.0;26.0;29.0;25.0;25.0;25.0;19.0;25.0;20.0;20.0;25.0;26.0;26.0;24.0;26.0;26.0;26.0;28.0;29.0;29.0;29.0;29.0;29.0;29.0;29.0;29.0;29.0;29.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;31.0;30.0;25.0;21.0;19.0;24.0;20.0;23.0;25.0;23.0;24.0;24.0;25.0;25.0;25.0;24.0;24.0;26.0;24.0;26.0;26.0;26.0;24.0;27.0;27.0;27.0;27.0;27.0;27.0;28.0;28.0;28.0;28.0;25.0;25.0;25.0;26.0;27.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;24.0;28.0;28.0;26.0;29.0;29.0;29.0;29.0;29.0;29.0;29.0;29.0;29.0;29.0;29.0;29.0;29.0;30.0;30.0;19.0;17.0;17.0;23.0;23.0;17.0;19.0;20.0;18.0;16.0;15.0;17.0;20.0;17.0;17.0;19.0;14.0;14.0;14.0;15.0;15.0;18.0;20.0;18.0;17.0;18.0;12.0;15.0;17.0;16.0;16.0;10.0;13.0;13.0;12.0;16.0;15.0;15.0;16.0;12.0;13.0;14.0;15.0;8.0;0.0,433.33333333333337;833.3333333333335;1377.7777777777778;4433.333333333334;3429.487179487179;3480.0;3811.1111111111113;2278.1609195402298;2983.064516129032;2554.9450549450553;2409.3055555555557;3199.999999999999;4436.322869955156;6030.769230769231;6854.260089686099;9102.912621359224;11995.943562610231;15739.534883720931;27752.991452991453;92238.09523809525;997900.0;997800.0;997700.0;997600.0;997500.0;997400.0;997300.0;997200.0;997100.0;997000.0;996900.0;996800.0;996700.0;996600.0;996500.0;996400.0;996300.0;996200.0;996100.0;996000.0;995900.0;995800.0;995700.0;995600.0;995500.0;995400.0;995300.0;995200.0;995100.0;995000.0;994900.0;994800.0;994700.0;464297.4683544298;312230.7692307693;206138.09523809512;157576.1638733706;157266.0777385159;130561.29032258064;132143.24324324323;133818.25293350714;135580.10075566752;118575.71277719113;129846.69603524238;142334.29228998852;156213.25301204826;171692.793931732;189025.53191489357;208519.35483870967;257817.88079470198;329243.97306397295;441550.25906735717;643006.1371841155;474099.65811965795;381441.3518886678;323074.0259740259;317093.5582822086;352598.3606557376;458199.9999999998;633876.8115942023;982625.1012145751;991800.0;991700.0;991600.0;991500.0;991400.0;991300.0;991200.0;991100.0;991000.0;990900.0;990800.0;990700.0;990600.0;990500.0;990400.0;990300.0;990200.0;990100.0;990000.0;989900.0;989800.0;989700.0;989600.0;989500.0;989400.0;989300.0;989200.0;989100.0;989000.0;988900.0;988800.0;988700.0;988600.0;963487.3949579842;438030.8270676692;301289.45362134685;214727.0077334919;158820.12605955228;123942.28187919463;105795.06853186378;97323.62459546926;86292.4452391596;77729.08224076283;72704.10495520204;64541.48576941631;58141.36174487014;52990.07643477134;49196.35909334286;45980.528052805275;44287.545672825974;43453.09983896941;42029.0715518895;40437.70979392395;39289.34408367836;36680.97008892483;35113.02378400447;34142.22972972972;33045.38431826961;32045.302653120707;30051.84638109304;28785.468554022576;27641.324116481286;26461.681636186564;25926.50870532792;25298.746588496913;24716.347163544895;24294.48527668453;23441.407025278582;22764.897762599066;22241.165628575065;21852.35997309946;20821.759413528824;19204.666130329853
8,35.0;26.0;26.0;26.0;26.0;30.0;30.0;30.0;30.0,288.8888888888889;544.4444444444445;896.2962962962963;1344.4444444444446;3693.333333333334;11071.428571428576;79800.0;999200.0
8,33.0;26.0;26.0;26.0;26.0;26.0;30.0;30.0;30.0,371.4285714285714;709.5238095238094;1171.4285714285713;1757.1428571428569;2466.6666666666665;8277.777777777776;233800.0;999200.0
8,35.0;26.0;26.0;26.0;26.0;30.0;30.0;30.0;30.0,288.8888888888889;544.4444444444445;896.2962962962963;1344.4444444444446;3693.333333333334;11071.428571428576;79800.0;999200.0
7,34.0;26.0;26.0;26.0;26.0;30.0;30.0;30.0,325.0;616.6666666666667;1016.6666666666667;1525.0;4650.0;19499.999999999993;999300.0
6,33.0;26.0;20.0;26.0;26.0;30.0;30.0,371.4285714285714;305.128205128205;822.2222222222222;1671.4285714285716;10185.18518518519;999400.0
6,32.0;26.0;26.0;26.0;28.0;30.0;30.0,433.33333333333337;833.3333333333335;1377.7777777777778;3250.0000000000005;24249.999999999996;999400.0
6,30.0;20.0;26.0;26.0;26.0;26.0;30.0,200.0;1166.6666666666665;4100.0;12599.999999999996;44666.66666666669;999400.0
2,26.0;20.0;26.0,333.33333333333337;999800.0
1,26.0;26.0,999900.0
1,32.0;32.0,999900.0
