numPlayed,heuristicList,remainingTime
567,16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;15.0;15.0;15.0;14.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;12.0;11.0;11.0;11.0;11.0;11.0;11.0;12.0;12.0;11.0;11.0;11.0;12.0;12.0;12.0;12.0;11.0;11.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;9.0;8.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;2.147483647E9,999900.0;999800.0;999700.0;999600.0;999500.0;999400.0;999300.0;999200.0;999100.0;999000.0;998900.0;998800.0;998700.0;998600.0;998500.0;998400.0;998300.0;998200.0;998100.0;998000.0;997900.0;997800.0;997700.0;997600.0;997500.0;997400.0;997300.0;997200.0;997100.0;997000.0;996900.0;996800.0;996700.0;996600.0;996500.0;996400.0;996300.0;996200.0;996100.0;996000.0;995900.0;995800.0;995700.0;995600.0;995500.0;995400.0;995300.0;995200.0;995100.0;995000.0;994900.0;994800.0;994700.0;994600.0;994500.0;994400.0;994300.0;994200.0;994100.0;994000.0;993900.0;993800.0;993700.0;993600.0;993500.0;993400.0;993300.0;993200.0;993100.0;993000.0;992900.0;992800.0;992700.0;992600.0;992500.0;992400.0;992300.0;992200.0;992100.0;992000.0;991900.0;991800.0;991700.0;991600.0;991500.0;991400.0;991300.0;991200.0;991100.0;991000.0;990900.0;990800.0;990700.0;990600.0;990500.0;990400.0;990300.0;990200.0;990100.0;990000.0;989900.0;989800.0;989700.0;989600.0;989500.0;989400.0;989300.0;989200.0;989100.0;989000.0;988900.0;988800.0;988700.0;988600.0;988500.0;988400.0;988300.0;988200.0;988100.0;988000.0;987900.0;987800.0;987700.0;987600.0;987500.0;987400.0;987300.0;987200.0;987100.0;987000.0;986900.0;986800.0;986700.0;986600.0;986500.0;986400.0;986300.0;986200.0;986100.0;986000.0;985900.0;985800.0;985700.0;985600.0;985500.0;985400.0;985300.0;985200.0;985100.0;985000.0;984900.0;984800.0;984700.0;984600.0;984500.0;984400.0;984300.0;984200.0;984100.0;984000.0;983900.0;983800.0;983700.0;983600.0;983500.0;983400.0;983300.0;983200.0;983100.0;983000.0;982900.0;982800.0;982700.0;982600.0;982500.0;982400.0;982300.0;982200.0;982100.0;982000.0;981900.0;981800.0;981700.0;981600.0;981500.0;981400.0;981300.0;981200.0;981100.0;981000.0;980900.0;980800.0;980700.0;980600.0;980500.0;980400.0;980300.0;980200.0;980100.0;980000.0;979900.0;979800.0;979700.0;979600.0;979500.0;979400.0;979300.0;979200.0;979100.0;979000.0;978900.0;978800.0;978700.0;978600.0;978500.0;978400.0;978300.0;978200.0;978100.0;978000.0;977900.0;977800.0;977700.0;977600.0;977500.0;977400.0;977300.0;977200.0;977100.0;977000.0;976900.0;976800.0;976700.0;976600.0;976500.0;976400.0;976300.0;976200.0;976100.0;976000.0;975900.0;975800.0;975700.0;975600.0;975500.0;975400.0;975300.0;975200.0;975100.0;975000.0;974900.0;974800.0;974700.0;974600.0;974500.0;974400.0;974300.0;974200.0;974100.0;916193.6457923066;803512.9943502824;716913.5675348274;648291.8465227819;592586.3714637147;546472.7313617453;507677.27147196897;474592.35051348497;446049.1146485423;421177.35733221704;399315.8640226628;379953.2254472571;362687.6867594023;347199.25318397017;333229.8984771574;320569.2569952994;309044.1050561148;298510.51027757773;288847.89141682617;279954.46743295016;271743.7309469958;264141.68680789217;257084.66886205628;250517.59844433633;244392.58372523863;238667.78454022272;233306.48579226196;228276.33604631538;223548.71794871794;219098.22459106776;214902.22158657512;210940.47892520277;207194.8599715196;203649.05751837042;200288.3687943262;197099.5028788976;194070.41520719393;191190.16482031884;188448.79079596154;185837.20491842495;183347.09815158154;180970.85888726928;178701.5012750063;176532.60221184045;174458.24579560154;172472.97423016094;170571.74432497015;168749.8888590341;167003.08218630598;165327.30954904042;163718.83964097346;162174.20002576287;160690.15506993784;159263.68609530508;157891.97349467015;156572.3805879727;155302.4390243904;154079.83556040548;152902.40006486664;151768.0946202216;150675.00360480815;149621.32465469482;148605.36041539404;147625.51100407046;146680.26711185309;144778.58285755845;142004.4411354558;139370.55995572926;136866.91424713028;134484.41377870098;132214.79667461498;130050.53716013988;128756.87173450636;127510.83995978424;125569.99493006463;123713.41890826245;121936.00595186997;120910.79283671253;119920.91637521048;118964.82886874242;118041.0726317208;116517.4260654943;115053.59377027905;113052.08277822184;111140.96836113321;109314.4560900667;107567.2374022021;105894.43972126787;104291.58259916923;102754.53904755512;101279.50135667843;99862.95080555763;98501.63075623152;97192.5226990727;95932.82487831701;94300.90008372873;92334.73673288067;90075.84280831966;87935.44163747004;85904.49691948734;83974.86899984228;82139.2063478491;80390.85242325072;78723.76544468457;77132.44902188986;75611.89197335974;74157.51594105622;72765.12964857137;71430.88884014533;70151.26109411826;68922.99483262192;67743.0919550516;66608.7836104096;65517.508696372315;64466.89473364725;63454.7408150102;62479.00237112497;61537.77753124312;60629.29488732733;59751.90249596513;58904.05797440975;58084.31956583106;57291.338064896496;56523.84950855952;55780.66854876804;55060.68243400374;54362.845535384535;53686.17436069668;53029.74300636019;52392.67900309687;51774.15951610633;51173.40786495147;50589.6903322033;50022.31323327472;49470.62022283912;48933.98981584406;48411.83310343552;47903.59164614446;47408.73552849195;46926.76156076444;46457.19161513356;45999.571084553696;45553.46745399614;45118.46897458185;44694.18343206834;44280.237001950154;43876.27318414721;43481.95181090089;43096.94812207513;42720.951902579065;42353.6666770967;41994.80895772971;41644.10754054198;41301.30284733657;40966.146309307995;40638.39978949475;40317.83504121157;39901.70456604785;39495.380327704435;39098.52609636853;38710.82093471034;38331.95833823703;37961.64543299125;37599.60222617927;37245.56090569979;36899.265184890755;36560.46968912428;36228.93938116517;35904.44902246438;35586.78266779301;35275.73319083394;34971.10183854113;34672.697812251645;34380.33787369539;34093.84597419281;33813.05290546402;33537.79597059399;33267.918673809254;33003.270427823314;32743.706277600868;32489.086639475936;32239.277054637758;31994.147956069064;31753.574448089043;31517.436097711223;31285.61673708599;31058.00427634483;30834.4905262143;30614.971029809283;30399.344903056204;30187.514683233705;29979.38618515394;29774.86836453741;29573.87318816599;29376.315510424596;29182.11295586775;28991.185807470756;28803.45690024784;28618.8515199369;28437.297306474065;28258.724161994338;28083.064163113027;27910.251477257116;27740.222282831048;27572.914693012135;27408.268682985523;27246.22602043867;27086.730199145517;26868.145024455793;26653.17473493397;26441.73078149643;26233.727519473934;26029.082090499665;25827.714310113006;25629.546560762246;25434.50368990285;25242.512912912905;25053.503720560417;24867.40779077678;24684.158904502954;24503.69286539228;24325.94742316399;24150.862200415897;23978.378622715274;23808.439851798117;23640.990721716138;23475.977677781935;23313.34871816881;23153.05333803309;22995.04247603155;22839.268463115775;22685.684973490803;22534.24697763202;22384.910697260522;22237.63356218215;22092.37416890076;21949.092240921498;21807.74859066376;21668.305082908482;21530.724599707843;21394.971006690088;21261.00912069423;21128.804678675355;20998.324307820658;20869.535496823533;20742.406568262362;20616.906652035497;20493.005659805218;20370.674260406115;20249.88385617682;20130.606560172804;20012.815174224437;19896.48316780232;19781.584657656567;19668.094388196245;19555.987712578542;19445.240574477357;19335.829490503223;19227.73153324773;19120.924314926422;19015.385971595606;18911.095147920365;18808.03098247046;18706.173093523845;18605.501565356855;18505.99693500185;18407.640179454043;18310.412703309514;18214.296326817857;18119.2732743331;18025.326163147503;17932.43799269371;17840.592134100953;17749.7723200919;17659.962635207296;17571.147506345922;17483.311693608368;17396.440281432835;17310.518670012607;17225.53256698468;17141.467979379187;17058.311205820908;16976.04882897307;16894.66770821481;16814.154972544216;16734.49801369857;16655.684479484073;16577.702267307977;16500.53951790565;16424.184609255768;16348.626150677475;16273.852977102608;16199.85414351747;16126.618919567976;16054.136784322778;15982.397421189235;15911.390712976077;15841.106737099457;15771.53576092585;15702.668237248421;15634.494799892156;15567.006259443122;15500.193599098231;15434.047970631305;15368.560690471946;15303.72323589302;15239.527241303746;943300.0
1,16.0;16.0,999900.0
1,16.0;16.0,999900.0
1,16.0;16.0,999900.0
1,16.0;16.0,999900.0
1,16.0;16.0,999900.0
1,16.0;16.0,999900.0
1,16.0;16.0,999900.0
1,16.0;16.0,999900.0
1,16.0;16.0,999900.0
1,16.0;16.0,999900.0
