numPlayed,heuristicList,remainingTime
3,4.0;2.0;1.0;1.0,10.0;5.555555555555557;5.0
1,6.0;4.0,20.0
1,5.0;4.0,40.0
1,6.0;5.0,50.0
1,6.0;4.0,20.0
1,6.0;4.0,20.0
1,4.0;2.0,10.0
1,4.0;2.0,10.0
1,4.0;2.0,10.0
1,4.0;3.0,30.0
1,4.0;2.0,10.0
1,4.0;2.0,10.0
1,4.0;4.0,999990.0
1,4.0;2.0,10.0
1,4.0;2.0,10.0
1,5.0;4.0,40.0
1,4.0;2.0,10.0
1,4.0;2.0,10.0
1,4.0;4.0,999990.0
1,6.0;5.0,50.0
1,8.0;7.0,70.0
1,2.0;1.0,10.0
1,5.0;4.0,40.0
1,4.0;3.0,30.0
1,9.0;8.0,80.0
1,5.0;4.0,40.0
1,4.0;2.0,10.0
1,4.0;2.0,10.0
1,4.0;3.0,30.0
1,9.0;8.0,80.0
1,4.0;2.0,10.0
1,6.0;5.0,50.0
1,4.0;4.0,999990.0
1,4.0;2.0,10.0
1,6.0;5.0,50.0
1,6.0;4.0,20.0
1,4.0;2.0,10.0
1,6.0;5.0,50.0
1,5.0;4.0,40.0
1,9.0;8.0,80.0
1,4.0;2.0,10.0
1,4.0;4.0,999990.0
1,8.0;7.0,70.0
1,4.0;2.0,10.0
1,4.0;2.0,10.0
1,4.0;4.0,999990.0
1,4.0;2.0,10.0
1,4.0;2.0,10.0
1,5.0;4.0,40.0
1,6.0;5.0,50.0
1,9.0;8.0,80.0
1,5.0;5.0,999990.0
1,6.0;5.0,50.0
1,4.0;2.0,10.0
1,4.0;3.0,30.0
1,4.0;4.0,999990.0
1,6.0;5.0,50.0
1,6.0;5.0,50.0
1,4.0;4.0,999990.0
1,4.0;4.0,999990.0
1,6.0;4.0,20.0
1,5.0;4.0,40.0
1,6.0;5.0,50.0
1,6.0;4.0,20.0
1,4.0;2.0,10.0
1,4.0;4.0,999990.0
1,5.0;4.0,40.0
1,5.0;4.0,40.0
1,6.0;4.0,20.0
1,6.0;5.0,50.0
1,4.0;2.0,10.0
1,4.0;2.0,10.0
1,4.0;4.0,999990.0
1,4.0;2.0,10.0
1,6.0;5.0,50.0
1,6.0;4.0,20.0
1,5.0;4.0,40.0
1,4.0;2.0,10.0
1,4.0;2.0,10.0
1,5.0;4.0,40.0
1,8.0;7.0,70.0
1,4.0;2.0,10.0
1,4.0;4.0,999990.0
1,6.0;4.0,20.0
1,5.0;5.0,999990.0
1,4.0;2.0,10.0
1,4.0;2.0,10.0
1,5.0;4.0,40.0
1,4.0;4.0,999990.0
1,4.0;2.0,10.0
1,4.0;2.0,10.0
1,9.0;8.0,80.0
1,4.0;4.0,999990.0
1,4.0;3.0,30.0
1,2.0;1.0,10.0
1,4.0;3.0,30.0
1,6.0;4.0,20.0
1,4.0;2.0,10.0
1,5.0;4.0,40.0
1,4.0;3.0,30.0
1,4.0;4.0,999990.0
