numPlayed,heuristicList,remainingTime
56,35.0;33.0;32.0;31.0;31.0;31.0;30.0;29.0;28.0;27.0;24.0;24.0;24.0;24.0;23.0;22.0;20.0;19.0;18.0;17.0;16.0;17.0;17.0;17.0;17.0;17.0;17.0;19.0;18.0;17.0;16.0;19.0;19.0;18.0;17.0;16.0;17.0;17.0;17.0;17.0;17.0;17.0;18.0;17.0;17.0;16.0;18.0;18.0;17.0;16.0;17.0;17.0;17.0;17.0;17.0;17.0;18.0,1650.0;2122.2222222222226;2369.2307692307695;3040.0;3919.7530864197533;4160.0;4060.0;3842.424242424242;3602.3999999999996;2947.9166666666665;2716.731016731016;2655.214723926381;2682.6972010178115;2655.274261603375;2590.3508771929824;2418.3381088825217;2259.9446421510474;2111.9284294234594;1971.969696969697;1838.3693045563546;1793.8892425206873;1773.0593607305932;1770.1155371615796;1781.2677388836328;1803.9215686274501;1836.2412493268712;1953.8609296965042;2036.5482233502535;2084.4776795830503;2099.4930291508235;2242.9356118400983;2391.6813812046303;2501.323198198198;2570.90909090909;2601.522415678358;2683.084337349397;2769.241411113674;2859.7995873857944;2954.5956272553603;3053.4912209064933;3156.368403802031;3312.0841300191205;3421.4285714285716;3534.54631941967;3599.8458640178123;3773.8461538461543;3952.115667374612;4078.605388272583;4152.428222357972;4286.916072842438;4424.812247255923;4566.085489313837;4710.707762557082;4858.653846153848;5009.9009900990095;5228.483606557376
53,35.0;34.0;33.0;32.0;31.0;31.0;29.0;28.0;27.0;24.0;24.0;24.0;24.0;23.0;22.0;20.0;19.0;18.0;17.0;16.0;17.0;17.0;17.0;17.0;17.0;17.0;19.0;18.0;19.0;20.0;19.0;18.0;17.0;16.0;17.0;17.0;17.0;17.0;17.0;17.0;19.0;18.0;19.0;19.0;18.0;17.0;16.0;17.0;17.0;17.0;17.0;17.0;17.0;19.0,3400.0;3300.0;3200.0;3100.0;3561.111111111111;3161.5384615384614;2929.62962962963;2763.8418079096045;2306.043956043955;2166.6666666666665;2156.236559139785;2214.9732620320856;2225.277161862528;2199.876998769988;2076.923076923077;1959.9999999999995;1847.309573724668;1737.65541740675;1630.220197418375;1602.150537634409;1594.5147679324891;1602.5136612021865;1622.988505747126;1653.775322283609;1693.3418693982076;1814.6493365827237;1902.492331288343;2035.8033749082906;2217.3238602723504;2360.9406952965237;2463.7159533073927;2525.2500510308228;2547.285262855501;2622.883670125614;2703.7037037037035;2789.4632206759434;2879.928656361475;2974.9050007599944;3074.2281585285746;3278.4918594687233;3435.7033957033955;3652.2606924643587;3875.149700598803;4044.0046565774155;4156.092083099384;4211.581211903909;4333.466296681698;4459.254282835069;4588.863562357539;4722.222222222223;4859.266646210495;4999.940351923649;5280.219996071495
49,35.0;34.0;33.0;32.0;31.0;31.0;30.0;29.0;28.0;25.0;24.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;24.0;23.0;20.0;19.0;18.0;17.0;16.0;17.0;17.0;17.0;17.0;17.0;17.0;19.0;18.0;19.0;20.0;20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;20.0;19.0;20.0;20.0;19.0,3400.0;3300.0;3200.0;3100.0;3561.111111111111;3630.434782608696;3530.434782608696;3373.333333333334;2766.4556962025317;2438.053097345133;2456.5371024734986;2545.882352941176;2681.863979848867;2852.4229074889863;3050.880626223092;3273.2394366197186;3516.960000000001;3780.3519061583575;4062.246278755075;4221.405228758171;4269.693654266958;3993.8775510204077;3721.212121212122;3457.452574525746;3205.315420560748;2965.7210401891252;2850.339520144862;2770.212765957446;2716.697772800796;2683.9396019217565;2667.8310574785646;2665.4058313632795;2765.6346749226004;2824.2811501597453;2936.2895005096843;3101.7751479289936;3272.3973256924546;3395.7013920758764;3523.6086572438153;3656.023839931885;3792.864968501779;3934.0611353711784;4079.5506912442397;4229.279781827197;4443.848809740139;4600.8107155445905;4826.187190985398;5056.940222897669;5223.986874487286
49,35.0;34.0;33.0;32.0;31.0;31.0;30.0;29.0;28.0;25.0;24.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;24.0;23.0;20.0;19.0;18.0;17.0;16.0;17.0;17.0;17.0;17.0;17.0;17.0;19.0;18.0;19.0;20.0;20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;20.0;19.0;20.0;20.0;19.0,3400.0;3300.0;3200.0;3100.0;3561.111111111111;3630.434782608696;3530.434782608696;3373.333333333334;2766.4556962025317;2438.053097345133;2456.5371024734986;2545.882352941176;2681.863979848867;2852.4229074889863;3050.880626223092;3273.2394366197186;3516.960000000001;3780.3519061583575;4062.246278755075;4221.405228758171;4269.693654266958;3993.8775510204077;3721.212121212122;3457.452574525746;3205.315420560748;2965.7210401891252;2850.339520144862;2770.212765957446;2716.697772800796;2683.9396019217565;2667.8310574785646;2665.4058313632795;2765.6346749226004;2824.2811501597453;2936.2895005096843;3101.7751479289936;3272.3973256924546;3395.7013920758764;3523.6086572438153;3656.023839931885;3792.864968501779;3934.0611353711784;4079.5506912442397;4229.279781827197;4443.848809740139;4600.8107155445905;4826.187190985398;5056.940222897669;5223.986874487286
47,35.0;34.0;33.0;32.0;32.0;32.0;31.0;30.0;29.0;28.0;25.0;25.0;23.0;22.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;20.0;19.0;19.0;18.0;20.0;20.0;19.0;18.0;17.0;19.0;19.0;21.0;20.0;19.0,3400.0;3300.0;3200.0;3950.0;4999.999999999999;5088.235294117647;4781.132075471699;4399.999999999999;4044.827586206896;3247.252747252747;2967.3387096774195;2622.4852071005917;2378.91156462585;2190.3225806451615;2102.2222222222226;2072.7272727272725;2081.5181518151817;2117.543859649123;2174.278215223098;2247.619047619047;2334.8583877995634;2434.136546184739;2544.1340782122907;2663.8888888888887;2792.6829268292686;2868.544600938968;2895.1807228915677;2935.910652920961;2988.617560715239;3051.7241379310344;3124.031007751938;3204.609929078014;3292.73127753304;3446.1677730838874;3545.19368723099;3650.547045951861;3701.915113871635;3881.7817817817813;4066.9089147286822;4192.558139534884;4258.985153999558;4269.295302013423;4414.968604415635;4565.165165165166;4854.387656702025;5080.790960451977;5239.84555515019
47,35.0;34.0;33.0;32.0;32.0;32.0;31.0;30.0;29.0;28.0;25.0;25.0;23.0;22.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;20.0;19.0;18.0;17.0;19.0;19.0;21.0;20.0;19.0;18.0;17.0;19.0;19.0;21.0;21.0;20.0;19.0;18.0;17.0;19.0;19.0;21.0,3400.0;3300.0;3200.0;3950.0;4999.999999999999;5088.235294117647;4781.132075471699;4399.999999999999;4044.827586206896;3247.252747252747;2967.3387096774195;2622.4852071005917;2378.91156462585;2190.3225806451615;2102.2222222222226;2072.7272727272725;2081.5181518151817;2117.543859649123;2174.278215223098;2247.619047619047;2334.8583877995634;2434.136546184739;2544.1340782122907;2663.8888888888887;2792.6829268292686;2868.544600938968;2895.1807228915677;2878.4380305602726;2825.1516324687054;2898.545454545454;2979.9108673294486;3179.514348785873;3327.1863117870726;3421.467227901384;3463.985650901538;3458.7486744432663;3577.8877887788776;3702.2081506738105;3951.75208581645;4209.150326797384;4407.143935961334;4542.215438290448;4614.372005832118;4626.666666666666;4781.124497991967;4940.014820303817;5245.3133564772525
45,35.0;34.0;33.0;32.0;31.0;31.0;30.0;29.0;28.0;25.0;24.0;25.0;25.0;24.0;23.0;20.0;19.0;18.0;17.0;16.0;17.0;17.0;17.0;17.0;17.0;17.0;19.0;18.0;19.0;20.0;20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;20.0;19.0;20.0;20.0;20.0;20.0;19.0;19.0,3400.0;3300.0;3200.0;3100.0;3561.111111111111;3630.434782608696;3530.434782608696;3373.333333333334;2766.4556962025317;2438.053097345133;2456.5371024734986;2545.882352941176;2568.292682926829;2542.105263157895;2313.001605136437;2125.0000000000005;1963.2258064516132;1818.9189189189187;1686.6310160427802;1641.5770609318997;1620.455908818236;1617.226435536295;1627.9835390946496;1650.0907441016338;1681.7037347880823;1793.758300132803;1873.3108108108108;1997.1326164874563;2167.382519339568;2344.5040214477212;2482.390745501286;2625.5144032921808;2773.8420427553447;2927.3455377574373;3086.0007358351722;3249.7867803837926;3418.6855670103087;3651.6372795969774;3829.909734081484;4077.3638968481373;4332.304574857766;4594.73202015575;4864.646464646465;5064.283638477187;5268.904893031135
16,35.0;34.0;33.0;32.0;32.0;32.0;31.0;30.0;29.0;28.0;25.0;25.0;23.0;22.0;21.0;21.0;2.147483647E9,3400.0;3300.0;3200.0;3950.0;4999.999999999999;5088.235294117647;4781.132075471699;4399.999999999999;4044.827586206896;3247.252747252747;2967.3387096774195;2622.4852071005917;2378.91156462585;2190.3225806451615;2102.2222222222226;998400.0
6,35.0;34.0;33.0;32.0;32.0;32.0;31.0,3400.0;3300.0;3200.0;3950.0;4999.999999999999;5088.235294117647
6,35.0;34.0;33.0;32.0;32.0;32.0;31.0,3400.0;3300.0;3200.0;3950.0;4999.999999999999;5088.235294117647
