numPlayed,heuristicList,remainingTime
143,27.0;26.0;24.0;24.0;24.0;23.0;25.0;24.0;24.0;24.0;23.0;25.0;25.0;24.0;24.0;24.0;24.0;23.0;24.0;25.0;25.0;24.0;25.0;24.0;23.0;24.0;24.0;24.0;24.0;23.0;24.0;24.0;25.0;23.0;21.0;22.0;21.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;23.0;23.0;21.0;22.0;22.0;22.0;22.0;22.0;22.0;23.0;22.0;22.0;23.0;23.0;21.0;22.0;22.0;21.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;23.0;23.0;22.0;22.0;21.0;22.0;22.0;22.0;22.0;23.0;21.0;22.0;22.0;21.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;23.0;22.0;22.0;21.0;22.0;22.0;22.0;22.0;23.0;22.0;21.0;22.0;22.0;22.0;22.0;22.0;23.0;22.0;22.0;23.0;22.0;22.0;23.0;23.0;23.0;21.0;22.0;22.0;21.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;23.0;23.0;21.0;22.0;22.0;22.0;22.0;22.0;22.0;23.0;21.0;22.0;22.0,2600.0;1611.1111111111113;2145.4545454545455;2925.0;3070.512820512821;5466.666666666665;6782.758620689655;8266.666666666666;9915.384615384615;9425.925925925925;14307.801418439716;21659.999999999996;23513.043478260868;25576.923076923074;27827.586206896554;30250.0;26190.4214559387;29165.217391304348;40484.615384615376;57552.08333333333;59608.45070422533;86900.00000000003;86297.91666666667;64558.33333333334;67669.90291262134;70948.48484848485;74384.61538461539;77970.9677419355;66536.875;70789.15662650602;75175.0;97636.52968036529;83422.58064516129;56793.8775510204;49120.799273387835;40638.65546218488;37999.270072992695;36099.99999999999;34713.00578034683;33696.33507853404;32956.937799043066;32431.277533039647;32074.489795918365;31853.99239543727;31745.55160142349;33124.0;34531.944444444445;33069.95377503851;33184.90153172867;33361.034164358265;33590.969017798285;33868.67924528303;34189.196231709764;34548.38709677418;36154.503990877995;36526.622902990515;36933.12302839117;38619.29092805005;40347.17338848672;39441.545893719805;39918.74125874126;40422.88288288287;39745.03816793893;40336.84210526315;40948.78957169461;41580.00000000001;42229.69103240392;42897.16520039101;43581.79871520342;44283.03198887344;45000.3615819209;46966.66666666668;48987.10223425864;49693.97139713972;50417.739858338704;49845.54941682012;50628.71287128713;51426.29107981221;52237.98449612404;53063.51883080381;55255.74324324323;54723.3962264151;55589.16776750329;56467.87564766839;56025.99502487562;56948.91711447647;57883.805182341646;58830.551626591216;59789.056224899614;60759.22551252846;61740.97222222222;62734.214778904076;63738.876843018224;66209.40766550523;67220.59138632956;68243.27288064106;67781.56288156287;68842.3148890671;69914.10509679966;70996.88473520249;72090.60780550225;74770.47472018526;75871.63781624501;75377.67966642142;76514.70054446462;77662.4641833811;78820.93790503126;79990.09071877177;81169.89321391661;84070.88388214905;85258.8879384089;86457.56756756757;89496.43545279386;90701.87982544479;91918.04772953266;95097.80892003114;98365.93886462886;101724.61954683799;100770.33704188479;102006.46203554118;103253.46202935545;102385.9410430839;103671.42857142857;104967.4418604651;106273.94636015322;107590.9090909091;108918.2985553772;110256.08465608464;111604.23861852434;112962.73291925463;116625.40540540544;120388.81880733947;119328.08848080132;120712.49655931743;122107.23039215684;123512.26084613314;124927.56000000003;126353.10108207972;127788.85841170323;131790.00965674658;130655.66931149221;132121.8955904714;133598.24341279807
102,29.0;25.0;24.0;25.0;24.0;25.0;24.0;25.0;24.0;25.0;24.0;24.0;25.0;24.0;25.0;24.0;25.0;24.0;25.0;24.0;25.0;24.0;25.0;24.0;25.0;24.0;25.0;24.0;25.0;24.0;25.0;24.0;25.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;24.0;24.0;23.0;23.0;23.0;23.0;23.0;24.0;24.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;24.0;23.0;23.0;23.0;23.0;23.0;24.0;24.0;24.0;23.0;24.0;24.0;24.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;24.0;24.0;24.0;23.0;23.0;23.0;23.0;23.0;24.0;24.0;24.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;24.0;24.0;2.147483647E9,625.0;940.0;1830.769230769231;2340.0;3780.30303030303;4393.333333333333;6458.064516129032;7099.999999999999;9862.5;10460.000000000002;11287.22222222222;14993.103448275862;15694.202898550724;20342.424242424244;20826.923076923074;26508.10810810811;26685.44061302682;33490.243902439026;33269.79166666667;41288.88888888889;40580.0;49904.08163265308;48616.081871345035;59335.84905660377;57378.04878048781;69584.21052631579;66865.90909090909;80649.18032786886;77079.66903073284;92530.76923076923;88019.33333333333;105228.98550724637;82167.70833333334;69534.14634146339;61705.00000000001;56488.135593220344;52851.96078431373;50247.18614718615;48354.45736434109;46975.43859649122;45980.44871794872;48458.49056603774;51002.77777777778;50077.08333333333;49419.07894736841;48976.470588235294;48710.39755351682;48591.379310344826;51316.36363636365;54127.742392073604;53942.70000000002;53887.334593572785;53943.48864994026;54096.59284497444;54334.82142857144;54648.47545219639;55029.52522255192;55471.266002844946;55968.05555555553;59000.0;59484.023668639056;60019.662447257375;60602.74557657108;61229.68197879859;61897.36292923543;65131.31428571428;68483.7636259323;71957.52688172046;72478.1423804227;76088.82681564247;79827.85260007481;83698.30890642616;84027.4061990212;84421.14845938377;84874.30167597765;85382.30088495575;85941.14657773542;86547.31977818854;87197.71197846568;91259.25925925926;95465.07503410641;99819.23076923077;100275.69567791594;100786.72413793104;101348.61809045226;101958.08903365905;102612.20285261488;107146.32587859423;111839.98926462693;116698.05194805197;117136.92307692308;117631.26119212086;118177.51214045573;118772.48908296943;119413.32623861892;120097.43944636676;120822.49240121577;121586.36763412488;122387.141475991;127449.57709824332;132688.68089764638;989800.0
81,29.0;25.0;24.0;25.0;24.0;25.0;24.0;25.0;25.0;24.0;25.0;25.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;24.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;24.0;23.0;23.0;23.0;23.0;23.0;24.0;23.0;23.0;23.0;23.0;23.0;24.0;24.0;24.0;23.0;23.0;23.0;23.0;23.0;24.0;23.0;24.0;24.0;23.0;23.0;23.0;23.0;23.0;24.0;23.0;24.0;24.0;23.0;23.0;23.0;23.0;23.0;24.0;24.0;24.0,625.0;940.0;1830.769230769231;2340.0;3780.30303030303;4393.333333333333;6458.064516129032;9016.666666666666;9371.42857142857;12595.238095238094;16473.809523809523;16200.0;16486.363636363636;17105.128205128207;17950.0;18964.70588235294;20116.666666666668;21385.714285714286;22758.695652173912;24226.666666666668;25783.333333333336;24177.551020408166;23266.666666666664;22790.909090909085;22609.060402684558;22637.751004016063;22824.590163934427;23135.000000000004;23545.23809523809;24038.461538461535;26359.87261146497;26854.281949934128;27420.70240295749;28049.999999999996;28735.133660665575;29470.58823529412;30251.98237885462;31075.791433891995;31939.14780292943;32839.69465648855;35696.282051282054;36588.725490196084;37519.01408450704;38485.13513513515;39485.38961038962;40518.33333333332;43798.9813839129;44821.0953346856;45877.02834799605;46965.408805031446;48085.05013673656;49234.92063492063;52973.13655336911;56938.475499092565;61143.186003683266;62150.38484310242;63198.62778730702;64285.73797678278;65409.8180845372;66569.20684292378;71227.74703557313;72350.74017355795;77325.46728971963;82596.51347068149;83571.9029374202;84595.54896142434;85664.62976276063;86776.6620176662;87929.45159106299;93650.34482758622;94744.28826416779;100827.83083219646;107271.41863699582;108161.00628930818;109107.84313725495;110108.37563451777;111159.45334977396;112258.27338129497;119137.79816513746;126421.97253433208;134137.8585086042
65,30.0;26.0;23.0;23.0;23.0;23.0;24.0;22.0;23.0;22.0;23.0;23.0;22.0;22.0;22.0;22.0;23.0;22.0;22.0;22.0;22.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;22.0;22.0;23.0;23.0;22.0;22.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;22.0;22.0;22.0;22.0;23.0;22.0;22.0;22.0;22.0;22.0;23.0;22.0;22.0;23.0;23.0;23.0;23.0;23.0;23.0;22.0;22.0;23.0;23.0;23.0,650.0;652.3809523809523;912.5;1270.5882352941173;1712.121212121212;2566.666666666666;2736.363636363636;3407.01754385965;3701.0526315789475;4538.461538461538;5461.061946902655;5814.925373134328;6248.387096774193;6745.454545454544;7296.954314720811;8609.90099009901;9195.684523809523;9831.707317073175;10513.805970149253;11239.080459770115;12975.257731958764;14872.602739726026;16937.315130830488;19175.51020408163;21593.22033898305;24196.396396396394;26990.909090909096;29982.55033557047;30069.81707317073;30321.229050279333;33552.94117647059;37009.737827715355;37048.45360824744;37254.28571428572;40950.83932853717;44901.44927536232;49117.274939172756;53609.80392156864;58390.86419753088;63472.6368159204;68867.66917293234;67164.84018264842;65933.33333333333;65070.542635658916;64502.70270270271;69822.62773722627;69194.44444444444;68810.19108280256;68629.34131736527;68620.52730696798;68759.09090909093;74149.45652173914;74195.45259545262;74378.72860635698;80044.15422885571;86074.59915611814;92492.78350515463;99323.0971128609;106591.75579322637;114326.97547683926;112666.45326504481;111355.39452495973;119229.3103448276;127606.0301507538;136519.44444444444
59,29.0;25.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;24.0;24.0;24.0;24.0;24.0;23.0;23.0;23.0;23.0;23.0;24.0;23.0;23.0;23.0;23.0;23.0;24.0;24.0;23.0;23.0;23.0;23.0;23.0;24.0;24.0;23.0;24.0;24.0;24.0;23.0;23.0;23.0;23.0;23.0;24.0;24.0;23.0;23.0;23.0;23.0;23.0;24.0;24.0,625.0;940.0;1443.7499999999998;2090.909090909091;2875.0;3794.1176470588243;4847.5;6034.782608695653;6177.049180327869;6552.631578947369;7071.428571428572;7694.33962264151;8401.652892561984;9182.35294117647;10029.801324503309;10939.75903614458;13264.837398373982;15914.814814814814;18916.874999999996;22299.578059071726;26092.94871794872;26349.999999999996;26817.687074829926;27448.14814814816;28209.74576271187;29080.729166666668;33502.40963855422;34274.07407407407;35158.76288659793;36141.02564102564;37209.309309309305;38354.802259886994;43604.38596491228;49485.45454545456;50282.34183191691;51197.87234042553;52217.2932330827;53329.067930489735;54524.0449438202;61261.68224299065;68798.86455798864;69531.19266055046;77934.92822966506;87362.00000000001;97963.3507853403;97239.51219512195;96850.76103500761;96741.63090128754;96869.23076923077;97199.87228607919;108043.68737474945;120200.84033613447;119480.4347826087;119068.6567164179;118920.49469964663;119000.00000000001;119278.11501597443;131722.07357859533;145640.29239766084
58,26.0;24.0;25.0;24.0;25.0;25.0;24.0;23.0;23.0;23.0;23.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;23.0;23.0;23.0;23.0;23.0;24.0;24.0;24.0;23.0;23.0;23.0;23.0;23.0;24.0;24.0;23.0;23.0;23.0;23.0;23.0;24.0;23.0;24.0;24.0;24.0;24.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;24.0;24.0;24.0,1200.0;4900.0;4800.0;12200.000000000002;28722.222222222223;16999.999999999996;9939.999999999998;8725.0;8625.0;8964.285714285714;11533.918128654972;14510.34482758621;17913.5593220339;21762.222222222223;26073.77049180328;30864.516129032254;36149.73544973546;41943.74999999999;48260.00000000001;55111.11111111111;47249.99999999999;42980.0;40522.9797979798;39116.88311688312;38380.68181818182;44129.457364341084;50539.2857142857;57673.17073170732;55232.980599647264;53677.57009345794;52738.912133891215;52250.50505050505;52103.46020761245;58844.285714285725;66345.0184501845;65375.83892617449;64824.0;64600.0;64639.84168865437;64896.55172413793;72457.7380952381;72480.0;80744.44444444447;89917.94871794872;100116.0;111473.33333333336;108883.33333333331;106939.62264150946;105511.18421052636;104501.36612021859;103837.3076923077;103463.04347826088;103334.8744292237;103418.18181818182;103685.18518518521;113794.87179487178;124943.99999999999;137266.66666666666
56,27.0;25.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;24.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;24.0;23.0;23.0;23.0;23.0;23.0;24.0;24.0;23.0;24.0;24.0;23.0;23.0;23.0;23.0;23.0;24.0;24.0;23.0;24.0;23.0;23.0;23.0;23.0;23.0;24.0,1250.0;1588.888888888889;2350.0;3342.8571428571427;4546.2962962962965;5954.545454545454;7565.384615384615;9377.777777777777;11391.176470588234;13605.263157894737;16019.841269841269;14606.896551724136;14194.594594594593;14274.814814814816;14646.22641509434;15213.114754098358;15924.154589371981;16749.35064935065;17670.0;18673.83512544803;22210.49723756906;23166.666666666664;24212.40310077519;25337.931034482757;26536.14457831325;27801.754385964916;29130.742049469965;30519.999999999993;31967.087276551;33470.05988023952;38624.0625;40085.20710059172;41608.42696629214;43190.90909090909;44830.357142857145;46524.87804878049;53077.49360613811;60548.028673835135;61955.61224489796;70559.13978494624;80423.67424242425;81158.82352941176;82058.33333333334;83101.75438596489;84272.72727272724;85558.00865800865;96638.59649122808;109347.57281553392;109699.31192660553;124117.88617886181;123900.68965517242;123963.47826086957;124267.69759450173;124782.35294117645;125482.24299065422;140803.70370370368
56,29.0;25.0;24.0;23.0;23.0;23.0;23.0;24.0;24.0;24.0;23.0;23.0;23.0;23.0;23.0;24.0;24.0;23.0;23.0;23.0;23.0;23.0;24.0;23.0;23.0;23.0;23.0;23.0;24.0;24.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;24.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;24.0;24.0;23.0;23.0;23.0;23.0;23.0;24.0,625.0;940.0;1178.9473684210527;1571.4285714285716;2067.5675675675675;2656.521739130435;3893.75;5413.333333333334;7228.846153846153;7781.25;8481.57894736842;9295.454545454542;10204.999999999998;11200.0;14105.504587155963;17539.622641509435;18350.555555555555;19294.029850746265;20347.97297297297;21497.942386831277;22734.090909090908;27395.238095238095;28542.62295081967;29789.898989898986;31126.760563380274;32545.614035087718;34040.74074074074;40173.91304347827;47366.66666666668;48414.5299145299;49600.00000000001;50905.47263681592;52317.54385964912;53825.82781456953;55422.15256008359;57100.0;58854.107648725214;60680.18018018017;69882.47126436779;71519.1256830601;73244.79166666667;75053.23383084578;76939.28571428572;78898.63013698634;80927.63157894737;83023.20675105485;85182.72357723578;87403.92156862747;99196.86847599164;112894.34523809522;114502.99145299144;116222.13114754096;118043.24146981626;119959.09090909091;121963.50364963507;138031.25
55,29.0;25.0;23.0;24.0;23.0;24.0;23.0;24.0;24.0;23.0;24.0;24.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;24.0;24.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;24.0;24.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;24.0;24.0;23.0;23.0;23.0;23.0;23.0;24.0;23.0;23.0;23.0;23.0;23.0;24.0;24.0;24.0,625.0;755.5555555555557;1335.2941176470588;1707.692307692308;2627.777777777778;3120.0;4411.627906976744;5947.826086956522;6434.48275862069;8366.666666666666;10597.849462365592;10931.578947368424;11483.333333333332;12187.179487179488;13008.474576271186;13927.272727272726;14931.278538812785;16012.5;19429.032258064515;23395.555555555555;24263.855421686745;25251.648351648346;26341.582491582485;27521.495327102813;28782.608695652176;30118.428184281845;31524.045801526714;32995.68345323742;38524.402515723275;44912.69841269842;46063.7037037037;47322.22222222222;48676.79738562093;50118.518518518526;51640.350877192985;53236.666666666664;54902.910052910054;56635.35353535351;58430.9178743961;66714.28571428572;76252.6126126126;77585.12820512819;79025.60975609756;80564.3410852713;82193.33333333334;83905.95744680852;95124.60496613996;96565.51724137932;98111.13402061856;99752.96442687749;101483.87096774194;103297.8102189781;116360.33591731265;131422.3140495868;148913.71681415927
55,27.0;25.0;24.0;25.0;24.0;24.0;23.0;24.0;23.0;24.0;24.0;23.0;23.0;23.0;23.0;23.0;23.0;24.0;24.0;23.0;23.0;23.0;23.0;23.0;24.0;24.0;23.0;23.0;23.0;23.0;23.0;24.0;23.0;23.0;23.0;23.0;23.0;24.0;24.0;23.0;23.0;23.0;23.0;23.0;24.0;23.0;24.0;23.0;23.0;23.0;23.0;23.0;24.0;23.0;24.0;24.0,1250.0;1588.888888888889;3457.1428571428573;3966.666666666666;4862.745098039216;4614.285714285715;6081.25;6236.363636363636;8080.851063829787;10180.000000000002;10249.479166666666;10635.897435897436;11219.565217391304;11944.025157232703;12779.166666666666;13707.462686567163;16779.3893129771;20334.375;21031.94444444444;21870.83333333334;22825.56818181818;23879.166666666668;25019.871794871793;29584.0;34843.75000000001;35620.0;36540.78947368422;37583.739837398374;38732.57575757576;39975.177304964534;46304.089219330854;47385.18518518519;48575.57003257329;49863.19018404907;51238.64734299517;52694.50549450549;60290.75144508671;69002.43902439026;69905.73065902581;70951.35135135135;72122.2506393862;73404.854368932;74788.22170900692;84766.17886178859;85874.99999999999;97276.4705882353;98016.6279969064;98921.5859030837;99972.32704402517;101153.33333333333;102451.81644359468;115157.89473684212;116088.416988417;130529.50819672129;147155.02183406116
