numPlayed,heuristicList,remainingTime
34,17.0;15.0;13.0;15.0;13.0;12.0;12.0;13.0;12.0;13.0;13.0;14.0;14.0;12.0;14.0;14.0;13.0;14.0;10.0;13.0;14.0;14.0;12.0;14.0;6.0;8.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;10.0;2.147483647E9,750.0;650.0;1724.9999999999998;1624.9999999999998;1459.7701149425288;1547.6190476190477;2056.25;2223.6559139784945;2874.626865671642;3611.1111111111113;5300.0;7613.333333333334;6987.5;9774.074074074075;13593.749999999998;14466.666666666664;19914.285714285714;11147.61904761905;12450.757575757574;16401.129943502823;21706.730769230766;18995.522388059697;24838.700564971754;10331.972789115647;7696.4285714285725;6703.333333333334;6059.032258064517;5619.444444444443;5310.772357723577;5091.304347826087;4935.686274509804;4827.619047619048;4950.463352990733;996600.0
17,19.0;11.0;15.0;15.0;11.0;13.0;13.0;12.0;13.0;14.0;13.0;14.0;14.0;14.0;13.0;14.0;13.0;14.0,137.5;650.0;1724.9999999999998;983.333333333333;1383.3333333333333;1855.5555555555557;1985.7142857142858;2612.3456790123455;4038.0;4821.428571428571;7067.320261437908;10173.913043478258;14490.24390243902;14531.999999999995;20306.81818181818;19733.33333333333;27212.056737588642
13,16.0;12.0;15.0;13.0;14.0;11.0;10.0;13.0;12.0;13.0;13.0;14.0;14.0;14.0,300.0;2766.6666666666665;2183.3333333333335;4466.666666666666;2000.0;1433.3333333333335;2250.0;2693.3333333333335;3893.8775510204096;5416.666666666666;9777.777777777777;19233.33333333334;49183.33333333334
13,17.0;11.0;13.0;13.0;13.0;13.0;14.0;13.0;14.0;13.0;13.0;13.0;13.0;14.0,183.33333333333337;583.3333333333333;1200.0;2033.333333333333;3083.3333333333335;7220.000000000001;8292.307692307691;19766.666666666668;17975.000000000004;17875.000000000004;18516.666666666668;19583.33333333334;39866.66666666666
12,16.0;15.0;15.0;11.0;13.0;12.0;13.0;13.0;14.0;14.0;14.0;14.0;14.0,1500.0;2966.6666666666665;800.0;1200.0;1344.4444444444441;1935.2941176470586;2634.2105263157896;4384.313725490196;7029.999999999999;11038.461538461539;17216.666666666668;27088.888888888905
10,17.0;14.0;11.0;13.0;13.0;13.0;14.0;14.0;14.0;14.0;14.0,466.66666666666674;366.66666666666674;766.6666666666667;1311.111111111111;2000.0;3922.2222222222217;7280.0;13266.66666666667;24666.66666666667;49833.33333333335
9,18.0;12.0;13.0;10.0;12.0;13.0;13.0;14.0;14.0;14.0,200.0;473.33333333333337;426.0869565217391;728.5714285714287;1375.0;2300.0;4900.0;10933.333333333336;30900.000000000015
2,15.0;13.0;15.0,650.0;999800.0
2,15.0;12.0;15.0,400.0;999800.0
2,15.0;12.0;15.0,400.0;999800.0
1,12.0;13.0,999900.0
