numPlayed,heuristicList,remainingTime
88,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0,190.0;376.66666666666663;626.6666666666666;939.9999999999999;1316.6666666666667;1756.6666666666667;2260.0;2826.666666666666;3456.666666666667;4150.0;4906.666666666666;5726.666666666666;6610.000000000001;7556.666666666667;8566.666666666666;9639.999999999995;10776.666666666668;11976.666666666668;13240.0;14566.666666666657;15956.666666666666;17410.000000000015;18926.666666666664;20506.666666666668;22150.000000000004;23856.66666666667;25626.666666666664;27459.999999999996;29356.666666666668;31316.666666666664;33340.00000000001;35426.66666666667;37576.66666666667;39790.00000000003;42066.66666666667;44406.66666666664;46810.00000000001;49276.66666666669;51806.66666666666;54399.99999999992;57056.666666666664;59776.6666666667;62560.00000000001;65406.66666666661;68316.66666666666;35489.99999999999;24921.270983213428;19738.494623655915;16683.133047210296;14684.523809523802;13287.553516819573;12265.882352941177;11494.243863816313;10897.692307692307;11719.782608695654;12594.631268436578;13525.518018018016;14515.963302752296;15569.750778816197;16690.95238095238;17883.956310679616;19153.49834983497;20504.696969696968;21943.092783505163;23474.692982456145;25106.02150537635;26844.175824175825;28696.891385767784;30672.614942528744;32780.58823529411;35030.943775100415;37434.814814814825;40004.462025316454;42753.419913419915;45696.66666666668;48850.8219178082;52234.37793427229;55867.97101449271;59774.70149253727;63980.51282051279;68514.64285714286;73410.16393442615;78704.63276836158;84440.87719298263;90667.95454545454;97442.32704402514;104829.31372549021;112904.89795918365
59,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0,190.0;376.66666666666663;626.6666666666666;939.9999999999999;1316.6666666666667;1756.6666666666667;2260.0;2826.666666666666;3456.666666666667;4150.0;4906.666666666666;5726.666666666666;6610.000000000001;7556.666666666667;8566.666666666666;9639.999999999995;10776.666666666668;11976.666666666668;13240.0;14566.666666666657;15956.666666666666;17410.000000000015;18926.666666666664;20506.666666666668;22150.000000000004;23856.66666666667;25626.666666666664;27459.999999999996;29356.666666666668;31316.666666666664;33340.00000000001;35426.66666666667;37576.66666666667;39790.00000000003;42066.66666666667;44406.66666666664;46810.00000000001;49276.66666666669;51806.66666666666;54399.99999999992;57056.666666666664;59776.6666666667;62560.00000000001;65406.66666666661;68316.66666666666;71290.0;74326.66666666666;77426.6666666667;80590.0;83816.66666666673;87106.66666666667;90459.99999999988;93876.66666666666;97356.66666666674;100900.0;104506.66666666669;108176.66666666667;111910.00000000016;115706.66666666667
59,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0,190.0;376.66666666666663;626.6666666666666;939.9999999999999;1316.6666666666667;1756.6666666666667;2260.0;2826.666666666666;3456.666666666667;4150.0;4906.666666666666;5726.666666666666;6610.000000000001;7556.666666666667;8566.666666666666;9639.999999999995;10776.666666666668;11976.666666666668;13240.0;14566.666666666657;15956.666666666666;17410.000000000015;18926.666666666664;20506.666666666668;22150.000000000004;23856.66666666667;25626.666666666664;27459.999999999996;29356.666666666668;31316.666666666664;33340.00000000001;35426.66666666667;37576.66666666667;39790.00000000003;42066.66666666667;44406.66666666664;46810.00000000001;49276.66666666669;51806.66666666666;54399.99999999992;57056.666666666664;59776.6666666667;62560.00000000001;65406.66666666661;68316.66666666666;71290.0;74326.66666666666;77426.6666666667;80590.0;83816.66666666673;87106.66666666667;90459.99999999988;93876.66666666666;97356.66666666674;100900.0;104506.66666666669;108176.66666666667;111910.00000000016;115706.66666666667
59,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0,190.0;376.66666666666663;626.6666666666666;939.9999999999999;1316.6666666666667;1756.6666666666667;2260.0;2826.666666666666;3456.666666666667;4150.0;4906.666666666666;5726.666666666666;6610.000000000001;7556.666666666667;8566.666666666666;9639.999999999995;10776.666666666668;11976.666666666668;13240.0;14566.666666666657;15956.666666666666;17410.000000000015;18926.666666666664;20506.666666666668;22150.000000000004;23856.66666666667;25626.666666666664;27459.999999999996;29356.666666666668;31316.666666666664;33340.00000000001;35426.66666666667;37576.66666666667;39790.00000000003;42066.66666666667;44406.66666666664;46810.00000000001;49276.66666666669;51806.66666666666;54399.99999999992;57056.666666666664;59776.6666666667;62560.00000000001;65406.66666666661;68316.66666666666;71290.0;74326.66666666666;77426.6666666667;80590.0;83816.66666666673;87106.66666666667;90459.99999999988;93876.66666666666;97356.66666666674;100900.0;104506.66666666669;108176.66666666667;111910.00000000016;115706.66666666667
59,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0,190.0;376.66666666666663;626.6666666666666;939.9999999999999;1316.6666666666667;1756.6666666666667;2260.0;2826.666666666666;3456.666666666667;4150.0;4906.666666666666;5726.666666666666;6610.000000000001;7556.666666666667;8566.666666666666;9639.999999999995;10776.666666666668;11976.666666666668;13240.0;14566.666666666657;15956.666666666666;17410.000000000015;18926.666666666664;20506.666666666668;22150.000000000004;23856.66666666667;25626.666666666664;27459.999999999996;29356.666666666668;31316.666666666664;33340.00000000001;35426.66666666667;37576.66666666667;39790.00000000003;42066.66666666667;44406.66666666664;46810.00000000001;49276.66666666669;51806.66666666666;54399.99999999992;57056.666666666664;59776.6666666667;62560.00000000001;65406.66666666661;68316.66666666666;71290.0;74326.66666666666;77426.6666666667;80590.0;83816.66666666673;87106.66666666667;90459.99999999988;93876.66666666666;97356.66666666674;100900.0;104506.66666666669;108176.66666666667;111910.00000000016;115706.66666666667
59,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0,190.0;376.66666666666663;626.6666666666666;939.9999999999999;1316.6666666666667;1756.6666666666667;2260.0;2826.666666666666;3456.666666666667;4150.0;4906.666666666666;5726.666666666666;6610.000000000001;7556.666666666667;8566.666666666666;9639.999999999995;10776.666666666668;11976.666666666668;13240.0;14566.666666666657;15956.666666666666;17410.000000000015;18926.666666666664;20506.666666666668;22150.000000000004;23856.66666666667;25626.666666666664;27459.999999999996;29356.666666666668;31316.666666666664;33340.00000000001;35426.66666666667;37576.66666666667;39790.00000000003;42066.66666666667;44406.66666666664;46810.00000000001;49276.66666666669;51806.66666666666;54399.99999999992;57056.666666666664;59776.6666666667;62560.00000000001;65406.66666666661;68316.66666666666;71290.0;74326.66666666666;77426.6666666667;80590.0;83816.66666666673;87106.66666666667;90459.99999999988;93876.66666666666;97356.66666666674;100900.0;104506.66666666669;108176.66666666667;111910.00000000016;115706.66666666667
59,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0,190.0;376.66666666666663;626.6666666666666;939.9999999999999;1316.6666666666667;1756.6666666666667;2260.0;2826.666666666666;3456.666666666667;4150.0;4906.666666666666;5726.666666666666;6610.000000000001;7556.666666666667;8566.666666666666;9639.999999999995;10776.666666666668;11976.666666666668;13240.0;14566.666666666657;15956.666666666666;17410.000000000015;18926.666666666664;20506.666666666668;22150.000000000004;23856.66666666667;25626.666666666664;27459.999999999996;29356.666666666668;31316.666666666664;33340.00000000001;35426.66666666667;37576.66666666667;39790.00000000003;42066.66666666667;44406.66666666664;46810.00000000001;49276.66666666669;51806.66666666666;54399.99999999992;57056.666666666664;59776.6666666667;62560.00000000001;65406.66666666661;68316.66666666666;71290.0;74326.66666666666;77426.6666666667;80590.0;83816.66666666673;87106.66666666667;90459.99999999988;93876.66666666666;97356.66666666674;100900.0;104506.66666666669;108176.66666666667;111910.00000000016;115706.66666666667
59,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0,190.0;376.66666666666663;626.6666666666666;939.9999999999999;1316.6666666666667;1756.6666666666667;2260.0;2826.666666666666;3456.666666666667;4150.0;4906.666666666666;5726.666666666666;6610.000000000001;7556.666666666667;8566.666666666666;9639.999999999995;10776.666666666668;11976.666666666668;13240.0;14566.666666666657;15956.666666666666;17410.000000000015;18926.666666666664;20506.666666666668;22150.000000000004;23856.66666666667;25626.666666666664;27459.999999999996;29356.666666666668;31316.666666666664;33340.00000000001;35426.66666666667;37576.66666666667;39790.00000000003;42066.66666666667;44406.66666666664;46810.00000000001;49276.66666666669;51806.66666666666;54399.99999999992;57056.666666666664;59776.6666666667;62560.00000000001;65406.66666666661;68316.66666666666;71290.0;74326.66666666666;77426.6666666667;80590.0;83816.66666666673;87106.66666666667;90459.99999999988;93876.66666666666;97356.66666666674;100900.0;104506.66666666669;108176.66666666667;111910.00000000016;115706.66666666667
59,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0,190.0;376.66666666666663;626.6666666666666;939.9999999999999;1316.6666666666667;1756.6666666666667;2260.0;2826.666666666666;3456.666666666667;4150.0;4906.666666666666;5726.666666666666;6610.000000000001;7556.666666666667;8566.666666666666;9639.999999999995;10776.666666666668;11976.666666666668;13240.0;14566.666666666657;15956.666666666666;17410.000000000015;18926.666666666664;20506.666666666668;22150.000000000004;23856.66666666667;25626.666666666664;27459.999999999996;29356.666666666668;31316.666666666664;33340.00000000001;35426.66666666667;37576.66666666667;39790.00000000003;42066.66666666667;44406.66666666664;46810.00000000001;49276.66666666669;51806.66666666666;54399.99999999992;57056.666666666664;59776.6666666667;62560.00000000001;65406.66666666661;68316.66666666666;71290.0;74326.66666666666;77426.6666666667;80590.0;83816.66666666673;87106.66666666667;90459.99999999988;93876.66666666666;97356.66666666674;100900.0;104506.66666666669;108176.66666666667;111910.00000000016;115706.66666666667
59,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0,190.0;376.66666666666663;626.6666666666666;939.9999999999999;1316.6666666666667;1756.6666666666667;2260.0;2826.666666666666;3456.666666666667;4150.0;4906.666666666666;5726.666666666666;6610.000000000001;7556.666666666667;8566.666666666666;9639.999999999995;10776.666666666668;11976.666666666668;13240.0;14566.666666666657;15956.666666666666;17410.000000000015;18926.666666666664;20506.666666666668;22150.000000000004;23856.66666666667;25626.666666666664;27459.999999999996;29356.666666666668;31316.666666666664;33340.00000000001;35426.66666666667;37576.66666666667;39790.00000000003;42066.66666666667;44406.66666666664;46810.00000000001;49276.66666666669;51806.66666666666;54399.99999999992;57056.666666666664;59776.6666666667;62560.00000000001;65406.66666666661;68316.66666666666;71290.0;74326.66666666666;77426.6666666667;80590.0;83816.66666666673;87106.66666666667;90459.99999999988;93876.66666666666;97356.66666666674;100900.0;104506.66666666669;108176.66666666667;111910.00000000016;115706.66666666667
