numPlayed,heuristicList,remainingTime
397,17.0;16.0;16.0;16.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;14.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;12.0;12.0;12.0;12.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;12.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;7.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;6.0;6.0;6.0;6.0;2.0;1.0,160.0;316.66666666666663;526.6666666666666;380.0;401.28205128205127;458.8888888888888;535.6521739130434;626.6666666666665;729.9999999999999;844.7368421052632;970.387596899225;1106.6666666666665;1253.3962264150944;1410.4597701149426;1577.777777777778;1755.2941176470588;1942.9680365296804;2140.76923076923;2348.6746987951806;2566.6666666666665;2794.7311827956987;3032.857142857143;3281.0355987055023;3539.259259259259;3807.522123893805;4085.8192090395496;4374.146341463415;4672.5;4980.877192982456;5299.275362318839;5627.692307692308;5966.126126126128;6314.575163398694;6673.037974683545;7041.513292433538;7420.000000000001;7808.49710982659;8207.003745318352;8615.519125683059;9034.042553191488;9462.573402417962;8118.83333333333;6254.545454545454;5201.428571428572;4530.2941176470595;4069.4666666666662;3736.840579710145;3488.205128205128;3297.643678160922;3148.958333333334;3031.504761904762;2938.0000000000005;2730.2779942842294;2568.092566619916;2439.069471000638;2334.968847352025;2333.576195773081;2336.008492569002;2341.830795262267;2350.6809338521402;2362.2549019607845;2376.295631358469;2392.584269662921;2410.9333333333334;2431.1812818449976;2453.1881804043537;2476.832204665162;2502.00680272109;2528.618374558304;2556.5843621399176;2585.8316677770376;2616.295336787565;2647.9174543163194;2680.646216768916;2714.4351464435144;2749.242424242424;2785.030320257722;2821.7647058823536;2859.4146341463415;2897.9519774011296;2937.35111341274;2977.5886524822704;3018.6431994711606;3060.4951456310678;3103.1264859724206;3146.5206585896235;3190.6624029237096;3235.5376344086026;3281.133333333333;3327.437446074202;3374.438797119865;3422.1270105379917;3470.4924397221093;3519.5261044176705;3569.2196341623912;3619.565217391304;3670.5555555555557;3722.183821687954;3774.4436229205166;3827.328966521105;3880.8342290696282;3934.9541284403667;3989.683698296838;4045.0182648401833;4100.953425582181;4157.48502994012;4214.609161473707;4272.322121604138;4330.620414673046;4389.500734214383;4448.959950325985;4508.995098039217;4569.6033665961095;4630.782089552239;4692.528735632183;4754.840900271633;4817.71629778672;4881.152754116977;4945.148200093502;5009.700665188469;5074.808271706382;5140.4692293809785;5206.681830345198;5273.444444444446;5340.7555148661595;5408.613554061046;5477.017139933487;5545.964912280701;5615.455569461828;5685.48786527984;5756.060606060608;5827.172647914644;5898.822894168468;5971.010292953286;6043.7338349400425;6116.992551210428;6190.785511254512;6265.111821086261;6339.970621468925;6415.361086242912;6491.2824207492795;6567.73386034256;6644.714668987021;6722.224137931034;6800.261584454409;6878.8263506841595;6957.917802474314;7037.535328345799;7117.678338482665;7198.346263781155;7279.538554948391;7361.254681647939;7443.49413168888;7526.25641025641;7609.541039181175;7693.347556245151;7777.675514522023;7862.52448174997;7947.894039735098;8033.783783783783;8120.193322162231;8207.122275581823;8294.570276708815;8382.53696969697;8471.022009742017;8560.025062656643;8649.545804464975;8739.583921015514;8830.139107611549;8921.211068658096;9012.7995173246;9104.90417522245;9197.524772096713;9290.6610455312;9384.31274066633;9478.479609929076;9573.161412774383;9668.357915437564;9764.068890697043;9860.294117647065;9957.0333814797;10054.286473275955;10152.053189805289;10250.333333333334;10349.126711437348;10448.433136829042;10548.252427184467;10648.58440498061;10749.428897338403;10850.785735871865;10952.65475654306;11055.035799522675;11157.928709055881;11261.333333333334;11365.249524367046;11469.677137870853;11574.616033145445;11680.06607296754;11786.027123483225;11892.499054105183;11999.481737413624;12106.97504906084;12214.978867679165;12323.49307479224;12432.517554729451;12542.052194543297;12652.096883929786;12762.651515151514;12873.715982963458;12985.290184541322;13097.37401941231;13209.967389388332;13323.070198501378;13436.682352941178;13550.803760994846;13665.434332988627;13780.57398123152;13896.222619960796;14012.380165289249;14129.046535154272;14246.221649268435;14363.905429071798;14482.097797685703;14600.798679867989;14720.00800196972;14839.725691893207;14959.951679051446;15080.685894328653;15201.9282700422;15323.678739905652;15445.937238992956;15568.7037037037;15691.97807172946;15815.760282021154;15940.0502747574;16064.847991313778;16190.153374233123;16315.966367196495;16442.28691499522;16323.762376237624;15976.8429373603;15651.93548387097;15347.123273604764;15060.706445819204;14791.172189607489;14537.169704410233;14297.489077948954;14071.043384725708;13689.76046350744;13335.282325425997;13004.962843295636;12696.493587738507;12407.851621703547;12137.256689209054;11883.135883528405;11644.094313453526;11418.890612355006;11206.416382252557;11005.678854512911;10815.78619486668;10635.934993924662;10278.567425569176;9948.442883895132;9642.59880887926;9358.487460815046;9093.905771495878;8846.93896484375;8615.91489361702;8399.366788878706;8196.00266785238;8004.680051813471;7824.384948943907;7601.703366955533;7295.035579577716;7013.085797804522;6752.98084511084;6512.276360999362;6288.879678639989;6080.98876909976;5887.043478260868;5705.68626272642;5535.730333808679;5376.1336286556725;5225.977401748719;5084.44850741307;4950.824651655766;4824.4620485285905;4704.785035745765;4591.277296091785;4483.474402201295;4380.957457667485;4283.347650887837;4190.301572371243;4101.507173495046;4016.6802664876313;3935.561482918418;3857.9136221165345;3783.519332416892;3712.1790774929905;3643.7093477048884;3577.9410827010133;3514.7182767266386;3453.8967424169387;3395.3430124544147;3338.9333614805446;3284.552933176322;3232.0949595509455;3181.4600612717613;3132.555619387893;3085.295210090537;3039.5980952525915;2995.388762429616;2952.5965088090306;2911.1550642857483;2871.002249437641;2832.079664688179;2794.3324073881613;2757.708813934124;2722.1602243760053;2687.640767258905;2654.107162698285;2621.518541911034;2589.8362816201907;2559.0238519224495;2529.0466763586883;2499.87200306053;2471.4687859634732;2443.8075751808146;2416.860415724641;2390.6007538416943;2365.0033503043896;2340.0442000618496;2315.700457713223;2291.9503683170105;2268.7732030958678;2246.1491996375717;2224.0595062294433;2202.4861299968024;2181.4118885455355;2160.8203648356184;2140.6958650365304;2121.023379137221;2101.788544102761;2082.9776093877454;2064.5774046323204;2046.575309381431;2028.959224680948;2011.7175464163374;1994.8391402704337;1978.313318186736;1962.1298162336852;1946.2787737735916;1930.7507138473638;1915.5365246930642;1900.6274423225532;1886.0150340862028;1871.6911831609596;1857.6480739017343;1843.8781780006448;1830.3742414025628;1817.1292719292014;1804.1365275673788;1791.3895053802253;1778.881931003073;1766.607748688285;1754.5611118659217;1742.736374189305;1731.1280810366325;1719.730961441831;1708.5399204295263;1697.5500317307096;1686.7565308572557;1676.1548085148052;1665.7404043349006;1655.5090009084333;1645.456418103695;1635.5786076532931;1625.8716479951408;1616.33173935381;1606.9551990493146;1597.7384570209533;1588.6780515550035;1579.7706252054413;1571.012920897544;1562.401778204974;1553.934129791298;1545.6069980076245;1537.4174916383463;1529.3628027875866;1521.440203899243;1513.6470449040498;1511.2613601707826;1508.9413889782309;1506.6861986316853;1504.4948776338524;1481.4997140133464;1453.8216046475109
39,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0,190.0;376.66666666666663;626.6666666666666;939.9999999999999;1316.6666666666667;1756.6666666666667;2260.0;2826.666666666666;3456.666666666667;4150.0;4906.666666666666;5726.666666666666;6610.000000000001;7556.666666666667;8566.666666666666;9639.999999999995;5330.0;4063.8461538461543;3496.0;3199.9999999999995;3039.056603773585;2955.8064516129034;2921.971830985916;2922.0;2946.629213483146;2990.0;3048.2242990654204;3118.6206896551707;3644.9019607843134;4253.809523809524;4960.0;5781.560283687944;6741.073446327681;7867.10843373494;9196.344086021507;10776.666666666666;12671.804511278193;14968.469945355195;17787.74774774775
35,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0,190.0;376.66666666666663;626.6666666666666;939.9999999999999;1316.6666666666667;1756.6666666666667;2260.0;2826.666666666666;3456.666666666667;4150.0;4906.666666666666;5726.666666666666;3259.9999999999995;2580.6666666666665;2301.8518518518517;2178.8235294117644;2133.983739837398;2135.0000000000005;2166.0;2218.279569892474;2286.666666666666;2367.8947368421063;2459.7991967871485;2560.8888888888882;2670.103092783506;3210.000000000002;3856.764705882353;4635.949367088609;5581.506849315069;6739.552238805969;8174.344262295082;9978.181818181818;12288.57142857143;15319.767441860482;19425.00000000001
22,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0,190.0;376.66666666666663;626.6666666666666;939.9999999999999;1316.6666666666667;1756.6666666666667;2260.0;2826.666666666666;3456.666666666667;4150.0;4906.666666666666;5726.666666666666;6610.000000000001;7556.666666666667;8566.666666666666;9639.999999999995;10776.666666666668;11976.666666666668;13240.0;14566.666666666657;15956.666666666666;17410.000000000015
22,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0,190.0;376.66666666666663;626.6666666666666;939.9999999999999;1316.6666666666667;1756.6666666666667;2260.0;2826.666666666666;3456.666666666667;4150.0;4906.666666666666;5726.666666666666;6610.000000000001;7556.666666666667;8566.666666666666;9639.999999999995;10776.666666666668;11976.666666666668;13240.0;14566.666666666657;15956.666666666666;17410.000000000015
22,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0,190.0;376.66666666666663;626.6666666666666;939.9999999999999;1316.6666666666667;1756.6666666666667;2260.0;2826.666666666666;3456.666666666667;4150.0;4906.666666666666;5726.666666666666;6610.000000000001;7556.666666666667;8566.666666666666;9639.999999999995;10776.666666666668;11976.666666666668;13240.0;14566.666666666657;15956.666666666666;17410.000000000015
22,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0,190.0;376.66666666666663;626.6666666666666;939.9999999999999;1316.6666666666667;1756.6666666666667;2260.0;2826.666666666666;3456.666666666667;4150.0;4906.666666666666;5726.666666666666;6610.000000000001;7556.666666666667;8566.666666666666;9639.999999999995;10776.666666666668;11976.666666666668;13240.0;14566.666666666657;15956.666666666666;17410.000000000015
22,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0,190.0;376.66666666666663;626.6666666666666;939.9999999999999;1316.6666666666667;1756.6666666666667;2260.0;2826.666666666666;3456.666666666667;4150.0;4906.666666666666;5726.666666666666;6610.000000000001;7556.666666666667;8566.666666666666;9639.999999999995;10776.666666666668;11976.666666666668;13240.0;14566.666666666657;15956.666666666666;17410.000000000015
22,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0,190.0;376.66666666666663;626.6666666666666;939.9999999999999;1316.6666666666667;1756.6666666666667;2260.0;2826.666666666666;3456.666666666667;4150.0;4906.666666666666;5726.666666666666;6610.000000000001;7556.666666666667;8566.666666666666;9639.999999999995;10776.666666666668;11976.666666666668;13240.0;14566.666666666657;15956.666666666666;17410.000000000015
22,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0,190.0;376.66666666666663;626.6666666666666;939.9999999999999;1316.6666666666667;1756.6666666666667;2260.0;2826.666666666666;3456.666666666667;4150.0;4906.666666666666;5726.666666666666;6610.000000000001;7556.666666666667;8566.666666666666;9639.999999999995;10776.666666666668;11976.666666666668;13240.0;14566.666666666657;15956.666666666666;17410.000000000015
