numPlayed,heuristicList,remainingTime
113,22.0;18.0;18.0;18.0;18.0;18.0;19.0;19.0;19.0;17.0;17.0;17.0;18.0;17.0;18.0;17.0;17.0;17.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;16.0;16.0;17.0;16.0;13.0;13.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;14.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;14.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0,450.0;866.6666666666665;1433.3333333333333;2150.0;3016.6666666666665;5522.222222222222;9493.75;15695.238095238092;9779.999999999998;8326.08695652174;7906.989247311827;9496.969696969696;9334.939759036146;11151.162790697676;11100.961538461539;11278.688524590163;11608.571428571428;13757.142857142857;16150.0;18800.0;21720.0;24922.85714285714;28421.428571428572;32228.571428571435;36357.14285714286;29286.111111111117;25391.803278688527;25607.46268656717;23428.868120456904;17327.58620689655;14151.729818780888;12871.309192200555;11980.579010856452;11342.97872340425;10879.638439581353;10541.82444061962;10297.800471327573;10126.011560693643;10011.304347826082;9942.71481942715;10222.275258552112;10512.829324169528;10813.931718061673;11125.203252032523;11446.319018404907;11776.999012833166;12117.000636132314;12466.112650046165;12824.150268336314;13190.951141948539;13566.372053872052;13950.286181520853;14342.580816110229;14743.1554524362;15151.920180722893;15568.794326241132;15993.70529327611;16023.392612859105;16469.929836284664;16924.232527759632;17386.266368572342;17855.999999999996;18333.40471092077;18818.45416417016;19311.12415614911;19811.39240506329;20319.238363892815;20834.64305478694;21357.588922074396;21888.059701492533;22426.040303585454;22971.51670951156;23009.846230158728;23574.113821138213;24145.87332053743;24725.11803588293;25311.841697645606;25906.0384263495;26507.7027027027;27116.829340431832;27733.41346153847;28357.450473729536;28988.936049801916;29627.866108786613;30274.23679867987;30928.04448060754;31589.285714285717;32257.957244655576;32934.05598958333;33617.57902852737;34308.52359208524;35006.88705234159;35712.666913946596;36425.86080586081;37146.4664737096;37874.481772694766;38609.904661016946;39352.73319376597;40102.96551724138;40860.59986366734;41625.634546271336;42398.06795469686;43177.89855072464;43965.12486427795;44759.74548969072;45561.75908221798;46371.16435477091;47187.960074859664;48012.145061728384;48843.71818366933;49682.678355501834;50529.02453620589;51382.75572669823
110,23.0;18.0;18.0;18.0;17.0;19.0;19.0;18.0;18.0;19.0;18.0;19.0;18.0;18.0;18.0;18.0;17.0;17.0;16.0;16.0;16.0;16.0;15.0;16.0;16.0;15.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;17.0;13.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;15.0;15.0;15.0;14.0;15.0;15.0;15.0;15.0;14.0;15.0;14.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;14.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0,360.0;686.6666666666666;1133.3333333333335;1366.6666666666665;2615.942028985507;4499.999999999999;5275.0;6188.235294117647;9503.22580645161;10289.473684210527;15151.960784313726;15533.333333333332;16250.000000000004;17194.252873563222;18310.60606060606;15893.333333333332;14733.333333333332;12407.692307692307;11208.08080808081;10550.0;10197.163120567378;9302.312138728324;9374.33247200689;9515.887850467294;9134.615384615385;9424.594257178527;9744.77351916376;10091.856677524429;10463.35372069317;10857.348703170028;11272.343324250682;11707.149009474591;12769.014084507044;11502.597402597401;11049.41860465116;10720.000000000002;10483.333333333334;10318.289085545724;10209.972677595628;10147.582697201015;10123.09523809524;10130.425055928412;10164.873417721521;10518.843537414965;10881.66996047431;11253.256704980842;11317.18963165075;11711.405835543766;12114.064516129034;12525.125628140704;12944.553243574046;13030.397505845674;13470.497209538305;13573.4693877551;14033.333333333332;14501.511979530122;14977.997950119578;15462.784471218205;15955.865311030939;16457.2347266881;16966.887417218546;17484.818481848182;18011.023382933494;18545.497912939773;19088.238164958515;19639.240506329115;20198.501554990104;20766.018158236056;21341.78737359935;21925.806451612898;22518.072820241567;23118.584070796463;23727.337945170384;24344.33232425159;24420.73170731707;25056.24999999999;25700.11848341232;26352.336448598136;27012.903225806447;27681.81818181819;28359.08071748879;29044.690265486723;29738.64628820961;30440.948275862065;31151.595744680853;31870.58823529411;32597.92531120332;33333.606557377054;34077.63157894737;34829.999999999985;35590.711462450585;36359.76562499999;37137.16216216216;37922.900763358775;38716.981132075474;39519.40298507463;40330.16605166052;41149.2700729927;41976.71480144404;42812.50000000002;43656.62544169612;44509.09090909091;45369.8961937716;46239.04109589041;47116.52542372883;48002.34899328858;48896.51162790696;49799.013157894726;50709.85342019542;51629.03225806448
96,22.0;18.0;18.0;18.0;18.0;18.0;17.0;17.0;17.0;18.0;17.0;17.0;17.0;17.0;17.0;18.0;18.0;18.0;18.0;16.0;16.0;15.0;16.0;16.0;16.0;17.0;14.0;13.0;13.0;14.0;14.0;14.0;14.0;14.0;15.0;14.0;15.0;15.0;14.0;15.0;15.0;14.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0,450.0;866.6666666666665;1433.3333333333333;2150.0;3016.6666666666665;3140.0;3482.5;3946.666666666667;5405.882352941178;5887.096774193548;6469.406392694064;7133.333333333332;7868.421052631578;8668.553459119496;11083.333333333334;13991.83673469388;17476.241134751774;21633.333333333332;18034.67741935484;16172.995780590722;13500.469483568075;13244.715447154469;13173.47670250896;13233.333333333336;14570.312499999996;12566.666666666666;10643.93063583815;9454.430379746836;9096.927374301677;8860.000000000002;8710.859728506786;8628.099173553719;8597.148288973383;8944.283121597095;8959.842740803146;9341.747572815533;9735.175097276264;9788.046647230321;10211.408450704224;10645.776566757493;10726.182830229076;11187.780548628425;11660.266505148395;12143.61994503337;12637.8223495702;13142.857142857145;13658.709443538155;14185.365853658539;14722.81427832385;15271.043771043762;15830.044400592004;16399.807135969146;16980.32374666039;17571.58671586716;18173.58916478555;18786.32478632479;19409.787786920744;20043.97283531409;20688.875017339436;21344.489795918365;22010.812975570687;22687.840670859536;23375.569278270934;24073.995451099316;24783.116076970822;25502.928257686668;26233.42929111189;26974.616654871432;27726.48799164637;28489.041095890403;29262.27390180878;30046.184472461835;30840.77098987258;31646.031746031746;32461.96513470682;33288.569643972514;34125.84384938955;34973.786407766995;35832.39605145079;36701.67158308752;37581.61187081758;38472.21584385763;39373.48248843575;40285.41084404696;41208.0;42141.249092229475;43085.15730034956;44039.72384492832;45004.947984963736;45980.829015544055;46967.366265676974;47964.55909627382;48972.406898275425;49990.90909090909;51020.065120065134;52059.87445678421
89,23.0;19.0;19.0;18.0;18.0;19.0;16.0;15.0;17.0;15.0;17.0;15.0;15.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;17.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;13.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;15.0;14.0;15.0;15.0;15.0;15.0;15.0;14.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;14.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0,475.0;916.6666666666665;1166.6666666666667;1563.6363636363635;2569.444444444445;2100.0;1823.9436619718308;2266.6666666666665;2210.8108108108113;2766.666666666666;2780.3532008830016;2876.9230769230767;3282.5;3718.3486238532114;4184.322033898305;4680.314960629921;5206.250000000001;5762.068965517241;6347.727272727272;6963.190184049079;7608.4302325581375;8283.425414364641;8988.157894736842;9722.613065326632;11265.984654731456;12046.666666666664;12855.944055944055;13693.75;14560.028551034979;15454.732510288068;16377.821782178216;17329.262086513994;15141.277258566977;14428.92561983471;13917.901234567904;13553.02013422819;13298.0572597137;13128.248587570622;13026.090750436306;12978.861788617884;12977.092846270927;13013.59084406295;13560.389159138289;13626.334208223969;14203.005115089516;14792.269326683298;15394.120032441202;16008.551068883608;16635.556844547562;16706.17420066152;17361.467889908257;18029.598308668083;18710.56447436561;19404.3654822335;20111.00049776008;20830.46875;21562.76952563488;22307.90216368766;23065.866050808312;23836.66061705989;23859.89583333333;24657.92769712497;25469.117647058825;26293.465674110834;27130.971769815413;27981.63592622293;28845.45813586098;29722.4383916991;30612.57668711656;31515.873015873025;32432.32737208147;33361.93975018368;34304.710144927536;35260.6385513462;36229.72496473908;37211.96938065415;38207.3717948718;39215.932203389835;40237.65060240964;41272.526988323414;42320.56135770235;43381.75370728563;44456.10403397028;45543.61233480177;46644.27860696518;47758.1028477771;48885.08505467801;50025.22522522522;51178.52335708632
77,23.0;22.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;20.0;19.0;19.0;19.0;20.0;17.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;17.0;18.0;18.0;18.0;17.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0,2200.0;2100.0;2957.1428571428573;4120.000000000001;5538.461538461538;7200.0;9100.0;11236.363636363636;13608.000000000002;16214.28571428571;13863.492063492064;10641.176470588234;9445.744680851063;8975.555555555555;9988.54961832061;7991.57894736842;7642.672413793103;7508.75912408759;7509.810126582277;7603.351955307262;7764.750000000002;7978.733031674206;8235.330578512398;8527.756653992396;8851.232394366198;9202.295081967213;9578.374233128836;9977.521613832852;10398.23369565217;10839.331619537274;11299.878048780487;11779.118329466357;12276.438053097343;13353.947368421053;14484.420289855072;15668.53448275862;16906.944444444445;18200.28248587571;19549.159663865543;20954.166666666664;22415.87465564739;23934.83606557377;25511.585365853658;27146.63978494624;28840.500000000007;30593.6507936508;32406.56167979003;34279.6875;36213.46899224806;38208.33333333333;40264.69465648855;38269.31034482759;38440.579710144935;38669.01408450706;38948.391922213916;37613.5904499541;38055.36423841059;38528.57142857142;39030.955309553094;39560.5700712589;40115.72904707233;40694.96296296295;41296.98600645856;41920.66805845512;42565.01182033097;43229.13385826772;43912.24880382776;44613.65611421477;45332.7289211242;46068.90459363957;46821.67671547518;47590.58823529411;48375.22559474978;49175.21367521368;49990.2114330462;50819.908116385915;51664.01997503122
70,23.0;19.0;18.0;19.0;19.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;19.0;19.0;19.0;19.0;17.0;17.0;16.0;16.0;16.0;17.0;15.0;16.0;15.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;17.0;17.0;17.0;17.0;17.0;17.0;16.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;15.0;16.0;17.0;17.0;17.0;17.0;17.0;17.0,475.0;700.0;1369.2307692307693;2250.0000000000005;2569.444444444445;3050.0;3640.0;4322.222222222223;5089.285714285714;5937.5;6864.814814814815;7870.0;8952.272727272728;10111.11111111111;11346.153846153846;12657.142857142855;14043.888888888889;18245.454545454544;23655.0;30696.296296296307;40005.00000000001;31707.01754385965;27470.495495495492;21922.330097087382;18948.863636363636;17163.768115942024;17393.201133144477;15209.090909090912;14736.81392235609;13598.976109215018;13537.791601866254;13554.285714285714;13633.025099075294;13762.899262899264;13935.706084959817;14145.258620689656;14386.802030456853;14656.621880998082;14951.774340309377;15269.896193771627;15609.068425391593;16610.749185667748;17646.259050683828;18715.739268680445;19819.32443047918;20957.142857142855;22129.316960859553;22402.34260614934;23626.521739130447;24886.417981826882;26182.173295454548;27513.92405063291;28881.80129990715;30285.931034482754;31726.434426229513;33203.428055931436;34717.02412868634;36267.33067729083;37854.45175438598;39478.487614080834;41139.53488372093;42837.686726419124;40959.870740305516;40988.07649043869;42718.09204397242;44488.8888888889;46300.662617338494;48153.60409806073;50047.8996181124;51983.73101952276
68,23.0;21.0;21.0;21.0;21.0;21.0;21.0;22.0;17.0;17.0;17.0;17.0;17.0;18.0;18.0;17.0;18.0;17.0;18.0;18.0;17.0;18.0;17.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;17.0;17.0;18.0;17.0;18.0;17.0;17.0;17.0;17.0;18.0;17.0;18.0;17.0;17.0;18.0;17.0;17.0;17.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;17.0;18.0;17.0;17.0;18.0,1050.0;2066.6666666666665;3433.333333333333;5149.999999999998;7216.666666666667;9633.333333333334;25300.0;5568.253968253968;3942.857142857143;3464.2857142857147;3324.943310657597;3338.461538461539;3715.1960784313724;4123.598820058997;4243.346007604563;4726.760563380281;4901.138716356107;5450.877192982456;6030.6629834254145;6242.122719734662;6885.2731591448955;7128.571428571429;7834.375;8573.493975903611;9345.93023255814;10151.685393258425;10990.760869565218;11863.15789473684;12768.877551020409;13707.92079207921;14680.288461538461;15685.981308411214;16725.000000000004;17797.345132743365;18903.01724137931;18963.200000000008;19089.054726368162;20282.113821138202;20436.0;21689.887640449448;21866.666666666668;22091.21756487026;22357.561436672964;22660.921603830036;24038.66666666667;24350.423011844334;25793.48434004474;26112.0;26462.996941896025;27991.38804457953;28346.109090909085;28730.543933054396;29142.308551015856;30776.635514018693;32465.73519627413;34210.25641025641;36010.83939193654;37868.11594202899;39782.70956445613;41755.23560209424;43786.30136986301;45876.50628521891;48026.441996111476;48071.46401985111;50289.19141914192;50337.72241992884;50444.589977220945;52738.035646568074
60,22.0;20.0;18.0;19.0;17.0;18.0;18.0;18.0;18.0;18.0;19.0;19.0;18.0;19.0;19.0;19.0;19.0;15.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;15.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;17.0;16.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0,1000.0;900.0;1645.4545454545455;1545.4545454545455;2125.0;2805.882352941177;3587.5;4469.565217391305;5451.923076923077;8041.666666666666;11583.333333333334;12430.769230769232;17397.87234042553;24188.888888888883;33594.59459459459;46899.999999999985;18020.0;14057.142857142853;12170.27027027027;11147.82608695652;10571.272727272728;10257.5;10113.698630136985;10087.804878048782;10148.351648351647;10275.2;10454.862385321101;10108.090614886733;10409.919436052367;10737.960339943342;11089.733333333334;11463.308144416458;11857.159904534603;12270.068027210884;12701.04391648668;13149.27835051547;13614.102564102566;14715.686274509804;15191.079812206572;16370.093457943927;17602.666666666664;18889.629629629624;20231.797235023045;21629.96941896024;23084.931506849316;24597.454545454548;26168.295625942686;27798.198198198206;29487.892376681637;31238.095238095237;33049.51111111111;34922.83185840708;36858.73715124818;38857.89473684211;40920.96069868997;43048.57971014492;45241.38528138527;47500.00000000001;49825.03576537911;52217.094017094016
57,26.0;22.0;20.0;19.0;19.0;19.0;19.0;20.0;19.0;19.0;20.0;20.0;19.0;20.0;20.0;20.0;19.0;19.0;19.0;20.0;20.0;20.0;18.0;18.0;18.0;18.0;19.0;17.0;17.0;17.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;2.147483647E9,550.0;655.5555555555557;795.6521739130435;1047.0588235294117;1370.3703703703704;1757.1428571428569;2520.0;2988.8888888888882;3517.857142857142;4662.790697674419;6004.166666666667;6564.705882352942;8216.504854368932;10105.128205128205;12242.857142857143;12577.049180327867;13053.717026378896;13638.46153846154;16236.363636363636;19166.666666666668;22456.0;19800.0;18262.393162393164;17339.130434782608;16792.452830188682;17917.165668662674;16286.881188118812;15228.691983122364;14524.877450980392;14883.561643835616;15281.410256410258;15714.056224899596;16178.125;16670.967741935485;17190.47619047619;17734.951456310682;18303.009259259263;18893.510324483777;19505.508474576272;20138.211382113823;20790.950520833336;21463.157894736843;22154.34782608696;22864.102564102566;24643.98595258999;26516.931216931225;28485.857691172132;30553.73665480427;32723.592493297554;34998.5038898863;37381.60504959423;39876.08695652174;42485.198665453434;45212.24862888483;48060.60606060604;51033.70233702338;994300.0
53,20.0;16.0;15.0;13.0;10.0;10.0;9.0;10.0;10.0;9.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0,400.0;580.0;577.2727272727274;443.47826086956513;450.0;444.0;529.2682926829268;631.9634703196348;680.8988764044946;820.0000000000002;974.4744744744744;1144.2622950819673;1329.3233082706765;1529.6296296296296;1745.1612903225805;1975.9036144578317;2221.8455743879476;2482.978723404256;2759.296482412061;3050.793650793652;3357.4660633484164;3679.310344827587;4016.3237311385456;4368.503937007875;4735.849056603774;5118.357487922706;5516.027874564459;5928.859060402683;6356.850053937433;6799.999999999998;7258.308157099698;7731.773879142302;8220.396600566572;8724.175824175822;9243.111111111113;10374.45652173913;11607.340720221608;12949.340866290018;14408.64553314121;15994.117647058818;17715.365365365364;19582.82208588957;21607.836990595613;23802.777777777774;26181.147540983606;28757.71812080536;31548.682703321872;34571.83098591549;37846.750902527085;41395.06172839505;45240.68441064637;49410.156250000015;53932.998661311925
