numPlayed,heuristicList,remainingTime
94,16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;15.0;15.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;16.0;15.0;15.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;2.147483647E9,999990.0;999980.0;999970.0;999960.0;999950.0;999940.0;999930.0;999920.0;999910.0;999900.0;999890.0;999880.0;999870.0;999860.0;999850.0;999840.0;999830.0;999820.0;999810.0;999800.0;999790.0;999780.0;999770.0;17170.000000000004;9578.125;11212.02898550725;13092.954545454548;15259.999999999998;17760.083333333332;20649.999999999993;23999.166666666664;27893.333333333343;32439.6875;37773.99999999999;44070.833333333336;51558.46153846155;60541.24999999999;71434.24242424237;84818.5;101533.33333333328;122837.70833333331;150710.00000000017;188447.5;241985.3333333337;999550.0;999540.0;999530.0;999520.0;999510.0;999500.0;999490.0;999480.0;999470.0;999460.0;999450.0;999440.0;999430.0;999420.0;999410.0;999400.0;999390.0;42379.91452991452;19921.918604651164;13349.774436090222;10219.745370370367;8393.920704845816;7201.277372262774;6363.7902388369685;5745.468749999999;5271.927710843374;4899.051226551226;4599.017681728879;4353.412769784172;4149.56329463792;3978.461538461538;3833.5294117647063;3709.8510304659494;3603.6788874841977;3512.1062052505968;3432.843691148776;3364.063841201716;3304.290091930542;3252.316439246263;3207.148182665423;3167.9575892857156;3134.0502713510427;3104.8393739703465;3079.825535289454;3058.58116717635;3040.7380073800746;3025.9771754636226;3014.021164021164;3004.6273395721923;999060.0
1,16.0;16.0,999990.0
1,16.0;16.0,999990.0
1,17.0;17.0,999990.0
1,16.0;16.0,999990.0
1,16.0;16.0,999990.0
1,16.0;16.0,999990.0
1,16.0;16.0,999990.0
1,16.0;16.0,999990.0
1,16.0;16.0,999990.0
1,16.0;16.0,999990.0
