numPlayed,heuristicList,remainingTime
124,21.0;21.0;21.0;21.0;21.0;21.0;21.0;22.0;22.0;22.0;22.0;23.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;19.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;20.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;22.0;22.0;22.0;22.0;22.0;22.0;19.0;19.0;18.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;20.0;20.0;20.0;20.0;20.0;20.0;18.0;20.0;19.0;18.0;20.0;20.0;20.0;18.0;16.0;15.0;14.0;14.0;11.0;12.0;13.0;13.0;13.0;2.147483647E9,999900.0;999800.0;999700.0;999600.0;999500.0;999400.0;999300.0;999200.0;999100.0;999000.0;998900.0;998800.0;998700.0;147700.0;54499.99999999999;38254.545454545456;31970.967741935485;28950.0;27414.28571428571;26689.655172413793;26464.179104477607;26573.684210526317;26923.529411764706;27455.31914893617;28131.06796116505;25733.066666666666;26851.68539325843;28029.577464788723;29263.344407530454;30550.314465408803;31888.358208955222;33275.75757575758;34711.11111111111;36193.264248704654;37721.257237386264;39294.285714285725;40911.67048054919;42572.83406754772;44277.28237791934;46024.59016393442;47814.38943894391;49646.3601532567;51520.222634508355;53435.73141486812;55392.67015706807;62505.88235294119;70615.5987055016;79904.52674897118;90601.75054704596;102998.44236760122;117470.4260651629;134511.35135135136;133481.97969543145;153069.23076923075;176526.94610778452;205007.8947368421;240169.70802919703;284485.2459016393;341814.0186915888;418532.60869565204;525986.3636363638;686499.9999999998;950897.8723404256;993600.0;993500.0;993400.0;993300.0;993200.0;993100.0;993000.0;992900.0;992800.0;992700.0;992600.0;992500.0;992400.0;992300.0;992200.0;992100.0;992000.0;991900.0;991800.0;991700.0;991600.0;991500.0;991400.0;991300.0;991200.0;991100.0;991000.0;990900.0;990800.0;733894.8051948051;548658.490566038;443258.2716049383;375344.3902439024;328020.82901554403;293220.12012012;266603.1872509961;245628.5714285714;245179.13204062788;244891.39784946246;244752.74151436027;244751.9458544839;244879.012345679;245125.00000000003;217351.40478668053;218610.18329938897;208213.19148936166;189722.22222222225;191727.41200828154;193759.087204564;195816.80705976736;180921.30434782608;156258.05956401597;133791.66236003445;114311.54347826086;100189.30581613508;84067.12378577737;73934.4528710726;67249.82989064397;61822.65315116792;57331.40495867768;987600.0
1,21.0;21.0,999900.0
1,21.0;21.0,999900.0
1,21.0;21.0,999900.0
1,21.0;21.0,999900.0
1,21.0;21.0,999900.0
1,21.0;21.0,999900.0
1,21.0;21.0,999900.0
1,21.0;21.0,999900.0
1,21.0;21.0,999900.0
1,21.0;21.0,999900.0
