numPlayed,heuristicList,remainingTime
52,14.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;11.0;11.0;10.0;10.0;9.0;2.147483647E9,130.0;256.6666666666667;426.6666666666667;640.0;896.6666666666667;1196.6666666666665;1540.0;1926.6666666666665;2356.6666666666665;2829.999999999999;3346.6666666666665;1911.6666666666667;1524.864864864865;1371.0666666666668;1307.9365079365082;1290.526315789474;1300.1498127340824;1327.6470588235295;1368.0000000000005;1418.229166666667;1476.45390070922;1541.4285714285713;1612.2954091816366;1688.4444444444443;1769.4300518134717;1854.9190938511329;1944.6575342465753;2038.4482758620688;2136.1360544217687;2237.5968992248063;2342.730627306273;2451.455399061033;2563.703703703704;2679.4193548387098;2798.5552115583077;2921.071428571429;3046.934097421205;3176.1141804788217;3308.586666666666;3444.3298969072157;3583.32502078138;3725.5555555555557;3871.007025761125;4019.666666666667;4171.523178807946;4326.56652360515;4055.7604562737642;3848.7372013651875;3404.6187050359717;3086.235489220564;2679.792531120332;999480.0
1,12.0;12.0,999990.0
1,16.0;16.0,999990.0
1,12.0;12.0,999990.0
1,13.0;13.0,999990.0
1,16.0;16.0,999990.0
1,13.0;13.0,999990.0
1,16.0;16.0,999990.0
1,13.0;13.0,999990.0
1,12.0;12.0,999990.0
1,15.0;15.0,999990.0
