numPlayed,heuristicList,remainingTime
416,120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;120.0;119.0;118.0;118.0;118.0;115.0;108.0;106.0;106.0;106.0;106.0;106.0;107.0;106.0;104.0;104.0;104.0;104.0;104.0;104.0;104.0;104.0;104.0;102.0;102.0;103.0;103.0;103.0;103.0;103.0;104.0;99.0;100.0;99.0;99.0;101.0;99.0;101.0;101.0;100.0;101.0;101.0;101.0;99.0;101.0;101.0;101.0;101.0;101.0;99.0;99.0;100.0;101.0;100.0;100.0;99.0;96.0;93.0;93.0;94.0;94.0;95.0;95.0;96.0;93.0;93.0;93.0;95.0;94.0;92.0;94.0;96.0;94.0;90.0;92.0;94.0;89.0;90.0;90.0;88.0;90.0;91.0;91.0;92.0;88.0;89.0;90.0;90.0;90.0;88.0;88.0;90.0;91.0;89.0;90.0;88.0;89.0;90.0;88.0;89.0;86.0;90.0;90.0;89.0;88.0;88.0;90.0;90.0;91.0;89.0;88.0;87.0;87.0;86.0;88.0;89.0;90.0;87.0;87.0;87.0;88.0;87.0;87.0;87.0;87.0;85.0;84.0;85.0;80.0;80.0;80.0;82.0;80.0;79.0;81.0;81.0;78.0;80.0;82.0;80.0;82.0;78.0;79.0;79.0;81.0;82.0;82.0;82.0;80.0;77.0;79.0;80.0;76.0;79.0;80.0;75.0;81.0;75.0;77.0;79.0;80.0;74.0;75.0;76.0;72.0;75.0;76.0;77.0;77.0;78.0;78.0;78.0;78.0;78.0;78.0;78.0;78.0;78.0;79.0;76.0;77.0;78.0;78.0;78.0;70.0;73.0;70.0;72.0;72.0;73.0;68.0;69.0;72.0;68.0;70.0;72.0;72.0;68.0;68.0;69.0;69.0;70.0;72.0;69.0;68.0;69.0;70.0;72.0;72.0;67.0;69.0;71.0;67.0;69.0;69.0;68.0;71.0;69.0;68.0;71.0;67.0;69.0;71.0;72.0;67.0;68.0;71.0;67.0;69.0;72.0;70.0;67.0;69.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;68.0;72.0;72.0;69.0;73.0;73.0;66.0;67.0;68.0;69.0;70.0;66.0;67.0;69.0;70.0;72.0;72.0;67.0;68.0;70.0;66.0;67.0;69.0;71.0;71.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;69.0;72.0;72.0;67.0;67.0;69.0;71.0;67.0;68.0;69.0;71.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;72.0;73.0;73.0;66.0;67.0;69.0;70.0;67.0;72.0;72.0;73.0;63.0;67.0;68.0;69.0;64.0;67.0;69.0;69.0;71.0;62.0;60.0;64.0;62.0;63.0;64.0;62.0;63.0;62.0;62.0;60.0;63.0;62.0;63.0;65.0;65.0;60.0;62.0;64.0;65.0;61.0;63.0;64.0;63.0;58.0;60.0;57.0;59.0;61.0;55.0;58.0;59.0;56.0;49.0;56.0;52.0;55.0;57.0;52.0;56.0;55.0;56.0;55.0;54.0;55.0;50.0;49.0;47.0;50.0;46.0;48.0;49.0;42.0;45.0;47.0;49.0;49.0;50.0;40.0;47.0;43.0;44.0;47.0;48.0;47.0;46.0;40.0;46.0;47.0;47.0;44.0;44.0;46.0;47.0;47.0;39.0;42.0;40.0;43.0;43.0;44.0;41.0;44.0;44.0;2.147483647E9,999900.0;999800.0;999700.0;999600.0;999500.0;999400.0;999300.0;999200.0;999100.0;999000.0;998900.0;998800.0;998700.0;998600.0;998500.0;998400.0;998300.0;998200.0;838700.0;317241.3793103448;217627.8350515464;177035.29411764708;111493.44262295082;58320.00000000001;39734.04255319149;31704.323094425483;27346.06141522029;24696.49122807018;22983.286821705427;22133.68765331153;21316.55247024883;20310.15592077539;19614.345991561182;19139.432336543337;18828.06855737453;18641.87817258883;18554.209806602852;18545.97701149425;18603.15200813422;18715.193897012075;18611.717171717173;18576.595744680853;18719.13145539906;18898.95447435581;19111.632270168855;19353.583389149364;19621.882545093024;20027.840327533264;19891.25709339233;19916.924852682103;19877.926219617308;19881.60261651676;20117.722710163118;20179.988043640707;20462.199683498777;20760.87458974714;20980.312020801393;21312.140739786057;21657.492049635217;22015.704276395263;22198.296214456;22585.747619585258;22984.235642586802;23393.38596116919;23812.86443463967;24242.371853199875;24490.265746586407;24752.72244355909;25123.354564755846;25599.64830011724;25988.310414012274;26386.737491432483;26698.22916666667;26735.64059275933;26520.53423655749;26346.329936493872;26294.500177872636;26269.13783635365;26350.75291692983;26449.844236760124;26646.416478555308;26613.73000484731;26603.624462680746;26614.22570390554;26795.889312766078;26912.931204415538;26894.32090407249;27041.64341871671;27347.057119684854;27512.685808357135;27400.80800037473;27452.97377731213;27659.261485042734;27528.10857389056;27487.821625502773;27465.485430974928;27330.115146147036;27344.252873563215;27435.4755495738;27537.414221054176;27711.574710795954;27647.44920993229;27660.441699103067;27745.99962525764;27841.464399987075;27946.32257656689;27943.927485308013;27954.326445908147;28090.017675651783;28289.818616395845;28382.616446884378;28539.890103790858;28592.54041925649;28709.8364144168;28889.434440251243;28965.536231884056;29104.234417344167;29088.254334126184;29296.394756301444;29509.427697270112;29673.893439280422;29790.958294265183;29914.686963257336;30149.946935526663;30389.40250236843;30685.845043186804;30879.760860142298;31025.675347980025;31124.795885042462;31230.57566218194;31291.057566485317;31461.823604601617;31688.871177121917;31971.435840416103;32102.305061496118;32238.672259711835;32380.3539537096;32578.15242003963;32729.110638890823;32884.926352865834;33045.45539033458;33210.56206712839;33279.59001053073;33305.3159671973;33387.97228571654;33232.279800231154;33090.6559898181;32962.28873291686;32939.37678636041;32832.87636020907;32692.44831734131;32653.76550840086;32623.632058926698;32470.692320907052;32416.24927009667;32455.78728241018;32416.439757070802;32468.94891406876;32360.412574864808;32303.019474718596;32253.90036053754;32293.07577906132;32377.647680703885;32466.50747027214;32559.525586796073;32577.475142393523;32483.75628996423;32476.13089407776;32513.035016426118;32402.627947604182;32414.09428333216;32468.40363773257;32341.51912201404;32444.124458281694;32330.714349794827;32298.142775670138;32343.397619648218;32428.626293001937;32304.65263279723;32224.422933730457;32186.081055429036;32017.050420476677;31959.26279817911;31941.33750102824;31961.932027225877;31986.839871217795;32048.84843115307;32114.27321106223;32183.02147553071;32255.004882812493;32330.13922766909;32408.344202061446;32489.54317226539;32573.662971110563;32660.63370415855;32782.41772341381;32810.65681491234;32874.37539146774;32972.83868591277;33073.82958769606;33177.2950800333;33032.35614184099;32988.11461190501;32857.08096957195;32794.056308654865;32736.486192650576;32713.98895869263;32548.17045295232;32419.798028324076;32385.011679057126;32240.23520755842;32159.406199121426;32140.21824471173;32125.018548078864;32002.952974027125;31887.399768402203;31805.167140489626;31728.220197604154;31682.995414458375;31695.013063374252;31631.107737831204;31545.776668809252;31491.41806712188;31467.06716399476;31497.48106829104;31530.51377203212;31439.444801300335;31403.58339705284;31421.382917858595;31342.586058724875;31317.629945119465;31296.095955268975;31253.562100533964;31287.309965004897;31275.150712199713;31242.0992807391;31283.981762333184;31233.011587906658;31232.91914382246;31282.57996080164;31357.70809030116;31317.52947803434;31303.977159671267;31362.71438986787;31330.969886747684;31348.240060577213;31436.49403038234;31480.45310274096;31458.04920089829;31483.83402227429;31579.586306325138;31676.68929051463;31775.12492192378;31874.87570079715;31975.92465951688;32078.255342528726;32181.85178716964;32286.698505350672;32302.554733012264;32410.489005183386;32519.62040401811;32562.46232670264;32696.878153881036;32832.32133443274;32811.50867023974;32815.66358280554;32844.30812927149;32897.04587694416;32973.557116978955;32963.00813920313;32976.862031711724;33036.63397446204;33119.827541694634;33248.17184643509;33377.496204240415;33398.020135564344;33442.30521483111;33531.86523990391;33535.41591279512;33562.76156212091;33635.20448621318;33752.29321031898;33870.370364988106;34011.15236050881;34152.813756461794;34295.34926213432;34438.75371096744;34583.02205693549;34728.14937105155;34874.130837993536;35020.96175284664;35168.63751795713;35317.15363989297;35400.339828560835;35550.81916387204;35702.12319084483;35743.74570731433;35786.89968726045;35875.52222222222;36009.26360132986;36055.8108810985;36125.75615131637;36218.873151247724;36356.96274238122;36517.89399535468;36679.59378480137;36842.05926908496;37005.28766486462;37169.276245607994;37334.02234014918;37499.52333129033;37665.77665444554;37855.18735167457;38045.33009787269;38078.78380527005;38136.15943034612;38239.58904630868;38366.384438006266;38426.8096577728;38600.447343605076;38774.80666197403;38972.433589568944;38945.346396081164;39010.077195481965;39098.42227088603;39210.21146781952;39210.924610635164;39280.375275103084;39395.61013049079;39511.70293299532;39673.395137367246;39634.54801026317;39553.667598171465;39563.98374852989;39531.929688701726;39523.96119171016;39539.69223723475;39513.412551335714;39510.88348271446;39488.4782733154;39468.05490023382;39406.698444202455;39411.86200652011;39397.34872009572;39405.88518693307;39458.33705400853;39511.926746856;39461.13648256964;39454.587261946406;39491.61465517459;39550.80589722465;39527.52006918461;39547.68223320421;39589.98045501034;39612.71286694163;39533.555404337516;39498.03647060426;39403.209076175044;39351.81593504711;39343.048384148;39215.00562609805;39150.306394267056;39107.82941248856;39007.85729388529;38773.18038299965;38680.26351097062;38512.58395195604;38406.53374948728;38341.56053851516;38183.75955449861;38105.15040053305;38010.13184663978;37936.388836213155;37846.33345771223;37740.31128722003;37655.385592250954;37481.658997048275;37293.843159303564;37074.49018958185;36913.26219481716;36685.32924929884;36497.31208736893;36330.73846271237;36048.05568897948;35822.512822783494;35635.44426155959;35485.71611992488;35339.276347369974;35212.46349369771;34925.75647106687;34757.972173724746;34529.90702890101;34322.501455546604;34166.47024905021;34029.28860459014;33879.553912009884;33717.59737754754;33467.74227440475;33313.46527453512;33177.31539126999;33043.978624839016;32869.09914827491;32697.733343327738;32558.855061477356;32437.22107319039;32318.07792170685;32087.40546181331;31903.657027039342;31695.54477004311;31533.10645459668;31373.808506784844;31231.24435002712;31050.7154058678;30914.021047577102;30779.940356679843;958400.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
1,120.0;120.0,999900.0
