numPlayed,heuristicList,remainingTime
21,32.0;31.0;30.0;29.0;28.0;26.0;26.0;24.0;23.0;22.0;21.0;21.0;21.0;20.0;19.0;19.0;19.0;19.0;19.0;19.0;20.0;2.147483647E9,3100.0;3000.0;2900.0;2800.0;2316.6666666666665;2393.333333333333;2174.468085106383;2041.1764705882351;1941.1764705882351;1854.83870967742;1864.1855447680687;1927.5675675675675;1941.2162162162158;1917.5438596491226;1937.0967741935483;1986.4406779661017;2058.0820770519263;2147.5113122171947;2251.851851851852;2441.0256410256416;997900.0
11,32.0;31.0;30.0;29.0;28.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0,3100.0;3000.0;2900.0;2800.0;2018.5185185185182;1985.7142857142853;2136.8421052631584;2377.777777777778;2679.3103448275865;3029.4117647058824;3422.2222222222226
4,36.0;34.0;33.0;32.0;32.0,1700.0;2188.888888888889;2446.1538461538466;3140.0
4,36.0;34.0;33.0;32.0;32.0,1700.0;2188.888888888889;2446.1538461538466;3140.0
2,32.0;31.0;31.0,3100.0;6166.666666666666
1,36.0;36.0,999900.0
1,34.0;33.0,3300.0
1,36.0;35.0,3500.0
1,35.0;34.0,3400.0
1,34.0;33.0,3300.0
1,34.0;33.0,3300.0
1,34.0;33.0,3300.0
1,34.0;33.0,3300.0
1,34.0;33.0,3300.0
1,34.0;33.0,3300.0
1,33.0;32.0,3200.0
1,36.0;35.0,3500.0
1,34.0;33.0,3300.0
1,34.0;33.0,3300.0
1,34.0;33.0,3300.0
1,33.0;32.0,3200.0
1,34.0;33.0,3300.0
1,34.0;33.0,3300.0
1,34.0;33.0,3300.0
1,33.0;32.0,3200.0
1,36.0;35.0,3500.0
1,32.0;32.0,999900.0
1,34.0;33.0,3300.0
1,36.0;35.0,3500.0
1,34.0;33.0,3300.0
1,33.0;33.0,999900.0
1,34.0;33.0,3300.0
1,36.0;35.0,3500.0
1,36.0;35.0,3500.0
1,32.0;32.0,999900.0
1,34.0;33.0,3300.0
1,36.0;36.0,999900.0
1,32.0;32.0,999900.0
1,33.0;32.0,3200.0
1,34.0;33.0,3300.0
1,35.0;34.0,3400.0
1,32.0;32.0,999900.0
1,33.0;33.0,999900.0
1,33.0;32.0,3200.0
1,34.0;33.0,3300.0
1,34.0;33.0,3300.0
1,35.0;34.0,3400.0
1,36.0;35.0,3500.0
1,35.0;34.0,3400.0
1,34.0;33.0,3300.0
1,33.0;32.0,3200.0
1,33.0;32.0,3200.0
1,34.0;33.0,3300.0
1,36.0;36.0,999900.0
1,33.0;32.0,3200.0
1,33.0;32.0,3200.0
1,34.0;33.0,3300.0
1,32.0;32.0,999900.0
1,36.0;35.0,3500.0
1,36.0;35.0,3500.0
1,34.0;33.0,3300.0
1,34.0;33.0,3300.0
1,33.0;33.0,999900.0
1,36.0;36.0,999900.0
1,34.0;33.0,3300.0
1,34.0;33.0,3300.0
1,33.0;32.0,3200.0
1,33.0;32.0,3200.0
1,34.0;33.0,3300.0
1,34.0;33.0,3300.0
1,34.0;33.0,3300.0
1,36.0;35.0,3500.0
1,36.0;36.0,999900.0
1,35.0;34.0,3400.0
1,34.0;33.0,3300.0
1,33.0;33.0,999900.0
1,35.0;34.0,3400.0
1,34.0;33.0,3300.0
1,34.0;33.0,3300.0
1,34.0;33.0,3300.0
1,34.0;33.0,3300.0
1,33.0;32.0,3200.0
1,32.0;32.0,999900.0
1,35.0;34.0,3400.0
1,36.0;35.0,3500.0
1,34.0;33.0,3300.0
1,33.0;32.0,3200.0
1,33.0;32.0,3200.0
1,36.0;35.0,3500.0
1,33.0;32.0,3200.0
1,34.0;33.0,3300.0
1,32.0;32.0,999900.0
1,34.0;33.0,3300.0
1,32.0;32.0,999900.0
1,34.0;33.0,3300.0
1,34.0;33.0,3300.0
1,35.0;34.0,3400.0
1,35.0;34.0,3400.0
