numPlayed,heuristicList,remainingTime
168,68.0;67.0;66.0;65.0;65.0;64.0;63.0;62.0;61.0;58.0;57.0;56.0;55.0;54.0;53.0;53.0;53.0;52.0;51.0;51.0;51.0;51.0;51.0;52.0;51.0;51.0;52.0;53.0;51.0;51.0;50.0;49.0;48.0;47.0;46.0;45.0;43.0;42.0;41.0;40.0;39.0;38.0;37.0;36.0;37.0;38.0;37.0;36.0;37.0;39.0;38.0;37.0;37.0;37.0;37.0;37.0;38.0;37.0;37.0;37.0;36.0;35.0;34.0;33.0;32.0;31.0;31.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;31.0;30.0;29.0;30.0;30.0;29.0;30.0;30.0;29.0;30.0;30.0;29.0;30.0;29.0;25.0;24.0;23.0;22.0;21.0;20.0;19.0;18.0;17.0;16.0;15.0;16.0;17.0;16.0;15.0;16.0;18.0;17.0;16.0;15.0;16.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;18.0;17.0;16.0;17.0;17.0;18.0;17.0;19.0;18.0;17.0;16.0;17.0;17.0;18.0;17.0;19.0;19.0;18.0;18.0;18.0;17.0;16.0;15.0;14.0;13.0;12.0;11.0;10.0;11.0;10.0;9.0;10.0;11.0;10.0;9.0;8.0;7.0;7.0;4.0;6.0;7.0;7.0;6.0;5.0;3.0;1.0,6700.0;6600.0;6500.0;8075.0;8283.95061728395;8027.272727272728;7679.411764705883;7346.666666666666;6181.132075471696;5605.263157894737;5269.047619047619;5049.0;4891.089108910891;4768.376068376068;4781.2920592193805;4879.814385150813;4932.498329993321;4948.958333333332;5027.8713629402755;5152.968036529682;5314.188351920694;5504.977375565612;5809.145164121467;6040.506329113927;6292.44001810774;6655.688622754491;7132.5;7421.401077752118;7727.0198355104;7945.65217391304;8082.737907050268;8146.533880101544;8146.782044348296;8093.625498007967;7996.833752956436;7787.984981226533;7566.837899543378;7338.128329858697;7105.496425734711;6871.690427698573;6638.746552797795;6408.141245708681;6180.916375126961;6040.257648953302;5969.668573683171;5881.185185185184;5777.568279896892;5731.470829909615;5770.093457943924;5782.88126280034;5771.870092790863;5771.950388442143;5781.922893032559;5800.787401574802;5827.703108124324;5893.1727837597955;5932.90595908356;5978.950763276713;6030.845745324961;6057.817345203563;6061.251203079884;6042.716232044881;6003.899906828165;5946.550990899039;5872.430832722439;5809.619442056732;5731.171117186621;5663.650747986188;5605.906968701369;5556.958230630869;5515.962607215137;5482.1938205732695;5455.022043607354;5433.898403483308;5418.3423798408185;5407.93148592625;5423.8826692134935;5421.993711664345;5403.110855485258;5409.966906754915;5420.4724782598405;5413.753687315635;5431.4905538825715;5452.276116130164;5455.6576557324515;5482.574808629086;5512.100806040198;5524.060719550582;5558.900237807493;5576.081987199028;5517.1717171717155;5444.621571161855;5359.421727853502;5262.566628432631;5155.041165708311;5037.809120232749;4911.803760192142;4777.92046396023;4637.011185170351;4489.880557398807;4337.283426174543;4208.99585921325;4102.763888539914;3988.906770706333;3868.1029486557763;3767.4316990157295;3698.3343612746467;3620.264509782497;3533.789424366976;3439.4768856447718;3362.074824771671;3324.455714257412;3289.0937616251776;3255.872617281133;3224.684990533393;3195.431784775461;3168.02132988608;3142.3686993302745;3118.395101254395;3096.0273343872705;3075.1973008409786;3055.841568987973;3026.72406843064;2988.1397777988786;2940.4154797111496;2905.6478911896575;2872.547697701073;2851.8017420524393;2821.621895737344;2814.2388123617166;2797.1949548536686;2770.6993335729876;2734.9968053724097;2711.2664873520807;2688.752519862448;2677.8030312869323;2657.430707921014;2658.841355624023;2661.005403451476;2653.5508912579244;2646.944890964787;2641.1646394023555;2625.887445887445;2601.284557386207;2567.5620698941675;2524.9573228050394;2473.735199138857;2414.1843971631206;2346.61373306956;2271.348527615115;2207.944365621024;2136.8537480745617;2058.393952574501;1991.4785242290745;1935.6307374602693;1872.1426394391965;1801.2921808772262;1723.3709630884623;1638.6813962325577;1556.2472209871048;1450.161918181515;1363.9724230185457;1288.3546621000314;1214.56270113368;1134.3111437728367;1047.870418690538;947.5354764430122;834.0287235359647
33,68.0;67.0;66.0;65.0;65.0;64.0;63.0;62.0;61.0;58.0;57.0;56.0;55.0;54.0;53.0;53.0;53.0;52.0;51.0;51.0;51.0;51.0;51.0;51.0;50.0;51.0;51.0;51.0;52.0;51.0;50.0;50.0;50.0;50.0,6700.0;6600.0;6500.0;8075.0;8283.95061728395;8027.272727272728;7679.411764705883;7346.666666666666;6181.132075471696;5605.263157894737;5269.047619047619;5049.0;4891.089108910891;4768.376068376068;4781.2920592193805;4879.814385150813;4932.498329993321;4948.958333333332;5027.8713629402755;5152.968036529682;5314.188351920694;5504.977375565612;5720.881026708291;5871.999999999998;6135.153129161117;6415.710723192018;6712.543962485344;7117.883755588675;7440.744655860934;7680.675049636002;7937.585776668746;8210.186823992133;8497.45383324007
31,68.0;67.0;66.0;65.0;65.0;64.0;63.0;62.0;61.0;58.0;57.0;56.0;55.0;54.0;53.0;53.0;53.0;52.0;51.0;51.0;51.0;51.0;51.0;52.0;51.0;51.0;52.0;53.0;51.0;52.0;51.0;50.0,6700.0;6600.0;6500.0;8075.0;8283.95061728395;8027.272727272728;7679.411764705883;7346.666666666666;6181.132075471696;5605.263157894737;5269.047619047619;5049.0;4891.089108910891;4768.376068376068;4781.2920592193805;4879.814385150813;4932.498329993321;4948.958333333332;5027.8713629402755;5152.968036529682;5314.188351920694;5504.977375565612;5809.145164121467;6040.506329113927;6292.44001810774;6655.688622754491;7132.5;7421.401077752118;7830.106343967731;8146.569646569646;8371.814044213263
6,68.0;67.0;66.0;65.0;64.0;64.0;64.0,6700.0;6600.0;6500.0;6400.0;7411.11111111111;8859.999999999998
6,68.0;67.0;66.0;65.0;64.0;64.0;64.0,6700.0;6600.0;6500.0;6400.0;7411.11111111111;8859.999999999998
6,68.0;66.0;65.0;64.0;64.0;64.0;63.0,3300.0;4322.222222222222;4907.6923076923085;6340.0;8197.530864197532;8780.0
6,68.0;66.0;65.0;64.0;64.0;64.0;63.0,3300.0;4322.222222222222;4907.6923076923085;6340.0;8197.530864197532;8780.0
5,68.0;67.0;66.0;65.0;65.0;64.0,6700.0;6600.0;6500.0;8075.0;8283.95061728395
5,68.0;67.0;66.0;65.0;65.0;64.0,6700.0;6600.0;6500.0;8075.0;8283.95061728395
5,68.0;67.0;66.0;65.0;65.0;64.0,6700.0;6600.0;6500.0;8075.0;8283.95061728395
