numPlayed,heuristicList,remainingTime
114,68.0;67.0;66.0;65.0;65.0;64.0;63.0;62.0;61.0;58.0;57.0;56.0;55.0;54.0;53.0;53.0;53.0;52.0;51.0;51.0;51.0;51.0;51.0;51.0;50.0;51.0;51.0;51.0;51.0;50.0;49.0;48.0;47.0;46.0;45.0;43.0;42.0;41.0;40.0;39.0;38.0;37.0;36.0;37.0;38.0;37.0;36.0;37.0;39.0;39.0;38.0;37.0;36.0;35.0;37.0;37.0;37.0;37.0;37.0;36.0;37.0;36.0;37.0;36.0;36.0;35.0;34.0;33.0;32.0;31.0;31.0;29.0;29.0;29.0;29.0;29.0;29.0;29.0;28.0;27.0;28.0;28.0;27.0;28.0;28.0;27.0;28.0;28.0;27.0;28.0;28.0;25.0;24.0;23.0;22.0;21.0;20.0;19.0;18.0;17.0;16.0;15.0;14.0;15.0;15.0;14.0;16.0;16.0;16.0;16.0;16.0;15.0;16.0;15.0;2.147483647E9,6700.0;6600.0;6500.0;8075.0;8283.95061728395;8027.272727272728;7679.411764705883;7346.666666666666;6181.132075471696;5605.263157894737;5269.047619047619;5049.0;4891.089108910891;4768.376068376068;4781.2920592193805;4879.814385150813;4932.498329993321;4948.958333333332;5027.8713629402755;5152.968036529682;5314.188351920694;5504.977375565612;5720.881026708291;5871.999999999998;6135.153129161117;6415.710723192018;6712.543962485344;7024.778761061945;7258.350610458419;7416.934964584674;7507.017020005973;7536.7181751287735;7514.801627670398;7449.929808142255;7277.5999430929005;7090.845344760421;6894.287239722371;6691.555410832518;6485.456443914081;6278.127566383793;6071.170377825303;5865.763261524207;5742.141009055627;5685.004388630072;5609.774650565751;5519.0969123683735;5483.465563808237;5529.643375827012;5583.87944358578;5612.19464144996;5616.364661919199;5598.333557317563;5560.129631998634;5594.729082196831;5636.183666233306;5683.950055030553;5737.56177924218;5796.61610268378;5831.115883485878;5900.9900990098995;5945.9242250287025;6025.331848138865;6079.439126331401;6138.212232096181;6172.433898114585;6183.234264310726;6171.945807971724;6140.0464013718665;6089.106856893286;6047.061298919905;5961.532763149033;5886.76165803109;5821.648680681181;5765.250872337865;5716.75477836519;5675.454953942935;5640.736613210111;5589.8291721419155;5523.922922643376;5486.780817424393;5455.279547569617;5408.268590455047;5387.4968169085805;5371.173848439819;5339.0472753518625;5331.345628980236;5327.254589790613;5307.177333908881;5310.198128502676;5316.223493773141;5268.394931554165;5206.910597819686;5132.6780021254;5046.620116375727;4949.6613110298185;4842.715293823769;4726.675031746989;4602.404573078531;4470.732639626247;4332.44782823027;4188.295242887283;4038.974372103741;3912.699259406283;3793.877551020405;3668.747520477935;3576.33275815094;3488.9264687460873;3406.159810467372;3327.7009008252317;3253.250300447942;3170.7687083662076;3103.8882494098416;3028.843052857448;988600.0
31,68.0;67.0;66.0;65.0;65.0;64.0;63.0;62.0;61.0;58.0;57.0;56.0;55.0;54.0;53.0;53.0;53.0;52.0;51.0;51.0;51.0;51.0;51.0;52.0;51.0;51.0;52.0;53.0;51.0;52.0;51.0;50.0,6700.0;6600.0;6500.0;8075.0;8283.95061728395;8027.272727272728;7679.411764705883;7346.666666666666;6181.132075471696;5605.263157894737;5269.047619047619;5049.0;4891.089108910891;4768.376068376068;4781.2920592193805;4879.814385150813;4932.498329993321;4948.958333333332;5027.8713629402755;5152.968036529682;5314.188351920694;5504.977375565612;5809.145164121467;6040.506329113927;6292.44001810774;6655.688622754491;7132.5;7421.401077752118;7830.106343967731;8146.569646569646;8371.814044213263
31,68.0;67.0;66.0;65.0;65.0;64.0;63.0;62.0;61.0;58.0;57.0;56.0;55.0;54.0;53.0;53.0;53.0;52.0;51.0;51.0;51.0;51.0;51.0;52.0;51.0;51.0;52.0;53.0;51.0;52.0;51.0;50.0,6700.0;6600.0;6500.0;8075.0;8283.95061728395;8027.272727272728;7679.411764705883;7346.666666666666;6181.132075471696;5605.263157894737;5269.047619047619;5049.0;4891.089108910891;4768.376068376068;4781.2920592193805;4879.814385150813;4932.498329993321;4948.958333333332;5027.8713629402755;5152.968036529682;5314.188351920694;5504.977375565612;5809.145164121467;6040.506329113927;6292.44001810774;6655.688622754491;7132.5;7421.401077752118;7830.106343967731;8146.569646569646;8371.814044213263
30,68.0;66.0;65.0;64.0;63.0;63.0;62.0;61.0;60.0;57.0;56.0;57.0;57.0;56.0;55.0;52.0;51.0;52.0;52.0;52.0;52.0;52.0;52.0;51.0;50.0;51.0;51.0;51.0;51.0;52.0;51.0,3300.0;4322.222222222222;4907.6923076923085;5233.333333333334;6233.333333333333;6638.461538461539;6723.684210526317;6661.728395061728;5764.670658682633;5305.084745762712;5465.079365079366;5755.681818181818;5919.148936170212;5987.664041994752;5658.3072100313475;5402.04081632653;5429.572836801753;5531.861804222649;5688.642186165671;5887.692307692308;6121.203638908328;6383.95378690629;6561.500974658871;6663.414634146342;6907.216494845361;7173.3698964046325;7459.7263787943575;7764.658634538155;8198.532414497193;8531.837916063676
30,68.0;66.0;65.0;64.0;63.0;63.0;62.0;61.0;60.0;57.0;56.0;57.0;57.0;56.0;55.0;52.0;51.0;52.0;52.0;52.0;52.0;52.0;52.0;51.0;51.0;51.0;51.0;51.0;52.0;51.0;51.0,3300.0;4322.222222222222;4907.6923076923085;5233.333333333334;6233.333333333333;6638.461538461539;6723.684210526317;6661.728395061728;5764.670658682633;5305.084745762712;5465.079365079366;5755.681818181818;5919.148936170212;5987.664041994752;5658.3072100313475;5402.04081632653;5429.572836801753;5531.861804222649;5688.642186165671;5887.692307692308;6121.203638908328;6383.95378690629;6561.500974658871;6770.354457572503;7005.958291956305;7265.035395506309;7545.1682484900775;7956.265356265354;8267.514450867053;8596.069868995637
6,68.0;66.0;65.0;64.0;64.0;64.0;63.0,3300.0;4322.222222222222;4907.6923076923085;6340.0;8197.530864197532;8780.0
6,68.0;66.0;65.0;64.0;64.0;64.0;63.0,3300.0;4322.222222222222;4907.6923076923085;6340.0;8197.530864197532;8780.0
6,68.0;66.0;65.0;64.0;64.0;64.0;63.0,3300.0;4322.222222222222;4907.6923076923085;6340.0;8197.530864197532;8780.0
6,68.0;66.0;65.0;64.0;64.0;64.0;63.0,3300.0;4322.222222222222;4907.6923076923085;6340.0;8197.530864197532;8780.0
1,68.0;68.0,999900.0
