numPlayed,heuristicList,remainingTime
12,7.0;6.0;5.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0,600.0;500.0;400.0;300.0;294.44444444444446;320.0;364.0;422.2222222222224;492.85714285714266;575.0;668.148148148148;771.9999999999995
9,8.0;7.0;6.0;5.0;4.0;3.0;3.0;3.0;3.0;2.147483647E9,700.0;600.0;500.0;400.0;300.0;276.0;280.0;300.0;999100.0
9,6.0;5.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0,500.0;400.0;300.0;325.0000000000001;386.36363636363626;471.42857142857133;576.4705882352941;700.0;841.304347826087
6,5.0;4.0;3.0;3.0;3.0;3.0;3.0,400.0;300.0;385.71428571428567;519.9999999999999;692.3076923076924;900.0
3,23.0;18.0;18.0;16.0,360.0;686.6666666666666;742.8571428571427
3,4.0;3.0;3.0;3.0,300.0;566.6666666666666;933.3333333333333
3,23.0;18.0;18.0;16.0,360.0;686.6666666666666;742.8571428571427
1,18.0;18.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
