numPlayed,heuristicList,remainingTime
350,17.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;15.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;14.0;13.0;13.0;14.0;14.0;13.0;13.0;12.0;12.0;13.0;13.0;13.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;12.0;12.0;13.0;13.0;13.0;12.0;12.0;12.0;12.0;11.0;10.0;9.0;9.0;7.0;7.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;2.147483647E9,160.0;316.66666666666663;526.6666666666666;789.9999999999999;1106.6666666666667;1476.6666666666667;1900.0000000000002;2376.6666666666665;2906.666666666667;3490.0;4126.666666666666;4816.666666666666;999870.0;999860.0;999850.0;999840.0;999830.0;999820.0;999810.0;999800.0;999790.0;999780.0;999770.0;999760.0;999750.0;999740.0;999730.0;999720.0;999710.0;999700.0;999690.0;999680.0;999670.0;999660.0;999650.0;999640.0;999630.0;999620.0;999610.0;999600.0;999590.0;999580.0;999570.0;999560.0;999550.0;999540.0;999530.0;999520.0;999510.0;47872.80701754388;18508.543689320388;11885.714285714288;8972.088698140202;7340.738255033556;6303.030303030303;5588.660436137072;5069.8782961460465;4956.313799621928;4864.62831858407;4791.014975041597;4732.527472527473;4686.849925705794;4652.136812411848;4626.899328859061;4609.923175416134;4600.208078335374;4596.922626025791;4599.3700787401585;4606.962162162162;4619.198751300727;4635.651955867604;4655.95353339787;4679.78484565014;4706.868778280544;4736.9631901840485;4769.855564995752;4805.358615004121;4843.306645316254;4883.55252918288;4925.965177895535;4970.427413411939;5016.834170854273;5065.090972708187;5115.112627986348;5166.822118587608;5220.149642160052;5275.031786395424;5331.410814170292;5389.234042553193;5448.453301606188;5509.024461269656;5570.907016543069;5634.0637227501375;5698.460273972602;5764.065018807093;5830.848708487087;5898.784273150545;5967.846622651092;6038.01246882793;6109.260166585007;6181.5695714973535;6254.921911973496;6329.2996742671;6404.686498855835;6481.067086897796;6558.4271156402265;6636.753161796771;6716.032632030914;6796.253699788584;6877.405247813413;6959.476815757078;7042.458552365545;6952.733710127979;6711.723756906077;6498.132309303545;6446.907983761839;6401.246923707957;6228.761726078797;6073.791747548651;5820.51137960101;5597.072556041913;5495.499702305009;5403.111711933146;5318.9473684210525;5073.038397328882;4856.519823788544;4664.601805018348;4493.483822422875;4340.111796798139;4202.003410059678;4077.1202866682934;3963.7729965700028;3860.5494505494507;3811.564191802011;3766.3862884493565;3768.212066823139;3771.049102607518;3774.8497739962777;3737.2319234251718;3702.4769101595302;3670.3718247637744;3640.7250538406324;3575.5379984951096;3479.2659325992645;3357.2058198810537;3246.068150255731;3086.2282723518683;2943.158852981338;2789.96303142329;2652.9157843296953;2529.596115903904;2418.044359295557;2316.6572885528403;2224.110602798709;2139.300796234809;2061.3009840935815;1989.3269259380481;1922.7106017191977;1860.8794518277014;1803.3399135677323;1749.6642512700173;1699.479936114993;1652.461017768645;1608.3210652163716;1566.807353643831;1527.696048094775;1490.7881900423317;1455.9063349362305;1422.8917207825257;1391.6018724214537;1361.9085652400936;1333.6960869401155;1306.8597476747395;1281.3045981147006;1256.9443223572025;1233.7002784749202;1211.5006642339454;1190.279789335089;1169.9774386411618;1150.5383133899531;1131.9115394730757;1114.0502335739852;1096.9111193752337;1080.4541872208747;1064.6423916001777;1043.4593912189644;1023.130453902073;1003.6052149552852;984.8372443118037;966.7836696629793;949.4048420918853;932.6640387206235;916.5271976776949;900.9626813599284;885.9410645264243;871.434944237918;857.4187690585782;843.8686852804422;830.7623982235373;818.0790469150825;805.7990906659543;793.9042062472358;782.3771945288436;771.2018955797043;760.3631113481106;749.8465351442455;739.6386872368075;729.7268559540785;720.0990437482792;710.7439177420251;701.6507643282685;692.8094474413183;684.2103701572532;675.8444393178474;667.703032903898;659.7779699118109;652.0614825122293;644.546190291524;637.2250763965794;630.0914654208068;623.1390028848882;616.361636179678;609.7535968511183;603.3093841182199;597.0237495250872;590.8916826370264;584.9083976987622;579.069321180139;573.3700801411551;567.8064913541498;562.374551126265;557.0704257701477;551.8904426752288;546.8310819358744;541.8889684963242;537.0608647755425;532.3436637381665;527.734382380329;523.2301556017292;518.8282304374293;514.5259606250206;510.320801484615;506.21030509084585;502.19211571763253;498.26396553790255;494.42367056176954;490.66912679788766;486.998306623801;483.4092553521373;479.90008798042663;476.4689861131842;473.11419504570586;469.8340209997473;466.6268285019378;463.49103789640094;460.4251229836409;457.4276087782687;454.49706937866404;451.63212594208335;448.83144475920653;446.0937354224402;443.4177490827137;440.80227678981237;438.24614791162185;435.74822862792416;433.3074204946993;430.92265907509045;428.5929126334586;426.31718088916614;424.09449382690855;421.92391056064616;419.80451824832153;417.7354310547453;415.7157891601555;413.7447578121528;411.82152641878747;409.94530768072536;408.115336760578;406.3308704875094;404.591186595409;402.89558299298824;401.2433770642456;399.63390499783463;398.0665211439564;396.5405973974671;395.05552260595914;393.61070200163977;392.2055566559229;390.83952295563586;389.51205209989894;388.2226096167001;386.9706748982744;385.7557407544555;384.5773129831791;383.4349099573751;382.3280622275406;381.2563121392682;380.21921346512636;379.2163310502192;378.2472404708715;377.31152770585277;376.40878881962044;375.5386296570664;374.70066554928144;373.8945210298798;373.11982956144266;372.3762332716615;371.6633826987859;370.9809365459878;370.32856144428797;369.70593172369354;369.1127291922189;368.54864292247294;368.0133690455182;367.50661055169985;367.028077098194;366.5774848229885;366.15455616506233;365.7590196905189;365.39060992444456;365.0490671882794;364.7341374424632;364.44557213421785;364.1831280501983;363.9465671738826;363.7356565475134;363.5501681383985;363.3898787094572;363.25456969379775;363.14402707323416;363.058041260565;362.9964069854882;362.95892318403367;362.94539289135764;362.95562313782057;362.989424848196;363.0466127439163;363.12700524826323;363.2304243943586;363.3566957359176;363.50564826060145;363.67711430596;363.87092947778;364.08693257085906;364.324965492036;364.5848731854644;364.8665035600129;365.1697074187482;365.49433839041876;996500.0
12,17.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;17.0,160.0;316.66666666666663;526.6666666666666;789.9999999999999;1106.6666666666667;1476.6666666666667;1900.0000000000002;2376.6666666666665;2906.666666666667;3490.0;4126.666666666666;999880.0
12,17.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;17.0,160.0;316.66666666666663;526.6666666666666;789.9999999999999;1106.6666666666667;1476.6666666666667;1900.0000000000002;2376.6666666666665;2906.666666666667;3490.0;4126.666666666666;999880.0
12,17.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;17.0,160.0;316.66666666666663;526.6666666666666;789.9999999999999;1106.6666666666667;1476.6666666666667;1900.0000000000002;2376.6666666666665;2906.666666666667;3490.0;4126.666666666666;999880.0
10,17.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;17.0,160.0;316.66666666666663;526.6666666666666;789.9999999999999;1106.6666666666667;1476.6666666666667;1900.0000000000002;2376.6666666666665;2906.666666666667;999900.0
8,19.0;17.0;17.0;17.0;17.0;17.0;18.0;18.0;18.0,85.0;166.66666666666666;276.66666666666663;415.0;581.6666666666666;1596.6666666666667;7314.999999999999;999920.0
6,18.0;17.0;17.0;17.0;17.0;17.0;18.0,170.0;336.66666666666663;560.0;839.9999999999999;1176.6666666666667;999940.0
6,18.0;17.0;17.0;17.0;17.0;17.0;18.0,170.0;336.66666666666663;560.0;839.9999999999999;1176.6666666666667;999940.0
6,18.0;17.0;17.0;17.0;17.0;17.0;18.0,170.0;336.66666666666663;560.0;839.9999999999999;1176.6666666666667;999940.0
1,16.0;16.0,999990.0
