numPlayed,heuristicList,remainingTime
98,17.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;13.0;13.0;13.0;13.0;13.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;10.0;10.0;11.0;11.0;11.0;11.0;11.0;9.0;9.0;10.0;7.0;2.147483647E9,1600.0;3166.6666666666665;5266.666666666666;7899.999999999996;11066.666666666668;14766.66666666667;19000.0;23766.666666666664;29066.666666666668;34899.99999999999;41266.66666666666;998800.0;998700.0;998600.0;998500.0;998400.0;998300.0;998200.0;998100.0;998000.0;997900.0;997800.0;997700.0;997600.0;997500.0;997400.0;997300.0;997200.0;997100.0;997000.0;996900.0;996800.0;428780.00000000006;80474.64788732394;47000.0;34461.70212765957;25830.188679245282;21137.03703703704;18212.410501193317;16233.870967741932;14821.05875509017;13773.846153846152;12976.891334250344;12359.038142620233;11874.006810442675;11490.396659707725;11186.151368760065;10945.323741007192;10756.09756097561;10609.531332280148;10498.73417721519;10418.309859154926;10363.97238922289;10332.274459974587;10320.411871592976;10326.080246913587;10347.368421052632;10382.678002125398;10430.661902331125;10490.176817288804;10560.246095598675;10640.030441400304;10728.804587560651;10825.938566552904;10930.882555417873;11043.154523618894;11162.330097087379;11288.034188034188;11419.934041773544;11557.733428367785;11701.167765059545;11850.0;12004.017122160036;12163.027189038748;12326.856784706986;12495.348837209302;12668.360737419032;12845.762711864405;13027.436410402974;13213.273676360917;13403.175472214618;13597.050938337783;13794.816565974961;13996.395468589082;14201.716738197429;14410.71487535083;14199.785816277967;14012.276683463126;14042.3104076097;14079.804560260589;14124.309450735524;14175.419763281036;14232.76921527148;13922.059107591267;13641.251584577807;13558.243340532757;12990.923811147088;990200.0
12,17.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;17.0,1600.0;3166.6666666666665;5266.666666666666;7899.999999999996;11066.666666666668;14766.66666666667;19000.0;23766.666666666664;29066.666666666668;34899.99999999999;41266.66666666666;998800.0
11,17.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;17.0,1600.0;3166.6666666666665;5266.666666666666;7899.999999999996;11066.666666666668;14766.66666666667;19000.0;23766.666666666664;29066.666666666668;34899.99999999999;998900.0
10,20.0;17.0;17.0;17.0;17.0;17.0;18.0;18.0;18.0;18.0;18.0,566.6666666666667;1100.0;1822.2222222222226;2733.3333333333335;3833.333333333333;7900.0;16100.0;34933.33333333334;96900.00000000004;999000.0
4,18.0;17.0;17.0;17.0;18.0,1700.0;3366.6666666666665;5600.0;999600.0
3,18.0;17.0;17.0;18.0,1700.0;3366.6666666666665;999700.0
1,16.0;16.0,999900.0
1,17.0;17.0,999900.0
1,17.0;17.0,999900.0
1,17.0;17.0,999900.0
1,16.0;16.0,999900.0
