numPlayed,heuristicList,remainingTime
151,8.0;7.0;6.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0,70.0;60.0;50.0;57.5;70.45454545454544;87.14285714285714;107.05882352941177;130.0;155.86956521739128;184.61538461538464;216.20689655172413;197.89473684210532;156.7289719626168;135.60386473429952;123.66863905325442;116.80000000000001;113.08802308802308;111.52671755725191;111.53583617747438;112.75720164609055;114.95774647887322;117.97927461139892;121.71063149480426;126.07142857142856;131.00208768267225;136.45751633986924;142.40295748613676;148.8111888111888;155.6605859590934;162.9337539432177;170.6165413533834;178.6973180076629;187.16643741403027;196.01583113456468;205.23869877482048;214.82926829268297;224.78260869565236;235.09448223733943;245.7612267250821;256.77966101694915;268.14700854700845;279.86083499005963;291.91899710703956;304.31960049937584;317.06096451319377;330.1415929203539;343.5601492965835;357.3154362416109;371.4063777596076;385.8320042530569;400.59143968871604;415.6838905775078;431.10863647611984;446.8650217706821;462.95244854506734;479.37037037037044;496.11828687967386;513.1957390146472;530.6023048488803;548.3375959079283;566.4012539184953;584.7929479294792;603.512371756186;622.5592417061612;641.9332945510955;661.6342857142856;681.6619876473892;702.0161883738042;679.8953974895394;660.3379721669978;642.9892676767679;627.5587703435804;613.8062283737024;601.5312327252627;590.5652866242042;580.7656967840735;572.0108161258604;564.1963015647227;557.2321428571429;551.0402833111996;545.5526992287919;540.709838107098;536.4593397745573;532.7549824150053;529.5558086560361;526.8253968253964;524.5312500000002;522.644281217209;521.138377641445;519.9900299102694;519.1780155642025;518.6831275720165;518.4879406307978;518.5766092475067;518.9346926713947;519.5490026019081;520.4074702886244;521.499030202272;522.8135179153091;524.3415802075019;526.0745957224833;528.0046047582503;530.1242469879519;532.426706085243;534.9056603773593;537.5552387740556;540.3699813258643;543.3448038540948;546.4749661705007;549.7560434686181;553.1839005235602;556.7546683837736;560.4647232784116;564.3106674984404;568.2893120393121;572.3976608187136;576.6328963051258;580.9923664122136;585.4735725308642;590.0741585852825;594.7919010123737;599.6246995747827;604.5705689277897;609.6276308688614;614.7941072062479;620.0683131897008;625.4486514522823;630.9336064174759;636.5217391304345;642.2116824762854;648.0021367521374;653.8918655625919;659.8796920115492;665.9644951656364;672.1452067669177;678.4208081746397;684.7903275176004;691.2528370403993;697.8074506283665;704.4533214972635;711.1896400351175;718.0156317846286;724.9305555555557;731.9337016574591;739.0243902439029;746.2019697600222;753.4658154859967;760.8153281695877;768.249932741458;775.7690771074713;783.3722310126582
132,8.0;7.0;6.0;5.0;5.0;5.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.147483647E9,70.0;60.0;50.0;57.5;70.45454545454544;64.11764705882352;65.43478260869566;70.34482758620689;77.57142857142856;86.58536585365852;97.12765957446808;109.0566037735849;122.28813559322032;136.76923076923077;152.46478873239437;169.35064935064935;187.40963855421683;206.6292134831461;227.0;213.8138138138138;205.59055118110228;200.76923076923072;198.41719077568132;197.94285714285718;198.95287958115188;178.84848484848482;163.73493975903614;152.0863309352518;142.95331161780672;135.71428571428567;129.94520547945206;125.34686971235197;121.7021276595745;118.84955752212392;116.66666666666674;115.05882352941177;113.95176252319106;113.28638497652582;113.01507537688445;113.09904153354637;113.50636132315515;114.21052631578937;115.18934081346424;116.42407906558844;117.89883268482492;119.60000000000002;121.51588258946515;123.63636363636363;125.95264937993238;128.4570596797671;131.14285714285722;134.00410677618072;137.03555998670663;140.23255813953494;143.59095193213943;147.10703363914388;150.77747989276133;154.59930313588848;158.56981025205323;162.68656716417922;166.94736842105272;171.35021097046422;175.89327146171695;180.5748865355522;185.3935356526032;190.34782608695662;195.43647977288867;200.65832174316176;206.01226993865043;211.49732620320856;217.11256830601076;222.8571428571429;228.7302590018952;234.73118279569894;240.85923217550283;247.11377245508993;253.49421228173458;260.0;266.63062037564055;273.3855916386715;280.2644628099174;287.26681127982647;294.39224061220875;301.6403785488958;309.0108751941998;316.50340136054433;324.11764705882365;331.85332011892956;339.710144927536;347.6878612716771;355.7862232779098;364.004998437988;372.34396671289846;380.8029197080291;389.3816599129518;398.08000000000015;406.89776217639314;415.83477758521076;424.89088575096275;434.06593406593424;443.35977731384855;452.7722772277227;462.30330207908673;471.95272629599776;481.7204301075269;491.6062992125983;501.6102244712604;511.73210161662814;521.9718309859156;532.3293172690762;542.8044692737428;553.3971997052322;564.1074249605053;574.9350649350647;585.8800428418422;596.9422850412252;608.1217208814271;619.4182825484763;630.8319049251515;642.3625254582485;654.0100840336131;665.7745228584108;677.6557863501484;689.653821032005;701.768575434056;713.9999999999993;726.3480469990475;738.8126704426261;751.3938260056129;764.0914709517915;776.9055640632973;998680.0
62,8.0;7.0;7.0;7.0;7.0;7.0;6.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0,70.0;136.66666666666666;226.66666666666669;340.0;476.66666666666663;296.6666666666667;183.0769230769231;156.66666666666666;150.55555555555554;152.94117647058823;160.08130081300817;170.41666666666663;183.1818181818182;197.9569892473118;214.49275362318838;232.63157894736844;252.2690763052209;273.33333333333326;295.7731958762887;319.5512820512821;344.63963963963977;371.01694915254234;398.66666666666663;427.5757575757576;405.94059405940595;391.52046783625735;382.2047244094489;376.66666666666674;374.0305010893245;373.69477911646584;375.2327746741155;378.33333333333326;382.7642276422764;388.34862385321094;394.9494949494949;402.45901639344265;410.7911802853438;419.87654320987656;429.65842167255585;440.09009009009014;451.1326860841424;462.75362318840575;474.9253731343283;487.6245210727967;500.8310249307481;514.5276292335114;528.6993970714901;543.3333333333337;558.4180790960452;573.943661971831;589.9012908124525;606.283185840708;623.0824372759855;640.2928870292887;657.909029192125;675.9259259259261;694.3391360412636;713.1446540880504;732.338858195212;751.9184652278177;771.8804920913881;792.2222222222222
38,9.0;8.0;7.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0,80.0;70.0;60.0;70.0;86.36363636363635;107.14285714285714;131.76470588235293;160.0;191.73913043478257;226.92307692307696;265.51724137931035;245.78947368421058;239.2553191489361;240.0;245.38461538461536;254.054054054054;265.2409638554217;278.47826086956525;293.4653465346536;310.0;327.9411764705883;347.1875;367.66423357664235;389.31506849315065;412.0967741935484;435.9756097560976;460.9248554913295;486.923076923077;513.9528795811517;542.0000000000001;571.0526315789474;601.1009174311926;632.1365638766518;664.1525423728814;697.1428571428573;731.1023622047244;766.0266159695818;801.9117647058824
38,7.0;6.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0,60.0;50.0;67.14285714285712;91.99999999999997;123.07692307692307;160.0;202.63157894736844;250.90909090909088;304.7999999999999;364.2857142857143;429.35483870967744;500.0;403.0;359.89898989898984;339.6341463414634;331.42857142857144;330.5555555555556;334.6153846153845;342.2602739726027;352.6748971193416;365.3370786516855;379.8969072164948;396.111111111111;413.80530973451334;432.8512396694214;453.1524547803617;474.6350364963504;497.2413793103451;520.925925925926;545.6521739130436;571.3905325443786;598.116760828625;625.8108108108107;654.4559585492229;684.0381426202321;714.5454545454547;745.9677419354837;778.2962962962963
30,9.0;8.0;7.0;6.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0,80.0;70.0;60.0;50.0;52.777777777777786;60.0;70.0;82.2222222222222;96.42857142857142;112.50000000000003;130.37037037037038;150.0;171.36363636363637;194.44444444444446;219.23076923076917;245.71428571428567;273.8888888888889;303.74999999999994;335.2941176470588;368.5185185185185;403.42105263157896;440.0;478.2539682539682;518.1818181818182;559.7826086956521;603.055555555556;648.0;694.6153846153846;742.9012345679014;792.8571428571431
30,9.0;8.0;7.0;6.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0,80.0;70.0;60.0;50.0;52.777777777777786;60.0;70.0;82.2222222222222;96.42857142857142;112.50000000000003;130.37037037037038;150.0;171.36363636363637;194.44444444444446;219.23076923076917;245.71428571428567;273.8888888888889;303.74999999999994;335.2941176470588;368.5185185185185;403.42105263157896;440.0;478.2539682539682;518.1818181818182;559.7826086956521;603.055555555556;648.0;694.6153846153846;742.9012345679014;792.8571428571431
26,8.0;7.0;7.0;6.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0,70.0;136.66666666666666;101.66666666666669;74.28571428571428;75.75757575757575;84.66666666666669;97.63157894736841;113.62318840579712;132.2222222222222;153.2258064516129;176.52380952380958;202.05128205128204;229.7674418604651;259.64539007092196;291.6666666666667;325.81818181818176;362.090395480226;400.4761904761906;440.9701492537315;483.5680751173709;528.2666666666667;575.0632911392406;623.9558232931727;674.9425287356324;728.021978021978;783.1929824561403
23,8.0;7.0;6.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0,70.0;60.0;50.0;57.5;70.45454545454544;87.14285714285714;107.05882352941177;130.0;155.86956521739128;184.61538461538464;216.20689655172413;250.625;287.85714285714283;327.8947368421054;370.7317073170732;416.36363636363626;464.7872340425531;516.0000000000001;570.0;626.7857142857143;686.3559322033898;748.7096774193549;813.8461538461538
23,8.0;7.0;6.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0,70.0;60.0;50.0;57.5;70.45454545454544;87.14285714285714;107.05882352941177;130.0;155.86956521739128;184.61538461538464;216.20689655172413;250.625;287.85714285714283;327.8947368421054;370.7317073170732;416.36363636363626;464.7872340425531;516.0000000000001;570.0;626.7857142857143;686.3559322033898;748.7096774193549;813.8461538461538
