numPlayed,heuristicList,remainingTime
145,63.0;62.0;61.0;60.0;59.0;58.0;57.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;55.0;54.0;53.0;52.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;51.0;52.0;52.0;51.0;51.0;51.0;51.0;51.0;50.0;49.0;48.0;47.0;46.0;46.0;46.0;46.0;46.0;46.0;46.0;46.0;46.0;46.0;46.0;46.0;46.0;46.0;46.0;47.0;46.0;46.0;46.0;46.0;46.0;46.0;46.0;46.0;46.0;46.0;45.0;44.0;43.0;41.0;42.0;42.0;41.0;43.0;42.0;41.0;41.0;41.0;41.0;41.0;41.0;41.0;41.0;41.0;41.0;41.0;41.0;41.0;41.0;41.0;41.0;41.0;41.0;42.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;39.0;40.0;40.0;40.0;40.0;40.0;41.0;41.0;41.0;41.0;41.0;42.0;40.0;40.0;40.0;40.0;2.147483647E9,620.0;610.0;600.0;590.0;580.0;570.0;560.0;593.3333333333334;648.0;716.6666666666666;796.1904761904761;885.0;982.2222222222222;1087.3333333333333;1200.0;1319.9999999999995;1447.179487179487;1581.4285714285716;1722.666666666666;1870.833333333334;2025.882352941177;2187.7777777777783;2356.491228070175;2532.0;2714.2857142857138;2778.598130841122;2740.331950207469;2629.7115384615395;2477.8556701030934;2309.0509666080843;2194.9234303215926;2117.123473541384;2064.8112058465285;2031.1712707182314;2011.7037411526794;2003.31780055918;2003.8202247191011;2011.6116035455275;2025.4981132075472;2044.570617459191;2068.1245813797723;2095.605580215599;2126.5713425647205;2160.6647564469913;2197.594313832695;2237.1197072660743;2279.0410615923884;2323.1907736665066;2369.427251732102;2417.630057803468;2467.6960994427773;2519.536615639222;2573.0747700919633;2628.2437137330753;2716.7897028203674;2806.88411168767;2864.9173553719;2924.470013947001;2985.4972344508415;3047.9591836734703;3111.8203650336213;3142.6541113512403;3142.341650671785;3114.122265844082;3062.0941415210887;2990.7258264976394;2930.779053420806;2880.4446414063073;2838.2860445565366;2803.1481111333196;2774.0913998983747;2750.3440742763523;2731.266120599512;2716.3223577915196;2705.061817597945;2697.101807508111;2692.1154609506802;2689.821915840872;2689.9784961154273;2692.374435350419;2713.9627815866797;2719.654561558901;2727.1452823628056;2736.3045032165837;2747.0166097575093;2759.1787657099985;2772.69919500575;2787.495733788396;2803.4946040984605;2820.62937062937;2838.8400494437574;2842.709214404716;2833.11487618693;2811.1719241484684;2764.1832514861726;2735.708945925741;2710.609814770267;2675.9074531603833;2669.525273736313;2652.767688507918;2626.5718028798346;2603.293055461273;2582.6673677983363;2564.463132857627;2548.476372964118;2534.526739091291;2522.454185745812;2512.116191989107;2503.385426733302;2496.147777598479;2490.300678952474;2485.7516874616467;2482.417263434555;2480.2217240875198;2479.096341086009;2478.978559682274;2479.8113207547167;2481.542470268585;2492.658258284515;2487.380962548575;2483.2017946577625;2480.055911521038;2477.884093268385;2476.6321466255035;2476.250382672586;2476.6931583880046;2477.9184730692928;2479.8876121177186;2474.9574351833908;2478.480509148767;2482.6405463979945;2487.4096546206156;2492.761923473647;2498.6732516113802;2512.4120610977307;2526.51493865318;2540.9722307676575;2555.774840059429;2570.9141857962695;2593.6652786391423;2602.075013805331;2610.930392241009;2620.2164849714077;2629.9192675821887;998550.0
24,62.0;61.0;60.0;59.0;58.0;57.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0,610.0;600.0;590.0;580.0;570.0;560.0;604.5454545454546;674.2857142857143;760.5882352941176;860.0;970.8695652173913;1092.307692307692;1223.7931034482758;1364.9999999999998;1515.7142857142858;1675.7894736842104;1845.1219512195119;2023.6363636363626;2211.276595744681;2408.0;2613.7735849056608;2828.571428571428;3052.3728813559323;3285.161290322579
20,61.0;60.0;59.0;58.0;57.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0,600.0;590.0;580.0;570.0;560.0;621.2;712.9230769230769;824.9999999999999;953.6842105263158;1097.2727272727273;1254.88;1426.0000000000002;1610.3225806451615;1807.6470588235295;2017.837837837838;2240.8000000000006;2476.4651162790697;2724.7826086956525;2985.7142857142862;3259.2307692307695
12,59.0;58.0;57.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0,580.0;570.0;560.0;695.0;881.8181818181818;1107.142857142857;1367.0588235294117;1660.0000000000005;1985.217391304348;2342.3076923076924;2731.0344827586205;3151.250000000001
9,58.0;57.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0;56.0,570.0;560.0;795.7142857142856;1112.0;1496.1538461538462;1945.0;2457.3684210526317;3032.727272727273;3670.7999999999997
5,57.0;56.0;56.0;56.0;56.0;56.0,560.0;1116.6666666666667;1860.0000000000002;2790.0;3906.6666666666665
1,63.0;63.0,999990.0
1,63.0;63.0,999990.0
1,56.0;56.0,999990.0
1,63.0;63.0,999990.0
1,56.0;56.0,999990.0
