numPlayed,heuristicList,remainingTime
233,28.0;26.0;25.0;23.0;23.0;23.0;24.0;25.0;25.0;24.0;24.0;24.0;22.0;23.0;24.0;23.0;23.0;22.0;22.0;24.0;23.0;21.0;22.0;21.0;22.0;23.0;23.0;23.0;20.0;20.0;21.0;22.0;22.0;22.0;20.0;21.0;20.0;21.0;21.0;22.0;21.0;22.0;20.0;20.0;20.0;19.0;20.0;19.0;20.0;21.0;19.0;19.0;19.0;16.0;18.0;17.0;17.0;17.0;16.0;16.0;16.0;16.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;12.0;13.0;12.0;12.0;13.0;13.0;14.0;14.0;13.0;13.0;10.0;12.0;11.0;11.0;9.0;10.0;10.0;10.0;10.0;11.0;11.0;8.0;10.0;10.0;9.0;10.0;10.0;10.0;10.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;8.0;8.0;9.0;9.0;10.0;11.0;11.0;10.0;11.0;9.0;11.0;11.0;11.0;11.0;11.0;10.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;9.0;11.0;12.0;12.0;10.0;11.0;11.0;11.0;12.0;12.0;12.0;12.0;11.0;11.0;10.0;10.0;10.0;10.0;10.0;10.0;7.0;9.0;7.0;9.0;10.0;10.0;10.0;9.0;10.0;10.0;10.0;10.0;8.0;9.0;9.0;7.0;9.0;10.0;8.0;9.0;10.0;10.0;8.0;10.0;10.0;10.0;10.0;11.0;11.0;11.0;10.0;11.0;11.0;11.0;11.0;10.0;9.0;11.0;10.0;11.0;11.0;11.0;8.0;9.0;10.0;10.0;10.0;10.0;11.0;11.0;10.0;11.0;11.0;11.0;11.0;10.0;11.0;11.0;10.0;11.0;11.0;10.0;11.0;11.0;11.0;11.0;9.0;11.0;11.0;10.0;11.0;11.0;11.0;10.0;11.0;11.0;11.0;11.0;9.0;11.0;2.147483647E9,130.0;165.55555555555554;144.375;172.30769230769232;214.81481481481484;314.00000000000006;524.0540540540541;830.5882352941177;969.75;1123.913043478261;1292.5;1019.0243902439022;1047.878787878788;1258.6274509803918;1292.0833333333335;1342.608695652174;1256.1657032755297;1216.7307692307693;1452.341463414634;1551.6516516516522;1387.5444839857653;1392.6415094339627;1314.89417989418;1352.0772946859904;1487.0588235294117;1628.7767584097862;1777.2483221476516;1603.5424354243542;1489.759288330717;1481.9088319088319;1554.6331521739128;1629.7835497835501;1707.3258706467661;1635.8278145695365;1650.5995203836935;1606.2825278810408;1634.5446584938707;1665.9602649006622;1762.2105263157896;1795.6989247311826;1896.9703815261046;1867.6077885952714;1847.4999999999995;1834.9256131885804;1775.6756756756763;1778.4911550468255;1737.733397497594;1750.8508691674288;1812.4543429844098;1783.277870216306;1761.0885680842762;1744.7318148420277;1623.9967105263158;1590.9230769230767;1534.0540540540537;1487.20987654321;1448.4622991347342;1392.3717948717947;1345.5588715980957;1306.2624650977261;1273.1478358628444;1227.1781428404986;1188.1316522023908;1154.799753542822;1126.2444864524255;1101.7267970256123;1080.6564665882045;1062.5564409030542;1047.0369490317216;1033.7764144512607;988.5365248226951;959.5647793673184;924.2042755344414;893.0912141915378;874.3990384615386;857.8409464344395;851.4604960773438;846.1242920557172;833.7661859917598;822.8172073475939;790.9928125209915;776.3852310870127;756.4730119489082;738.4609912259905;709.73993004626;689.6396006775506;671.3341982355994;654.6212952799121;639.3284968450723;630.4521771492368;622.368112543963;600.3169663439373;589.425296971725;579.3873581847649;565.641758327788;557.2703092940192;549.5437262357418;542.4120603015078;535.830742901051;533.8543444133502;532.1878579610539;530.8145150763607;529.7189845122145;528.887221492736;528.3063355482745;527.9644743158908;527.8507210996402;527.9550043265072;528.2680173169972;517.2903711041399;506.9603406260878;500.88302992257763;495.19039220197214;493.4399438540206;495.4901864089161;497.67760093167703;496.42273712285396;498.9243177342214;494.45567062389523;497.2990091842739;500.2581191627846;503.3304042179261;506.5134157697553;509.804842635692;509.65886816756233;513.2018561484922;516.845977763244;520.5894374529419;524.4305334394905;528.3676516818609;532.3992602938133;536.5239043824704;533.5770750988142;537.9532946601223;546.0112700955749;554.1512531465467;555.0862776828797;559.7743024702324;564.5463328941591;569.4014125274975;578.022170964299;586.7239967239971;595.5068051373999;604.370514454356;609.5074218426071;614.7246557513313;616.2051489637302;617.7981651376149;619.5009888699524;621.3110411667549;623.2258709836265;625.2431473881543;616.0614420997686;614.6685878962539;606.040551008723;605.0476976962727;607.8467451289557;610.7295002088263;613.6945806025224;613.073138912297;616.2326965390839;619.4700718276135;622.7841320399589;626.1737914745445;622.2968896419816;622.242144505592;622.2967482221084;615.2268244575894;615.5768223297064;619.6215668291738;616.5369825831258;617.1778996680714;621.4917661877221;625.8677915173921;623.1178564095544;627.6636894667417;632.2694264518004;636.9346130773847;641.6588107457251;650.084239546638;658.5716769916316;667.1210976022344;672.0116486975517;680.6927364792987;689.4357711374419;698.24073101565;707.1075950027657;712.1972865167759;713.5080545991145;722.5820907683533;727.8423507619764;737.047020306507;746.3136773382048;755.642308048532;753.1650908234924;754.7439384519739;760.3368840474932;765.9841570518338;771.685482875509;777.4405951169247;787.2553374946106;797.1325777346956;803.0083301721238;813.0151835833253;823.0845971498916;833.2165659213942;843.4110850530169;849.472643256559;859.7966410903041;870.183257717285;876.3631866724372;886.8792107514028;897.4579264401177;903.7553826920407;914.4634476404367;925.2342809996903;936.0678798036633;946.9642411453724;948.9778325123148;960.0070507655118;971.0992036975167;977.7128586363092;988.9342658266523;1000.2186941897035;1011.5661418932741;1018.3256962724645;1029.8023709022686;1041.342154400876;1052.9450452615556;1064.6110420055493;1066.7693110647183;1078.5673352435533;997670.0
42,29.0;28.0;25.0;25.0;23.0;20.0;20.0;21.0;23.0;24.0;24.0;24.0;24.0;22.0;19.0;20.0;21.0;21.0;22.0;22.0;20.0;20.0;22.0;19.0;19.0;23.0;23.0;23.0;23.0;23.0;18.0;20.0;20.0;19.0;21.0;19.0;20.0;21.0;22.0;22.0;18.0;21.0;22.0,280.0;126.66666666666666;163.33333333333334;153.33333333333334;120.83333333333331;121.11111111111111;142.47787610619469;197.77777777777777;287.79661016949154;401.7241379310345;542.9239766081871;714.9999999999999;728.3823529411765;578.7128712871286;548.2213438735178;573.3333333333334;603.3333333333333;677.6470588235295;756.2745098039217;744.9275362318841;744.4373673036091;833.6363636363635;795.9246171967022;773.950617283951;910.714285714286;1065.4901960784312;1240.3030303030307;1437.4305555555554;1659.4444444444437;1449.9999999999998;1437.828947368421;1434.859437751004;1380.3644158628083;1452.7272727272725;1412.0689655172416;1435.1663747810858;1515.2981260647355;1657.945205479452;1809.4836488812398;1697.872340425532;1786.6097500618657;1945.5389221556884
41,27.0;26.0;25.0;25.0;24.0;24.0;23.0;23.0;22.0;22.0;23.0;23.0;23.0;24.0;24.0;24.0;22.0;22.0;24.0;22.0;22.0;22.0;21.0;20.0;22.0;21.0;22.0;23.0;22.0;20.0;21.0;21.0;20.0;21.0;20.0;21.0;21.0;22.0;21.0;21.0;22.0;22.0,260.0;250.0;352.85714285714283;342.8571428571428;394.44444444444446;379.41176470588226;405.1063829787234;389.4117647058823;401.7977528089888;478.0;561.2312312312312;651.4754098360656;839.5833333333334;1062.6553672316384;1324.5689655172414;1248.2191780821918;1218.0113636363637;1498.235294117647;1458.861386138614;1448.1481481481483;1456.578947368421;1366.7500000000002;1229.5633921074725;1293.5211267605637;1281.25;1355.6167979002619;1518.6836935166991;1595.6877323420072;1501.9679999999994;1510.9970674486804;1526.9282814614344;1480.3220611916263;1511.7533936651585;1484.6201232032852;1526.0770975056691;1569.9630996309968;1678.7658802177857;1724.219919401266;1771.9192751235582;1889.7560975609754;2011.720171214553
31,29.0;28.0;24.0;24.0;22.0;19.0;19.0;20.0;22.0;23.0;23.0;23.0;21.0;18.0;18.0;19.0;20.0;21.0;18.0;18.0;21.0;21.0;19.0;19.0;20.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0,280.0;98.0;123.15789473684211;121.11111111111111;100.24509803921569;102.0;120.4;165.97014925373136;238.20895522388065;327.61194029850753;435.8955223880597;466.3291139240506;398.2352941176471;367.7464788732395;375.60240963855426;410.5494505494506;473.2189973614775;460.44642857142856;456.8085106382978;527.3764258555133;603.7009345794393;623.3333333333331;645.9854394175766;701.134328358209;830.1232665639445;977.0700636942674;1144.2009884678748;1334.061433447099;1549.5752212389382;1794.1176470588239;2071.6061185468448
29,31.0;28.0;27.0;24.0;19.0;18.0;18.0;19.0;20.0;20.0;21.0;21.0;21.0;18.0;18.0;18.0;20.0;21.0;21.0;21.0;19.0;19.0;21.0;22.0;22.0;22.0;22.0;22.0;21.0;22.0,93.33333333333334;133.33333333333334;110.0;72.14285714285714;65.26315789473685;68.50746268656715;81.3855421686747;103.15789473684211;127.71028037383175;164.91228070175436;206.96969696969694;253.90625;255.79288025889974;263.11233885819524;274.21686746987956;317.43119266055044;382.3712121212121;454.5945945945946;534.3749999999998;560.2981029810298;588.8619402985075;682.9850746268658;828.3885640025994;998.5306122448978;1197.5374732334049;1430.3903903903904;1703.1591448931115;1877.8403755868544;2225.497512437811
28,29.0;28.0;24.0;22.0;17.0;17.0;18.0;19.0;19.0;19.0;20.0;20.0;20.0;17.0;17.0;17.0;19.0;20.0;20.0;20.0;18.0;18.0;19.0;21.0;21.0;21.0;21.0;21.0;20.0,280.0;98.0;88.0;60.0;59.12280701754386;70.0;90.13698630136986;113.17460317460316;139.1052631578947;179.70297029702965;225.65420560747663;276.9911504424779;274.0794223826715;278.29268292682923;287.2031662269129;332.46231155778895;402.1916666666667;480.14925373134315;566.7079207920793;590.5829596412556;617.5204918032787;681.6535433070866;835.3803596127248;1018.0701754385966;1235.4651162790697;1494.7854785478548;1805.2380952380959;2004.2105263157896
27,28.0;27.0;21.0;21.0;21.0;22.0;21.0;21.0;21.0;21.0;18.0;18.0;19.0;19.0;20.0;20.0;21.0;18.0;18.0;21.0;19.0;19.0;21.0;21.0;22.0;22.0;22.0;22.0,270.0;62.38095238095238;74.81481481481481;98.0;145.13888888888886;177.74193548387095;216.44736842105266;260.7407407407408;310.38461538461536;277.02702702702703;267.7430555555556;288.75000000000006;313.3203125;363.28467153284674;416.95205479452056;506.1224489795919;499.87512007684916;502.5000000000001;603.5858585858587;638.4259259259259;675.9188034188035;798.695652173913;936.6224188790561;1162.666666666666;1440.721649484536;1785.430711610487;2217.222222222223
26,29.0;27.0;25.0;23.0;19.0;19.0;19.0;20.0;21.0;21.0;18.0;18.0;19.0;19.0;20.0;20.0;20.0;21.0;18.0;18.0;21.0;21.0;22.0;22.0;22.0;21.0;22.0,135.0;125.0;115.0;82.50000000000001;83.99122807017545;93.84615384615384;117.03999999999999;155.16908212560384;198.67549668874176;198.45360824742278;205.45710267229254;230.44776119402985;257.8260869565218;304.51476793248946;355.10510510510505;409.5999999999999;496.4;498.118811881188;506.1135371179039;605.7522123893806;718.0493273542598;896.3157894736844;1113.6324786324785;1379.6685082872925;1576.601671309192;1947.373737373738
26,30.0;24.0;23.0;23.0;23.0;19.0;18.0;18.0;19.0;20.0;20.0;20.0;21.0;21.0;18.0;18.0;18.0;20.0;21.0;21.0;19.0;19.0;21.0;22.0;22.0;22.0;22.0,40.0;63.33333333333334;98.63636363636363;144.00000000000003;117.816091954023;109.13043478260869;113.33333333333334;132.80701754385964;166.86390532544374;204.83870967741927;246.73234811165844;314.23076923076917;391.2206572769953;385.1794871794872;388.7622149837133;398.6440677966102;462.1344232515895;563.0386740331493;678.0392156862745;711.9047619047619;749.0163934426229;887.8947368421054;1116.4335060449052;1401.807909604519;1761.6459627329195;2221.35632183908
25,28.0;23.0;21.0;21.0;21.0;22.0;22.0;21.0;21.0;18.0;18.0;19.0;19.0;20.0;20.0;21.0;21.0;19.0;19.0;21.0;18.0;18.0;21.0;22.0;22.0;22.0,46.0;58.57142857142857;86.08695652173913;122.5;195.3703703703704;286.00000000000006;333.5294117647059;390.10752688172033;314.7000000000001;292.02898550724643;313.3333333333333;339.58333333333337;398.8349514563107;462.8484848484849;575.1141552511416;703.8532110091743;719.2828685258963;742.3943661971831;894.15770609319;850.6986027944115;828.3033419023136;988.835978835979;1261.2112403100773;1611.0967741935488;2067.9347826086955
