numPlayed,heuristicList,remainingTime
25,16.0;14.0;12.0;11.0;10.0;9.0;8.0;8.0;8.0;8.0;8.0;7.0;7.0;7.0;7.0;6.0;5.0;4.0;4.0;4.0;4.0;4.0;4.0;3.0;0.0;1.0,700.0;600.0;629.4117647058823;640.0;625.0;588.8888888888889;612.5;666.6666666666665;741.6666666666667;833.3333333333333;847.1264367816093;882.3529411764707;933.3333333333335;996.969696969697;983.240223463687;909.433962264151;795.7922419460879;716.9491525423732;660.624071322437;619.9294532627869;590.7032181168056;570.2819956616058;509.3709468223087;334.99170812603643;231.78807947019914
1,17.0;17.0,999900.0
1,19.0;18.0,1800.0
1,8.0;8.0,999900.0
1,8.0;8.0,999900.0
1,8.0;8.0,999900.0
1,17.0;17.0,999900.0
1,17.0;17.0,999900.0
1,8.0;8.0,999900.0
1,8.0;8.0,999900.0
1,8.0;8.0,999900.0
