numPlayed,heuristicList,remainingTime
80,5.0;5.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.147483647E9,999990.0;83.33333333333333;45.71428571428571;46.66666666666667;53.92156862745098;64.54545454545456;77.7777777777778;93.33333333333331;111.08108108108107;130.952380952381;152.9078014184397;176.92307692307696;202.9824561403509;231.07526881720435;261.1940298507463;293.3333333333333;327.4891774891775;363.6585365853658;401.8390804597701;442.0289855072464;372.54237288135585;330.0;302.1568627450981;283.26530612244903;270.2702702702703;261.39784946236557;255.54744525547437;252.0000000000001;250.26584867075667;214.3979057591623;187.55707762557074;166.69365721997298;150.0;136.33663366336634;124.94964753272905;115.32033426183841;107.08010335917317;99.9598393574297;93.75846501128666;88.32271762208069;83.5337341349366;79.2979127134725;75.54054054054052;72.20125786163533;69.23076923076928;66.58841940532068;64.24037981009496;62.158273381294975;60.31811894882435;58.69951176209486;57.28498074454433;56.059479553903316;55.009980039920265;54.12514484356893;53.395061728395035;52.81102647805585;52.36536430834212;52.05128205128199;51.86274509803911;51.79437439379251;51.84135977337098;51.99938669119899;52.264573991031284;52.63342082239717;53.10276117278681;53.66972477064235;54.33170334148315;55.08632138114206;55.93141075604058;56.864988558352366;57.88523773960674;58.99049012436001;60.17921146953415;61.449988287655174;62.80151619572712;64.23258958755912;65.74209245742088;67.32899022801314;68.99232245681378;999200.0
1,5.0;5.0,999990.0
1,5.0;5.0,999990.0
1,5.0;5.0,999990.0
1,5.0;5.0,999990.0
1,5.0;5.0,999990.0
1,5.0;5.0,999990.0
1,5.0;5.0,999990.0
1,5.0;5.0,999990.0
1,5.0;5.0,999990.0
1,5.0;5.0,999990.0
