numPlayed,heuristicList,remainingTime
133,27.0;26.0;24.0;24.0;22.0;25.0;24.0;22.0;25.0;27.0;23.0;22.0;22.0;20.0;20.0;21.0;22.0;23.0;23.0;23.0;20.0;23.0;23.0;20.0;20.0;23.0;23.0;20.0;22.0;21.0;20.0;23.0;23.0;19.0;24.0;24.0;24.0;21.0;19.0;17.0;17.0;17.0;17.0;18.0;18.0;19.0;19.0;19.0;19.0;19.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;17.0;17.0;17.0;18.0;18.0;19.0;19.0;19.0;19.0;19.0;19.0;21.0;21.0;21.0;21.0;21.0;21.0;22.0;22.0;22.0;22.0;22.0;19.0;18.0;17.0;17.0;17.0;17.0;18.0;19.0;19.0;19.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;17.0;17.0;17.0;18.0;18.0;19.0;19.0;19.0;19.0;19.0;19.0;21.0;21.0;21.0;21.0;21.0;22.0;22.0;22.0;19.0;19.0;20.0;20.0;20.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0,260.0;161.11111111111111;214.54545454545453;185.0;367.42424242424244;499.2307692307694;427.95454545454544;728.4210526315788;2854.285714285714;1743.3333333333335;1161.7543859649124;983.3333333333333;724.963503649635;623.6140350877195;622.1491228070175;680.3199999999999;799.5555555555557;930.0;1071.8867924528302;977.7777777777774;1126.7469879518071;1289.0419161676643;1188.8065843621398;1127.563025210084;1290.7838983050847;1469.6296296296296;1390.2935779816512;1490.035335689046;1509.0043290043288;1459.1954022988507;1649.8535871156664;1859.0248756218907;1701.4448669201522;2010.9756097560967;2379.1848617176133;2820.5660377358495;2779.78448275862;2480.3525641025635;2082.734225621415;1824.4444444444443;1644.9140660334692;1514.289099526067;1455.6159225389995;1410.1674876847292;1409.9721706864564;1413.2602979842245;1419.5639534883721;1428.5082872928178;1439.7894736842106;1519.7939935467857;1602.149705014749;1686.866325785245;1773.9532079112391;1863.4193548387098;1955.2734375;2049.5238095238087;2146.178521617852;2245.2453351762274;2346.731735159817;2235.6559949780285;2144.1888760139054;2068.167473552089;2043.5501147666414;2023.8215324927246;2045.6241201313933;2068.6999999999994;2092.9748788012344;2118.383233532934;2144.8670544245947;2172.374798061388;2277.7014281864726;2386.262135922331;2498.1072874493925;2613.287412209616;2731.853203568531;2853.855519480524;3034.883433051372;3225.778430549727;3427.0992529348987;3639.443961772372;3863.4534600928573;3855.819112627987;3777.598595353862;3641.328777524677;3523.4017857142862;3420.7664643740163;3331.0185185185182;3304.1917639827907;3333.2367802291255;3363.317688471693;3394.392657392801;3533.5560675883253;3676.7389732465654;3824.0226546616323;3975.4897671479284;4131.224370240187;4291.311957640827;4455.839487936979;4624.895416110371;4491.001124859392;4372.347543320415;4266.796536796538;4234.261265698103;4205.822804926501;4241.0849994154105;4277.214318494722;4314.1844051507305;4351.970802919708;4390.550787615427;4429.903216623968;4594.335589214738;4763.45081081081;4937.361912015377;5116.184844502848;5300.0385759947085;5570.729002772159;5855.365126676603;6154.829199812822;6172.914852997326;6192.684021543974;6308.775214532486;6425.954542100212;6544.222100054977;6872.200269420749;7217.54003745748;7581.408483712212;7965.077273271836;8369.934640522883;8797.499059325224;9249.434883123553;9727.570294336967;10233.91797085807;10770.698961937716
29,27.0;26.0;25.0;26.0;25.0;26.0;25.0;25.0;25.0;23.0;25.0;24.0;22.0;24.0;25.0;25.0;26.0;24.0;24.0;22.0;26.0;24.0;25.0;24.0;24.0;22.0;26.0;27.0;26.0;27.0,260.0;250.0;635.0;625.0;1266.6666666666665;1170.0;1231.1764705882351;1353.939393939394;882.6666666666667;1108.3333333333333;1105.9139784946237;847.2000000000002;944.8214285714287;1195.9393939393938;1491.203703703704;2181.333333333333;2190.220125786164;2231.311475409836;1771.5340909090903;2442.2222222222226;2533.072289156626;3019.499999999999;3095.6873822975526;3187.6288659793813;2629.3103448275865;3472.0833333333326;5509.125;7966.451612903225;18774.632768361575
27,26.0;25.0;24.0;23.0;22.0;21.0;21.0;21.0;23.0;24.0;24.0;24.0;24.0;24.0;21.0;21.0;24.0;24.0;21.0;23.0;22.0;21.0;23.0;21.0;24.0;24.0;24.0;24.0,250.0;240.0;230.0;220.0;210.0;229.2;260.6153846153846;389.16666666666663;657.7777777777777;1104.5454545454545;1893.7254901960785;3463.3333333333344;7502.857142857142;2746.231884057971;1930.128205128205;2954.838709677419;4783.40579710145;3031.4285714285716;3546.666666666667;3298.7179487179465;2687.5172413793102;3149.718309859154;2718.5585585585586;3686.6666666666665;5145.669291338584;7533.809523809527;12026.08695652174
25,24.0;22.0;20.0;20.0;19.0;18.0;18.0;18.0;19.0;20.0;22.0;22.0;22.0;18.0;18.0;18.0;18.0;19.0;19.0;20.0;20.0;20.0;20.0;20.0;22.0;22.0,110.0;100.0;138.57142857142856;155.0;158.97435897435895;178.88888888888886;206.95652173913044;272.280701754386;396.48648648648657;796.1538461538462;1867.5555555555557;9179.999999999993;2346.842105263159;1577.058823529412;1304.0816326530612;1180.0000000000007;1270.3782505910165;1367.1428571428576;1675.337837837838;2038.0281690140846;2463.8970588235297;2963.230769230768;3548.3064516129034;7249.142857142857;36296.87500000003
20,26.0;25.0;25.0;25.0;23.0;25.0;25.0;24.0;22.0;26.0;25.0;25.0;25.0;24.0;22.0;24.0;24.0;22.0;26.0;26.0;26.0,250.0;496.66666666666663;826.6666666666666;393.33333333333337;765.151515151515;1362.0;1264.375;731.9298245614034;1646.2500000000002;2660.0;4354.166666666667;7430.0;5274.285714285714;2292.298850574713;2481.5384615384614;2686.6666666666665;1996.8731563421834;3297.8048780487807;6281.1764705882315;18783.33333333335
15,25.0;22.0;20.0;18.0;18.0;18.0;18.0;19.0;19.0;20.0;20.0;20.0;20.0;20.0;22.0;22.0,73.33333333333334;79.33333333333333;77.39130434782608;94.44444444444446;119.04761904761904;149.35483870967744;208.9705882352941;278.9189189189189;412.8169014084507;588.2352941176472;814.0;1100.6451612903224;1460.8474576271185;3916.666666666666;999850.0
15,24.0;22.0;20.0;19.0;18.0;18.0;18.0;18.0;19.0;20.0;20.0;20.0;20.0;20.0;22.0;22.0,110.0;100.0;110.0;117.33333333333334;139.14728682170545;168.57142857142856;203.91304347826087;277.1171171171172;417.0;604.5454545454546;852.204301075269;1175.862068965518;1596.111111111111;4986.969696969694;999850.0
14,26.0;25.0;25.0;23.0;25.0;25.0;25.0;24.0;22.0;26.0;24.0;24.0;22.0;27.0;26.0,250.0;496.66666666666663;260.0;600.0;1216.6666666666665;2290.0;1697.5;822.7450980392157;1984.5;2026.9230769230771;2134.6875;1367.0967741935485;4063.7037037037035;22890.000000000033
14,26.0;25.0;25.0;25.0;23.0;25.0;25.0;24.0;22.0;24.0;25.0;25.0;25.0;25.0;25.0,250.0;496.66666666666663;826.6666666666666;393.33333333333337;765.151515151515;1362.0;1264.375;731.9298245614034;913.5714285714284;1444.4444444444441;2280.6666666666665;3661.6666666666656;6146.1111111111095;11410.000000000007
14,24.0;22.0;20.0;20.0;18.0;18.0;18.0;19.0;19.0;20.0;20.0;20.0;22.0;22.0;22.0,110.0;100.0;138.57142857142856;128.57142857142856;144.44444444444443;170.0;230.0;299.0476190476191;435.4411764705883;610.6060606060606;831.3020833333333;1855.7894736842109;7572.500000000004;999860.0
14,26.0;24.0;24.0;22.0;26.0;25.0;24.0;22.0;24.0;25.0;25.0;24.0;24.0;22.0;28.0,120.0;236.66666666666669;185.0;1199.9999999999998;8550.0;3390.0;930.0;1275.1515151515152;2807.142857142857;8850.0;7651.11111111111;7290.000000000001;2606.3414634146343;999860.0
11,22.0;20.0;19.0;18.0;18.0;18.0;18.0;19.0;20.0;20.0;20.0;22.0,100.0;125.55555555555554;136.9230769230769;173.99999999999997;223.4567901234568;282.9411764705883;434.4117647058824;842.0512820512819;1715.0;4190.0;999890.0
11,23.0;20.0;19.0;18.0;18.0;18.0;18.0;19.0;20.0;20.0;20.0;22.0,66.66666666666667;93.33333333333333;110.0;143.33333333333334;186.45833333333331;238.0;356.8292682926829;638.4313725490193;1134.4444444444446;2080.0000000000005;999890.0
11,22.0;20.0;19.0;18.0;18.0;18.0;18.0;19.0;20.0;20.0;20.0;20.0,100.0;125.55555555555554;136.9230769230769;173.99999999999997;223.4567901234568;282.9411764705883;434.4117647058824;842.0512820512819;1715.0;4190.0;27591.666666666668
11,23.0;20.0;19.0;18.0;18.0;18.0;19.0;20.0;20.0;20.0;20.0;22.0,66.66666666666667;93.33333333333333;110.0;143.33333333333334;186.45833333333331;287.64705882352945;526.2068965517241;932.2222222222222;1648.4210526315792;3021.428571428571;999890.0
11,23.0;20.0;19.0;18.0;18.0;18.0;18.0;19.0;20.0;20.0;20.0;22.0,66.66666666666667;93.33333333333333;110.0;143.33333333333334;186.45833333333331;238.0;356.8292682926829;638.4313725490193;1134.4444444444446;2080.0000000000005;999890.0
11,23.0;20.0;19.0;18.0;18.0;18.0;18.0;19.0;20.0;20.0;20.0;22.0,66.66666666666667;93.33333333333333;110.0;143.33333333333334;186.45833333333331;238.0;356.8292682926829;638.4313725490193;1134.4444444444446;2080.0000000000005;999890.0
11,22.0;20.0;19.0;18.0;18.0;18.0;19.0;20.0;20.0;20.0;20.0;2.147483647E9,100.0;125.55555555555554;136.9230769230769;173.99999999999997;223.4567901234568;352.85714285714283;700.0;1410.0000000000005;3156.0000000000005;10649.999999999998;999890.0
10,22.0;20.0;18.0;18.0;18.0;18.0;19.0;19.0;20.0;20.0;20.0,100.0;90.0;124.28571428571428;171.99999999999994;230.76923076923077;379.2307692307692;578.8461538461538;1234.0740740740737;3123.0;21150.000000000033
10,28.0;24.0;22.0;26.0;26.0;25.0;24.0;22.0;25.0;27.0;27.0,60.0;72.22222222222223;297.5;1239.9999999999998;1736.6666666666667;1136.6666666666667;591.8181818181819;946.6666666666665;4519.999999999999;999900.0
10,25.0;24.0;23.0;22.0;21.0;21.0;21.0;23.0;24.0;24.0;24.0,240.0;230.0;220.0;210.0;239.44444444444446;283.99999999999994;490.0;1093.3333333333335;3090.0;999900.0
9,26.0;24.0;24.0;22.0;25.0;24.0;22.0;24.0;25.0;25.0,120.0;236.66666666666669;185.0;585.0;914.8148148148149;577.2727272727271;920.0;2360.0;13210.0
9,27.0;25.0;24.0;22.0;25.0;24.0;24.0;22.0;27.0;27.0,125.0;158.88888888888889;138.125;331.4285714285714;479.41176470588243;653.9999999999998;512.7027027027027;2055.238095238095;999910.0
8,26.0;24.0;24.0;22.0;25.0;24.0;22.0;26.0;26.0,120.0;236.66666666666669;185.0;585.0;914.8148148148149;577.2727272727271;2860.0;999920.0
8,26.0;24.0;24.0;22.0;24.0;22.0;24.0;25.0;25.0,120.0;236.66666666666669;185.0;380.0;351.51515151515156;634.0000000000001;1788.181818181818;14359.999999999998
8,26.0;24.0;24.0;22.0;25.0;24.0;22.0;25.0;27.0,120.0;236.66666666666669;185.0;585.0;914.8148148148149;577.2727272727271;1405.0;999920.0
8,22.0;18.0;18.0;18.0;18.0;19.0;19.0;20.0;20.0,45.0;86.66666666666666;143.33333333333334;215.00000000000003;414.44444444444446;724.2857142857139;2625.0;999920.0
7,20.0;19.0;18.0;18.0;18.0;18.0;19.0;20.0,190.0;180.0;252.85714285714283;352.0;473.076923076923;1010.0;999930.0
7,20.0;18.0;18.0;18.0;18.0;19.0;19.0;20.0,90.0;176.66666666666666;293.3333333333333;440.0;1270.0;5170.000000000001;999930.0
7,20.0;18.0;18.0;18.0;18.0;19.0;19.0;20.0,90.0;176.66666666666666;293.3333333333333;440.0;1270.0;5170.000000000001;999930.0
7,27.0;26.0;25.0;25.0;26.0;26.0;26.0;27.0,260.0;250.0;352.85714285714283;840.0000000000001;1783.3333333333333;3590.0000000000005;999930.0
7,20.0;19.0;18.0;18.0;18.0;18.0;19.0;20.0,190.0;180.0;252.85714285714283;352.0;473.076923076923;1010.0;999930.0
7,20.0;18.0;18.0;18.0;18.0;19.0;19.0;20.0,90.0;176.66666666666666;293.3333333333333;440.0;1270.0;5170.000000000001;999930.0
7,20.0;19.0;18.0;18.0;18.0;18.0;19.0;20.0,190.0;180.0;252.85714285714283;352.0;473.076923076923;1010.0;999930.0
7,20.0;19.0;18.0;18.0;18.0;18.0;19.0;20.0,190.0;180.0;252.85714285714283;352.0;473.076923076923;1010.0;999930.0
7,22.0;18.0;18.0;18.0;19.0;19.0;20.0;20.0,45.0;86.66666666666666;143.33333333333334;296.6666666666667;529.1666666666666;1756.6666666666674;999930.0
6,20.0;18.0;18.0;18.0;19.0;19.0;20.0,90.0;176.66666666666666;293.3333333333333;910.0;3241.666666666668;999940.0
6,24.0;21.0;21.0;23.0;22.0;21.0;24.0,70.0;136.66666666666669;726.6666666666666;1089.9999999999998;745.0000000000001;999940.0
6,20.0;19.0;18.0;18.0;18.0;19.0;20.0,190.0;180.0;252.85714285714283;352.0;791.6666666666667;999940.0
5,19.0;18.0;18.0;18.0;18.0;19.0,180.0;356.66666666666663;593.3333333333334;889.9999999999999;999950.0
5,19.0;18.0;18.0;18.0;18.0;19.0,180.0;356.66666666666663;593.3333333333334;889.9999999999999;999950.0
5,19.0;18.0;18.0;18.0;18.0;19.0,180.0;356.66666666666663;593.3333333333334;889.9999999999999;999950.0
4,25.0;24.0;22.0;24.0;25.0,240.0;147.7777777777778;460.0;999960.0
4,19.0;18.0;18.0;18.0;19.0,180.0;356.66666666666663;593.3333333333334;999960.0
4,19.0;18.0;18.0;18.0;19.0,180.0;356.66666666666663;593.3333333333334;999960.0
3,21.0;20.0;20.0;21.0,200.0;396.66666666666663;999970.0
3,24.0;21.0;21.0;24.0,70.0;136.66666666666669;999970.0
3,26.0;25.0;25.0;26.0,250.0;496.66666666666663;999970.0
3,27.0;25.0;26.0;27.0,125.0;510.0;999970.0
2,24.0;22.0;25.0,110.0;999980.0
2,27.0;25.0;27.0,125.0;999980.0
2,26.0;25.0;26.0,250.0;999980.0
2,26.0;25.0;26.0,250.0;999980.0
2,24.0;22.0;25.0,110.0;999980.0
2,26.0;25.0;26.0,250.0;999980.0
2,25.0;23.0;26.0,115.0;999980.0
2,24.0;23.0;24.0,230.0;999980.0
2,25.0;23.0;26.0,115.0;999980.0
2,27.0;26.0;27.0,260.0;999980.0
2,23.0;22.0;23.0,220.0;999980.0
2,24.0;22.0;24.0,110.0;999980.0
2,27.0;26.0;27.0,260.0;999980.0
2,23.0;22.0;23.0,220.0;999980.0
2,27.0;26.0;27.0,260.0;999980.0
2,27.0;26.0;27.0,260.0;999980.0
2,26.0;25.0;26.0,250.0;999980.0
1,22.0;24.0,999990.0
1,21.0;21.0,999990.0
1,24.0;26.0,999990.0
1,22.0;24.0,999990.0
1,21.0;21.0,999990.0
1,24.0;25.0,999990.0
1,23.0;25.0,999990.0
1,25.0;25.0,999990.0
1,25.0;25.0,999990.0
1,24.0;24.0,999990.0
1,18.0;18.0,999990.0
1,24.0;26.0,999990.0
1,18.0;18.0,999990.0
1,25.0;25.0,999990.0
1,18.0;18.0,999990.0
1,18.0;18.0,999990.0
1,24.0;25.0,999990.0
1,26.0;27.0,999990.0
1,23.0;25.0,999990.0
1,25.0;26.0,999990.0
1,26.0;27.0,999990.0
1,25.0;26.0,999990.0
1,25.0;27.0,999990.0
1,22.0;23.0,999990.0
1,25.0;25.0,999990.0
1,21.0;21.0,999990.0
1,18.0;18.0,999990.0
1,21.0;22.0,999990.0
1,25.0;25.0,999990.0
1,24.0;24.0,999990.0
1,26.0;27.0,999990.0
1,18.0;18.0,999990.0
1,18.0;18.0,999990.0
1,21.0;21.0,999990.0
1,25.0;26.0,999990.0
