numPlayed,heuristicList,remainingTime
61,39.0;36.0;36.0;35.0;34.0;33.0;33.0;33.0;33.0;32.0;28.0;26.0;23.0;22.0;22.0;22.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;19.0;19.0;19.0;20.0;20.0;21.0;19.0;18.0;21.0;17.0;17.0;17.0;17.0;16.0;15.0;15.0;17.0;17.0;16.0;15.0;15.0;17.0;17.0;16.0;14.0;16.0;13.0;13.0;13.0;12.0;11.0;11.0;10.0;11.0;9.0;9.0;8.0;2.147483647E9,120.0;236.66666666666669;289.16666666666663;307.2727272727273;310.81081081081084;348.46153846153845;402.23880597014926;467.31707317073176;490.4716981132076;387.6470588235295;315.5338541666667;251.8518518518519;215.65302144249512;197.90123456790127;189.33588761174968;181.07066381156318;177.46850998463896;176.99029126213588;178.7671232876712;182.27134807108803;187.16400236826524;193.21739130434776;200.27289469278423;200.0730593607306;201.33947258267057;203.80731581658938;211.108695652174;219.07230559345152;231.65420054200547;236.57718120805373;238.2374715261958;252.84383561643835;251.42857142857144;251.14558472553688;251.8273542600897;253.3446088794925;251.88207266229904;247.75548123374222;244.7459402828706;249.53271028037386;254.74561824090358;256.8799512492383;256.10934336129594;256.0003671071953;263.1778309409889;270.6577595066801;274.9750751864211;272.8325877089711;278.0509148766905;273.5213601325554;269.7867957565146;266.7532467532467;261.2587456271865;253.56061954780137;246.79128518141738;238.04736587723517;232.94951830443154;223.21418107237025;214.45436992579153;204.11522633744858;999390.0
40,39.0;36.0;35.0;34.0;33.0;33.0;33.0;33.0;32.0;29.0;28.0;25.0;24.0;24.0;24.0;23.0;23.0;23.0;23.0;23.0;23.0;22.0;21.0;21.0;21.0;22.0;22.0;23.0;22.0;21.0;21.0;21.0;22.0;22.0;23.0;23.0;23.0;21.0;20.0;21.0;22.0,120.0;173.33333333333331;210.0;232.85714285714278;281.25;343.84615384615375;417.81249999999994;448.8888888888888;379.46564885496184;338.29787234042556;279.35251798561154;245.05263157894734;230.33195020746888;225.34246575342468;219.04422253922968;218.09290953545235;220.72727272727275;225.9695817490495;233.2335329341318;242.1461897356142;246.62219101123588;247.22222222222211;249.87003058103983;254.15966386554618;265.08092202059845;276.8629254829807;295.0438212094655;308.13895781637723;316.1595044521873;325.1091703056768;334.9021627188465;351.3766688553293;368.4775086505191;392.58694325808415;417.47112822031386;443.1300345224396;454.9712249931488;460.3972366148531;473.8938492063493;495.29298751200736
27,43.0;42.0;40.0;38.0;36.0;34.0;32.0;31.0;32.0;30.0;29.0;30.0;31.0;29.0;30.0;28.0;28.0;29.0;27.0;27.0;27.0;27.0;27.0;27.0;27.0;27.0;28.0;28.0,420.0;267.77777777777777;224.70588235294113;201.11111111111111;184.10256410256412;170.0;166.8181818181818;185.4295532646048;189.40476190476187;191.875;208.62068965517244;237.2511848341232;249.45233265720077;274.1454545454545;281.94662480376763;293.2596685082873;316.37699412258604;322.66666666666674;332.0278330019879;343.8249400479617;357.6436781609194;373.202416918429;390.30303030303037;408.80208333333337;428.59317904993907;459.05149051490514;490.70477247502777
23,40.0;39.0;37.0;36.0;34.0;32.0;31.0;32.0;30.0;29.0;30.0;31.0;29.0;30.0;28.0;28.0;29.0;27.0;27.0;27.0;27.0;27.0;27.0;27.0,390.0;247.77777777777777;256.4285714285714;228.00000000000006;202.08333333333334;196.36363636363637;226.1061946902655;229.2640692640693;230.0;253.2786885245901;295.07936507936506;309.3251533742331;343.46994535519116;349.78494623655916;361.8525896414343;392.20216606498207;396.13541666666663;405.0413223140496;417.6724137931036;433.2590942835932;451.30081300813026;471.4579439252336;493.49192618223765
21,41.0;39.0;37.0;34.0;32.0;32.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;28.0;27.0;27.0;27.0;28.0;28.0;28.0,195.0;185.0;149.1304347826087;139.1304347826087;156.7632850241546;158.46153846153845;172.73381294964028;193.71647509578543;219.4736842105263;249.18032786885243;282.4253285543608;318.98089171974516;358.7106017191977;401.5277777777777;410.57906458797333;409.0566037735848;414.56628477905076;425.0289017341041;453.58090185676406;484.1503267973857;516.6287015945329
20,42.0;39.0;37.0;36.0;34.0;32.0;30.0;28.0;29.0;30.0;28.0;28.0;29.0;28.0;30.0;30.0;28.0;28.0;29.0;30.0;30.0,130.0;147.33333333333334;177.5;177.89473684210526;169.44444444444443;158.6792452830189;147.4375;158.705501618123;183.82716049382714;193.33333333333337;207.36694677871145;233.9303482587065;252.93478260869563;295.7142857142857;341.82692307692304;363.7113402061856;388.13146997929607;428.8953488372092;487.9242636746143;550.8581752484192
16,43.0;39.0;37.0;36.0;35.0;33.0;31.0;32.0;33.0;31.0;31.0;31.0;31.0;31.0;31.0;31.0;31.0,97.5;122.22222222222223;153.47826086956522;179.99999999999997;181.48148148148147;173.19999999999996;196.0;239.82456140350877;255.78125;278.44827586206895;306.00490196078437;337.56410256410254;372.64204545454544;410.95238095238085;452.3148148148149;496.6101694915253
16,39.0;36.0;35.0;34.0;33.0;31.0;30.0;31.0;30.0;29.0;30.0;31.0;28.0;29.0;28.0;29.0;29.0,120.0;173.33333333333331;210.0;232.85714285714278;217.66666666666663;214.1025641025641;250.3030303030303;271.4583333333333;281.0240963855422;319.0721649484535;384.39178515007893;382.27272727272725;411.8092105263157;424.30167597765364;463.47607052896717;505.6880733944955
13,41.0;40.0;39.0;37.0;35.0;34.0;33.0;33.0;33.0;34.0;34.0;33.0;33.0;33.0,400.0;390.0;286.92307692307696;236.0;228.525641025641;229.0;248.8888888888889;278.6274509803922;337.16129032258067;401.7241379310344;442.6960784313726;489.2307692307693;540.6818181818182
12,43.0;41.0;40.0;39.0;38.0;38.0;38.0;36.0;35.0;35.0;35.0;35.0;35.0,205.0;265.5555555555556;298.46153846153845;315.0;373.3333333333333;451.7391304347826;427.88732394366195;406.15384615384613;416.2773722627737;441.7647058823529;476.84729064039414;518.9830508474575
12,43.0;41.0;40.0;39.0;38.0;38.0;38.0;36.0;35.0;35.0;35.0;35.0;35.0,205.0;265.5555555555556;298.46153846153845;315.0;373.3333333333333;451.7391304347826;427.88732394366195;406.15384615384613;416.2773722627737;441.7647058823529;476.84729064039414;518.9830508474575
12,43.0;41.0;40.0;39.0;38.0;38.0;38.0;36.0;35.0;35.0;35.0;35.0;35.0,205.0;265.5555555555556;298.46153846153845;315.0;373.3333333333333;451.7391304347826;427.88732394366195;406.15384615384613;416.2773722627737;441.7647058823529;476.84729064039414;518.9830508474575
10,41.0;40.0;39.0;37.0;36.0;35.0;34.0;34.0;34.0;35.0;35.0,400.0;390.0;286.92307692307696;276.92307692307696;277.27272727272725;278.23529411764713;302.82608695652175;339.3103448275862;414.7328244274809;497.94520547945206
9,41.0;38.0;37.0;36.0;35.0;34.0;34.0;34.0;35.0;35.0,126.66666666666669;183.33333333333331;222.5;247.1428571428571;261.4814814814815;299.03225806451616;349.1139240506329;450.909090909091;565.6701030927835
8,38.0;36.0;35.0;35.0;33.0;33.0;33.0;33.0;33.0,180.0;232.22222222222226;345.0;301.8181818181818;335.29411764705884;392.60869565217394;464.655172413793;548.5714285714287
8,41.0;39.0;38.0;37.0;36.0;35.0;35.0;35.0;36.0,195.0;252.22222222222223;283.0769230769231;298.33333333333337;304.5833333333333;342.85714285714283;396.6666666666667;513.3333333333333
8,41.0;39.0;38.0;37.0;36.0;35.0;35.0;35.0;36.0,195.0;252.22222222222223;283.0769230769231;298.33333333333337;304.5833333333333;342.85714285714283;396.6666666666667;513.3333333333333
8,41.0;38.0;37.0;36.0;35.0;35.0;35.0;35.0;35.0,126.66666666666669;183.33333333333331;222.5;247.1428571428571;298.75;365.3846153846153;444.0624999999999;533.6842105263157
8,41.0;39.0;37.0;36.0;35.0;35.0;35.0;36.0;36.0,195.0;185.0;209.99999999999997;230.66666666666669;277.5193798449612;338.5714285714285;462.9032258064516;607.0588235294117
7,40.0;39.0;37.0;36.0;35.0;35.0;35.0;36.0,390.0;247.77777777777777;256.4285714285714;267.6923076923077;315.7894736842105;381.20000000000005;524.3636363636363
7,40.0;39.0;37.0;36.0;35.0;35.0;35.0;36.0,390.0;247.77777777777777;256.4285714285714;267.6923076923077;315.7894736842105;381.20000000000005;524.3636363636363
7,39.0;38.0;37.0;36.0;35.0;35.0;35.0;36.0,380.0;370.0;360.0;350.0;402.77777777777777;480.0000000000001;675.5813953488372
7,40.0;38.0;37.0;36.0;35.0;35.0;35.0;36.0,190.0;245.5555555555556;275.3846153846154;290.0;343.3333333333333;415.2173913043478;578.2
7,39.0;38.0;37.0;36.0;35.0;35.0;35.0;35.0,380.0;370.0;360.0;350.0;402.77777777777777;480.0000000000001;574.0000000000001
7,39.0;38.0;37.0;36.0;35.0;35.0;35.0;35.0,380.0;370.0;360.0;350.0;402.77777777777777;480.0000000000001;574.0000000000001
