numPlayed,heuristicList,remainingTime
610,168.0;168.0;168.0;168.0;168.0;168.0;167.0;166.0;166.0;166.0;164.0;164.0;164.0;164.0;164.0;164.0;165.0;164.0;164.0;164.0;164.0;164.0;164.0;164.0;164.0;164.0;165.0;164.0;164.0;164.0;164.0;164.0;164.0;164.0;164.0;164.0;164.0;164.0;164.0;165.0;165.0;164.0;164.0;164.0;165.0;164.0;164.0;164.0;164.0;165.0;162.0;162.0;162.0;162.0;162.0;162.0;162.0;162.0;162.0;162.0;162.0;161.0;155.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;153.0;2.147483647E9,999900.0;999800.0;999700.0;999600.0;999500.0;156366.6666666667;73757.8947368421;62391.66666666667;60893.33333333333;46602.5641025641;42414.414414414416;41497.22222222223;42114.12429378532;43619.999999999985;45720.1646090535;51298.461538461546;53825.623582766435;56721.95121951221;59928.72928176795;63407.407407407416;67131.62790697673;71082.75862068965;75247.25568942436;79615.03759398495;84178.44522968197;93039.83739837394;97800.0;102752.17391304349;107890.81983308787;113211.48459383755;118710.54739652871;124385.03401360544;130232.47863247863;136250.81967213115;142438.32020997375;148793.50649350646;155315.11991657977;162002.07914151574;175608.98989898994;189995.94320486812;196854.77354187035;203882.2641509434;211076.29899726526;227372.35474006095;234687.5;242170.66895368783;249819.57364341084;257632.2061191626;276310.64175467106;263225.0608272506;253091.58383035127;245173.0582524272;238961.68625256483;234096.26168224294;230312.8329297821;227414.03508771924;225249.33845497228;223701.93392425464;222679.79142820806;222109.4202898551;217273.34459459464;190450.4718761797;166103.54609929078;148842.85714285713;136033.62365209145;126204.30107526886;118468.44203930502;112260.1899827288;107201.36612021858;103029.61825362;99557.23116636099;96646.3470319635;94193.44335414807;92119.26995857127;90362.12914485166;88873.27119663263;87613.66709517689;86551.7006802721;85661.48850500061;84921.63684559311;84314.308681672;83824.5140635719;83439.56386292835;83148.64464210079;82942.48442765238;82813.08749096165;82753.5220665332;82757.74907749078;82820.48291476746;82937.07748309932;83103.43232102298;83315.9147869674;83571.29519268972;83866.6924385341;84199.5282190268;84567.48826291082;84968.48937844217;85400.65131425911;85862.27263437555;86351.80995475115;86867.86000737033;87409.14409258553;87974.49455676516;88562.84299399253;89173.20992070591;89804.69571311762;90456.47263083588;91127.77777777781;91817.90687434639;92526.20873384456;93252.08035193724;93994.96253122401;94754.33597410347;95529.71778648185;96320.6583427923;97126.73846949995;97947.56690997569;98782.77803847959;99632.02979515828;100495.00181752091;101371.3937469249;102260.92369124168;103163.32682715246;104078.35412749958;105005.77120083079;105945.35723176498;106896.90401210584;107860.21505376346;108835.1047755378;109821.39775668677;110818.92805096656;111827.53855550464;112847.08042945941;113877.41255794353;114918.40105715227;115969.91881704846;117031.84507831978;118104.06504065043;119186.46949963333;120278.95450991212;121381.42107236595;122493.7748433605;123615.92586426943;124747.78830963667;125889.28025249735;127040.32344550971;128200.84311666826;129370.76777847702;130550.02904956063;131738.56148777634;132936.30243397204;134143.19186560568;135359.17225950782;136584.18846312806;137818.187573659;139061.11882448226;140312.93347842272;141573.58472734145;142843.02759763057;144121.21886120996;145408.1169516572;146703.68188512517;148007.8751857355;149320.65981515186;150642.00010606422;151971.86169933263;153310.2114845574;154657.01754385963;156012.2490986729;157375.8764593579;158747.87097746634;160128.20500049804;161516.85182899242;162913.78567582121;164318.9816275514;165732.4156077526;167154.06434213984;168583.9053254438;170021.91678990898;171468.0776753283;172922.36760052663;174384.76683621254;175855.25627912275;177333.81742738592;178820.43235704326;180315.08369965822;181817.7546209601;183328.42880046635;184847.09041202898;186373.72410525865;187908.3149877814;189450.84860828245;191001.31094029697;192559.68836671262;194125.96766494398;195700.13599274706;197282.18087464114;198872.0901889092;200469.8521551464;202075.45532233088;203688.888557392;205310.14103425128;206939.20222331208;208576.06188138103;210220.7100419949;211873.13700613842;213533.33333333328;215201.28983308043;216876.99755664016;218560.44778913475;220251.6320419588;221950.54204548255;223657.16974203615;225371.50727916224;227093.54700312405;228823.2814526589;230560.70335296539;232305.8056099153;234058.5813044785;235819.023687355;237587.1261738012;239362.88233864537;241146.2859114831;242937.33077204542;244736.01094573172;246542.32059930172;248356.2540367194;250177.80569514242;252006.97014105145;253843.7420665144;255688.11628557794;257540.08773078426;259399.65144980606;261266.80260219437;263141.5364562381;265023.8483859267;266913.7338680162;268811.1884791898;270716.2078933149;272628.7878787878;274548.9242959665;276476.61309468513;278411.8503118503;280354.6320691135;282304.9545706174;284262.81410081533;286228.20702235756;288201.12977404514;290181.5788688478;292169.5508919826;294165.04249905236;296168.05041424284;298178.5714285714;300196.6023981931;302222.14024275565;304255.1819438047;306295.7245432368;308343.76514179853;310399.3008976305;312462.3290248537;314532.8467921985;316610.85152167233;318696.3405872674;320789.3114137053;322889.76147521805;324997.6882943632;327113.08944087516;329235.96253054583;331366.3052241394;333504.1152263374;335649.3902847123;337802.12818873016;339962.32676878193;342129.9838952398;344305.0974775414;346487.6654632972;348677.68583742407;350875.15662130044;353080.07587194676;355292.4416812251;357512.2521750622;359739.50551269326;361974.1998859244;364216.33351841563;366465.9046649829;368722.9116109179;370987.3526713248;373259.22619047615;375538.5305411846;377825.2641241897;380119.4253675615;382421.0127261198;384730.02468086826;387046.4597384388;389370.3164305573;391701.5933135168;394040.2889676658;396386.40199690964;398739.9310282241;401100.87471118034;403469.2317174823;405845.0007405156;408228.1804949055;410618.76971608837;413016.7671598922;415422.1716021261;417834.98183818214;420255.1966826448;422682.8149689096;425117.8355488123;427560.2572922656;430010.0790869057;432467.2998377443;434931.9184668316;437403.9339129278;439883.3451311776;442370.15109279664;444864.3507847657;447365.94320952555;449874.9273846869;452391.3023427412;454915.0671307809;457446.2208102239;459984.7624565469;462530.69115902216;465084.00602046115;467644.7061569639;470212.7906976747;472788.2587845404;475371.1095720793;477961.3422271477;480558.9559287193;483163.949867663;485776.32324653026;488396.0752793436;491023.2051913915;493657.7122190277;496299.5956094741;498948.85462062806;501605.488520873;504269.49658889545;506940.87811350357;509619.6323934492;512305.75873725675;514999.256463052;517700.12489839643;520408.363380124;523123.9712541839;525846.9478754821;528577.2926077293;531315.004823292;534060.0839030454;536812.5292362286;539572.3402203058;542339.516260827;545114.0567712924;547895.9611730217;550685.2288950224;553481.8593738634;556285.8520535514;559097.2063854048;561915.9218279389;564741.9978467444;567575.4339143741;570416.2295102297;573264.3841204502;576119.8972378039;578982.7683615818;581852.9969974933;584730.5826575628;587615.5248600302;590507.8231292517;593407.4769956031;596314.4859953852;599228.8496707297;602150.5675695098;605079.639245247;608016.064257028;610959.842169414;613910.9725523588;616869.4549811226;619835.2890361935;622808.4743032064;625789.0103728623;628776.8968408549;631772.1333077911;634774.7193791183;637784.6546650513;640801.9387804997;643826.5713449977;646858.5519826396;649897.8803219997;652944.5559960778;655998.5786422291;659059.947902099;662128.6634215596;665204.7248506502;668288.1318435128;671378.8840583353;674476.98115729;677582.422806477;680695.2086758673;683815.3384392465;686942.8117741598;690077.6283618583;693219.7878872454;696369.2900388254;699526.1345086517;702690.3209922762;705861.8491887008;709040.718800327;712226.9295329093;715420.4810955083;718621.3732004432;721829.6055632466;725045.1779026217;728268.0899403947;731498.341401476;734735.9320138122;737980.86150835;741233.1296189901;744492.7360825499;747759.6806387227;751033.9630300382;754315.5830018243;757604.5403021694;760900.8346818839;764204.4658944659;767515.4336960621;770833.7378454354;774159.3781039269;777492.3542354236;780832.666006324;784180.3131855048;787535.2955442879;790897.6128564085;794267.2648979826;797644.2514474771;801028.5722856779;804420.2271956594;807819.2159627564;811225.538374533;814639.1942207542;818060.1832933582;821488.5053864272;824924.160296161;828367.1478208487;831817.4677608457;835275.1199185357;838740.1040983247;842212.4201065975;845692.0677516998;849179.0468439137;852673.3571954339;856174.9986203387;859683.9709345739;863200.2739559236;866723.9075039892;870254.8714001667;873793.1654676257;877338.7895312859;880891.7434177949;884452.0269555093;888019.6399744713;891594.5823063905;895176.8537846209;898766.4542441412;902363.383521539;905967.6414549855;909579.2278842195;913198.1426505292;916824.3855967306;920457.9565671522;924098.8554076151;927747.0819654153;931402.636089307;935065.5176294838;938735.7264375635;942413.2623665704;946098.1252709149;949790.3150063853;951800.0;951700.0;951600.0;951500.0;951400.0;951300.0;951200.0;951100.0;951000.0;950900.0;950800.0;950700.0;950600.0;950500.0;950400.0;950300.0;950200.0;950100.0;950000.0;949900.0;949800.0;949700.0;949600.0;949500.0;949400.0;949300.0;949200.0;949100.0;949000.0;948900.0;948800.0;948700.0;948600.0;948500.0;948400.0;948300.0;948200.0;948100.0;948000.0;947900.0;947800.0;947700.0;947600.0;947500.0;947400.0;947300.0;947200.0;947100.0;947000.0;946900.0;946800.0;946700.0;946600.0;946500.0;946400.0;946300.0;946200.0;946100.0;946000.0;945900.0;945800.0;945700.0;945600.0;945500.0;945400.0;945300.0;945200.0;945100.0;945000.0;944900.0;944800.0;944700.0;944600.0;944500.0;944400.0;944300.0;944200.0;944100.0;944000.0;943900.0;943800.0;943700.0;943600.0;943500.0;943400.0;943300.0;943200.0;943100.0;943000.0;942900.0;942800.0;942700.0;942600.0;942500.0;942400.0;942300.0;942200.0;942100.0;942000.0;941900.0;941800.0;941700.0;941600.0;941500.0;941400.0;941300.0;941200.0;941100.0;941000.0;940900.0;940800.0;940700.0;940600.0;940500.0;940400.0;940300.0;940200.0;940100.0;940000.0;939900.0;939800.0;939700.0;939600.0;939500.0;939400.0;939300.0;939200.0;939100.0;939000.0
1,168.0;168.0,999900.0
1,168.0;168.0,999900.0
1,168.0;168.0,999900.0
1,168.0;168.0,999900.0
1,168.0;168.0,999900.0
1,168.0;168.0,999900.0
1,168.0;168.0,999900.0
1,168.0;168.0,999900.0
1,168.0;168.0,999900.0
1,168.0;168.0,999900.0
