numPlayed,heuristicList,remainingTime
3,33.0;26.0;25.0;23.0,37.142857142857146;60.0;71.29032258064515
3,27.0;23.0;21.0;2.147483647E9,57.5;68.8888888888889;999970.0
1,26.0;24.0,120.0
1,27.0;26.0,260.0
1,26.0;25.0,250.0
1,27.0;27.0,999990.0
1,26.0;25.0,250.0
1,26.0;23.0,76.66666666666667
1,25.0;23.0,115.0
1,26.0;25.0,250.0
1,27.0;27.0,999990.0
1,27.0;26.0,260.0
1,28.0;25.0,83.33333333333334
1,26.0;25.0,250.0
1,26.0;25.0,250.0
1,26.0;25.0,250.0
1,26.0;24.0,120.0
1,28.0;26.0,130.0
1,26.0;25.0,250.0
1,27.0;27.0,999990.0
1,26.0;23.0,76.66666666666667
1,26.0;24.0,120.0
1,28.0;26.0,130.0
1,27.0;27.0,999990.0
1,25.0;24.0,240.0
1,28.0;27.0,270.0
1,27.0;27.0,999990.0
1,24.0;23.0,230.0
1,25.0;23.0,115.0
1,25.0;24.0,240.0
1,25.0;24.0,240.0
1,26.0;25.0,250.0
1,27.0;25.0,125.0
1,27.0;25.0,125.0
1,26.0;26.0,999990.0
1,25.0;25.0,999990.0
1,29.0;26.0,86.66666666666667
1,26.0;25.0,250.0
1,26.0;25.0,250.0
1,23.0;23.0,999990.0
1,28.0;26.0,130.0
1,25.0;23.0,115.0
1,27.0;27.0,999990.0
1,26.0;25.0,250.0
1,28.0;26.0,130.0
1,27.0;25.0,125.0
1,28.0;27.0,270.0
1,28.0;27.0,270.0
1,25.0;24.0,240.0
1,25.0;25.0,999990.0
1,27.0;24.0,80.0
1,26.0;25.0,250.0
1,27.0;27.0,999990.0
1,27.0;27.0,999990.0
1,25.0;25.0,999990.0
1,28.0;28.0,999990.0
1,28.0;26.0,130.0
1,25.0;25.0,999990.0
1,28.0;27.0,270.0
1,27.0;27.0,999990.0
1,28.0;26.0,130.0
1,26.0;25.0,250.0
1,28.0;27.0,270.0
1,25.0;24.0,240.0
1,26.0;24.0,120.0
1,25.0;24.0,240.0
1,23.0;23.0,999990.0
1,27.0;27.0,999990.0
1,27.0;24.0,80.0
1,26.0;26.0,999990.0
1,27.0;26.0,260.0
1,27.0;25.0,125.0
1,26.0;25.0,250.0
1,25.0;23.0,115.0
1,28.0;27.0,270.0
1,27.0;26.0,260.0
1,27.0;26.0,260.0
1,26.0;24.0,120.0
1,25.0;25.0,999990.0
1,24.0;22.0,110.0
1,25.0;24.0,240.0
1,26.0;25.0,250.0
1,26.0;25.0,250.0
1,25.0;24.0,240.0
1,26.0;24.0,120.0
1,26.0;25.0,250.0
1,27.0;27.0,999990.0
1,29.0;26.0,86.66666666666667
1,27.0;24.0,80.0
1,25.0;23.0,115.0
1,28.0;26.0,130.0
1,27.0;26.0,260.0
1,27.0;26.0,260.0
1,25.0;25.0,999990.0
1,25.0;25.0,999990.0
1,25.0;24.0,240.0
1,27.0;25.0,125.0
1,25.0;24.0,240.0
