numPlayed,heuristicList,remainingTime
234,31.0;30.0;29.0;28.0;25.0;24.0;25.0;25.0;24.0;23.0;20.0;19.0;18.0;17.0;16.0;17.0;17.0;17.0;17.0;17.0;17.0;19.0;18.0;19.0;20.0;20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;20.0;19.0;20.0;20.0;20.0;19.0;18.0;17.0;19.0;19.0;19.0;20.0;20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;20.0;19.0;20.0;20.0;19.0;18.0;17.0;19.0;19.0;19.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;20.0;19.0;20.0;19.0;18.0;17.0;16.0;17.0;18.0;18.0;18.0;18.0;18.0;20.0;20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;20.0;19.0;20.0;20.0;20.0;20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;20.0;19.0;20.0;20.0;20.0;20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;20.0;19.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;19.0;18.0;17.0;18.0;20.0;20.0;20.0;17.0;20.0;21.0;21.0;21.0;21.0;21.0;21.0;20.0;21.0;21.0;21.0;20.0;19.0;18.0;17.0;20.0;21.0;21.0;21.0;20.0;20.0;21.0;20.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;20.0;19.0;18.0;17.0;19.0;19.0;19.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;18.0;21.0;21.0;16.0;21.0;21.0;21.0;21.0;21.0;21.0;22.0;21.0;20.0;18.0;17.0;21.0;20.0;22.0;21.0;20.0;18.0;17.0;21.0;21.0;20.0;18.0;17.0;21.0;20.0;22.0;21.0;20.0;18.0;17.0;2.147483647E9,3000.0;2900.0;2800.0;1842.8571428571431;1660.130718954248;1958.8235294117649;2330.5882352941176;2521.2121212121215;2574.9999999999995;2230.7692307692305;2001.766784452297;1829.1891891891892;1687.2340425531916;1563.0136986301372;1558.5651537335284;1581.585677749361;1624.744608399546;1683.6734693877543;1755.6070435588508;1838.7096774193546;2046.1538461538457;2201.674277016743;2431.508515815086;2746.362339514979;3080.543933054395;3343.5210008936547;3617.419354838711;3902.2388059701498;4197.979191676671;4504.640371229697;4822.222222222222;5150.72463768116;5626.80965147453;5976.507276507276;6493.326488706367;7033.265720081137;7596.492985971945;7984.677680596047;8184.159333024545;8201.739130434782;8624.657340681082;9058.31265508685;9502.70488494146;10186.035313001606;10896.689270043877;11371.02803738318;11855.775326486622;12350.929368029741;12856.48854961832;13372.451398767182;13898.816568047336;14435.582822085897;15316.915930206207;15872.836218375502;16806.874792427763;17773.536558427208;18355.158987670344;18533.20848938826;18332.122107336287;18950.087057457924;19578.443113772457;20217.189835575482;21309.758833426808;22439.50617283951;23607.055961070568;24813.03370786517;26058.066329398534;27342.782152230975;28667.810917276307;29362.50690226395;30066.928635953023;30781.053751995736;31504.861474124416;32238.332477315525;32981.44876325089;33734.193548387106;35256.0805769709;36021.76039119803;37612.13235294118;38389.718875502;38336.73564287374;37525.76091751213;36095.01718213059;35530.57851239669;35701.950659781985;35890.922619047626;36096.41499185225;36317.46031746031;36553.188929001204;38135.89211618261;39768.78803686315;40699.047619047626;41640.04089282672;42591.76788124155;43554.22860642504;44527.42308964604;45511.35135135135;46506.01341120485;48386.708033964744;49403.298835705034;51370.85029030332;53398.721730580124;55488.46724962877;57641.68327796235;58705.53911900066;59779.310344827594;60862.99635114831;61956.5965583174;63060.110410094625;64173.53737247552;65296.87693259123;67719.87538940809;68860.01028013365;71385.20820385331;73985.674025364;76663.46902282535;79420.71871521705;80586.31645171439;81761.35055235725;82945.81280788177;84139.6953541508;85342.99065420561;86555.69148142621;87777.79090372116;90821.66964462974;92054.02298850573;95216.97131817507;98472.90167865709;101824.52003023429;105274.626410491;108826.11905860633;112481.99875853508;116245.37341474873;120119.4628751975;121302.66853932585;119793.77831470856;115906.75462498207;114757.38936821598;118508.1870523803;122368.38624338622;126341.32456014873;122322.41566920566;126263.0056745378;133168.09954751126;140546.42857142858;148443.5820296831;156911.15599751408;166007.7763496143;175800.33821246395;181414.28571428577;192391.42408924527;204275.45257060096;217175.88024854078;224138.6138613861;224315.25804038896;217993.28571428574;206441.02180063236;212903.050695379;225961.60839160843;240148.47161572054;255607.859129995;263699.30902111327;272049.78632478614;290386.4011919274;299648.7348282247;320690.9365558912;343983.87413962657;369894.73684210534;398875.0569187958;431486.40186079784;468436.06744784233;510627.62836185785;559234.0996168585;615806.4584811926;682439.2126592052;762031.3592780585;858713.6640149766;978580.6282722518;982100.0;982000.0;981900.0;981800.0;981700.0;981600.0;981500.0;981400.0;981300.0;981200.0;951907.1641791045;981000.0;980900.0;980800.0;980700.0;980600.0;980500.0;980400.0;980300.0;980200.0;980100.0;980000.0;979900.0;979800.0;979700.0;979600.0;979500.0;979400.0;979300.0;979200.0;979100.0;979000.0;978900.0;978800.0;978700.0;978600.0;978500.0;978400.0;978300.0;978200.0;978100.0;978000.0;977900.0;977800.0;977700.0;977600.0;977500.0;977400.0;977300.0;977200.0;977100.0;977000.0;976900.0;976800.0;976700.0;976600.0
167,29.0;28.0;25.0;24.0;25.0;25.0;25.0;25.0;25.0;24.0;23.0;20.0;19.0;18.0;17.0;16.0;17.0;17.0;17.0;17.0;17.0;17.0;19.0;18.0;19.0;20.0;20.0;20.0;19.0;18.0;17.0;16.0;17.0;18.0;18.0;18.0;19.0;18.0;20.0;20.0;20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;20.0;19.0;20.0;20.0;20.0;20.0;20.0;20.0;19.0;18.0;17.0;18.0;20.0;17.0;20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;20.0;19.0;20.0;20.0;20.0;19.0;18.0;17.0;19.0;19.0;20.0;20.0;19.0;18.0;17.0;19.0;19.0;19.0;20.0;20.0;20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;20.0;19.0;20.0;20.0;20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;20.0;19.0;20.0;20.0;20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;20.0;19.0;20.0;20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;20.0;19.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;21.0;18.0;21.0;21.0;21.0;20.0;21.0;20.0;19.0;18.0;17.0;20.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0,2800.0;1266.6666666666665;1322.2222222222224;1983.333333333333;2783.333333333333;3722.2222222222217;4800.0;6016.666666666667;6228.571428571428;5818.181818181818;4314.611872146119;3509.259259259259;2991.304347826087;2618.5185185185182;2328.740157480315;2259.6026490066224;2241.5714285714284;2258.2914572864324;2300.448430493274;2362.348178137653;2440.3136531365317;2688.0281690140846;2862.180016515277;3134.7068145800304;3519.021739130435;3926.382546930492;4356.940298507461;4676.0401721664275;4869.984202211689;4940.251572327047;4900.288350634371;5010.906464427591;5260.0;5517.365269461079;5782.925268042885;6200.376293508936;6479.193109700815;7087.028657616893;7727.777777777779;8402.164111812443;8895.713654441011;9403.292894280763;9924.904377390567;10460.550458715597;11010.233319688909;11573.954983922831;12151.717331227792;13046.640316205536;13653.804347826092;14617.677553136342;15624.376947040502;16674.88299531981;17770.182291666668;18911.267605633802;20099.137931034482;20794.98207885305;20970.733505344637;20662.5;20898.795180722896;22166.666666666675;21882.078169685414;23188.633461047244;23978.30188679245;24781.164807930607;25597.222222222215;26426.474127557158;27268.92052194543;28124.56140350878;28993.396770472908;30577.77132907717;31472.942298521702;33152.76497695853;34897.76746883155;36709.84627359411;37650.23001725129;37681.752634498065;36878.91192163036;37861.65803108809;38857.329240214895;40799.03730445247;42814.68676891084;43846.22883530014;43851.52943121692;42911.8117647059;43983.24802233598;45067.878508973765;46165.70323167958;48351.49288011024;50619.69556482769;52973.093121197955;54120.27745664742;55279.890310786126;56451.931330472114;57636.40017865118;58833.296533451095;60042.62008733624;61264.3705463183;63975.072716695766;65218.42105263159;68068.87532693984;71024.80176211454;74090.02671415854;75361.93094347922;76645.5743879473;77940.94910886844;79248.04753820034;80566.86245717079;81897.38697635834;83239.61451712118;86691.34522328217;88046.80196801969;91664.86934881793;95416.16309973424;99305.85987261149;100661.77395680438;102029.3841480254;103408.65561694291;104799.55519611808;106202.05128205128;107616.11374407579;109041.71383954713;113339.44664031634;114767.96875000001;119261.70886075945;123921.60790598294;125334.34903047091;126759.20641125881;128196.11175486035;129645.00000000003;131105.80912863064;132578.47999005707;134062.95613711752;139147.05882352943;140625.80287929144;145933.5016835017;151438.60447478193;157149.69242599;163075.82846003908;169226.59153815734;175612.1139189732;182243.12169312165;189130.97893432467;202649.7802751964;197296.44921552428;211459.9005620406;227097.12643678146;244438.66348448675;253934.95145631075;274292.15585747245;285135.6993736952;284631.52784874797;273431.4368370299;254252.14994487318;263871.7488789236;284308.353033885;307180.9000000001;332935.78249336884;362135.4048964218;395498.4894259818;433958.44155844173;478749.9766081869;531541.3740458016;594643.09623431;671349.6913580241;766526.1658031098;887670.3529411779;983300.0
43,25.0;24.0;23.0;20.0;19.0;18.0;17.0;16.0;17.0;17.0;17.0;17.0;17.0;17.0;19.0;18.0;19.0;20.0;20.0;20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;20.0;19.0;20.0;20.0;20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;20.0;19.0;20.0;20.0;20.0,2400.0;2300.0;1287.4999999999998;1187.4999999999998;1169.811320754717;1160.0;1142.1052631578948;1304.7619047619046;1498.192771084338;1718.75;1964.5259938837926;2234.4262295081967;2527.777777777778;3242.288557213931;3802.4911032028467;4725.179856115108;6244.315245478036;8175.63025210084;10641.743119266055;12422.018348623855;14385.32110091743;16540.366972477066;18895.871559633026;21460.550458715596;24243.119266055048;27252.29357798165;35067.01570680629;38850.00000000002;50808.943089430904;68147.0588235294;95066.66666666667;100561.9047619046;106216.37931034499;112030.0;118002.688172043;124134.375;130424.99999999997;136874.50980392145;199903.9603960396;205094.33962264104;335438.5714285715;744347.0588235289;995700.0
27,24.0;23.0;20.0;19.0;18.0;17.0;16.0;17.0;17.0;17.0;17.0;17.0;17.0;19.0;18.0;19.0;20.0;20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;20.0;19.0;20.0,2300.0;1016.6666666666665;1044.4444444444446;1100.0;1133.986928104575;1142.105263157895;1370.2127659574471;1635.7142857142858;1936.1538461538466;2270.27027027027;2637.3493975903616;3036.956521739129;4114.204545454546;4961.538461538459;6497.109826589595;9416.216216216219;13811.924119241192;17410.34482758621;21806.422018348636;27183.006535947712;33776.842105263175;41899.99999999999;51972.42798353909;64572.97297297299;129464.28571428571;169577.7777777777;997300.0
9,18.0;17.0;16.0;17.0;17.0;17.0;17.0;17.0;17.0;19.0,1700.0;1600.0;4100.0;8300.0;14624.999999999998;23500.0;35350.0;50600.0;999100.0
8,19.0;18.0;17.0;16.0;17.0;18.0;18.0;18.0;19.0,1800.0;1700.0;1600.0;2699.9999999999995;6555.555555555556;16100.000000000004;49000.0;999200.0
2,19.0;18.0;25.0,1800.0;999800.0
1,35.0;35.0,999900.0
1,25.0;26.0,999900.0
1,25.0;26.0,999900.0
