numPlayed,heuristicList,remainingTime
7,23.0;18.0;18.0;14.0;14.0;15.0;14.0;16.0,360.0;686.6666666666666;525.925925925926;590.9090909090909;812.5;954.054054054054;1426.9230769230767
7,23.0;19.0;19.0;17.0;15.0;15.0;14.0;17.0,475.0;916.6666666666665;933.3333333333335;833.3333333333335;916.6666666666667;951.282051282051;1451.8518518518522
5,25.0;21.0;18.0;18.0;18.0;19.0,525.0;509.5238095238094;704.1666666666667;976.4705882352939;1529.9145299145296
4,26.0;21.0;21.0;19.0;20.0,420.0;806.6666666666666;885.7142857142856;1328.5714285714284
4,24.0;21.0;19.0;18.0;18.0,700.0;753.3333333333333;875.0;1133.3333333333335
4,25.0;19.0;19.0;18.0;18.0,316.6666666666667;600.0;814.2857142857142;1120.0
4,23.0;20.0;17.0;17.0;17.0,666.6666666666667;566.6666666666667;766.6666666666665;1053.3333333333335
4,23.0;20.0;17.0;17.0;17.0,666.6666666666667;566.6666666666667;766.6666666666665;1053.3333333333335
4,23.0;19.0;17.0;18.0;20.0,475.0;555.5555555555557;982.3529411764705;2571.428571428571
4,24.0;21.0;19.0;18.0;18.0,700.0;753.3333333333333;875.0;1133.3333333333335
3,27.0;23.0;22.0;23.0,575.0;860.0;1676.923076923077
3,23.0;19.0;19.0;18.0,475.0;916.6666666666665;1166.6666666666667
3,23.0;19.0;18.0;18.0,475.0;700.0;1068.7499999999998
3,20.0;18.0;16.0;19.0,900.0;800.0;3500.0
3,22.0;18.0;18.0;18.0,450.0;866.6666666666665;1433.3333333333333
3,20.0;18.0;16.0;18.0,900.0;800.0;2100.0
3,22.0;18.0;18.0;18.0,450.0;866.6666666666665;1433.3333333333333
3,27.0;23.0;21.0;21.0,575.0;688.8888888888889;1000.0
2,22.0;19.0;20.0,633.3333333333334;1933.333333333333
2,21.0;19.0;19.0,950.0;1866.6666666666665
2,21.0;19.0;19.0,950.0;1866.6666666666665
2,26.0;23.0;23.0,766.6666666666667;1500.0
2,22.0;19.0;19.0,633.3333333333334;1233.3333333333335
2,22.0;20.0;2.147483647E9,1000.0;999800.0
2,26.0;23.0;22.0,766.6666666666667;1083.3333333333333
2,21.0;19.0;20.0,950.0;3900.0
2,21.0;19.0;20.0,950.0;3900.0
2,21.0;19.0;18.0,950.0;1188.888888888889
2,21.0;19.0;19.0,950.0;1866.6666666666665
2,21.0;19.0;18.0,950.0;1188.888888888889
2,20.0;17.0;20.0,566.6666666666667;999800.0
2,23.0;20.0;21.0,666.6666666666667;2033.333333333333
2,21.0;18.0;18.0,600.0;1166.6666666666667
1,23.0;23.0,999900.0
1,23.0;21.0,1050.0
1,24.0;23.0,2300.0
1,25.0;23.0,1150.0
1,23.0;23.0,999900.0
1,22.0;20.0,1000.0
1,26.0;24.0,1200.0
1,22.0;22.0,999900.0
1,18.0;18.0,999900.0
1,22.0;20.0,1000.0
1,19.0;19.0,999900.0
1,26.0;25.0,2500.0
1,23.0;21.0,1050.0
1,24.0;23.0,2300.0
1,23.0;24.0,999900.0
1,26.0;25.0,2500.0
1,19.0;19.0,999900.0
1,24.0;23.0,2300.0
1,19.0;18.0,1800.0
1,18.0;18.0,999900.0
1,18.0;17.0,1700.0
1,22.0;21.0,2100.0
1,23.0;22.0,2200.0
1,21.0;21.0,999900.0
1,28.0;27.0,2700.0
1,18.0;18.0,999900.0
1,23.0;22.0,2200.0
1,26.0;24.0,1200.0
1,21.0;21.0,999900.0
1,26.0;25.0,2500.0
1,21.0;21.0,999900.0
1,19.0;19.0,999900.0
1,23.0;22.0,2200.0
1,18.0;18.0,999900.0
1,23.0;21.0,1050.0
1,24.0;23.0,2300.0
1,27.0;27.0,999900.0
1,23.0;23.0,999900.0
1,23.0;22.0,2200.0
1,22.0;21.0,2100.0
1,18.0;18.0,999900.0
1,26.0;25.0,2500.0
1,19.0;20.0,999900.0
1,22.0;21.0,2100.0
1,24.0;24.0,999900.0
1,19.0;18.0,1800.0
1,18.0;18.0,999900.0
1,23.0;23.0,999900.0
1,21.0;21.0,999900.0
1,24.0;23.0,2300.0
1,19.0;18.0,1800.0
1,25.0;23.0,1150.0
1,24.0;23.0,2300.0
1,24.0;23.0,2300.0
1,19.0;19.0,999900.0
1,21.0;21.0,999900.0
1,21.0;21.0,999900.0
1,22.0;21.0,2100.0
1,22.0;22.0,999900.0
1,24.0;23.0,2300.0
1,19.0;18.0,1800.0
1,23.0;22.0,2200.0
1,26.0;25.0,2500.0
1,23.0;21.0,1050.0
1,26.0;25.0,2500.0
1,23.0;22.0,2200.0
1,23.0;22.0,2200.0
1,24.0;23.0,2300.0
