numPlayed,heuristicList,remainingTime
65,27.0;21.0;20.0;18.0;17.0;17.0;16.0;15.0;14.0;12.0;10.0;10.0;10.0;10.0;8.0;8.0;8.0;9.0;9.0;8.0;8.0;8.0;9.0;8.0;9.0;9.0;7.0;6.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0,35.0;54.76190476190477;61.78571428571428;69.56521739130437;84.375;93.63636363636363;98.23529411764704;99.24050632911391;90.83720930232556;78.08219178082192;72.24028906955738;69.95515695067266;69.8470363288719;63.7579617834395;60.09549795361531;58.04295942720762;60.338372930165605;63.25443786982245;63.389830508474546;64.22366992399566;65.64794007490633;70.95774647887322;73.15445026178014;79.35483870967744;85.93749999999994;85.24745269286751;81.51879699248121;75.18755718206762;69.94811386902262;65.57632398753896;61.91011235955051;58.82937853107342;56.24323463865011;54.08163265306126;52.289715204844356;53.703099510603636;55.31176624054268;57.107990638582294;59.085203958484215;61.23778501628669;63.56089527659259;66.05034722222223;68.70249842536225;71.51416564999317;74.48255470136007;77.60520275439933;80.87993064586044;84.30480317804268;87.87809590725442;91.5982672138623;95.46393469931695;99.47385514777523;103.62690743967471;107.92207792207796;112.3584478333081;116.93518245303426;121.65152170777435;126.50677200902942;127.23272162877754;132.40343347639475;137.71090670170827;143.15473123819334;148.73452892144485;154.44995044598613;160.3006726639111
53,26.0;20.0;21.0;20.0;18.0;17.0;17.0;15.0;13.0;12.0;11.0;10.0;10.0;11.0;10.0;11.0;10.0;8.0;8.0;9.0;8.0;7.0;7.0;6.0;6.0;6.0;7.0;6.0;6.0;7.0;7.0;6.0;6.0;6.0;7.0;7.0;6.0;6.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0,33.333333333333336;79.33333333333333;112.94117647058823;111.25;111.85897435897436;124.44444444444446;117.54716981132074;102.73504273504278;92.37209302325579;83.80281690140845;75.95238095238099;72.43243243243242;75.5577299412916;75.67567567567568;81.30699088145894;83.45945945945951;78.51246105919003;75.43209876543207;77.31524789522916;76.22259696458684;72.53776435045313;69.97264021887827;65.09344834668309;61.300448430493304;58.354755784061695;59.0;57.08296164139159;55.67387687188017;57.5732492445145;59.73782771535576;59.177840508115764;58.954858794752;59.03542061986087;62.38153098420412;65.93609974673683;66.55518394648823;67.41608950452849;71.6864159368024;76.15211970074807;80.81198646689228;85.66494764806998;90.7100591715976;95.94648385670064;101.37347670250904;106.99037254081213;112.7965756216878;118.7915507879751;124.97481596280511;131.3459357277884;137.9045158114925;144.65019834114685;151.58265773704613;158.7015971504079
33,24.0;21.0;19.0;16.0;16.0;16.0;16.0;17.0;13.0;11.0;10.0;11.0;11.0;11.0;10.0;10.0;10.0;9.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;9.0;8.0;9.0;9.0;9.0;8.0;9.0;9.0;9.0,70.0;75.33333333333333;61.92307692307692;71.42857142857143;87.64367816091956;108.37837837837839;148.43373493975903;129.8924731182796;107.37704918032784;92.06349206349205;91.07526881720432;92.93478260869566;96.73708920187792;96.42570281124497;97.98245614035088;100.93457943925233;99.84496124031006;95.44152744630071;92.88888888888891;91.69835234474027;91.56169111302847;92.27488151658764;93.69749939305655;95.72972972972968;102.59282970550578;105.40119760479041;113.18103940605369;121.35371179039294;129.91636173549398;133.79446640316206;143.21292775665393;153.01587301587307;163.202296819788
33,24.0;21.0;20.0;18.0;17.0;16.0;15.0;13.0;11.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0;10.0;10.0;9.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;9.0;8.0;9.0;9.0;9.0;8.0;9.0;9.0,70.0;98.33333333333333;94.21052631578948;97.64705882352939;100.30864197530866;101.0;91.0;77.42424242424241;67.96680497925311;68.9189189189189;71.97530864197532;76.55172413793102;82.34273318872019;89.1731266149871;91.80887372013652;95.60975609756093;100.37649219467403;100.90909090909088;97.78501628664492;96.17380025940338;95.71806167400882;96.18357487922702;97.41042747714357;99.28571428571428;101.72744721689065;109.12408759124088;112.29452054794524;120.589519650655;129.27649930265;138.35341365461846;142.5439847836425;152.47173846623878;162.7863777089783
33,24.0;20.0;20.0;19.0;17.0;16.0;15.0;12.0;11.0;10.0;11.0;11.0;11.0;10.0;10.0;10.0;9.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;9.0;9.0;9.0;8.0;9.0;9.0;8.0;9.0;9.0;9.0,50.0;96.66666666666666;123.33333333333334;113.33333333333334;110.33333333333334;107.89473684210526;87.07317073170731;75.35580524344567;66.81818181818181;68.24324324324323;71.65714285714284;76.53465346534651;77.8343949044586;80.5824039653036;84.46280991735534;84.65116279069767;81.69204737732653;80.27027027027026;80.0;80.63725490196083;82.02020202020202;84.03726708074532;86.60902977905857;93.82513661202188;101.46103896103898;109.51320132013205;113.24607329842934;122.20735785953178;131.57838416265383;136.11955420466057;146.37207031250006;157.03424442349979;168.10564663023678
33,23.0;21.0;20.0;19.0;17.0;16.0;15.0;12.0;11.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0;10.0;10.0;9.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;9.0;8.0;9.0;9.0;9.0;8.0;9.0;9.0,105.0;132.22222222222223;144.6153846153846;122.85714285714283;115.9722222222222;111.62162162162164;89.0909090909091;76.66666666666663;67.75;69.04761904761904;72.38505747126436;77.21393034825871;83.24561403508775;90.3137254901961;93.09153713298792;97.03703703703701;101.95258019525801;102.53731343283579;99.38461538461536;97.76902887139101;97.32620320855608;97.81758957654722;99.08045977011494;101.0;103.4928848641656;111.02501025010253;114.25274091171383;122.69315673289185;131.53005464480873;140.76142131979697;145.0144230769231;155.10658016682112;165.5903398926655
32,23.0;21.0;20.0;19.0;17.0;16.0;13.0;12.0;11.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0;10.0;9.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;9.0;8.0;9.0;9.0;8.0;9.0;9.0;9.0,105.0;132.22222222222223;144.6153846153846;122.85714285714283;115.9722222222222;89.99999999999997;78.01526717557252;70.1449275362319;63.65853658536585;66.10738255033559;70.29523809523809;75.82089552238807;82.46696035242289;90.10540184453228;93.36823734729495;97.75;97.914364640884;94.50363196125909;92.74784482758622;92.23300970873788;92.69434628975267;93.95461912479732;95.89071856287421;98.41446453407508;105.94059405940601;109.2171405026782;117.68004722550177;126.55367231638428;130.69333333333333;140.46153846153845;150.63703703703703;161.21904761904767
32,23.0;20.0;20.0;18.0;17.0;16.0;15.0;14.0;13.0;12.0;11.0;10.0;11.0;11.0;11.0;11.0;11.0;11.0;10.0;10.0;10.0;9.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;9.0;8.0;9.0;9.0,66.66666666666667;130.0;120.0;120.0;119.56521739130434;117.42857142857142;113.66336633663366;108.57142857142856;102.44680851063833;95.52845528455285;87.99999999999997;90.53763440860217;94.84848484848482;100.53497942386832;107.36648250460405;115.2000000000001;123.9421613394216;127.2131147540984;131.61090458488223;136.96145124716554;136.99386503067484;132.48175182481748;129.71444261394834;128.2882882882883;127.93103448275866;128.4523809523809;129.71530249110316;131.61862527716187;139.15301989786934;141.84890656063612;150.27619047619044;159.07373552711755
14,24.0;20.0;19.0;20.0;18.0;16.0;16.0;16.0;15.0;13.0;14.0;13.0;13.0;13.0;13.0,50.0;74.0;144.6153846153846;148.33333333333334;126.66666666666669;131.21212121212122;144.82758620689654;148.50574712643677;134.17177914110425;141.0;141.0483870967742;145.27027027027026;152.29651162790702;161.42857142857144
11,24.0;20.0;18.0;17.0;15.0;15.0;16.0;16.0;15.0;14.0;13.0;13.0,50.0;58.8888888888889;70.8695652173913;69.52380952380953;79.23497267759564;105.13513513513513;135.17241379310343;152.59259259259255;158.26086956521743;155.61797752808988;159.28134556574923
