numPlayed,heuristicList,remainingTime
78,26.0;20.0;21.0;20.0;18.0;17.0;17.0;16.0;15.0;14.0;12.0;10.0;11.0;10.0;10.0;8.0;9.0;9.0;10.0;8.0;9.0;10.0;10.0;10.0;10.0;8.0;8.0;9.0;8.0;8.0;8.0;9.0;8.0;9.0;9.0;7.0;6.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;6.0,33.333333333333336;79.33333333333333;112.94117647058823;111.25;111.85897435897436;124.44444444444446;129.3939393939394;129.15422885572139;125.56179775280899;111.98347107438016;94.68495934959353;91.1442786069652;85.86912065439674;83.61111111111111;75.25252525252526;73.55163727959695;73.19180633147116;77.48466257668707;75.03184713375794;77.22222222222223;83.671875;90.58823529411762;97.96296296296299;105.78947368421052;105.45454545454544;105.85018726591761;111.03027084439725;112.33366434955309;114.1522921522922;116.4323374340949;123.42592592592592;126.31578947368416;134.05063291139254;142.10643015521072;141.05507246376817;136.09090909090912;127.75135460565929;120.62476618032179;114.4929059379927;109.18972332015807;104.58663558663568;100.5825242718447;97.09677419354841;94.0643274853802;94.83982351812779;95.82624768946403;97.0120682480233;98.38731909028263;99.94334277620396;101.6725825535118;103.56841282251753;105.62500000000011;107.83718760740408;110.20040080160322;112.71056661562011;115.36404697380317;118.15758215652647;121.08824286081813;124.1533893697989;127.35063663075425;130.6778242677825;134.1329907342522;137.71435095330526;141.42027690933446;145.2492807458392;149.20000000000005;153.27118466534;157.4616858237547;161.77044562921253;161.83385579937317;166.4218890170447;171.12452830188693;175.94108929233016;180.87093643862192;185.9134787272077;191.06816584680246;191.62477481341682;197.04016199797513
76,27.0;21.0;21.0;21.0;19.0;17.0;17.0;15.0;16.0;15.0;14.0;12.0;11.0;11.0;9.0;9.0;9.0;9.0;9.0;9.0;7.0;7.0;7.0;7.0;8.0;7.0;6.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;7.0;7.0;7.0,35.0;66.66666666666667;110.0;116.25;106.25;113.0;105.59322033898306;116.75675675675674;121.7647058823529;122.03389830508473;111.91096634093378;102.25641025641028;97.84355179704016;87.26027397260273;80.93525179856115;77.2208436724566;75.26717557251908;74.59143968871592;74.89903424056189;69.40568475452199;65.38514920194314;62.46231155778895;60.39204436794796;61.86096256684493;60.83086053412467;57.5151515151515;52.203742203742195;47.739463601532634;43.95500296033157;40.72847682119203;37.96899224806202;35.60738581146745;33.59009628610727;31.875;32.759767248545245;33.81818181818187;35.043678160919455;36.430678466076756;37.97441364605538;39.67078189300412;41.51623591782641;43.50769230769225;45.64245810055871;47.91817087845965;50.332749562171614;52.884353741496625;55.5713498622589;58.39228295819942;61.34585289514871;64.43089430894304;67.64635958395252;70.99130434782614;74.46487505893424;78.06629834254147;81.79487179487171;85.64995602462625;86.1777891635711;90.31594784353058;94.57867812563939;98.96560019244646;103.4763644936935;108.11064879026037;112.86815553792087;117.74860956618465;122.75175601412093;123.86416861826694;129.137209788747;134.53237410071938;140.04950495049513;145.68845618915168;151.4490912644128;157.33128244568354;163.33491012298953;174.08227056764213;185.07157464212685;196.30298562476958
36,24.0;20.0;20.0;19.0;17.0;16.0;15.0;12.0;11.0;10.0;11.0;11.0;11.0;10.0;10.0;10.0;9.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;9.0;9.0;9.0;8.0;9.0;9.0;8.0;9.0;9.0;9.0;9.0;9.0;9.0,50.0;96.66666666666666;123.33333333333334;113.33333333333334;110.33333333333334;107.89473684210526;87.07317073170731;75.35580524344567;66.81818181818181;68.24324324324323;71.65714285714284;76.53465346534651;77.8343949044586;80.5824039653036;84.46280991735534;84.65116279069767;81.69204737732653;80.27027027027026;80.0;80.63725490196083;82.02020202020202;84.03726708074532;86.60902977905857;93.82513661202188;101.46103896103898;109.51320132013205;113.24607329842934;122.20735785953178;131.57838416265383;136.11955420466057;146.37207031250006;157.03424442349979;168.10564663023678;179.5859030837005;191.47468714448246;203.7717121588089
36,24.0;21.0;19.0;16.0;16.0;16.0;16.0;17.0;13.0;11.0;10.0;11.0;11.0;11.0;10.0;10.0;10.0;9.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;9.0;8.0;9.0;9.0;9.0;8.0;9.0;9.0;9.0;9.0;9.0;9.0,70.0;75.33333333333333;61.92307692307692;71.42857142857143;87.64367816091956;108.37837837837839;148.43373493975903;129.8924731182796;107.37704918032784;92.06349206349205;91.07526881720432;92.93478260869566;96.73708920187792;96.42570281124497;97.98245614035088;100.93457943925233;99.84496124031006;95.44152744630071;92.88888888888891;91.69835234474027;91.56169111302847;92.27488151658764;93.69749939305655;95.72972972972968;102.59282970550578;105.40119760479041;113.18103940605369;121.35371179039294;129.91636173549398;133.79446640316206;143.21292775665393;153.01587301587307;163.202296819788;173.77133105802056;184.72222222222217;196.05431309904145
35,25.0;21.0;20.0;17.0;16.0;15.0;12.0;11.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0;10.0;10.0;10.0;10.0;9.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;9.0;8.0;9.0;9.0;9.0;9.0;8.0;9.0;9.0,52.5;78.0;68.0;70.00000000000001;72.79411764705883;61.63636363636364;55.47169811320755;50.74074074074073;53.75;58.333333333333314;64.16666666666666;71.07843137254903;78.96929824561408;82.7927927927928;87.67241379310346;93.45794392523362;100.05208333333331;107.3890339425588;109.91735537190084;108.08720112517585;107.56911344137274;108.08695652173913;109.45377031707966;111.53846153846155;114.24638678596011;117.50750750750746;126.3206388206388;130.28901734104045;140.0406729524866;150.2132196162047;160.80554130323247;171.8166831519947;176.94078947368422;188.85454545454536;201.18838028169012
34,25.0;21.0;20.0;17.0;17.0;16.0;13.0;12.0;12.0;12.0;10.0;10.0;10.0;11.0;11.0;10.0;11.0;11.0;11.0;11.0;11.0;11.0;10.0;10.0;9.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;9.0;9.0;9.0,52.5;78.0;68.0;80.0;87.77777777777777;75.30612244897958;68.53146853146853;68.51063829787233;71.84549356223178;67.44966442953017;66.46464646464648;67.57009345794393;74.47916666666666;82.28070175438597;86.06010016694489;95.75384615384615;106.21968616262478;117.44680851063822;129.42714819427147;142.15456674473063;155.62430939226527;162.63803680981596;170.40279099270538;171.70731707317077;167.32283464566927;164.61685823754783;163.23645970937906;162.93398533007343;163.5305271141449;164.8936170212765;166.92307692307696;175.44933078393882;184.35838680109987;193.644366197183
17,25.0;21.0;20.0;19.0;19.0;19.0;16.0;15.0;15.0;13.0;14.0;14.0;14.0;13.0;13.0;14.0;14.0;13.0,52.5;78.0;96.8421052631579;128.57142857142856;168.9189189189189;143.75;130.0;130.7070707070707;118.20652173913041;123.45132743362831;131.7537313432836;142.32258064516128;146.02739726027397;152.22222222222223;168.91304347826087;186.88;196.2477558348295
17,25.0;21.0;21.0;18.0;16.0;16.0;15.0;13.0;14.0;13.0;13.0;13.0;13.0;14.0;13.0;13.0;13.0;13.0,52.5;101.66666666666666;86.19047619047619;76.19047619047619;83.33333333333334;87.33333333333334;81.22137404580153;89.26829268292684;92.76699029126212;99.19354838709677;107.7241379310345;117.95180722891564;137.5623268698061;149.93399339933995;163.64653243847874;178.61224489795916;194.77173233270798
17,25.0;21.0;19.0;18.0;16.0;16.0;16.0;16.0;15.0;14.0;13.0;13.0;13.0;14.0;13.0;13.0;13.0;13.0,52.5;62.22222222222223;75.21739130434781;74.28571428571429;84.97267759562843;101.0;120.9090909090909;131.42857142857142;134.2592592592593;131.73076923076925;134.54068241469813;140.66666666666669;158.49849849849846;167.75438596491227;178.80562060889935;191.39240506329116;205.3486884197057
16,23.0;20.0;20.0;19.0;17.0;16.0;15.0;14.0;13.0;14.0;14.0;13.0;13.0;13.0;13.0;14.0;13.0,66.66666666666667;130.0;155.83333333333334;132.30769230769232;124.0740740740741;118.57142857142858;113.23529411764707;107.41784037558682;118.09248554913299;131.37254901960782;136.82926829268294;145.1388888888889;155.60606060606062;167.84946236559142;192.3558897243107;206.69683257918552
