numPlayed,heuristicList,remainingTime
133,20.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;16.0;16.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0,900.0;1766.6666666666667;2933.333333333333;4399.999999999999;6166.666666666667;8233.333333333334;10599.999999999998;13266.666666666668;16233.333333333332;19500.0;15122.222222222219;13643.478260869564;13176.271186440676;13196.296296296296;13500.0;13991.83673469388;14621.021021021019;15358.064516129034;16184.67153284671;17088.88888888889;18062.576687116572;19099.999999999996;20197.00176366843;21350.495049504945;22558.13953488372;23818.12865497076;25129.04564315352;26489.763779527555;27899.375780274662;29357.142857142855;30862.457337883956;32414.81481481481;34013.793103448275;32132.786885245892;30807.90960451978;27527.419354838716;25273.74784110536;23662.940584088625;22482.147651006704;21603.864734299517;20947.054518843757;20457.746478873236;20098.60724233984;19842.988505747133;19671.35961383749;19569.079939668176;19524.958599479534;19530.294906166215;19578.222222222223;19663.248894250104;19780.93049971281;19927.63157894737;20100.349589232657;20296.58291457286;20514.230583695127;20751.515151515145;21006.922733363106;21279.15590008613;21567.096327096322;21869.774919614145;22186.347724620773;22516.07636272294;22858.31202046036;23212.482269503544;23578.080146974396;23954.65505693236;24341.805148256746;24739.170896785112;25146.429675425043;25563.291139240515;25989.493286288343;26424.79908151549;26868.993552004496;27321.881278538807;27783.284221805516;28253.039832285118;28730.999401555957;29217.026619789052;29710.996309963113;30212.793314046925;30722.311510281244;31239.452943903576;31764.12705632628;32296.25;32835.744028051726;33382.53694934712;33936.56164093888;34497.755610972585;35066.06060606061;35641.42225793492;36223.7897648686;36813.11560393986;37409.35527070977;38012.4670433145;38622.41176834168;39239.152666179696;39862.65515380465;40492.88668320927;41129.81659388646;41773.415977961435;42423.65755672496;43080.515567458984;43743.96565956747;44413.98479913137;45090.55118110235;45773.644148430074;46463.24411749358;47159.3325092707;47861.89168573608;48570.90489103145;49286.356196994515;50008.23045267489;50736.513237500614;51471.19081779053;52212.25010633773;52959.67862481315;53713.46446876299;54473.59627499315;55240.06319115324;56012.85484734869;56791.961329625236;57577.3731551829;58369.081249190116;59167.07692307692;59971.35185420103;60781.89806678383;61598.707914026585;62421.77406132153;63251.089470480816;64086.64738491202;64928.44131567431;65776.4650283554;66630.71253071252
31,17.0;16.0;16.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0,1600.0;3166.6666666666665;2516.6666666666665;2960.0;3666.666666666666;4544.444444444444;5568.181818181819;6728.205128205128;8020.0;9441.176470588236;10990.350877192983;12666.666666666666;14469.565217391304;16398.666666666664;18453.703703703704;20634.48275862069;22940.860215053763;25372.727272727272;27930.0;30612.61261261261;33420.51282051282;36353.658536585375;39412.01550387596;42595.55555555556;45904.25531914894;49338.09523809525;52897.05882352941;56581.13207547169;60390.30303030303;64324.56140350878;68383.89830508475
20,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;18.0;18.0;19.0;19.0;19.0;19.0;19.0,1900.0;3766.6666666666665;6266.666666666666;9399.999999999996;13166.666666666668;17566.66666666667;22600.0;28266.666666666664;34566.66666666667;41499.99999999999;49066.66666666666;57266.666666666664;66100.0;37300.0;29197.67441860465;35999.99999999999;43923.577235772354;53100.000000000015;63674.358974358984;75807.01754385965
18,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;18.0;18.0;19.0;19.0;19.0;19.0;19.0,1900.0;3766.6666666666665;6266.666666666666;9399.999999999996;13166.666666666668;17566.66666666667;22600.0;28266.666666666664;34566.66666666667;41499.99999999999;49066.66666666666;28216.666666666664;22627.027027027027;28751.851851851854;36042.857142857145;44658.82352941176;54777.777777777774;66600.00000000004
18,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;18.0;18.0;19.0;19.0;2.147483647E9,1900.0;3766.6666666666665;6266.666666666666;9399.999999999996;13166.666666666668;17566.66666666667;22600.0;28266.666666666664;34566.66666666667;41499.99999999999;49066.66666666666;57266.666666666664;66100.0;37300.0;29197.67441860465;35999.99999999999;43923.577235772354;998200.0
14,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0,1900.0;3766.6666666666665;6266.666666666666;9399.999999999996;13166.666666666668;17566.66666666667;22600.0;28266.666666666664;34566.66666666667;41499.99999999999;49066.66666666666;57266.666666666664;66100.0;75566.66666666669
14,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0,1900.0;3766.6666666666665;6266.666666666666;9399.999999999996;13166.666666666668;17566.66666666667;22600.0;28266.666666666664;34566.66666666667;41499.99999999999;49066.66666666666;57266.666666666664;66100.0;75566.66666666669
14,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0,1900.0;3766.6666666666665;6266.666666666666;9399.999999999996;13166.666666666668;17566.66666666667;22600.0;28266.666666666664;34566.66666666667;41499.99999999999;49066.66666666666;57266.666666666664;66100.0;75566.66666666669
14,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0,1900.0;3766.6666666666665;6266.666666666666;9399.999999999996;13166.666666666668;17566.66666666667;22600.0;28266.666666666664;34566.66666666667;41499.99999999999;49066.66666666666;57266.666666666664;66100.0;75566.66666666669
14,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;20.0,1900.0;3766.6666666666665;6266.666666666666;9399.999999999996;13166.666666666668;17566.66666666667;22600.0;28266.666666666664;34566.66666666667;41499.99999999999;49066.66666666666;57266.666666666664;66100.0;998600.0
14,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0,1900.0;3766.6666666666665;6266.666666666666;9399.999999999996;13166.666666666668;17566.66666666667;22600.0;28266.666666666664;34566.66666666667;41499.99999999999;49066.66666666666;57266.666666666664;66100.0;75566.66666666669
14,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0,1900.0;3766.6666666666665;6266.666666666666;9399.999999999996;13166.666666666668;17566.66666666667;22600.0;28266.666666666664;34566.66666666667;41499.99999999999;49066.66666666666;57266.666666666664;66100.0;75566.66666666669
14,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0,1900.0;3766.6666666666665;6266.666666666666;9399.999999999996;13166.666666666668;17566.66666666667;22600.0;28266.666666666664;34566.66666666667;41499.99999999999;49066.66666666666;57266.666666666664;66100.0;75566.66666666669
14,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0,1900.0;3766.6666666666665;6266.666666666666;9399.999999999996;13166.666666666668;17566.66666666667;22600.0;28266.666666666664;34566.66666666667;41499.99999999999;49066.66666666666;57266.666666666664;66100.0;75566.66666666669
14,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0,1900.0;3766.6666666666665;6266.666666666666;9399.999999999996;13166.666666666668;17566.66666666667;22600.0;28266.666666666664;34566.66666666667;41499.99999999999;49066.66666666666;57266.666666666664;66100.0;75566.66666666669
14,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0,1900.0;3766.6666666666665;6266.666666666666;9399.999999999996;13166.666666666668;17566.66666666667;22600.0;28266.666666666664;34566.66666666667;41499.99999999999;49066.66666666666;57266.666666666664;66100.0;75566.66666666669
13,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0,1900.0;3766.6666666666665;6266.666666666666;9399.999999999996;13166.666666666668;17566.66666666667;22600.0;28266.666666666664;34566.66666666667;41499.99999999999;49066.66666666666;57266.666666666664;66100.0
13,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0,1900.0;3766.6666666666665;6266.666666666666;9399.999999999996;13166.666666666668;17566.66666666667;22600.0;28266.666666666664;34566.66666666667;41499.99999999999;49066.66666666666;57266.666666666664;66100.0
13,20.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0,1900.0;3766.6666666666665;6266.666666666666;9399.999999999996;13166.666666666668;17566.66666666667;22600.0;28266.666666666664;34566.66666666667;41499.99999999999;49066.66666666666;57266.666666666664;66100.0
9,20.0;19.0;18.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0,1900.0;1800.0;4600.0;9299.999999999998;16374.999999999996;26300.0;39550.0;56600.0;77925.0
6,20.0;18.0;18.0;19.0;19.0;19.0;19.0,900.0;1766.6666666666667;6100.0;18600.000000000004;65666.66666666666;999400.0
6,20.0;18.0;18.0;19.0;19.0;19.0;19.0,900.0;1766.6666666666667;6100.0;18600.000000000004;65666.66666666666;999400.0
3,19.0;18.0;18.0;19.0,1800.0;3566.6666666666665;999700.0
3,19.0;18.0;18.0;19.0,1800.0;3566.6666666666665;999700.0
3,19.0;18.0;18.0;19.0,1800.0;3566.6666666666665;999700.0
3,19.0;18.0;18.0;19.0,1800.0;3566.6666666666665;999700.0
3,19.0;18.0;18.0;19.0,1800.0;3566.6666666666665;999700.0
1,17.0;17.0,999900.0
1,19.0;19.0,999900.0
1,19.0;19.0,999900.0
1,19.0;19.0,999900.0
1,17.0;17.0,999900.0
1,15.0;15.0,999900.0
1,17.0;17.0,999900.0
1,19.0;19.0,999900.0
1,19.0;19.0,999900.0
1,19.0;19.0,999900.0
1,17.0;17.0,999900.0
1,19.0;19.0,999900.0
1,19.0;19.0,999900.0
1,19.0;19.0,999900.0
1,17.0;17.0,999900.0
1,19.0;19.0,999900.0
1,15.0;15.0,999900.0
1,17.0;17.0,999900.0
1,17.0;17.0,999900.0
1,17.0;17.0,999900.0
1,19.0;19.0,999900.0
1,19.0;19.0,999900.0
1,17.0;17.0,999900.0
1,15.0;15.0,999900.0
1,18.0;18.0,999900.0
1,19.0;19.0,999900.0
