numPlayed,heuristicList,remainingTime
642,22.0;21.0;21.0;17.0;16.0;17.0;16.0;15.0;14.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;12.0;13.0;12.0;12.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;14.0;14.0;12.0;13.0;13.0;12.0;13.0;12.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;12.0;12.0;13.0;13.0;13.0;13.0;12.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;14.0;14.0;14.0;14.0;14.0;14.0;13.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;13.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;13.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;13.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;13.0;13.0;14.0;12.0;12.0;13.0;13.0;12.0;12.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;12.0;12.0;12.0;12.0;11.0;10.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;7.0;7.0;7.0;7.0;7.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;2.147483647E9,210.0;416.66666666666663;120.0;101.24999999999997;126.13636363636363;137.741935483871;140.0;136.66666666666666;130.1851851851852;131.37254901960782;136.82926829268294;145.1388888888889;155.60606060606062;167.84946236559142;181.64251207729467;196.84210526315786;213.3534136546184;219.67741935483866;239.16527545909855;247.77777777777777;257.86407766990294;281.36842105263156;305.9949937421778;331.7422434367543;358.6088939566704;386.5938864628822;415.69633507853393;445.91549295774655;477.25072604065826;509.70149253731347;543.2673267326733;577.9478260869565;613.7426408746845;650.6514657980454;688.6740331491715;727.81010719755;768.0594795539034;809.4219653179191;851.897399859452;895.4856361149111;940.1865423051299;986.0;1032.9259024699177;1080.964153275649;1130.1146650573326;1180.377358490566;1231.7521613832853;1284.2390078917701;1337.8378378378375;1392.5485961123113;1448.3712321523005;1505.3056994818655;1563.3519553072624;1622.509960159362;1739.457831325301;1862.3211875843454;1991.316326530612;2126.6666666666656;2268.603042876901;2417.3640167364;2573.196202531645;2736.354609929078;2798.220031136482;2861.1955420466056;2925.2680191324425;2990.4255319148942;3056.657210401892;3123.9531298180705;3192.304210049797;3261.7021276595747;3332.1392386741927;3526.461808604039;3729.707057256992;3665.740740740742;3738.6551155115503;3812.605177993527;3756.9991015274027;3834.5083207261723;3786.2960288808663;3866.950757575758;3948.5849056603774;4031.1966987620353;4114.784473030919;4199.346666666666;4284.881812212738;4371.388529538594;4458.865519439133;4547.311557788945;4636.725490196078;4727.106227106227;4818.452739313667;4910.764053840063;5004.039250146457;5098.2774566474;5193.477847499523;5289.63963963964;5386.76209005003;5484.84449323088;5583.886178861787;5518.248175182483;5460.222668675708;5563.38301043219;5667.530712530711;5772.665694376924;5878.787878787878;5821.142061281337;5929.552593273579;6038.971324533455;6149.398242055442;6260.833333333331;6373.276586336501;6486.727989487516;6601.187531640994;6716.655202063628;6833.130990415337;6950.61488673139;7069.106881405565;7388.665533361667;7722.280285035629;8070.676031606674;8434.626199509039;8814.956876985925;9212.551373816672;9332.273972602741;9751.78128872367;10190.662251655625;10650.014450867053;11131.017337258749;11634.94;12163.149847094799;12717.122314622318;13298.451749734892;13908.86363636363;14550.22836095764;15224.576749435666;15934.117647058825;16681.257861635222;17468.624849215914;18299.092592592595;19175.811209439536;20102.240932642486;21082.19123505976;22119.866030881018;23219.916083916072;24387.499999999996;25628.35548990645;26948.88297872339;28356.244131455413;29858.47849462366;31464.642262895213;33184.97422680412;35031.09532267614;37016.25000000001;39155.60000000002;41466.58432147569;43969.36344969198;46687.371794871804;49648.01039346694;52883.52325581396;56432.1167883212;60339.404761904705;64660.29490616593;69461.4830508475;66546.12588652481;71489.97897687457;77015.39259259262;83228.00733176246;90260.66889632103;98282.78820375344;107513.85156749727;118243.39896373065;130861.39639639636;145905.91039868628;164140.79019073516;186687.97564687976;215265.19540229792;186572.74999999968;214484.08637873805;250753.72137404638;299767.26457399246;369628.5597826104;477160.0689655167;663941.83962264;998160.0;998150.0;998140.0;998130.0;998120.0;998110.0;998100.0;998090.0;998080.0;998070.0;998060.0;998050.0;998040.0;998030.0;998020.0;998010.0;998000.0;997990.0;997980.0;997970.0;997960.0;997950.0;997940.0;997930.0;997920.0;997910.0;997900.0;997890.0;997880.0;997870.0;997860.0;997850.0;997840.0;997830.0;997820.0;997810.0;997800.0;997790.0;997780.0;997770.0;997760.0;836483.1730769256;595194.414414414;464546.04166666593;382654.6327683613;326534.9166666661;285687.4485596714;254634.25724637668;230237.47572815488;210570.34356725193;194384.32000000012;180834.80392156864;149163.01333333325;127346.13175675672;111407.66081871348;99256.86426116836;83786.85344827583;68751.31330848498;55866.94739325319;47154.06050719265;40869.84426857288;36123.66013071895;32412.92332268371;29432.517331412622;26986.485216155656;24943.220708856945;23211.057023643956;21724.184387994737;20434.13355874894;19304.417379482245;18307.043676198602;17420.17897655659;16626.543056484752;15912.280813310928;15266.153712999832;14678.949956609773;14143.047317780416;13652.084454721202;13200.710541642404;12784.392279055655;12399.263505766512;12042.006830378918;11709.759601289943;11400.038570170376;11110.679052266445;10839.785430136624;10585.690607734809;10346.922581856214;10122.176714779487;9910.292605071822;9710.234690858888;9521.075901252352;9341.983811350769;9172.208864657712;9011.074311490982;8857.967578608837;8712.332838038634;8573.664585105427;8441.50206930131;8315.424448722784;8195.046560723214;8080.015219252355;7970.005963918289;7864.720197758172;7763.8826605537415;7667.239192678599;7574.554751235204;7485.6116458865545;7400.207966512742;7318.156178791485;7239.281867145421;7163.422607325725;7090.426953298429;7020.153525138221;6952.470186372626;6887.253300707067;6824.387059335557;6763.762871138657;6705.278809014886;6648.839106408321;6594.353698802086;6541.737805561157;6490.91154804176;6441.7996003500175;6394.330869539088;6348.4382023898725;6304.058116232467;6261.130551539789;6219.598644266171;6179.408516116611;6140.509081120455;6102.8518670496505;6066.390850369273;6031.082303538837;5996.884653599494;5963.75835108578;5931.665748393021;5900.570986814169;5870.439891533599;5841.239873931556;5812.939840612318;5785.510108622211;5758.9223263717595;5733.149399819082;5708.165423510729;5683.945616110992;5660.466260082629;5637.704645210266;5615.639015684084;5594.2485204845;5573.513166830153;5553.413776470772;5533.931944624144;5515.050001372407;5496.750975347562;5479.018559549329;5461.837079150753;5445.191461157889;5429.067205800333;5390.708519098691;5353.437850705663;5317.2165571925325;5282.007834805125;5247.776611276062;5214.489445183046;5182.114432246175;5150.621118012425;5119.9804164251345;5090.164533820842;5061.146897936045;5032.902091542894;5005.405790365383;4978.634704957427;4952.566526250899;4927.179874506159;4902.454251419535;4878.369995162346;4854.9082381442;4832.050867309945;4809.7804867946925;4788.080382775119;4766.934490367825;4746.327362436983;4726.244140184062;4706.67052540188;4687.592754284224;4668.997572690183;4650.872212769769;4633.204370864283;4615.982186601006;4599.194223107568;4582.829448276712;4566.877217016914;4551.32725442883;4536.169639851905;4521.3947917287405;4506.993453239109;4492.956678658058;4479.275820396022;4465.942516681456;4452.948679849129;4440.286485199587;4427.948360397642;4415.926975379571;4404.215232740875;4392.806258578094;4381.693393759806;4370.870185603562;4360.330379936926;4350.067913522031;4340.076906824424;4330.351657108107;4320.886631839658;4311.676462385472;4302.715937987028;4294.000000000002;4271.495129182551;4249.481826024106;4227.947047407819;4206.878219657943;4186.26321760835;4166.090344781052;4146.348314606741;4127.026232623924;4108.113579597741;4089.6001955034217;4071.4762643232543;4053.7322996091516;4036.3591307663;4019.3478900161736;4002.6899999999987;3986.377161986238;3970.401344648056;3954.7547733788824;3939.4299201161957;3924.4194936455515;3909.716430358634;3895.3138854406798;3881.205224464258;3867.384015367603;3853.844020797228;3840.5791907956336;3827.58365581607;3814.851720047446;3802.3778550334555;3790.1566935708306;3778.183023872677;3766.451783983466;3754.958056433161;3743.697063118613;3732.664160401001;3721.854834408833;3711.264696536383;3700.8894791283165;3690.7250313414143;3680.767315175096;3671.012401662715;3661.4564672160504;3652.0957901159254;3642.9267471421135;3633.9458103361776;3625.1495438911325;3616.534601162177;3608.097721793042;3599.835728952774;3602.026289846309;3604.288441717449;3606.621436021356;3609.024538420078;3611.497028447122;3614.0381991814475;3616.647356930618;3619.3238209228184;3622.0669230074272;3624.876007363833;3627.750430218406;3620.5315124111858;3613.4652664266705;3606.549168745074;3599.7807561227437;3593.1576238031485;3596.6418531947875;3600.184963134934;3603.7864336605744;3607.445753881948;3611.1624217854933;3614.9359440419157;3618.7658358192184;3622.651620600518;3626.592830006559;3630.589003622743;3634.639688830539;3638.744440643175;3642.902821545462;3647.1144013376324;3651.378756983071;3655.6954724598672;3660.064138615995;3664.4843530280996;3668.955719863752;3673.477849747056;3678.050359627541;3682.672872652238;3687.3450180408454;3692.0664309639014;3696.8367524238656;3701.6556291390716;3706.5227134304005;3711.4376631106643;3716.4001413765764;3721.4098167033844;3726.466362741661;3731.5694582168926;3736.7187868311466;3741.914037167071;3747.1549025941476;3752.441081177045;3757.7722755861123;3763.148193009889;3768.568545069602;3774.0330477356183;3779.5414212457417;3785.093390025382;3790.688682609494;3796.327031566254;3802.008173422433;3807.7318485904198;3813.4978012968622;3819.305779512857;3825.1555348856855;3831.0468226720313;3836.97940167263;3842.953034168373;3848.9674858577546;3855.022525795668;3861.117926333536;3867.253463060686;3873.4289147469935;3879.644063286736;3885.8986936436213;3892.192593796999;3898.5255546891603;3904.8973701737723;3911.307836965376;3917.7567545899146;3924.2439253363173;3930.769154209047;3937.3322488816593;3943.9330196512583;3950.5712793939474;3957.2468435211176;3963.95952993669;3970.7091589951688;3977.495553460525;3984.3185384660082;3991.1779414746234;3998.073592240482;4005.0053227709104;4011.9729672892718;4018.976362198573;4026.015346045735;4033.089759486602;4040.1994452516174;4047.3442481121674;4054.5240148475914;4061.738594212784;4068.9878369065154;4076.2715955402473;4083.58972460764;4090.9420804545753;4098.328521249799;4105.748906956069;4113.203099301927;4120.6909617539095;4128.212359489349;4135.767159369652;4143.355229914094;4150.976441274097;4158.630665207957;4166.317775056101;4174.037645716728;4181.7901536219815;4189.575176714436;4197.392594424184;4205.242287646148;4213.1241387179725;4221.038031398217;4228.983850844983;4236.961483594863;4244.9708175424275;4253.011741919863;4261.084147277132;4269.187925462422;4277.322969602961;4285.489174086166;4293.686434541103;4301.914647820326;4310.173711981975;4318.463526272231;4326.783991108041;4335.135008060186;4343.51647983658;4351.928310265957;4360.370404281704;4368.842667906112;4377.345008234779;4385.877333421358;4394.439552662545;4403.031576183286;4411.65331522228;4420.304682017722;4428.985589793247;4437.695952744147;4446.435686023839;4455.204705730463;4464.00292889386;4472.830273462576;4471.489379132308;4470.216641656285;4469.011396819038;4467.872990798152;4466.800779961748;4465.794130670756;4464.852419085686;4463.975030977968;4463.161361545541;4462.410815232699;4461.7228055541145;4461.096754922761;4460.532094481818;4460.028263940354;4459.5847114126755;4459.20089326131;4458.876273943499;4458.610325861084;4458.402529213723;4458.2523718553875;4458.159349153948;4458.122963853912;4458.142725942102;4458.218152516316;4458.348767656715;4458.534102300238;4458.773694117392;4468.883210201395;4479.017864064368;4489.17761607936;4499.362427004191;4509.572257976761;4519.807070510495;4530.066826489792;4540.351488165576;4550.661018150884;4560.995379416567;4571.354535286995;4581.7384494358685;4592.14708588203;4602.580408985421;993580.0
23,24.0;20.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;19.0;19.0;19.0;19.0;19.0,50.0;48.0952380952381;66.25000000000001;91.76470588235293;123.48484848484847;161.11111111111106;204.53125;253.69369369369366;308.5714285714285;421.42857142857144;557.8571428571429;719.9999999999999;909.9999999999998;1130.0;1382.142857142857;1668.5714285714287;1991.428571428571;2352.8571428571427;3598.3076923076915;5957.971014492751;11791.111111111106;45869.99999999997;999770.0
20,26.0;18.0;17.0;17.0;17.0;17.0;17.0;18.0;18.0;18.0;18.0;18.0;18.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0;19.0,22.5;35.18518518518518;54.64285714285714;80.0;111.11111111111111;147.93103448275858;218.0327868852459;303.74999999999994;405.67164179104486;524.2857142857142;660.0;813.1578947368422;1195.6060606060605;1763.3333333333328;2641.304347826087;4093.333333333332;6789.1025641025635;13072.500000000022;40913.333333333336;999800.0
16,23.0;17.0;17.0;17.0;17.0;17.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;19.0;19.0;19.0,28.333333333333336;53.33333333333334;87.77777777777777;131.66666666666666;185.0;306.00000000000006;469.0;680.0;945.0;1270.0000000000002;1661.0;2124.0;2664.9999999999995;6253.333333333335;61550.00000000001;999840.0
14,21.0;17.0;17.0;17.0;17.0;17.0;17.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0,42.5;81.66666666666666;135.0;202.50000000000003;284.1666666666667;380.00000000000017;670.0;1137.7777777777776;1902.0000000000002;3199.999999999999;5585.555555555556;10719.999999999987;26910.0;999860.0
8,19.0;17.0;17.0;17.0;17.0;17.0;18.0;18.0;18.0,85.0;166.66666666666666;276.66666666666663;415.0;581.6666666666666;1596.6666666666667;7314.999999999999;999920.0
8,19.0;17.0;17.0;17.0;17.0;17.0;18.0;18.0;18.0,85.0;166.66666666666666;276.66666666666663;415.0;581.6666666666666;1596.6666666666667;7314.999999999999;999920.0
6,18.0;17.0;17.0;17.0;17.0;17.0;18.0,170.0;336.66666666666663;560.0;839.9999999999999;1176.6666666666667;999940.0
1,17.0;17.0,999990.0
1,17.0;17.0,999990.0
1,17.0;17.0,999990.0
