numPlayed,heuristicList,remainingTime
6,7.0;1.0;1.0;1.0;1.0;1.0;1.0,16.66666666666667;0.0;-11.111111111111143;-16.666666666666686;-16.666666666666742;-11.111111111111086
1,6.0;5.0,500.0
1,7.0;6.0,600.0
1,6.0;5.0,500.0
1,6.0;5.0,500.0
1,6.0;5.0,500.0
1,5.0;5.0,999900.0
1,5.0;5.0,999900.0
1,6.0;5.0,500.0
1,7.0;6.0,600.0
1,6.0;5.0,500.0
1,6.0;5.0,500.0
1,6.0;5.0,500.0
1,6.0;4.0,200.0
1,6.0;5.0,500.0
1,6.0;5.0,500.0
1,5.0;4.0,400.0
1,6.0;5.0,500.0
1,6.0;5.0,500.0
1,6.0;5.0,500.0
1,7.0;5.0,250.0
1,7.0;5.0,250.0
1,6.0;5.0,500.0
1,6.0;6.0,999900.0
1,6.0;5.0,500.0
1,7.0;6.0,600.0
1,7.0;5.0,250.0
1,6.0;5.0,500.0
1,8.0;5.0,166.66666666666669
1,6.0;4.0,200.0
1,7.0;5.0,250.0
1,5.0;5.0,999900.0
1,7.0;5.0,250.0
1,6.0;4.0,200.0
1,6.0;4.0,200.0
1,5.0;5.0,999900.0
1,7.0;5.0,250.0
1,7.0;4.0,133.33333333333334
1,7.0;5.0,250.0
1,8.0;6.0,300.0
1,6.0;5.0,500.0
1,5.0;4.0,400.0
1,5.0;5.0,999900.0
1,6.0;5.0,500.0
1,6.0;4.0,200.0
1,7.0;5.0,250.0
1,6.0;5.0,500.0
1,7.0;4.0,133.33333333333334
1,5.0;4.0,400.0
1,6.0;3.0,100.0
1,6.0;4.0,200.0
1,6.0;5.0,500.0
1,6.0;4.0,200.0
1,7.0;6.0,600.0
1,6.0;5.0,500.0
1,7.0;5.0,250.0
1,7.0;5.0,250.0
1,7.0;6.0,600.0
1,6.0;5.0,500.0
1,7.0;5.0,250.0
1,7.0;5.0,250.0
1,7.0;5.0,250.0
1,6.0;5.0,500.0
1,6.0;4.0,200.0
1,6.0;4.0,200.0
1,6.0;4.0,200.0
1,7.0;3.0,75.0
1,8.0;4.0,100.0
1,6.0;5.0,500.0
1,7.0;4.0,133.33333333333334
1,6.0;4.0,200.0
1,6.0;4.0,200.0
1,6.0;3.0,100.0
1,7.0;3.0,75.0
1,6.0;4.0,200.0
1,5.0;4.0,400.0
1,7.0;4.0,133.33333333333334
1,6.0;3.0,100.0
1,5.0;3.0,150.0
1,8.0;5.0,166.66666666666669
1,5.0;5.0,999900.0
1,7.0;2.0,40.0
1,5.0;5.0,999900.0
1,6.0;2.0,50.0
1,6.0;4.0,200.0
1,8.0;3.0,60.0
1,6.0;3.0,100.0
1,7.0;3.0,75.0
1,7.0;3.0,75.0
1,5.0;4.0,400.0
1,6.0;4.0,200.0
1,7.0;3.0,75.0
1,7.0;3.0,75.0
1,7.0;4.0,133.33333333333334
1,6.0;3.0,100.0
1,7.0;3.0,75.0
1,5.0;4.0,400.0
1,6.0;4.0,200.0
1,6.0;4.0,200.0
1,6.0;4.0,200.0
1,7.0;4.0,133.33333333333334
