numPlayed,heuristicList,remainingTime
6,7.0;4.0;3.0;2.0;1.0;0.0;1.0,13.333333333333336;13.333333333333336;10.0;4.285714285714285;-2.962962962962962;-4.285714285714292
1,11.0;9.0,45.0
1,10.0;10.0,999990.0
1,10.0;10.0,999990.0
1,9.0;6.0,20.0
1,10.0;10.0,999990.0
1,10.0;9.0,90.0
1,4.0;3.0,30.0
1,10.0;9.0,90.0
1,10.0;9.0,90.0
1,9.0;8.0,80.0
1,11.0;10.0,100.0
1,9.0;7.0,35.0
1,10.0;9.0,90.0
1,10.0;9.0,90.0
1,9.0;6.0,20.0
1,9.0;7.0,35.0
1,11.0;9.0,45.0
1,9.0;6.0,20.0
1,10.0;10.0,999990.0
1,10.0;9.0,90.0
1,11.0;9.0,45.0
1,10.0;9.0,90.0
1,6.0;5.0,50.0
1,11.0;9.0,45.0
1,9.0;8.0,80.0
1,9.0;7.0,35.0
1,7.0;6.0,60.0
1,9.0;7.0,35.0
1,7.0;6.0,60.0
1,6.0;4.0,20.0
1,12.0;9.0,30.0
1,10.0;9.0,90.0
1,11.0;9.0,45.0
1,11.0;9.0,45.0
1,11.0;9.0,45.0
1,8.0;7.0,70.0
1,10.0;9.0,90.0
1,9.0;7.0,35.0
1,11.0;9.0,45.0
1,8.0;6.0,30.0
1,9.0;8.0,80.0
1,11.0;10.0,100.0
1,9.0;7.0,35.0
1,9.0;7.0,35.0
1,12.0;9.0,30.0
1,11.0;9.0,45.0
1,10.0;9.0,90.0
1,10.0;10.0,999990.0
1,10.0;9.0,90.0
1,9.0;6.0,20.0
1,11.0;10.0,100.0
1,9.0;6.0,20.0
1,10.0;9.0,90.0
1,6.0;5.0,50.0
1,11.0;9.0,45.0
1,10.0;10.0,999990.0
1,9.0;7.0,35.0
1,10.0;9.0,90.0
1,9.0;6.0,20.0
1,10.0;9.0,90.0
1,11.0;9.0,45.0
1,9.0;8.0,80.0
1,10.0;9.0,90.0
1,10.0;10.0,999990.0
1,10.0;9.0,90.0
1,11.0;9.0,45.0
1,11.0;9.0,45.0
1,10.0;10.0,999990.0
1,6.0;4.0,20.0
1,9.0;6.0,20.0
1,9.0;8.0,80.0
1,11.0;9.0,45.0
1,8.0;6.0,30.0
1,8.0;7.0,70.0
1,7.0;6.0,60.0
1,11.0;9.0,45.0
1,10.0;9.0,90.0
1,9.0;7.0,35.0
1,7.0;7.0,999990.0
1,10.0;9.0,90.0
1,10.0;6.0,15.0
1,9.0;6.0,20.0
1,9.0;6.0,20.0
1,11.0;9.0,45.0
1,6.0;4.0,20.0
1,10.0;9.0,90.0
1,9.0;6.0,20.0
1,7.0;6.0,60.0
1,9.0;7.0,35.0
1,12.0;9.0,30.0
1,11.0;9.0,45.0
1,11.0;9.0,45.0
1,10.0;9.0,90.0
1,10.0;10.0,999990.0
1,10.0;10.0,999990.0
1,9.0;6.0,20.0
1,10.0;9.0,90.0
1,11.0;9.0,45.0
1,6.0;4.0,20.0
1,11.0;10.0,100.0
