numPlayed,heuristicList,remainingTime
465,28.0;25.0;25.0;23.0;19.0;18.0;18.0;19.0;20.0;20.0;20.0;21.0;21.0;21.0;18.0;18.0;18.0;20.0;21.0;21.0;21.0;21.0;19.0;19.0;19.0;20.0;21.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;21.0;21.0;22.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;23.0;20.0;17.0;17.0;18.0;19.0;19.0;19.0;19.0;20.0;18.0;18.0;18.0;20.0;20.0;20.0;20.0;21.0;18.0;18.0;19.0;19.0;20.0;20.0;20.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;20.0;20.0;17.0;17.0;18.0;20.0;20.0;20.0;20.0;20.0;20.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;20.0;20.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;22.0;22.0;22.0;22.0;22.0;22.0;20.0;20.0;20.0;22.0;22.0;22.0;22.0;22.0;18.0;19.0;19.0;20.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;17.0;17.0;17.0;18.0;18.0;21.0;21.0;21.0;22.0;22.0;21.0;22.0;22.0;22.0;21.0;21.0;21.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;22.0;19.0;16.0;16.0;18.0;19.0;19.0;19.0;19.0;20.0;20.0;17.0;17.0;18.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;17.0;19.0;19.0;20.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;19.0;20.0;20.0;21.0;21.0;21.0;21.0;21.0;18.0;21.0;22.0;19.0;18.0;19.0;19.0;16.0;18.0;20.0;21.0;20.0;19.0;20.0;20.0;20.0;21.0;21.0;20.0;21.0;20.0;20.0;20.0;21.0;21.0;21.0;21.0;20.0;21.0;21.0;19.0;20.0;21.0;21.0;21.0;20.0;21.0;20.0;21.0;15.0;19.0;17.0;19.0;20.0;21.0;17.0;19.0;18.0;20.0;20.0;19.0;20.0;16.0;17.0;21.0;18.0;21.0;21.0;20.0;21.0;18.0;16.0;13.0;14.0;13.0;15.0;15.0;15.0;15.0;15.0;15.0;16.0;16.0;16.0;16.0;15.0;16.0;16.0;16.0;16.0;16.0;15.0;15.0;16.0;12.0;12.0;13.0;12.0;13.0;14.0;13.0;14.0;14.0;14.0;14.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;14.0;13.0;15.0;16.0;16.0;16.0;16.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;17.0;13.0;11.0;14.0;2.147483647E9,83.33333333333334;163.33333333333334;153.33333333333334;100.0;90.0;94.79999999999998;114.39024390243901;148.40579710144928;186.86274509803923;229.76190476190476;299.7286821705426;380.681818181818;473.05555555555554;452.0058997050147;446.875;451.3207547169811;521.848484848485;637.7777777777777;770.754716981132;922.4358974358975;1094.607843137255;1105.1162790697672;1124.310645724258;1150.2857142857142;1259.8152424942261;1470.4444444444446;1843.1052631578946;2322.3529411764694;2951.5555555555566;3800.7692307692305;4991.0;6750.814814814813;9569.999999999998;14722.000000000004;26876.111111111128;88056.00000000055;999630.0;999620.0;999610.0;999600.0;999590.0;999580.0;999570.0;999560.0;999550.0;999540.0;999530.0;999520.0;999510.0;999500.0;999490.0;999480.0;999470.0;999460.0;999450.0;999440.0;999430.0;999420.0;999410.0;999400.0;999390.0;999380.0;999370.0;999360.0;999350.0;999340.0;999330.0;999320.0;999310.0;999300.0;999290.0;999280.0;999270.0;999260.0;999250.0;999240.0;999230.0;999220.0;999210.0;999200.0;999190.0;999180.0;999170.0;999160.0;999150.0;999140.0;999130.0;999120.0;999110.0;999100.0;999090.0;999080.0;999070.0;999060.0;999050.0;999040.0;999030.0;999020.0;999010.0;999000.0;998990.0;998980.0;998970.0;998960.0;998950.0;998940.0;998930.0;998920.0;998910.0;998900.0;998890.0;998880.0;998870.0;998860.0;998850.0;998840.0;998830.0;998820.0;998810.0;998800.0;998790.0;998780.0;215872.06896551617;106785.10638297859;71903.20962888665;60527.55371900829;52574.25158116655;46706.69926650366;45434.25000000002;44295.121951219524;43271.63135593223;42349.107505070984;41515.277237354094;40759.79439252336;40073.875899280574;37204.12438625207;34818.090590590575;28571.188599151003;24343.736012207533;21997.755686097305;21408.510133678312;20876.342268041237;20394.120242328456;19955.858930602957;19556.498359460442;19191.731601731597;19363.970154433457;19537.625257378175;19712.685672266532;19889.14065122524;20066.979910343685;20246.193604905824;20426.772306192106;20608.706979736253;20791.98896493183;20976.60995589162;21162.561983471074;20816.34920634921;20497.068085726787;20693.903496099392;20891.968503937;21091.259931895576;21291.774715229923;21493.509896849737;21696.462622633684;21900.630136986314;22106.00977862284;22312.59897656882;23066.422131147545;23847.680436188894;24657.63224535734;25497.612110825485;26369.03663959784;27273.41089837997;26750.319874893376;26266.915819364287;25819.363201276265;26681.98380566802;27576.579428153815;28504.675758419144;29467.89510884931;30467.96418653643;28346.81746241097;27187.38837615365;26151.36424572195;25786.130514705874;26608.92307692307;27460.83569851782;28343.194911185794;29257.4074074074;30204.966188355633;31187.45728643216;32206.567126084738;33264.09059474412;34361.9399051133;35502.154340836016;36686.91099000908;37918.53658536585;39199.52058657642;40532.52965939533;41920.423728813555;43366.27380952381;44873.381847584365;46445.30284301605;48085.86956521739;49799.22022279349;43905.56552207426;39350.156599552574;35724.68088273604;33514.69248291573;31607.021913312085;31857.623433103116;32109.34216798551;32362.17737350767;33319.83371780086;34310.239906377996;34561.47078771436;35591.304490331044;36657.089529893216;37760.49858127281;38005.34346280271;38251.37490007994;38498.58900575511;39655.34327556094;40853.73592630501;42095.79034941762;43383.66166420067;44719.64761495488;46106.200568057684;47545.94074074068;49041.67081166627;50596.3920846756;52213.3224018115;53895.91603053439;55647.88578371808;57473.22767046394;59376.24842211563;61361.59629248197;63434.295595832344;65599.78552278822;67863.96386531617;70233.23639075318;75388.75647668394;81197.35136835481;87789.54314153104;95333.10567936732;104047.37565318357;114224.70999301189;126263.63137434247;140721.83098591535;158404.44723852127;180518.42866121925;208958.9228007179;246881.33445002773;299957.7850326469;379511.1668757843;511885.8869395712;775720.0000000001;997410.0;997400.0;997390.0;997380.0;997370.0;997360.0;997350.0;997340.0;997330.0;997320.0;997310.0;997300.0;997290.0;997280.0;997270.0;997260.0;997250.0;997240.0;997230.0;997220.0;997210.0;997200.0;997190.0;997180.0;997170.0;997160.0;715945.8868894584;531178.3627204036;423876.66666666704;260479.12568305992;188798.60668268168;156369.1723478053;146963.66794721907;138780.75625;131598.12808845835;125244.298367008;119584.8671292053;114513.00877628746;109942.74542232716;105804.09776976798;102039.52929358163;98601.29843363563;95449.45932588713;85058.40387081733;80752.53024940327;76928.16669258282;75245.82140165787;75400.67005683521;75557.908564643;75717.49852681198;75879.4026904518;76043.58490566039;76210.01008500213;76378.64416475971;76549.4540678688;76722.40766845222;76897.47375787262;77074.62201222907;73927.4817116164;72573.18023928985;71293.62252568275;71521.91922965176;71751.57797029702;71982.58703407555;72214.93498817967;72448.61067217698;68519.61259770641;68777.51484886314;70375.70270270272;67996.26943005182;64645.370823145815;62708.86652648443;60915.49915560916;56525.935089592975;54326.42465927906;53842.62288241677;54152.713774746306;53684.670864338856;52493.07390217777;52080.16886529805;51682.862300749;51300.431034482746;51616.367647058825;51933.27617328509;51558.46150997888;51876.99042272942;51512.630028369815;51161.51128627731;50823.05785026712;51144.0952313869;51466.15768392942;51789.245238929754;52113.35792712777;51773.889310083374;52099.40977594405;52425.96871569704;51445.880249924856;51137.86534870951;51465.25021371737;51793.71284205003;52123.25333420643;51816.120906801;52146.926423668185;51847.03779063607;52179.080784363505;48958.11859486997;48192.931573463;46450.68984639275;45792.73622795115;45634.165906366834;45955.11805536944;44419.81462409888;43853.58881177707;42893.260752292685;42792.815041390524;42696.08595327373;42203.939608398214;42119.906542056066;40536.61910938176;39424.587746984296;39725.55788427467;39005.222779581;39304.63648429437;39605.47169811319;39568.13636237087;39870.34897311738;39168.242100759875;37878.81216443939;35843.02002142514;34278.65569272975;32627.75797190865;31562.5393258427;30574.761330053065;29656.345370729912;28800.299045997086;28000.539544235922;27251.750400072135;26701.617860249353;26179.469098199497;25683.271134296414;25211.18344209508;24630.92488989406;24207.396965395266;23803.077815963756;23416.729505823667;23047.218382785763;22693.504323689544;22248.637613532206;21825.38500125408;21520.485061231007;20850.16948826101;20224.60027806744;19722.66933784358;19169.461491281876;18725.38516194309;18377.510497900425;17975.359842180893;17660.85484204006;17360.05277598576;17072.097780754368;16796.203899056927;16591.16039104753;16393.313396698206;16202.309131630427;16017.816694674744;15839.526247169426;15667.147363372937;15500.407533517766;15339.050803277292;15182.836535359922;15080.46814450336;14980.890632675415;14884.00650999527;14789.722820269919;14697.950880478675;14608.606038017144;14521.607444304427;14436.877843480714;14354.343375034881;14273.933389302267;14195.580274864053;14119.219296962052;14044.788446117524;13972.228296209756;13901.481871332275;13832.49452079937;13765.213801727092;13699.589368658279;13558.114436160788;13383.219614236932;13287.9668247406;13231.782595603734;13176.947162232034;13123.423764209863;13071.176993050678;13055.486813154861;13040.339009426996;13025.72327224405;13011.629571954876;12998.048149440576;12984.969507054131;12972.384399921833;12960.283827589607;12813.763420297782;12606.518178650247;12502.234733166853;995350.0
33,28.0;27.0;25.0;24.0;22.0;18.0;18.0;18.0;19.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;23.0;23.0;23.0;24.0;24.0,270.0;167.7777777777778;170.7142857142857;148.0;102.27272727272728;97.05882352941177;101.95652173913044;119.83935742971883;173.35329341317362;239.28571428571422;318.71794871794873;412.7058823529412;522.280701754386;648.4496124031007;792.1965317919074;954.4827586206898;1136.2476190476193;1338.4090909090903;1561.8644067796613;1807.4906367041199;2076.145251396648;2368.6666666666674;2685.874769797422;3028.5714285714284;3397.5409836065583;3793.5507246376783;4217.35135135135;4669.677419354835;6132.827004219409;8280.769230769225;11679.70588235294;31443.809523809512;999670.0
27,28.0;27.0;25.0;23.0;19.0;19.0;19.0;20.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;24.0;24.0,270.0;167.7777777777778;136.47058823529412;90.9090909090909;90.8450704225352;100.61224489795919;125.16949152542372;197.42690058479536;294.0;419.8113207547169;580.5555555555558;782.8571428571431;1034.468085106383;1344.518518518518;1723.8372093023256;2185.365853658537;2744.700854700855;3420.8108108108113;4236.999999999999;5222.222222222225;6412.903225806451;7855.517241379309;9610.308641975305;11756.79999999999;14402.173913043478;46735.00000000002;999730.0
25,28.0;27.0;23.0;23.0;23.0;23.0;23.0;19.0;19.0;19.0;20.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;24.0;25.0;25.0,270.0;94.0;117.89473684210526;157.14285714285714;206.75675675675672;265.6521739130435;204.09638554216866;191.1111111111111;193.56687898089172;218.47826086956525;306.5168539325843;416.9767441860465;553.6746987951806;721.0000000000002;924.0259740259739;1168.6486486486488;1461.7605633802818;1811.4705882352946;2227.3846153846157;2720.967741935485;3306.016949152543;3999.285714285713;6200.763052208837;19709.333333333347;999750.0
20,27.0;26.0;23.0;23.0;19.0;19.0;19.0;20.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0,260.0;116.66666666666666;150.0;104.21052631578948;106.01092896174862;118.57142857142858;149.79999999999998;248.4057971014493;391.07142857142856;594.736842105263;884.313725490196;1297.9999999999998;1897.5;2789.3939393939404;4175.0;6485.714285714291;10843.166666666673;21360.000000000062;75050.00000000012;999800.0
16,24.0;21.0;18.0;18.0;19.0;19.0;20.0;20.0;20.0;21.0;19.0;19.0;19.0;20.0;21.0;21.0;21.0,70.0;60.0;81.42857142857143;133.84615384615384;198.9247311827957;340.6666666666667;540.6896551724137;812.3809523809526;1788.3333333333333;1514.2857142857147;1437.7192982456138;1439.1666666666663;1935.5555555555557;3903.333333333332;12250.0;999840.0
13,26.0;25.0;23.0;19.0;19.0;19.0;20.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0,250.0;154.44444444444446;86.08695652173913;91.99999999999997;109.06432748538012;147.64705882352945;280.0;507.2222222222223;910.2631578947369;1685.714285714286;3467.0370370370365;10055.00000000001;999870.0
7,27.0;19.0;19.0;19.0;20.0;23.0;23.0;23.0,23.75;44.16666666666667;72.50000000000001;128.57142857142856;410.78431372549016;1969.9999999999986;999930.0
1,29.0;29.0,999990.0
1,29.0;29.0,999990.0
