numPlayed,heuristicList,remainingTime
306,14.0;13.0;9.0;8.0;7.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;2.147483647E9,1300.0;380.0;350.0000000000001;336.8421052631579;313.5593220338983;330.0;367.3267326732673;419.6721311475412;484.61538461538476;560.9756097560976;648.1081081081079;745.6310679611652;853.3039647577093;970.9677419354839;1098.5130111524163;1235.8620689655172;1382.9581993569136;1539.7590361445782;1706.2322946175636;1717.4280879864627;1598.0263157894738;1393.333333333333;1245.8333333333335;1135.5932203389834;1051.1363636363635;985.3881278538811;933.7500000000005;893.1034482758628;861.2588652482264;836.6336633663368;818.0555555555552;804.63768115942;795.6967213114749;790.697674418605;789.2156862745105;790.9090909090928;795.5;802.7600849256905;812.5;824.561403508772;838.8108614232206;855.135135135135;873.4375000000009;893.6348408710219;915.655339805825;939.4366197183099;964.924242424243;992.0704845814989;1020.833333333333;1051.1756569847857;1083.0645161290313;1116.4705882352937;1151.3676844783713;1187.7323420074345;1225.54347826087;1264.7820965842175;1305.43103448276;1347.4747474747464;1390.899122807018;1435.6913183279748;1481.8396226415107;1529.333333333334;1578.1626506024095;1628.3185840707965;1679.7928709055877;1732.577903682717;1786.666666666666;1842.0526793823774;1898.7299465240649;1956.6929133858266;2015.9364261168394;2076.455696202531;2138.246268656714;2201.3039934800327;2265.625;2331.2056737588646;2398.042635658916;2466.1327231121286;2535.4729729729734;2606.060606060606;2677.8930131004327;2750.967741935485;2825.2824858757085;2900.8350730688944;2977.6234567901247;3055.645706558489;3134.8999999999996;3215.3846153846134;3297.0979247730193;3380.038387715933;3464.204545454544;3549.5950155763276;3636.2084870848703;3724.043715846996;3813.099520383692;3903.3747779751375;3994.8684210526335;4087.579433853265;4181.506849315068;4276.649746192892;4373.007246376812;4470.5785123966925;4569.362745098038;4669.359181475496;4770.567092651756;4872.985781990521;4976.614583333334;5081.452859350851;5187.500000000002;5294.7554210791695;5403.218562874252;5512.8888888888905;5623.765884652981;5735.849056603773;5849.1379310344855;5963.632053105743;6079.330985915491;6196.234309623429;6314.34162062615;6433.65253077976;6554.166666666664;6675.883668903807;6798.803191489362;6922.924901185772;7048.248476936467;7174.773609314365;7302.5;7431.427361287591;7561.555415617124;7692.88389513109;7825.412541254125;7959.141104294478;8094.069343065694;8230.19702452754;8367.52392344498;8506.049822064058;8645.77450980392;8786.69778296382;8928.819444444445;9072.139303482589;9216.657175398635;9362.372881355932;9509.286248131542;9657.397107897665;9806.705298013243;9957.21066082512;10108.91304347826;10261.812297734614;10415.908279800144;10571.200850159421;10727.689873417727;10885.37521815009;11044.256756756757;11204.334365325078;11365.607923497271;11528.07731434385;11691.742424242428;11856.603142761622;12022.659362549799;12189.910979228487;12358.357891290118;12528.0;12698.837209302324;12870.86942572987;13044.096558317393;13218.518518518518;13394.135220125787;13570.946579194002;13748.952513966477;13928.152944804187;14108.547794117647;14290.136986301368;14472.920447670906;14656.898106402165;14842.069892473122;15028.435737607597;15215.99557522124;15404.749340369402;15594.696969696975;15785.838401390094;15978.173575129535;16171.702432045779;16366.424914675757;16562.340966921125;16759.450534007876;16957.753562447608;17157.25;17357.939795636565;17559.822899505765;17762.89926289927;17967.168838219324;18172.63157894739;18379.287439613523;18587.13637576728;18796.178343949046;19006.41330166271;19217.841207349084;19430.462020360217;19644.275700934573;19859.282210172998;20075.4815100154;20292.87356321839;20511.458333333336;20731.235784685363;20952.20588235293;21174.368592148036;21397.723880597005;21622.271714922055;21848.01206302314;22074.9448934607;22303.070175438595;22532.38787878788;22762.897973950792;22994.600431965453;23227.495224450817;23461.58232359231;23696.861702127666;23933.333333333336;24170.997191011236;24409.853249475884;24649.90148354196;24891.14186851211;25133.574380165293;25377.19899474526;25622.015688949527;25868.02443991854;26115.225225225215;26363.61802286483;26613.202811244977;26863.979569176096;27115.94827586208;27369.10891089109;27623.461454226912;27879.00588620013;28135.7421875;28393.67033916613;28652.79032258065;28913.1021194605;29174.60571184996;29437.3010821133;29701.188212927766;29966.267087276552;30232.537688442208;30500.0;30768.654005811542;31038.4996900186;31309.53703703703;31581.76603155092;31855.186658506733;32129.79890310786;32405.602750809056;32682.598187311174;32960.78519855595;33240.163770720996;33520.7338902148;33802.495543672005;34085.44871794872;34369.593400117854;34654.92957746478;34941.457237482944;35229.17636786962;35518.086956521736;35808.18899153195;36099.48246118459;36391.96735395188;36685.643658490204;36980.51136363637;37276.57045840407;37573.82093198046;37872.262773722614;38171.89597315436;38472.72051996284;38774.73640399557;39077.94361525704;39382.34214390602;39687.931980252324;39994.71311475409;40302.68553801488;40611.84924078091;40922.204213938414;41233.75044851095;41546.48793565687;41860.41666666666;42175.53663296079;42491.847826086945;42809.35023771788;43128.043859649115;43447.928683796534;43769.00470219436;44091.27190699287;44414.73029045643;44739.37984496119;45065.22056299346;45392.25243714727;45720.4754601227;46049.88962472408;46380.494923857856;46712.29135053113;47045.27889784945;47379.457559015544;47714.82732732734;48051.38819617622;48389.140159045724;48728.08320950964;49068.21734123066;969400.0
77,6.0;5.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0,500.0;400.0;300.0;325.0000000000001;386.36363636363626;471.42857142857133;576.4705882352941;700.0;841.304347826087;1000.0;1175.8620689655168;1368.7499999999995;1578.571428571429;1805.2631578947367;2048.7804878048782;2309.0909090909095;2586.1702127659573;2880.0;3190.566037735849;3517.857142857144;3861.8644067796613;4222.58064516129;4600.0;4994.117647058825;5404.929577464789;5832.432432432433;6276.623376623378;6737.5;7215.060240963856;7709.302325581393;8220.224719101123;8747.826086956522;9292.105263157893;9853.061224489797;10430.693069306932;11025.0;11635.981308411214;12263.636363636362;12907.964601769912;13568.96551724138;14246.638655462186;14940.983606557376;15652.0;16379.687499999996;17124.045801526718;17885.074626865677;18662.773722627735;19457.142857142862;20268.18181818182;21095.890410958906;21940.268456375838;22801.315789473687;23679.032258064515;24573.417721518985;25484.472049689437;26412.195121951216;27356.58682634731;28317.64705882353;29295.37572254335;30289.772727272735;31300.83798882681;32328.571428571435;33372.97297297297;34434.04255319148;35511.78010471204;36606.1855670103;37717.25888324873;38845.0;39989.40886699507;41150.4854368932;42328.22966507178;43522.64150943395;44733.72093023257;45961.46788990826;47205.88235294118;48466.96428571428;49744.71365638767
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,6.0;6.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,6.0;6.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,6.0;6.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,6.0;6.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,6.0;6.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,6.0;6.0,999900.0
1,6.0;6.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,6.0;6.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,17.0;17.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,6.0;6.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
1,3.0;3.0,999900.0
