numPlayed,heuristicList,remainingTime
44,35.0;33.0;26.0;26.0;26.0;26.0;26.0;30.0;30.0;30.0;30.0;31.0;25.0;25.0;26.0;29.0;29.0;30.0;30.0;24.0;22.0;25.0;27.0;28.0;28.0;25.0;28.0;28.0;28.0;28.0;26.0;29.0;29.0;29.0;29.0;29.0;29.0;29.0;29.0;29.0;29.0;17.0;23.0;19.0;2.147483647E9,1650.0;596.2962962962962;732.3529411764705;968.0;1270.20202020202;1631.707317073171;3070.0;5531.0344827586205;9880.434782608698;18205.88235294118;75066.66666666663;16853.33333333334;11246.788990825688;10318.518518518518;13649.253731343282;17896.774193548386;27620.61855670103;45642.85714285715;23066.242038216566;14208.92018779343;13153.160919540229;14228.260869565216;16415.068493150684;18824.309392265186;17465.437788018437;19961.682242990657;22709.0047393365;25724.999999999993;29028.29268292684;28155.17241379311;34114.58823529412;41525.38860103627;50885.30259365992;62944.15584415586;78886.61710037175;100700.86956521736;131998.9528795811;180100.0;262427.43362831825;433135.1351351352;63017.0777988615;48246.15384615385;33263.487738419615;995600.0
31,34.0;33.0;26.0;26.0;26.0;26.0;26.0;30.0;30.0;30.0;30.0;25.0;25.0;25.0;25.0;25.0;24.0;26.0;26.0;26.0;27.0;29.0;29.0;29.0;24.0;28.0;29.0;29.0;29.0;29.0;30.0;30.0,3300.0;675.0;809.6774193548388;1060.8695652173915;1385.245901639344;1773.6842105263158;3433.333333333334;6453.333333333334;12348.648648648645;25916.66666666664;11800.0;8914.81481481481;7843.333333333334;7408.333333333334;7277.777777777777;6860.273972602739;7531.645569620254;8241.176470588234;8988.461538461537;10378.623188405796;13586.36363636364;17856.164383561645;23676.115485564304;19909.523809523816;23867.924528301883;31424.574209245744;42225.65217391304;58589.24731182795;85706.57276995298;199911.76470588247;996900.0
23,34.0;26.0;24.0;26.0;26.0;29.0;25.0;25.0;25.0;19.0;25.0;25.0;20.0;20.0;26.0;26.0;24.0;26.0;26.0;26.0;27.0;29.0;29.0;30.0,325.0;460.0;907.6923076923076;1499.9999999999998;3934.782608695652;3700.0;3909.433962264151;4305.882352941177;2669.34306569343;3390.410958904109;4201.290322580645;3512.5;3221.1604095563134;4335.971223021583;5730.038022813688;6485.714285714286;8381.49556400507;10734.146341463418;13656.768558951962;19243.055555555555;38772.566371681416;151088.23529411777;997700.0
12,33.0;27.0;22.0;28.0;28.0;31.0;25.0;25.0;24.0;26.0;29.0;30.0;30.0,450.0;396.9696969696969;1225.0;2866.666666666667;98333.33333333333;7460.000000000001;5546.153846153846;4509.090909090909;5468.0;10537.037037037036;34983.333333333336;998800.0
9,34.0;30.0;20.0;26.0;26.0;26.0;26.0;30.0;30.0;31.0,750.0;299.99999999999994;658.8235294117646;1160.0;1804.3478260869565;2592.307692307692;7280.0;40933.333333333285;999100.0
7,33.0;26.0;20.0;26.0;26.0;26.0;30.0;30.0,371.4285714285714;305.128205128205;822.2222222222222;1671.4285714285716;2908.045977011494;24633.333333333343;999300.0
6,33.0;26.0;20.0;26.0;26.0;28.0;30.0,371.4285714285714;305.128205128205;822.2222222222222;1671.4285714285716;4631.578947368422;999400.0
6,30.0;26.0;20.0;26.0;26.0;28.0;30.0,650.0;406.66666666666663;1266.6666666666667;3000.0000000000005;22499.999999999996;999400.0
2,26.0;20.0;26.0,333.33333333333337;999800.0
2,26.0;20.0;26.0,333.33333333333337;999800.0
2,26.0;20.0;26.0,333.33333333333337;999800.0
